segmentnr	original	analyzed
MBuddamaresvaratantramHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBuddamaresvaratantramHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00169	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBuddamaresvaratantramHK-2	Uniform title: uḍḍāmeśvaratantra	uniform title uḍḍāmeśvaratantra 
MBuddamaresvaratantramHK-3	Editor : Zadoo J. D.	e t itoḥ j d 
MBuddamaresvaratantramHK-4	Description: Photographic facsimiles from vol 70 of the Kashmir Series of Texts and Studies.	description photographic facsimiles from vol of the kashmir series of texts and studies 
MBuddamaresvaratantramHK-5	Notes: Revision 1: December 16, 2013 - added searchable text	notes revision december    added searchable text 
MBuddamaresvaratantramHK-6	Publisher : Research Department Jammu and Kashmir State	publisher research depatment jammu and kashmir state 
MBuddamaresvaratantramHK-7	Publication year : 1947	publication year 
MBuddamaresvaratantramHK-8	Publication city : Srinigar	publication citi srinigar 
MBuddamaresvaratantramHK-9	Publication country : India	publication country india 
MBuddamaresvaratantramHK-10	uḍḍāmareśvaratantre viṣayānukramaṇī |	        
MBuddamaresvaratantramHK-11	"saṃkhyā 	viṣayaḥ 	pārśvam"	saṃkhyā viṣayaḥ pārśvam 
MBuddamaresvaratantramHK-12	"1	tantraprakāśanāya gaurīprārthanā 	1"	tantra prakāśanāya gaurī prārthanā 
MBuddamaresvaratantramHK-13	"2	tantrāvatāraḥ 	1"	tantrāvatāraḥ 
MBuddamaresvaratantramHK-14	"3	tantrasthaviṣayollekhaḥ	1"	tantra stha viṣaya ullekhaḥ 
MBuddamaresvaratantramHK-15	"4	auṣadhimantrayoḥ samānakāryatvam 	1"	auṣadhi mantrayoḥ samāna kārya tvam 
MBuddamaresvaratantramHK-16	"5	rudrodbhavayogāṣṭakanirūpaṇam 	2"	         
MBuddamaresvaratantramHK-17	"6	aṣṭādaśānyayogāḥ 	2"	aṣṭādaśa anya yogāḥ 
MBuddamaresvaratantramHK-18	"7	yogaprayogaphalam 	2"	yoga prayoga phalam 
MBuddamaresvaratantramHK-19	"8	yogaśaktiḥ 	6"	yoga śaktiḥ 
MBuddamaresvaratantramHK-20	"9	auṣadhyā bhūtāveśaḥ 	3"	auṣadhyāḥ bhūta āveśaḥ 
MBuddamaresvaratantramHK-21	"10	bhūtāveśamantraḥ 	3"	bhūta āveśa mantraḥ 
MBuddamaresvaratantramHK-22	"11	tasya pratīkāro yogena 	3"	tasya pratīkāraḥ yogena 
MBuddamaresvaratantramHK-23	"12	pratikriyāmantraḥ 	4"	pratikriyā mantraḥ 
MBuddamaresvaratantramHK-24	"13	yogena jvarāveśaḥ 	4"	yogena jvara āveśaḥ 
MBuddamaresvaratantramHK-25	"14	jvarāveśamantraḥ 	4"	jvara āveśa mantraḥ 
MBuddamaresvaratantramHK-26	"15	tasya pratīkāraḥ 	4"	tasya pratīkāraḥ 
MBuddamaresvaratantramHK-27	"16	śatroruccāṭanaprakāraḥ 	4"	śatroḥ uccāṭana prakāraḥ 
MBuddamaresvaratantramHK-28	"17	uccāṭanayogaḥ 	5"	uccāṭana yogaḥ 
MBuddamaresvaratantramHK-29	"18	vidveṣaṇayogaḥ 	5"	vidveṣaṇa yogaḥ 
MBuddamaresvaratantramHK-30	"19	tatsvasthīkaraṇayogaḥ 	5"	tad svasthīkaraṇa yogaḥ 
MBuddamaresvaratantramHK-31	"20	māraṇaprayogaḥ 	5"	māraṇa prayogaḥ 
MBuddamaresvaratantramHK-32	"21	vijayamantraḥ 	6"	vijaya mantraḥ 
MBuddamaresvaratantramHK-33	"22	tadyoganirūpaṇam 	6"	tad yoga nirūpaṇam 
MBuddamaresvaratantramHK-34	"23	ripusainyavināśayogaḥ 	6"	ripu sainya vināśa yogaḥ 
MBuddamaresvaratantramHK-35	"24	tanmantraśca 	6"	tad mantraḥ ca 
MBuddamaresvaratantramHK-36	"25	asidhārāṅgadācūrṇānirū0	7"	asi dhārā aṅgadā cūrṇā nirū 
MBuddamaresvaratantramHK-37	"26	agadamantranirū0	7"	agada mantra nirū 
MBuddamaresvaratantramHK-38	"27	tanmantrādhikārinirū0	8"	tat mantra adhikāri 
MBuddamaresvaratantramHK-39	dvitīyaḥ paṭalaḥ |	dvitīyaḥ paṭalaḥ 
MBuddamaresvaratantramHK-40	"28	jalastambhanayogaḥ 	8"	jala stambhana yogaḥ 
MBuddamaresvaratantramHK-41	"29	jalastambhanamantraḥ 	9"	jala stambhana mantraḥ 
MBuddamaresvaratantramHK-42	"30	lūtākaraṇaprayogaḥ 	9"	lūtā karaṇa prayogaḥ 
MBuddamaresvaratantramHK-43	"31	lūtāvināśakalepaḥ 	9"	         
MBuddamaresvaratantramHK-44	"32	lūtāsvasthīkāramantraḥ 	9"	lūtā svasthīkāra mantraḥ 
MBuddamaresvaratantramHK-45	"33	lūtākaraṇaprayogāntaram 	9"	lūtā karaṇa prayoga antaram 
MBuddamaresvaratantramHK-46	"34	śasyavināśanayogaḥ 	10"	śasya vināśana yogaḥ 
MBuddamaresvaratantramHK-47	"35	paṇavināśanamantraḥ 	10"	paṇa vināśana mantraḥ 
MBuddamaresvaratantramHK-48	"36	grāmoccāṭanaprayogaḥ 	10"	grāma uccāṭana prayogaḥ 
MBuddamaresvaratantramHK-49	"37	grāmoccāṭanamantraḥ 	10"	grāma uccāṭana mantraḥ 
MBuddamaresvaratantramHK-50	"38	kulvīkārayogaḥ 	10"	kulvīkāra yogaḥ 
MBuddamaresvaratantramHK-51	"39	kulvīkāramantraḥ 	11"	kulvīkāra mantraḥ 
MBuddamaresvaratantramHK-52	"40	unmattīkaraṇayogaḥ 	11"	unmattīkaraṇa yogaḥ 
MBuddamaresvaratantramHK-53	"41	unmattīkaraṇamantraḥ 	11"	unmattīkaraṇa mantraḥ 
MBuddamaresvaratantramHK-54	"42	svasthīkāraḥ 	11"	svasthīkāraḥ 
MBuddamaresvaratantramHK-55	"43	andhīkaraṇayogaḥ 	12"	andhīkaraṇa yogaḥ 
MBuddamaresvaratantramHK-56	p. 2)	p 
MBuddamaresvaratantramHK-57	"44	kuṣṭīkaraṇaprayogaḥ 	12"	kuṣṭī karaṇa prayogaḥ 
MBuddamaresvaratantramHK-58	"45	kuṣṭaśamanayogaḥ 	12"	kuṣṭa śamana yogaḥ 
MBuddamaresvaratantramHK-59	"46	vaśīkārayogaḥ 	12"	vaśīkāra yogaḥ 
MBuddamaresvaratantramHK-60	"47	vaśīkaraṇamantraḥ 	16"	vaśīkaraṇa mantraḥ 
MBuddamaresvaratantramHK-61	"48	sarvavaśīkārayogaḥ 	13"	sarva vaśīkāra yogaḥ 
MBuddamaresvaratantramHK-62	"49	nirviṣīkaraṇayogaḥ 	14"	nirviṣīkaraṇa yogaḥ 
MBuddamaresvaratantramHK-63	"50	viṣaharauṣadham 	14"	viṣa hara auṣadham 
MBuddamaresvaratantramHK-64	"51	siddhāñjanamantraḥ 	14"	siddhāñjana mantraḥ 
MBuddamaresvaratantramHK-65	"52	añjanasiddhimantraḥ 	14"	añjana siddhi mantraḥ 
MBuddamaresvaratantramHK-66	"53	piśācīkaraṇam 	14"	piśācīkaraṇam 
MBuddamaresvaratantramHK-67	tṛtīyaḥ paṭalaḥ	tṛtīyaḥ paṭalaḥ 
MBuddamaresvaratantramHK-68	"54	śatroruccāṭanani0	15"	śatroḥ uccāṭanani 
MBuddamaresvaratantramHK-69	"55	piśācāveśanayogaḥ 	15"	piśāca āveśana yogaḥ 
MBuddamaresvaratantramHK-70	"56	tacchamanopāyaḥ 	15"	tad śamana upāyaḥ 
MBuddamaresvaratantramHK-71	"57	grahāveśayogaḥ 	15"	graha āveśa yogaḥ 
MBuddamaresvaratantramHK-72	"58	tatsvasthīkaraṇam 	15"	tat svasthīkaraṇam 
MBuddamaresvaratantramHK-73	"59	brahmarākṣasāveśaḥ 	16"	brahmarākṣasa āveśaḥ 
MBuddamaresvaratantramHK-74	"60	svasthīkāramantraḥ 	16"	svasthīkāra mantraḥ 
MBuddamaresvaratantramHK-75	"61	tadyogaśca 	16"	tad yogaḥ ca 
MBuddamaresvaratantramHK-76	caturthaḥ paṭalaḥ |	caturthaḥ paṭalaḥ 
MBuddamaresvaratantramHK-77	"62	kaṅkālīvaradānamantraḥ 	16"	kaṅkālī vara dāna mantraḥ 
MBuddamaresvaratantramHK-78	"63	mukhastambhanamantraḥ 	16"	mukha stambhana mantraḥ 
MBuddamaresvaratantramHK-79	"64	vaśīkaraṇamantraḥ 	17"	vaśīkaraṇa mantraḥ 
MBuddamaresvaratantramHK-80	"65	kavitvadāyakamantraḥ 	17"	          
MBuddamaresvaratantramHK-81	"66	mantrāntaram 	17"	mantra antaram 
MBuddamaresvaratantramHK-82	pañcamaḥ paṭalaḥ |	pañcamaḥ paṭalaḥ 
MBuddamaresvaratantramHK-83	"67	yonisaṅkocaprayogaḥ 	17"	yoni saṅkoca prayogaḥ 
MBuddamaresvaratantramHK-84	"68	prayogāntarāṇi	17"	prayoga antarāṇi 
MBuddamaresvaratantramHK-85	"69	gajahastakaprayogaḥ 	18"	gaja hastaka prayogaḥ 
MBuddamaresvaratantramHK-86	"70	yonirandhranivāraṇopāyaḥ 	18"	          
MBuddamaresvaratantramHK-87	"71	prasavayogaḥ 	18"	prasava yogaḥ 
MBuddamaresvaratantramHK-88	"72	strīvaśīkaraṇaṃ 	18"	strī vaśīkaraṇam 
MBuddamaresvaratantramHK-89	"73	pativaśīkārayogaḥ 	18"	pati vaśīkāra yogaḥ 
MBuddamaresvaratantramHK-90	"74	strīvaśīkārayogaḥ 	19"	strī vaśīkāra yogaḥ 
MBuddamaresvaratantramHK-91	ṣaṣṭhaḥ paṭalaḥ |	ṣaṣṭhaḥ paṭalaḥ 
MBuddamaresvaratantramHK-92	"75	siddhaguṭikāyogaḥ 	19"	siddha guṭikā yogaḥ 
MBuddamaresvaratantramHK-93	"76	śarīrajñānanirū0	19"	      
MBuddamaresvaratantramHK-94	"77	tattvajñānaphalani0	20"	       
MBuddamaresvaratantramHK-95	saptamaḥ paṭalaḥ |	saptamaḥ paṭalaḥ 
MBuddamaresvaratantramHK-96	"78	auṣadhīkaraṇanirū0	21"	auṣadhī karaṇa nirū 
MBuddamaresvaratantramHK-97	"79	tasyāḥ phalam 	21"	tasyāḥ phalam 
MBuddamaresvaratantramHK-98	"80	auṣadhyutpāṭanavidhini0	22"	auṣadhi utpāṭana vidhini 
MBuddamaresvaratantramHK-99	"81	tatkhananamantraḥ 	22"	tad khanana mantraḥ 
MBuddamaresvaratantramHK-100	"82	utpāṭanamantraḥ 	22"	utpāṭana mantraḥ 
MBuddamaresvaratantramHK-101	"83	sūryodayāntarauṣadhikhanane"	sūrya udaya antara oṣadhi khanane 
MBuddamaresvaratantramHK-102	"nirvāryatvanivāraṇāya sūryārcā	22"	nirvārya tva nivāraṇāya sūrya arcā 
MBuddamaresvaratantramHK-103	"84	pūjāmantraḥ 	23"	pūjā mantraḥ 
MBuddamaresvaratantramHK-104	aṣṭamaḥ paṭalaḥ |	aṣṭamaḥ paṭalaḥ 
MBuddamaresvaratantramHK-105	"85	garbhadhāraṇayogāḥ 	23"	garbhadhāraṇa yogāḥ 
MBuddamaresvaratantramHK-106	"86	vandhyātvanivāraṇam 	23"	        
MBuddamaresvaratantramHK-107	"87	tatra vidhinirūpaṇam 	24"	tatra vidhi nirūpaṇam 
MBuddamaresvaratantramHK-108	"88	phalāntaravarṇanam 	24"	phala antara varṇanam 
MBuddamaresvaratantramHK-109	"89	vandhyānivāraṇe prathamopāyaḥ 	25"	vandhyā nivāraṇe prathama upāyaḥ 
MBuddamaresvaratantramHK-110	"90	dvitīyopāyaḥ 	25"	dvitīya upāyaḥ 
MBuddamaresvaratantramHK-111	"91	tṛtīyopāyaḥ 	24"	tṛtīya upāyaḥ 
MBuddamaresvaratantramHK-112	"92	viśiṣṭhabhojanaprāptimantraḥ 	25"	viśiṣṭha bhojana prāpti mantraḥ 
MBuddamaresvaratantramHK-113	"93	mukhabandhanamantraḥ 	25"	mukha bandhana mantraḥ 
MBuddamaresvaratantramHK-114	"94	mantrāṇāmarimitrādini0 	25"	mantrāṇām ari mitra ādini 
MBuddamaresvaratantramHK-115	"95	mayūraśikhāyogaḥ 	26"	mayūraśikhā yogaḥ 
MBuddamaresvaratantramHK-116	"96	vaśīkaraṇayogaḥ 	26"	vaśīkaraṇa yogaḥ 
MBuddamaresvaratantramHK-117	"97	siddhipradāguṭikāyogāḥ 	26"	           
MBuddamaresvaratantramHK-118	"98	auṣadhicūrṇasiddhayaḥ 	27"	auṣadhi cūrṇa siddhayaḥ 
MBuddamaresvaratantramHK-119	navamaḥ paṭalaḥ |	navamaḥ paṭalaḥ 
MBuddamaresvaratantramHK-120	"99	nāgadamanī-vidhānam 	27"	nāgadamanī vidhānam 
MBuddamaresvaratantramHK-121	"100	tayā roganāśaḥ 	28"	tayā roga nāśaḥ 
MBuddamaresvaratantramHK-122	"101	stryunmādakaraṇam 	28"	strī unmāda karaṇam 
MBuddamaresvaratantramHK-123	"102	strīvaśīkāraḥ	28"	strī vaśīkāraḥ 
MBuddamaresvaratantramHK-124	"103	kākajaṅghāvidhānam	28"	kākajaṅghā vidhānam 
MBuddamaresvaratantramHK-125	"104	strīvaśyakaramantraḥ	28"	strī vaśyā kara mantraḥ 
MBuddamaresvaratantramHK-126	"105	guñjākalpaḥ 	28"	guñjā kalpaḥ 
MBuddamaresvaratantramHK-127	"106	kāmabāṇatilakam 	29"	kāma bāṇa tilakam 
MBuddamaresvaratantramHK-128	"107	anyavaśīkaraṇatilakāni 	29"	anya vaśīkaraṇa tilakāni 
MBuddamaresvaratantramHK-129	"108	añjanavidhiḥ 	30"	añjana vidhiḥ 
MBuddamaresvaratantramHK-130	"109	cūrṇavidhiḥ 	30"	        
MBuddamaresvaratantramHK-131	"110	sarvakāmikatilakam 	31"	sarvakāmikatilakam 
MBuddamaresvaratantramHK-132	"111	bhramakārakayogaḥ	31"	bhrama kāraka yogaḥ 
MBuddamaresvaratantramHK-133	"112	siddhistambhanayogaḥ 	31"	siddhi stambhana yogaḥ 
MBuddamaresvaratantramHK-134	"113	strīvaśyamantrāḥ 	32"	strī vaśyā mantrāḥ 
MBuddamaresvaratantramHK-135	"114	jvarāveśamantrāḥ 	32"	jvara āveśa mantrāḥ 
