segmentnr	original	analyzed
SA_GK19_asvbuc2u-0	Aśvaghoṣa: Buddhacarita	aśvaghoṣa buddha carita 
SA_GK19_asvbuc2u-1	aikṣvāka ikṣvākusamaprabhāvaḥśākyeṣvaśakyeṣu viśuddhavṛttaḥ /	aikṣvākaḥ ikṣvāku sama prabhāvaḥ śākyeṣu aśakyeṣu viśuddha vṛttaḥ 
SA_GK19_asvbuc2u-2	priyaḥ śaraccandra iva prajānāṃ śuddhodano nāma babhūva rājā // Bc_1.1 //	priyaḥ śarad candraḥ iva prajānām śuddhodanaḥ nāma babhūva rājā 
SA_GK19_asvbuc2u-3	tasyendrakalpasya babhūva patnī dīptyā narendrasya samaprabhāvā /	tasya indra kalpasya babhūva patnī dīptyā narendrasya sama prabhāvā 
SA_GK19_asvbuc2u-4	padmeva lakṣmīḥ pṛthivīva dhīrā māyeti nāmnānupameva māyā // Bc_1.2 //	padmā iva lakṣmīḥ pṛthivī iva dhīrā māyā iti nāmnā anupamā iva māyā 
SA_GK19_asvbuc2u-5	sārdha tayāsau vijahāra rājā nācintayadvaiśravaṇasya lakṣmīm /	sārdha tayā asau vijahāra rājā na acintayat vaiśravaṇasya lakṣmīm 
SA_GK19_asvbuc2u-6	tataśca vidheva samādhiyuktā garbha dadhe pāpavivarjitā sā // Bc_1.3 //	tatas ca vidhā iva samādhi yuktā garbha dadhe pāpa vivarjitā sā 
SA_GK19_asvbuc2u-7	prāggarbhadhānnānmanujendrapatnī sitaṃ dadarśa dviparājamekam /	prāk garbha dhānnāt manuja indra patnī sitam dadarśa dvipa rājam ekam 
SA_GK19_asvbuc2u-8	svapne viśantaṃ vapurātmanaḥ sā na tannimittaṃ samavāpa tāpam // Bc_1.4 //	svapne viśantam vapuḥ ātmanaḥ sā na tad nimittam samavāpa tāpam 
SA_GK19_asvbuc2u-9	sā tasya devapratimasya devī garbheṇa vaṃśaśriyamudvahantī /	sā tasya deva pratimasya devī garbheṇa vaṃśa śriyam udvahantī 
SA_GK19_asvbuc2u-10	śramaṃ na lebhe na śucaṃ na māyāṃ gantuṃ vanaṃ sā nibhṛtaṃ cakāṅkṣa // Bc_1.5 //	śramam na lebhe na śucam na māyām gantum vanam sā nibhṛtam cakāṅkṣa 
