segmentnr	original	analyzed
MBtaaraabhaktisudhaarnavaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBtaaraabhaktisudhaarnavaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00055	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBtaaraabhaktisudhaarnavaHK-2	Uniform title: tārābhaktisudhārṇava	uniform title tārā bhakti sudhā arṇava 
MBtaaraabhaktisudhaarnavaHK-3	Main title: tārābhaktisudhārṇavaḥ	main title tārā bhakti sudhā arṇavaḥ 
MBtaaraabhaktisudhaarnavaHK-4	Author : narasiṃhaṭhakkura	authoḥ narasiṃha ṭhakkura 
MBtaaraabhaktisudhaarnavaHK-5	Editor : pañcānana tarka	e t itoḥ pañcānana tarka 
MBtaaraabhaktisudhaarnavaHK-6	Editor : Arthur Avalon	editoḥ arthuḥ avalon 
MBtaaraabhaktisudhaarnavaHK-7	Alternate name : Sir John Woodroffe	alternate name sir john woodroffe 
MBtaaraabhaktisudhaarnavaHK-8	Description: Digest of ritual worship of Tārā  .	description digest of ritual worship of tārā 
MBtaaraabhaktisudhaarnavaHK-9	Published as Volume 21 of The Tantrik Text Series by Arthur Avalon (Sir John Woodroffe).	published as volume or the tantrik text series by arthur avalon sir john woodroffe 
MBtaaraabhaktisudhaarnavaHK-10	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBtaaraabhaktisudhaarnavaHK-11	Revision 0 February 9, 2009	revision february 
MBtaaraabhaktisudhaarnavaHK-12	Publisher : Sanskrit Book Depot	publisher sanskrit book depot 
MBtaaraabhaktisudhaarnavaHK-13	Publication year : 1940	publication year 
MBtaaraabhaktisudhaarnavaHK-14	Publication city : Calcutta	publication citi calcutta 
MBtaaraabhaktisudhaarnavaHK-15	Publication country : India	publication country india 
MBtaaraabhaktisudhaarnavaHK-16	tārābhaktisudhārṇavaḥ	          
MBtaaraabhaktisudhaarnavaHK-17	mahāmahopādhyāya-	mahā mahā upādhyāya 
MBtaaraabhaktisudhaarnavaHK-18	śrīmannarasiṃha-ṭhakkura-viracitaḥ	           
MBtaaraabhaktisudhaarnavaHK-19	paṇḍitapravara-	paṇḍita pravara 
MBtaaraabhaktisudhaarnavaHK-20	śrīpañcānana tarka-sāṃkhya-vedāntatīrtha-sampāditaḥ	            
MBtaaraabhaktisudhaarnavaHK-21	ṭantrik ṭexts ṣeries	ṭantrik ṭexts ṣeries 
MBtaaraabhaktisudhaarnavaHK-22	Calcutta 1934	calcutta 
MBtaaraabhaktisudhaarnavaHK-23	oṃ	om 
MBtaaraabhaktisudhaarnavaHK-24	namo nīlasarasvatyai	namaḥ nīla sarasvatyai 
MBtaaraabhaktisudhaarnavaHK-25	tārābhaktisudhārṇavaḥ	          
MBtaaraabhaktisudhaarnavaHK-26	prathamastaraṅgaḥ	prathamaḥ taraṅgaḥ 
MBtaaraabhaktisudhaarnavaHK-27	maṅgalācaraṇam	maṅgala ācaraṇam 
MBtaaraabhaktisudhaarnavaHK-28	saunāsīramaṇipravīṇajaladagrāmābhirāmachaviṃ	saunāsīra maṇi pravīṇa jalada grāma abhirāma chavim 
MBtaaraabhaktisudhaarnavaHK-29	nṛtyatpītapaṭadvayaikakapaṭaprodyatparāgojjvalam |	nṛtyat pīta paṭa dvaya eka kapaṭa prodyat parāga ujjvalam 
MBtaaraabhaktisudhaarnavaHK-30	vaṃśīvādanakaitavapravilasadgambhīradhīradhvaniṃ	vaṃśī vādana kaitava pravilasat gambhīra dhīra dhvanim 
MBtaaraabhaktisudhaarnavaHK-31	vande kañcidahaṃ mudā madhulihaṃ hṛtpadmamadhyasthitam ||	vande kañcid aham mudā madhuliham hṛd padma madhya sthitam 
MBtaaraabhaktisudhaarnavaHK-32	hāsavyājavirājamānakusumāṃ vakṣojarājatphalā-	hāsa vyāja virājamāna kusumām vakṣoja rājat phalā 
MBtaaraabhaktisudhaarnavaHK-33	mudyatkuntalakaitavapravilasanmattālimālākulām |	mudyat kuntala kaitava pravilasat matta ali mālā ākulām 
MBtaaraabhaktisudhaarnavaHK-34	sthāṇusthāṃ ramaṇīyanūpurakṛtābālāmaparṇāmahaṃ	sthāṇu sthām ramaṇīya nūpura kṛtā abālām aparṇām aham 
MBtaaraabhaktisudhaarnavaHK-35	kāñcit kalpalatāṃ namāmi lalitāṃ śailādhirājodgatām ||	kāñcid kalpalatām namāmi lalitām śailādhirāja udgatām 
