segmentnr	original	analyzed
MBAnandatantramHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBAnandatantramHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00066	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBAnandatantramHK-2	Uniform title: ānandatantra	uniform title ānandatantra 
MBAnandatantramHK-3	Main title: ānandatantram	main title ānandatantram 
MBAnandatantramHK-4	Editor : Dyczkowski, Mark S. G.	editoḥ dyczkowski mark s 
MBAnandatantramHK-5	Manuscript : IFP transcript T0333	manuscript ifp transcript 
MBAnandatantramHK-6	Manuscript : British Library in London Ms: 2541	manuscript british library in london ms 
MBAnandatantramHK-7	"Description: This e-text has been prepared from two manuscripts of unpublished text.     	Ms. K is IFP transcript no. 333 which was copied from Ms. 5562 of the Government Manuscript     Library in Chennai. Ms. Kh is deposited in the British Library in London. It is Sanskrit     MSs. 2541: IO ** ? 3 (or 8) 011. It is a transcript of a (possibly South Indian) MS that     was commissioned by Colbrooke in the first half of the 19th century.    Both Ms.s are fairly correct. Ms. K is more so than Ms Kh.    	There are a good number of manuscripts of this Kaula Tantra that affiliates itself     to the nityāṣaṃśodaśikārṇava. They are virtually all found in South India.     Interesting features of this Tantra are the extensive descriptions of yonipūjā and related rites."	description this etext has been prepared from two manuscripts of unpublished text      ms k is ifp transcript no                                                                                                                                                                                                                                                                                                            there are a
MBAnandatantramHK-8	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0 October 16, 2007	notes data entered by the staff of muktabodha under the supervision of mark dyczkowski 
MBAnandatantramHK-9	Internet publisher : Muktabodha Indological Research Institute	internet publisher muktabodha indological research institute 
