segmentnr	original	analyzed
SA_MB_vijnanabhairavaanandabhattaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_vijnanabhairavaanandabhattaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00347	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_vijnanabhairavaanandabhattaHK-2	Uniform title: vijñānabhairava with commentary Kaumadi	uniform title vijñānabhairava with commentary kaumadi 
SA_MB_vijnanabhairavaanandabhattaHK-3	Commentator : ānandabhaṭṭa	commentatoḥ ānandabhaṭṭa 
SA_MB_vijnanabhairavaanandabhattaHK-4	Editor : Pandit Mukunda Rama Shastri	editoḥ pandit mukunda rama shastri 
SA_MB_vijnanabhairavaanandabhattaHK-5	Description: KSTS Series volume 9	description ksts series volume 
SA_MB_vijnanabhairavaanandabhattaHK-6	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_vijnanabhairavaanandabhattaHK-7	Revision 0: June 26, 2016	revision june 
SA_MB_vijnanabhairavaanandabhattaHK-8	Publisher : Kashmir Series of Texts and Studies	publisher kashmir series of texts and studies 
SA_MB_vijnanabhairavaanandabhattaHK-9	Publication year : 1936	publication year 
SA_MB_vijnanabhairavaanandabhattaHK-10	Publication city : Jammu and Kashmir State	publication citi jammu and kashmir state 
SA_MB_vijnanabhairavaanandabhattaHK-11	Publication country : India	publication country india 
SA_MB_vijnanabhairavaanandabhattaHK-12	oṃ namaścidbhairavātmane śaṃkarāya	om namaḥ cit bhairava ātmane śaṃkarāya 
SA_MB_vijnanabhairavaanandabhattaHK-13	atha	atha 
SA_MB_vijnanabhairavaanandabhattaHK-14	vijñānabhairavaḥ	         
SA_MB_vijnanabhairavaanandabhattaHK-15	śrīmadbhaṭṭānandaviracitavijñānakaumudīṭīkopetaḥ |	               
SA_MB_vijnanabhairavaanandabhattaHK-16	śrīvidyāṃ śrīkaṇṭhamūrtiṃ maheśaṃ	śrīvidyām śrīkaṇṭha mūrtim maheśam 
SA_MB_vijnanabhairavaanandabhattaHK-17	somānandaṃ bhūtirājotpaleśau |	somānandam bhūtirāja utpaleśau 
SA_MB_vijnanabhairavaanandabhattaHK-18	kālenāstaṃyātaśivāgamānāṃ	kālena astam yāta śiva āgamānām 
SA_MB_vijnanabhairavaanandabhattaHK-19	proddhṛtyai ye martyaloke'vatīrṇāḥ || 1 ||	proddhṛtyai ye martya loka iva tīrṇāḥ 
SA_MB_vijnanabhairavaanandabhattaHK-20	nāmaṃ nāmaṃ tatpadāmbhojareṇuṃ	nāmam nāmam tad pada ambhoja reṇum 
SA_MB_vijnanabhairavaanandabhattaHK-21	vākkāyāntarvṛttibhirnuttapaṅke |	vāc kāya antarvṛttibhiḥ nutta paṅke 
SA_MB_vijnanabhairavaanandabhattaHK-22	cittādarśe mādṛśā dṛṣṭatattvā-	citta ādarśe mādṛśā dṛṣṭa tattvā 
SA_MB_vijnanabhairavaanandabhattaHK-23	veśāḥ śobhante'niśaṃ satsadaḥsu || 2 || (yugalakam)	veśāḥ śobhanteniśam sat sadaḥsu yugalakam 
SA_MB_vijnanabhairavaanandabhattaHK-24	śrīlakṣmaṇābhinavaguptamukhāṃstrikārtha-	śrī lakṣmaṇa abhinavagupta mukhān trika artha 
SA_MB_vijnanabhairavaanandabhattaHK-25	tattvānuśāsanamahāmbudhiśītaraśmīn |	tattva anuśāsana mahā ambudhi śītaraśmīn 
SA_MB_vijnanabhairavaanandabhattaHK-26	dhyātvā gurūñjaḍahṛdabjavikāsanodya-	dhyātvā gurūn jaḍa hṛd abja vikāsa nodya 
SA_MB_vijnanabhairavaanandabhattaHK-27	dbhāsvatprabhānvitimirīkṛtaviśvamārgān || 3 ||	           
SA_MB_vijnanabhairavaanandabhattaHK-28	śarvānanāmbujaviniḥsṛtadhāraṇānāṃ	śarva ānana ambuja viniḥsṛta dhāraṇānām 
SA_MB_vijnanabhairavaanandabhattaHK-29	gūḍhāyane'paravibhānavalokanena |	gūḍha ayanepara vibhāna avalokanena 
SA_MB_vijnanabhairavaanandabhattaHK-30	saṃracyate pratipadaṃ skhalatāpi tāvad-	saṃracyate pratipadam skhalatā api tāvat 
SA_MB_vijnanabhairavaanandabhattaHK-31	vijñānabhairavanaye padadīpikeyam || 4 || (yugalakam)	            
SA_MB_vijnanabhairavaanandabhattaHK-32	p. 2)	p 
SA_MB_vijnanabhairavaanandabhattaHK-33	tadiha śāstrakṛtsvayaṃ bhairavaḥ nīlapītādivicitrābhirāntaravāhyasvarūpābhiḥ	tat iha śāstra kṛt svayam bhairavaḥ nīla pīta ādi vicitrābhiḥ āntara vāhya svarūpābhiḥ 
SA_MB_vijnanabhairavaanandabhattaHK-34	tattadarthakriyābhiḥ svātmānamācchādya tataśca sūryamarīcinikaravat	tad tad arthakriyābhiḥ sva ātmānam ācchādya tatas ca sūrya marīci nikara vat 
SA_MB_vijnanabhairavaanandabhattaHK-35	bahirniḥsṛtā bhaktajanā etajjñānamārgadvārā svātmasvarūpopalabdhyā punaḥ	bahis niḥsṛtāḥ bhakta janāḥ etad jñāna mārga dvārā sva ātma svarūpa upalabdhyā punar 
SA_MB_vijnanabhairavaanandabhattaHK-36	praviśantu tadaikyamupayāntu ca iti prayojanamuddiśya	praviśantu tad aikyam upayāntu ca iti prayojanam uddiśya 
SA_MB_vijnanabhairavaanandabhattaHK-37	svavijñānasphārajñāna-kriyādiśaktidvārā praṣṭṛrūpātmanā āha	sva vijñāna sphāra jñāna kriyā ādi śakti dvārā praṣṭṛ rūpa ātmanā āha 
SA_MB_vijnanabhairavaanandabhattaHK-38	śrībhairavyuvāca |	śrī bhairavī uvāca 
SA_MB_vijnanabhairavaanandabhattaHK-39	ityādi	ityādi 
SA_MB_vijnanabhairavaanandabhattaHK-40	śrutaṃ deva mayā sarvaṃ yāmalādiṣu bhāṣitam |	śrutam deva mayā sarvam yāmala ādiṣu bhāṣitam 
SA_MB_vijnanabhairavaanandabhattaHK-41	trikabhedamaśeṣeṇa sārātsāravibhāgaśaḥ || 1 ||	trika bhedam aśeṣeṇa sārāt sāra vibhāgaśaḥ 
SA_MB_vijnanabhairavaanandabhattaHK-42	adyāpi na nivṛtto me saṃśayaḥ parameśvara |	adyā api na nivṛttaḥ me saṃśayaḥ parameśvara 
SA_MB_vijnanabhairavaanandabhattaHK-43	kiṃ rūpaṃ tattvato deva śabdarāśikalātmakam || 2 ||	kim rūpam tattvataḥ deva śabda rāśi kalā ātmakam 
SA_MB_vijnanabhairavaanandabhattaHK-44	kiṃ vā navātmabhedena bhairave bhairavākṛtau |	kim vā nava ātma bhedena bhairave bhairava ākṛtau 
SA_MB_vijnanabhairavaanandabhattaHK-45	triśirobhedabhinnaṃ vā kiṃ vā śaktitrayātmakam || 3 ||	tri śiraḥ bheda bhinnam vā kim vā śakti traya ātmakam 
SA_MB_vijnanabhairavaanandabhattaHK-46	nādabindumayaṃ vāpi kiṃ candrārdhanirodhakam |	              
SA_MB_vijnanabhairavaanandabhattaHK-47	cakrārūḍhamanackaṃ vā kiṃ vā śaktisvarūpakam || 4 ||	cakra ārūḍham anackam vā kim vā śakti svarūpakam 
SA_MB_vijnanabhairavaanandabhattaHK-48	parāparāyāḥ sakalamaparāyāśca vā punaḥ |	parāparāyāḥ sakalam aparāyāḥ ca vā punar 
SA_MB_vijnanabhairavaanandabhattaHK-49	parāyā yadi tadvatsyātparatvaṃ tadvirudhyate || 5 ||	parāyāḥ yadi tadvat syāt paratvam tat virudhyate 
SA_MB_vijnanabhairavaanandabhattaHK-50	nahi varṇavibhedena dehabhedena vā bhavet |	nahi varṇa vibhedena deha bhedena vā bhavet 
SA_MB_vijnanabhairavaanandabhattaHK-51	paratvaṃ niṣkalatvena sakalatvena vā bhavet || 6 ||	paratvam niṣkala tvena sakala tvena vā bhavet 
SA_MB_vijnanabhairavaanandabhattaHK-52	p. 3)	p 
SA_MB_vijnanabhairavaanandabhattaHK-53	prasādaṃ kuru me nātha niḥśeṣaṃ chindhi saṃśayam |	prasādam kuru me nātha niḥśeṣam chindhi saṃśayam 
SA_MB_vijnanabhairavaanandabhattaHK-54	yatra yatkiṃcit yāmalādiṣu śivaśaktisaṃghaṭṭanātmahetuṣu śāstreṣu	yatra yat kiṃcid yāmala ādiṣu śiva śakti saṃghaṭṭana ātma hetuṣu śāstreṣu 
SA_MB_vijnanabhairavaanandabhattaHK-55	brahmaviṣṇurudrabhairavākhyayāmaleṣu tadākhyeṣu āgameṣu yatkiṃcit	brahma viṣṇu rudra bhairava ākhya yāmaleṣu tad ākhyeṣu āgameṣu yat kiṃcid 
SA_MB_vijnanabhairavaanandabhattaHK-56	bhavanmukhāt śrutaṃ tadaikyopapattyā śrutapūrvamevāsti	bhavat mukhāt śrutam tad aikya upapattyā śruta pūrvam evā asti 
SA_MB_vijnanabhairavaanandabhattaHK-57	darpaṇapratibimbitanyāyena tadanatiriktaṃ tadatiriktaṃ vā āntarataścaikyatayā	darpaṇa pratibimbita nyāyena tad anatiriktam tad atiriktam vā āntarataḥ ca aikya tayā 
