segmentnr	original	analyzed
SA_GSP33_brsgor2u-0	atha dvitīyo 'dhyāyaḥ /	atha dvitīyaḥ dhyāyaḥ 
SA_GSP33_brsgor2u-1	saccidānandarūpāya kṛṣṇāyākliṣṭakāriṇe /	               
SA_GSP33_brsgor2u-2	namo vedāntavedyāya gurave buddhisākṣiṇe //1//	namaḥ vedānta vedyāya gurave buddhi sākṣiṇe 
SA_GSP33_brsgor2u-3	sāṃkhyādismṛtiyuktibhirna calito vedāntasiddhāntago nirmūlairvividhāgamairavidito vyomādijanmāpyayaḥ /	sāṃkhya ādi smṛti yuktibhiḥ na calitaḥ vedānta siddhānta gaḥ nirmūlaiḥ vividha āgamaiḥ aviditaḥ vyoma ādi janma apyayaḥ 
SA_GSP33_brsgor2u-4	utpattyantavivarjitaścitivapurvyāpi ca kartāṃśako liṅgena prathito 'pi nāmatanukṛttaṃ jānakīśaṃ bhaje //2//	utpatti anta vivarjitaḥ citi vapuḥ vyāpi ca kartā aṃśakaḥ liṅgena nāma tanu kṛttam jānakīśam bhaje 
SA_GSP33_brsgor2u-5	START BsRp_2,1.1.1ḥ	start 
SA_GSP33_brsgor2u-6	smṛtyanavakāśadoṣaprasaṅga iti cen nānyasmṛtyanavakāśadoṣaprasaṅgāt / BBs_2,1.1 /	smṛti anavakāśa doṣa prasaṅgaḥ iti ced na anya smṛti anavakāśa doṣa prasaṅgāt 
SA_GSP33_brsgor2u-7	'nāmarūpe vyākaravāṇi'iti śruternāmatanukṛdapi saṃjñāmūrtivyākartāpi liṅgaśarīropādhinā	nāma rūpe vyākaravāṇi iti śruteḥ nāma tanu kṛt api saṃjñā mūrti vyākartā api liṅga śarīra upādhinā 
SA_GSP33_brsgor2u-8	karteti aṃśa iti ca prathitaḥ prasiddho yastaṃ pratyagabhinnaṃ paramātmānaṃ mūlaprakṛtiniyantāraṃ bhaje ityarthaḥ /	kartā iti aṃśaḥ iti ca prathitaḥ prasiddhaḥ yaḥ tam pratyak abhinnam paramātmānam mūlaprakṛti niyantāram bhaje iti arthaḥ 
SA_GSP33_brsgor2u-9	smṛtiprasaṅgātpūrvottarādhyāyayorviṣayaviṣayibhāvasaṃgatiṃ vaktuṃ vṛttaṃ kīrtayati-	smṛti prasaṅgāt pūrva uttara adhyāyayoḥ viṣaya viṣayi bhāva saṃgatim vaktum vṛttam kīrtayati 
SA_GSP33_brsgor2u-10	prathame 'dhyāya iti /	prathame dhyāye iti 
SA_GSP33_brsgor2u-11	janmādisūtramārabhya jagadutpattyādikāraṇaṃ brahmeti pratipāditaṃ,	janma ādi sūtram ārabhya jagat utpatti ādi kāraṇam brahma iti pratipāditam 
SA_GSP33_brsgor2u-12	'śāstradṛṣṭyā tu'ityādisūtreṣu sa evādvitīyaḥ sarvātmetyuktaṃ,	śāstra dṛṣṭyā tu ityādi sūtreṣu saḥ eva advitīyaḥ sarva ātmā iti uktam 
SA_GSP33_brsgor2u-13	'ānumānikam'ityādinā kāraṇāntarasyāśrautatvaṃ darśitamityarthaḥ /	ānumānikam ityādinā kāraṇa antarasya aśrauta tvam darśitam iti arthaḥ 
SA_GSP33_brsgor2u-14	evaṃ prathamādhyāyasyārthamanūdya tasmin viṣaye virodhaparihāraviṣayiṇaṃ dvitīyādhyāyasyārthaṃ pādaśaḥ saṃkṣipya kathayati-	evam prathama adhyāyasya artham anūdya tasmin viṣaye virodha parihāra viṣayiṇam dvitīya adhyāyasya artham pādaśas saṃkṣipya kathayati 
SA_GSP33_brsgor2u-15	idānīmiti /	idānīm iti 
SA_GSP33_brsgor2u-16	atra prathamapāde samanvayasya sāṃkhyādismṛtiyuktibhirvirodhaparihāraḥ kriyate /	atra prathama pāde samanvayasya sāṃkhya ādi smṛti yuktibhiḥ virodha parihāraḥ kriyate 
SA_GSP33_brsgor2u-17	dvitīyapāde sāṃkhyādyāgamānāṃ bhrāntimūlatvamavirodhāya kathyate /	dvitīya pāde sāṃkhya ādi āgamānām bhrānti mūla tvam avirodhāya kathyate 
SA_GSP33_brsgor2u-18	tṛtīyapāde prativedāntaṃ sṛṣṭiśrutīnāṃ jīvātmaśrutīnāṃ ca vyomādimahābhūtānāṃ janmalayakramādikathanenāvirodhaḥ pratipādyate /	tṛtīya pāde prati vedāntam sṛṣṭi śrutīnām jīvātma śrutīnām ca vyoma ādi mahābhūtānām janma laya krama ādi kathanena avirodhaḥ pratipādyate 
SA_GSP33_brsgor2u-19	caturthapāde liṅgaśarīraśrutīnāmavirodha ityarthaḥ /	caturtha pāde liṅga śarīra śrutīnām avirodhaḥ iti arthaḥ 
SA_GSP33_brsgor2u-20	ayamevārthaḥ /	ayam eva arthaḥ 
