segmentnr	original	analyzed
SA_MBPARAAPRAAVESIKAA_hk-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBPARAAPRAAVESIKAA_hk-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00048	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBPARAAPRAAVESIKAA_hk-2	Uniform title: parāprāveśikā	uniform title parāprāveśikā 
SA_MBPARAAPRAAVESIKAA_hk-3	Author : kṣemarāja	authoḥ kṣemarāja 
SA_MBPARAAPRAAVESIKAA_hk-4	Description: E-text transcribed from Volume 15 of the Kashmir Series of Texts and Studies .	description etext transcribed from volume of the kashmir series of texts and studies 
SA_MBPARAAPRAAVESIKAA_hk-5	Notes: E-text transcribed by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.  Revision 0: 11/28/2005	notes etext transcribed by the staff of muktabodha under the supervision of mark sg dyczkowski 
SA_MBPARAAPRAAVESIKAA_hk-6	Publisher : Research Department Jammu and Kashmir State	publisher research depatment jammu and kashmir state 
SA_MBPARAAPRAAVESIKAA_hk-7	Publication year : 1918	publication year 
SA_MBPARAAPRAAVESIKAA_hk-8	Publication city : Bombay	publication citi bombay 
SA_MBPARAAPRAAVESIKAA_hk-9	Publication country : India	publication country india 
SA_MBPARAAPRAAVESIKAA_hk-10	Bombay, 1918	bombay 
SA_MBPARAAPRAAVESIKAA_hk-11	.o namaḥ śivāya nikhilatattvātmane	o namaḥ śivāya nikhila tattva ātmane 
SA_MBPARAAPRAAVESIKAA_hk-12	atha	atha 
SA_MBPARAAPRAAVESIKAA_hk-13	parāprāveśikā	parāprāveśikā 
SA_MBPARAAPRAAVESIKAA_hk-14	śrīmanmahāmāheśvarācāryavaryakṣemarājaviracitā |	śrīmat mahā māheśvara ācārya varya kṣemarāja viracitā 
SA_MBPARAAPRAAVESIKAA_hk-15	viśvātmikāṃ taduttirṇāṃ hṛdayaṃ parameśituḥ |	viśva ātmikām tad uttirṇām hṛdayam parameśituḥ 
SA_MBPARAAPRAAVESIKAA_hk-16	parādiśaktirūpeṇa sphurantīṃ saṃvidaṃ numaḥ ||	parā ādi śakti rūpeṇa sphurantīm saṃvidam numaḥ 
SA_MBPARAAPRAAVESIKAA_hk-17	iha khalu parameśvaraḥ prakāśātmā, prakāśaśca [nanu	iha khalu parameśvaraḥ prakāśa ātmā prakāśaḥ ca nanu 
SA_MBPARAAPRAAVESIKAA_hk-18	parameśvaraḥ prakāśasvabhāvatve'pi kiṃ	parameśvaraḥ prakāśa svabhāva tve pi kim 
SA_MBPARAAPRAAVESIKAA_hk-19	śāntabrahmavādināmiva kevalabodhasvabhāvaḥ	śānta brahma vādinām iva kevala bodha svabhāvaḥ 
SA_MBPARAAPRAAVESIKAA_hk-20	syādityāśaṅkyāha prakāśaśceti |] vimarśasvabhāvaḥ, vimarśo	syāt iti āśaṅkya āha prakāśaḥ ca iti vimarśa svabhāvaḥ 
SA_MBPARAAPRAAVESIKAA_hk-21	[vimarśo hi parimitāparimitatvābhyāṃ dvidhā, tatra parimitatve	vimarśaḥ hi parimita aparimita tvābhyām dvidhā tatra parimita tve 
SA_MBPARAAPRAAVESIKAA_hk-22	śūnyādipramātrucitena tena saṃvitprakāśasya paricchinnatvaṃ mā	śūnya ādi pramātṛ ucitena tena saṃvid prakāśasya paricchinna tvam mā 
SA_MBPARAAPRAAVESIKAA_hk-23	bhūdityāśayenāha vimarśo nāmeti, sa ca vimarśo viśvākāreṇa	bhūt iti āśayena āha vimarśaḥ nāma iti sa ca vimarśaḥ viśva ākāreṇa 
SA_MBPARAAPRAAVESIKAA_hk-24	sṛṣṭau, tatprakāśena sthitau, svātmasātkārātmanā saṃharaṇena	sṛṣṭau tad prakāśena sthitau sva ātmasātkāra ātmanā saṃharaṇena 
SA_MBPARAAPRAAVESIKAA_hk-25	saṃhāre ca pūrṇāhantācamatkārātmaka iti yāvat |] nāma	saṃhāre ca pūrṇa ahantā camatkāra ātmakaḥ iti yāvat nāma 
SA_MBPARAAPRAAVESIKAA_hk-26	viśvākāreṇa viśvaprakāśena viśvasaṃharaṇena ca (p. 2)	viśva ākāreṇa viśva prakāśena viśva saṃharaṇena ca 
SA_MBPARAAPRAAVESIKAA_hk-27	akṛtrimāham iti visphuraṇam | yadi [yaditi | vimarśavikalaḥ	akṛtrimā aham iti visphuraṇam yadi yat iti vimarśa vikalaḥ 
SA_MBPARAAPRAAVESIKAA_hk-28	sūryādiprakāśo yathā parāpekṣatvāt jaḍapakṣapātī	sūrya ādi prakāśaḥ yathā para apekṣa tvāt jaḍa pakṣapātī 
SA_MBPARAAPRAAVESIKAA_hk-29	asvātantryamāśritavān tathaiva nirvimarśatayā saṃvitprakāśe'pi	asvātantryam āśritavān tathā eva nirvimarśa tayā saṃvid prakāśe pi 
SA_MBPARAAPRAAVESIKAA_hk-30	prasaktirāpatediti bhāvaḥ |] nirvimarśaḥ syāt anīśvaro jaḍaśca	prasaktiḥ āpatet iti bhāvaḥ nirvimarśaḥ syāt anīśvaraḥ jaḍaḥ ca 
SA_MBPARAAPRAAVESIKAA_hk-31	prasajyeta | eṣa eva ca vimarśaḥ - cit, caitanyaṃ, svarasoditāparāvāk,	prasajyeta eṣaḥ eva ca vimarśaḥ cit caitanyam sva rasa udita apara avāk 
SA_MBPARAAPRAAVESIKAA_hk-32	svātantryaṃ, paramātmano mukhyamaiśvaryaṃ, kartṛtvaṃ, sphurattā,	svātantryam paramātmanaḥ mukhyam aiśvaryam kartṛ tvam sphurat tā 
SA_MBPARAAPRAAVESIKAA_hk-33	sāro, hṛdayaṃ, spandaḥ ityādiśabdairāgameṣūddhoṣyate [iha	sāraḥ hṛdayam spandaḥ ityādi śabdaiḥ āgameṣu uddhā uṣyate iha 
SA_MBPARAAPRAAVESIKAA_hk-34	śaivaśāsananaye saṃvitprakāśasya vimarśaprādhānyameva	śaiva śāsana naye saṃvid prakāśasya vimarśa prādhānyam eva 
SA_MBPARAAPRAAVESIKAA_hk-35	tattadāgameṣu samuddhuṣṭaṃ, sa eva	tad tad āgameṣu samuddhuṣṭam saḥ eva 
SA_MBPARAAPRAAVESIKAA_hk-36	bhinnabhinnābhirāgamabhāṣābhirāmnāyate, yathā - caitanyamiti	bhinna bhinnābhiḥ āgama bhāṣābhiḥ āmnāyate yathā caitanyam iti 
SA_MBPARAAPRAAVESIKAA_hk-37	vimarśa eva mukhyamātmano rūpamityabhipretya dharmavācinā	vimarśaḥ eva mukhyam ātmanaḥ rūpam iti abhipretya dharma vācinā 
SA_MBPARAAPRAAVESIKAA_hk-38	śabdena nirdeśaḥ kṛtaḥ | tathā svarasoditāparāvāk iti - vakti	śabdena nirdeśaḥ kṛtaḥ tathā svarasa udita aparā vāc iti vakti 
SA_MBPARAAPRAAVESIKAA_hk-39	viśvamabhilapati pratyavamarśeneti vāk, saiva	viśvam abhilapati pratyavamarśena iti vāc sā eva 
SA_MBPARAAPRAAVESIKAA_hk-40	parāmarśāntarāṇāmādhārabhūtatvāt pūrṇatvācca parā, ata eva	parāmarśa antarāṇām ādhāra bhūta tvāt pūrṇa tvāt ca parā atas eva 
SA_MBPARAAPRAAVESIKAA_hk-41	aniruddhaprasaratvāt ahamiti paripūrṇacidvapuṣā sadoditatvāt	aniruddha prasara tvāt aham iti paripūrṇa cit vapuṣā sadā udita tvāt 
SA_MBPARAAPRAAVESIKAA_hk-42	svarasoditeti | tathā svātantryamiti, svātantryaṃ ca	sva rasa uditā iti tathā svātantryam iti svātantryam ca 
