segmentnr	original	analyzed
SA_GV01_rvkhilau-0	om.namo.viṣṇave /	om namaḥ viṣṇave 
SA_GV01_rvkhilau-1	atha khileṣu sūkta.pratīka.ādy uktam.prayojanam.. śatarcy.ādīnām.adhidaivatā.lakṣaṇāni ca /.(.Khila I Introd..).	atha khileṣu sūkta pratīka ādi uktam prayojanam śatarcī ādīnām adhidaivata ālakṣaṇāni ca khile 
SA_GV01_rvkhilau-2	kṛtiḥ.prakṛtir.ākṛtir.vikṛtis.saṃkṛtir.abhikṛtir.utkṛtir.ity.aśīty.akṣara.ādīni.catur.uttarāṇy.eva.yajūṃṣi.saṃkhyā.anuvartana.ādi.tulyam.ṛṣīṇām.ca.tulyānām.gotram.anādeśe.khilāny.antaram.mantra.uktāany.eva.saṃkhyā.ādīni.sambhavet  #	kṛtiḥ prakṛtiḥ ākṛtiḥ vikṛtiḥ saṃkṛtiḥ abhikṛtiḥ utkṛtiḥ iti aśīti akṣara ādīni catur uttarāṇi eva yajūṃṣi saṃkhyā anuvartana ādi tulyam ṛṣīṇām catulyānām gotram anādeśe khilāni antaram mantra uktā anyeva saṃkhyā ādīni sambhavet  /
SA_GV01_rvkhilau-3	//.(.Khila I Introd..).	khila introd 
SA_GV01_rvkhilau-4	<.sam.>.tṛcam.<.śaśvat.>.ṣaṇ.ūnā.tārkṣyas.suparṇa.āśvinam.vai.tat.saptamy.āgneyi.parā.aindrī.ekādaśī.vā.navamī.liṅga.uktā.devatā.aṣṭamy.ādi.virāḍ.rūpās.catasro.jagatya.uro.bṛhatī.<.pra.>.sapta.brāhmyo.niṣad.upaniṣadau.dvitīyā.jagatī.ṣaṣṭhī.virāṭ.sthānā.<.jyotiṣmantam.>.daśa.bhāradvājo.jyotiṣmām.ṣaṣṭhy.ādyā.liṅga.ukta.devatām.ānuṣṭum.navamy.antye.ca.<.kṛśa.>.ekādaśa.āśvinaḥ.kṛśa.ādyāṣ.ṣaḍ.liṅga.ukta.devatā.ānuṣṭubham.<.imāni.>.sapta.apunar.doṣa.aindr	sam tṛcam śaśvat ṣaṇūnā tārkṣyaḥ suparṇaḥ āśvinam vaitat saptamī āgneyi parā aindrī ekādaśī iva anavamī liṅga uktā devatā aṣṭamī ādi virāj rūpāḥ catasraḥ jagatī auraḥ bṛhatī prasapta brāhmī oniṣad upaniṣadau dvitīyā jagatī ṣaṣṭhī virāj sthānā jyotiṣmantam daśa bhāradvājaḥ jyotiṣmām ṣaṣṭhī ādyā liṅga ukta devatā mānuṣṭubham navamī antye ca kṛśaḥ ekādaśa āśvinaḥ kṛśa ādyāḥ ṣaṣ liṅga ukta
SA_GV01_rvkhilau-5	āvaruṇam.jāgatam.<.ayam.>.ṣaḍ.retāgaṅgyo.<.yadā.>.tṛcam.yāmuniḥ.praṇetā /	āvaruṇam jāgatam ayam ṣaṣ retāḥ āgaṅgyaḥ yadātṛ camyā muniḥ praṇetā 
SA_GV01_rvkhilau-6	RvKh_1,1.1a: samaikṣiṣya.ūrdhva.mahasa.ādityena.sahiyasā./	samaikṣiṣya ūrdhva mahasā ādityena sahiyasā 
SA_GV01_rvkhilau-7	RvKh_1,1.1b: aham.yaśasvinām.yaśo.viśvā.rūpāṇy.ādade./	aham yaśasvinām yaśaḥ viśvārūpāṇi ādade 
SA_GV01_rvkhilau-8	RvKh_1,1.2a: udyann.adya.vi.no.bhaja.pitā.putrebhyo.yathā./	udyan adya vinā bhaja pitā putrebhyaḥ yathā 
SA_GV01_rvkhilau-9	RvKh_1,1.2b: dīrgha.āyutvasya.heśiṣe.tasya.no.dhehi.sūrya./	dīrgha āyu tvasya he śiṣetasya naḥ dhehi sūrya 
