segmentnr	original	analyzed
SA_MB_kriyaakramadyotikaaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_kriyaakramadyotikaaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00126	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_kriyaakramadyotikaaHK-2	Uniform title: krīyakramādyotikā	uniform title 
SA_MB_kriyaakramadyotikaaHK-3	Author : aghorāśiva	authoḥ aghora aśiva 
SA_MB_kriyaakramadyotikaaHK-4	Description: Transcribed from a 1927 cidambaram edition in Grantha script supplied by Richard Davis.	description transcribed from a cidambaram edition in grantha script supplied by richard davis 
SA_MB_kriyaakramadyotikaaHK-5	Notes:	notes 
SA_MB_kriyaakramadyotikaaHK-6	Revision 0: Sept. 22, 2008	revision 
SA_MB_kriyaakramadyotikaaHK-7	Publisher : cidambaram	publisheḥ cit ambaram 
SA_MB_kriyaakramadyotikaaHK-8	Publication year : 1927	publication year 
SA_MB_kriyaakramadyotikaaHK-9	Publication city : South India	publication citi south india 
SA_MB_kriyaakramadyotikaaHK-10	Publication country : India	publication country india 
SA_MB_kriyaakramadyotikaaHK-11	oṃ tatsat ||	om tat sat 
SA_MB_kriyaakramadyotikaaHK-12	śivamastu ||	śivam astu 
SA_MB_kriyaakramadyotikaaHK-13	śrīśivakāmasundarīsametaśrīcitsabheśāya maṅgalam	                                              
SA_MB_kriyaakramadyotikaaHK-14	śrījñānasambandhaparamācāryaparabrahmaṇe namaḥ ||	śrī jñāna sambandha parama ācārya para brahmaṇe namaḥ 
SA_MB_kriyaakramadyotikaaHK-15	śrīmadaghoraśivācāryaviracitā	             
SA_MB_kriyaakramadyotikaaHK-16	kriyākramadyotikā vyākhyā paddhatiḥ ||	         
SA_MB_kriyaakramadyotikaaHK-17	maṅgalam ||	maṅgalam 
SA_MB_kriyaakramadyotikaaHK-18	"ṭext-	vande niḥśvādhikaṃ śāntamanādinidhane śivam |"	śāntam anādinidhane śivam 
SA_MB_kriyaakramadyotikaaHK-19	niṣkalaṃ niṣkalaṅkantu śaktiṃ jñānakriyātmikām || 2 ||	niṣkalam śaktim jñāna kriyā ātmikām 
SA_MB_kriyaakramadyotikaaHK-20	"vyākhyā- 	śrīmannirmalamaṇiguruviracitā"	vyākhyā śrīmat nirmalamaṇi guru viracitā 
SA_MB_kriyaakramadyotikaaHK-21	prabhākhyā kriyākramadyotikā vyākhyā ||	          
SA_MB_kriyaakramadyotikaaHK-22	śivaṃ śaktiṃ gaṇādhīśaṃ guhaṃ vāgīśvarīṃ kramāt |	śivam śaktim gaṇādhīśam guham vāgīśvarīm kramāt 
SA_MB_kriyaakramadyotikaaHK-23	kurvāsasamṛṣiṃ vande paiṅgalādyāṃśca deśikān || (2) ||	kurvāsasam ṛṣim vande paiṅgala ādyān ca deśikān 
SA_MB_kriyaakramadyotikaaHK-24	candrārddhacūḍaśikhariprabhavastanoti	           
SA_MB_kriyaakramadyotikaaHK-25	gaurīstanoditapayojaladhiṃ nipīya |	gaurī stana udita payaḥ jaladhim nipīya 
SA_MB_kriyaakramadyotikaaHK-26	yo vighnapādapamahānanabhaṅgalīlāṃ	yaḥ vighna pādapa mahā ānana bhaṅga līlām 
SA_MB_kriyaakramadyotikaaHK-27	taṃ mattavāraṇamahaṃ śaraṇaṃ prapadye || (2)	tam matta vāraṇam aham śaraṇam prapadye 
SA_MB_kriyaakramadyotikaaHK-28	p. 2)	p 
SA_MB_kriyaakramadyotikaaHK-29	cidvyaktiḥ kriyate malāvṛtimatāṃ yenā'tmanāmanvahaṃ	cit vyaktiḥ kriyate mala āvṛtimatām yena ātmanām anvaham 
SA_MB_kriyaakramadyotikaaHK-30	sraṣṭā pālayitā samastajagatāṃ hartā ca yo rājate |	sraṣṭā pālayitā samasta jagatām hartā ca yaḥ rājate 
SA_MB_kriyaakramadyotikaaHK-31	yasyāsīnmahimā mahānaviṣayo vākcetasossarvadā	yasya āsīt mahimā mahān aviṣayaḥ vāc cetasoḥ sarvadā 
SA_MB_kriyaakramadyotikaaHK-32	taṃ vande śivamambikāsahacaraṃ svābhīṣṭasaṃsiddhaye || (3)	tam vande śivam ambikā sahacaram sva abhīṣṭa saṃsiddhaye 
SA_MB_kriyaakramadyotikaaHK-33	"2.	yadīyamudrābhinayena yogino"	yadi iya mudrā abhinayena 
SA_MB_kriyaakramadyotikaaHK-34	yadīyamaunena ca muktasaṃśayāḥ |	yadi iya maunena ca mukta saṃśayāḥ 
SA_MB_kriyaakramadyotikaaHK-35	smitābhirāmānanaminduśekharaṃ	smita abhirāma ānanam indu śekharam 
SA_MB_kriyaakramadyotikaaHK-36	bhaje'viśantaṃ vaṭamūlavāsinam || 4	bhajeviśantam vaṭa mūla vāsinam 
SA_MB_kriyaakramadyotikaaHK-37	yā pakvanīhāra balaṃ vibhidya	yā pakva nīhāra balam vibhidya 
SA_MB_kriyaakramadyotikaaHK-38	paraṃ nṛṇāṃ vyañjayate śivatvam |	param nṛṇām vyañjayate śiva tvam 
SA_MB_kriyaakramadyotikaaHK-39	jñānakriyārūpavatī śivasya	jñāna kriyā rūpavatī śivasya 
SA_MB_kriyaakramadyotikaaHK-40	śaktiḥ purastādiyamānirastu || 5	śaktiḥ purastāt iyam āniḥ astu 
SA_MB_kriyaakramadyotikaaHK-41	śrīśaivāgamaviṣṭape paraśivādyarthasvarūpakramaṃ	                
SA_MB_kriyaakramadyotikaaHK-42	yo'vidyātimiraṃ vyapohya nikhilaṃ vidyotayatyādarāt |	yaḥ vidyā timiram vyapohya nikhilam vidyotayati ādarāt 
SA_MB_kriyaakramadyotikaaHK-43	svavyākhyānamahāmayukhanivahairdīchāviśiṣṭātmanāṃ	sva vyākhyāna mahā mayukha nivahaiḥ dīchā viśiṣṭa ātmanām 
SA_MB_kriyaakramadyotikaaHK-44	vande'ghoraśivākhyadeśikaraviṃ bodhāya taṃ sarvadā || 6	vandeghora śiva ākhya deśika ravim bodhāya tam sarvadā 
SA_MB_kriyaakramadyotikaaHK-45	yasyāloko duritanikaraṃ dustaraṃ saṃvibhidya	yasya ālokaḥ durita nikaram dustaram saṃvibhidya 
SA_MB_kriyaakramadyotikaaHK-46	p. 3)	p 
SA_MB_kriyaakramadyotikaaHK-47	śreyarasadyo vitarati paraṃ bhaktibhājāṃ prajānām |	śreyara sadyas vitarati param bhakti bhājām prajānām 
SA_MB_kriyaakramadyotikaaHK-48	śrīmatpadmālayapurapatiṃ madguruṃ taṃ dayāluṃ	śrīmat padmālaya pura patim mad gurum tam dayālum 
SA_MB_kriyaakramadyotikaaHK-49	vande śaivāgamajalanidhiṃ vāmadevābhidhānam || (7)	vande śaiva āgama jalanidhim vāmadeva abhidhānam 
SA_MB_kriyaakramadyotikaaHK-50	kāmikādiśivajñānaṃ mṛgendrādimasaṃhitāḥ |	                 
SA_MB_kriyaakramadyotikaaHK-51	śrīrauravamataṅgādi saṃhitāvṛttisaṃhatīḥ || (8)	śrī raurava mataṅga ādi saṃhitā vṛtti saṃhatīḥ 
SA_MB_kriyaakramadyotikaaHK-52	śrīsomaśaṃbhupūrvāṇāmācāryāṇāñca paddhatīḥ |	śrī soma śaṃbhu pūrvāṇām ācāryāṇām ca paddhatīḥ 
SA_MB_kriyaakramadyotikaaHK-53	saṃvicārya yathābodhaṃ sadācāryāpadeśataḥ || (9)	saṃvicārya yathābodham sat ācārya apadeśataḥ 
SA_MB_kriyaakramadyotikaaHK-54	kriyate bālabodhārthamasphuṭārthaprakāśikā |	kriyate bāla bodha artham asphuṭa artha prakāśikā 
