segmentnr	original	analyzed
SA_T06_bsa034-0	yogācārabhūmau	yoga ācāra bhūmau 
SA_T06_bsa034-1	Bodhisattvabhūmiḥ	bodhisattva bhūmiḥ 
SA_T06_bsa034-2	ādhārayogasthānam (Book 1)	ādhāra yoga sthānam 
SA_T06_bsa034-3	gotra-paṭalam (Chapter 1.1)	gotrapaṭalam chapteḥ 
SA_T06_bsa034-4	om namo buddhāya //	om namaḥ buddhāya 
SA_T06_bsa034-5	daśeme dharmāḥ saphalasya bodhisattvamārgasya mahāyānasya saṃgrahāya saṃvartante /	daśā ime dharmāḥ sa phalasya bodhisattva mārgasya mahāyānasya saṃgrahāya saṃvartante 
SA_T06_bsa034-6	katame daśa /	katame daśa 
SA_T06_bsa034-7	ādhāro liṅgaṃ pakṣo 'dhyāśayo vihāra upapattiḥ parigraho bhūmiścaryā pratiṣṭhā ca /	ādhāraḥ liṅgam pakṣaḥ dhyā āśayaḥ vihāraḥ upapattiḥ parigrahaḥ bhūmiḥ caryā pratiṣṭhā ca 
SA_T06_bsa034-8	uddānam /	uddānam 
SA_T06_bsa034-9	ādhāro liṅga-pakṣādhyāśaya-vihārā upapattiḥ /	ādhāraḥ liṅga pakṣa adhyāśaya vihārāḥ upapattiḥ 
SA_T06_bsa034-10	parigraho bhūmiścaryā pratiṣṭhā paścimā bhavet //	parigrahaḥ bhūmiḥ caryā pratiṣṭhā paścimā bhavet 
SA_T06_bsa034-11	tatrādhāraḥ katamaḥ /	tatra ādhāraḥ katamaḥ 
SA_T06_bsa034-12	iha bodhisattvasya svagotraṃ prathamaścittotpādaḥ sarve ca bodhipakṣyā dharmā ādhāra ityucyate /	iha bodhisattvasya sva gotram prathamaḥ citta utpādaḥ sarve ca bodhi pakṣyāḥ dharmāḥ ādhāraḥ iti ucyate 
SA_T06_bsa034-13	tatkasya hetoḥ /	tat kasya hetoḥ 
SA_T06_bsa034-14	iha bodhisattvo gotraṃ niśritya pratiṣṭhāpayitavyo bhavati /	iha bodhisattvaḥ gotram niśritya pratiṣṭhāpayitavyaḥ bhavati 
SA_T06_bsa034-15	pratibalo 'nuttarāṃ samyaksaṃbodhimabhisaṃboddhum /	pratibalaḥ nuttarām samyaksaṃbodhim abhisaṃboddhum 
SA_T06_bsa034-16	tasmāt sabhāgatayā gotramādhāra ityucyate /	tasmāt sabhā gatayā gotram ādhāraḥ iti ucyate 
SA_T06_bsa034-17	iha bodhisattvaḥ prathamacittotpādaṃ niśritya pratiṣṭhāya dāne 'pi prayujyate śīle kṣāntau vīryeṃ dhyāne prajñāyāmapi prayujyate iti /	iha bodhisattvaḥ prathama citta utpādam niśritya pratiṣṭhāya dāne pi prayujyate śīle kṣāntau vīrye dhyāne prajñāyām api prayujyate iti 
SA_T06_bsa034-18	yadvā pāramitāsu puṇyasaṃbhāre jñānasaṃbhāre sarveṣu ca bodhipakṣyeṣu dharmeṣu prayujyate /	yat vā pāramitāsu puṇya saṃbhāre jñāna saṃbhāre sarveṣu ca bodhi pakṣyeṣu dharmeṣu prayujyate 
SA_T06_bsa034-19	tasmātprathamacittotpādasya bodhisattvasya caryāprayogasyādhāra ityucyate /	tasmāt prathama citta utpādasya bodhisattvasya caryā prayogasya ādhāraḥ iti ucyate 
SA_T06_bsa034-20	iha bodhisattvastameva bodhisattvacaryāprayogaṃ niśritya pratiṣṭhāyānuttarāṃ samyaksaṃbodhiṃ paripūrayati /	iha bodhisattvaḥ tam eva bodhisattva caryā prayogam niśritya pratiṣṭhāya anuttarām samyaksaṃbodhim paripūrayati 
SA_T06_bsa034-21	tasmātsa bodhisattvacaryāprayogastasya mahābodhiparipūrerādhāra ityucyate /	tasmāt sa bodhisattva caryā prayogaḥ tasya mahā bodhi paripūreḥ ādhāraḥ iti ucyate 
SA_T06_bsa034-22	agotrastha pudgalo gotre 'sati cittotpāde 'pi yatnasamāśraye satyabhavyaścānuttarāyāḥ samyaksaṃbodheḥ paripūraye /	pudgalaḥ gotre sati citta utpāde yatna samāśraye satya bhavyaḥ ca anuttarāyāḥ samyaksaṃbodheḥ paripūraye 
SA_T06_bsa034-23	tadanena paryāyeṇa veditavyamanutpāditacittasyāpi bodhisattvasya akṛte 'pi bodhisattvacaryāprayoge gotramādhāra iti /	tat anena paryāyeṇa veditavyam anutpādita cittasya api bodhisattvasya akṛte bodhisattva caryā prayoge gotram ādhāraḥ iti 
