segmentnr	original	analyzed
SA_T07_dhrmsk_u-0	1. (avidyāpratyayāḥ saṃskārāḥ)	avidyā pratyayāḥ saṃskārāḥ 
SA_T07_dhrmsk_u-1	(DhskD 3r1) saṃmohaḥ pramoho mohaṃ mohajam iyam ucyate avidyā /	saṃmohaḥ pramohaḥ moham moha jam iyam ucyate avidyā 
SA_T07_dhrmsk_u-2	avidyāpratyayāḥ saṃskārāḥ katame /	avidyā pratyayāḥ saṃskārāḥ katame 
SA_T07_dhrmsk_u-3	evam uktaṃ bhagavatā /	evam uktam bhagavatā 
SA_T07_dhrmsk_u-4	avidyā bhikṣavo hetuḥ saṃrāgāya hetuḥ saṃdveṣāya hetuḥ saṃmohāya /	avidyā bhikṣavaḥ hetuḥ saṃrāgāya hetuḥ saṃdveṣāya hetuḥ saṃmohāya 
SA_T07_dhrmsk_u-5	iti (DhskD 3r2) yā sā saṃrāgatā saṃmohatā iyam ucyate avidyāpratyayāḥ saṃskārāḥ /	iti dhskd  yā sā saṃrāga tā saṃmoha tā iyam ucyate avidyā pratyayāḥ saṃskārāḥ 
SA_T07_dhrmsk_u-6	api khalv evam uktaṃ bhagavatā /	api khalu evam uktam bhagavatā 
SA_T07_dhrmsk_u-7	avidyā bhikṣavaḥ pūrvaṃgamaṃ pūrvanimittam anekavidhānāṃ pāpakānām akuśalānāṃ (DhskD 3r3)	avidyā bhikṣavaḥ pūrvaṃgamam pūrva nimittam anekavidhānām pāpakānām akuśalānām dhskd 
SA_T07_dhrmsk_u-8	dharmāṇāṃ samutpattaye 'nūtpātiko bhavati yad uta āḥrīkyaṃ cānapatrāpyaṃ ca /	dharmāṇām samutpattaye nūtpātikaḥ bhavati yat uta āḥrīkyam ca an apatrāpyam ca 
SA_T07_dhrmsk_u-9	ahrīmān bhikṣavo bhikṣur anapatrāpī mithyādṛṣṭiko bhavati /	ahrīmān bhikṣavaḥ bhikṣuḥ anapatrāpī mithyādṛṣṭikaḥ bhavati 
SA_T07_dhrmsk_u-10	tatra bhikṣavo mithyā mithyādṛṣṭyā mithyāsaṃkalpo bhavati /	tatra bhikṣavaḥ mithyā mithyā dṛṣṭyā mithyā saṃkalpaḥ bhavati 
SA_T07_dhrmsk_u-11	mithyāsaṃkalpān (DhskD 3r4)	mithyā saṃkalpān dhskd
SA_T07_dhrmsk_u-12	mithyāvācaṃ bhāṣati /	mithyā vācam bhāṣati 
SA_T07_dhrmsk_u-13	mithyāvāco mithyākarmāntaḥ prabhavati /	mithyā vācaḥ mithyā karmāntaḥ prabhavati 
SA_T07_dhrmsk_u-14	mithyākarmāntān mithyājīvaḥ prabhavati /	mithyā karmāntāt mithyājīvaḥ prabhavati 
SA_T07_dhrmsk_u-15	mithyājīvān mithyāvyāyāmaḥ prabhavati /	mithyājīvāt mithyāvyāyāmaḥ prabhavati 
SA_T07_dhrmsk_u-16	mithyāvyāyāmān mithyāsmṛtiḥ prabhavati /	mithyā vyāyāmāt mithyā smṛtiḥ prabhavati 
SA_T07_dhrmsk_u-17	mithyāsmṛter (DhskD 3r5)	mithyā smṛteḥ dhsk 
SA_T07_dhrmsk_u-18	mithyāsamādhiḥ prabhavati /	mithyāsamādhiḥ prabhavati 
SA_T07_dhrmsk_u-19	iti yā sā mithyādṛṣṭir mithyāsaṃkalpo mithyāvāṅ mithyākarmānto mithyājīvo mithyāvyāyāmo mithyāsmṛtiḥ mithyāsamādhir ima ucyante avidyāpratyayāḥ  #	iti yā sā mithyā dṛṣṭiḥ mithyā saṃkalpaḥ mithyā vāc mithyā karmāntaḥ mithyā jīvaḥ mithyā vyāyāmaḥ mithyā smṛtiḥ mithyā samādhiḥ ime ucyante avidyā pratyayāḥ 
SA_T07_dhrmsk_u-20	(DhskD 3r6) saṃskārāḥ /	saṃskārāḥ 
SA_T07_dhrmsk_u-21	api khalv evaṃ uktaṃ bhagavatā /	api khalu evam uktam bhagavatā 
SA_T07_dhrmsk_u-22	ye ke cid bhikṣavo 'nekavidhāḥ pāpakā akuśalā dharmāḥ saṃbhavanti sarve te avidyāmūlakā avidyāsamudayā avidyājātīyā avidyāprabhavā /	ye ke cit bhikṣavaḥ nekavidhāḥ pāpakāḥ akuśalāḥ dharmāḥ saṃbhavanti sarve te avidyā mūlakāḥ avidyā samudayāḥ avidyā jātīyāḥ avidyā prabhavāḥ 
SA_T07_dhrmsk_u-23	(DhskD 3r7) avidāgato hi bhikṣavaḥ ajānan kuśalākuśalān dharmān yathābhūtaṃ na prajānāti	avidāgataḥ hi bhikṣavaḥ a jānan kuśala akuśalān dharmān yathābhūtam na prajānāti 
SA_T07_dhrmsk_u-24	sāvadyānavadyān sevitavyāsevitavyān hīnapraṇītān kṛṣṇaśuklān sapratibhāgapratītyasamutpannān (DhskD 3r8)	sāvadya anavadyān sevitavya asevitavyān hīna praṇītān kṛṣṇa śuklān sa pratibhāga pratītyasamutpannān dhskd
SA_T07_dhrmsk_u-25	dharmān yathābhūtaṃ na prajānāti /	dharmān yathābhūtam na prajānāti 
SA_T07_dhrmsk_u-26	sa evaṃ kuśalākuśalān dharmān yathābhūtam aprajānan sāvadyānavadyān sevitavyāsevitavyān hīnapraṇītakṛṣṇaśuklasapratibhāgapratītyasamutpannān  #	saḥ evam kuśala akuśalān dharmān yathābhūtam a prajānan sāvadya anavadyān sevitavya a sevitavyān hīna praṇīta kṛṣṇa śukla sa pratibhāga pratītyasamutpannān 
SA_T07_dhrmsk_u-27	(DhskD 3r9)	dhskd 
SA_T07_dhrmsk_u-28	dharmān yathābhūtam aprajānan mithyādṛṣṭiko bhavati /	dharmān yathābhūtam a prajānan mithyādṛṣṭikaḥ bhavati 
SA_T07_dhrmsk_u-29	tatra bhikṣavo mithyādṛṣṭyā mithyāsaṃkalpaḥ prabhavati vistareṇa yathā pūrvoktaṃ /	tatra bhikṣavaḥ mithyā dṛṣṭyā mithyā saṃkalpaḥ prabhavati vistareṇa yathā pūrva uktam 
SA_T07_dhrmsk_u-30	ima ucyante avidyāpratyayāḥ saṃskārāḥ /	ime ucyante avidyā pratyayāḥ saṃskārāḥ 
SA_T07_dhrmsk_u-31	(DhskD 3v1) api khalv evam uktaṃ bhagavatā kuṃbhopame vyākaraṇe /	api khalu evam uktam bhagavatā kuṃbha upame vyākaraṇe 
SA_T07_dhrmsk_u-32	puṇyān api saṃskārān abhisaṃskaroti avidyāpratyayān /	puṇyān api saṃskārān abhisaṃskaroti avidyā pratyayān 
SA_T07_dhrmsk_u-33	apuṇyān apy āniṃjyān api saṃskārān abhisaṃskaroti /	apuṇyān api āniṃjyān api saṃskārān abhisaṃskaroti 
SA_T07_dhrmsk_u-34	avidyāpratyayāḥ puṇyasaṃskārāḥ katame /	avidyā pratyayāḥ puṇya saṃskārāḥ katame 
SA_T07_dhrmsk_u-35	āha kuśalaṃ kāyakarma (DhskD 3v2)	āha kuśalam kāya karma 
SA_T07_dhrmsk_u-36	vākkarma kuśalāś cittacaitasikā dharmāḥ kuśalāś cittaviprayuktāḥ saṃskārāḥ /	vāc karma kuśalāḥ citta caitasikāḥ dharmāḥ kuśalāḥ citta viprayuktāḥ saṃskārāḥ 
SA_T07_dhrmsk_u-37	yad api tat kuśalasya kāyakarmavākkarmaṇaḥ kuśalānāṃ cittacaitasikānāṃ kuśalānāṃ cittaviprayuktānāṃ saṃskārāṇāṃ dīrgharātraṃ iṣṭaṃ kāntaṃ priyaṃ  #	yat api tat kuśalasya kāya karma vāc karmaṇaḥ kuśalānām citta caitasikānām kuśalānām citta viprayuktānām saṃskārāṇām dīrgharātram iṣṭam kāntam priyam 
SA_T07_dhrmsk_u-38	(DhskD 3v3)	dhskd 
SA_T07_dhrmsk_u-39	manāpaṃ vipākaṃ pratisaṃvedayate tad idam ucyate puṇyam iti vā puṇyaphalam iti vā puṇyaphalavipākam iti vā /	manāpam vipākam pratisaṃvedayate tat idam ucyate puṇyam iti vā puṇya phalam iti vā puṇya phala vipākam iti vā 
SA_T07_dhrmsk_u-40	apuṇyāḥ saṃskārāḥ katame /	apuṇyāḥ saṃskārāḥ katame 
SA_T07_dhrmsk_u-41	āhākuśalaṃ kāyakarmavākkarma akuśalāś cittacaitasikā dharmāḥ akuśalāś cittaviprayuktāḥ (DhskD 3v4) saṃskārā /	āha akuśalam kāya karma vāc karma akuśalāḥ citta caitasikāḥ dharmāḥ akuśalāḥ citta viprayuktāḥ dhskd  saṃskārāḥ 
SA_T07_dhrmsk_u-42	yad api tad akuśalasya kāyakarmavākkarmaṇaḥ akuśalānāṃ cittacaitasikānāṃ dharmāṇām	yat api tat akuśalasya kāya karma vāc karmaṇaḥ akuśalānām citta caitasikānām dharmāṇām 
SA_T07_dhrmsk_u-43	akuśalānāṃ cittaviprayuktānāṃ saṃskārāṇāṃ dīrgharātram aniṣṭam akāntam apriyam amanāpaṃ	akuśalānām citta viprayuktānām saṃskārāṇām dīrgharātram aniṣṭam akāntam apriyam amanāpam 
SA_T07_dhrmsk_u-44	pratisaṃvedayate tad (DhskD 3v5)	pratisaṃvedayate tat 
SA_T07_dhrmsk_u-45	ucyate apuṇyam iti vā apuṇyaphalam iti vā apuṇyaphalavipākam iti vā /	ucyate apuṇyam iti vā apuṇya phalam iti vā apuṇya phala vipākam iti vā 
SA_T07_dhrmsk_u-46	ima ucyante apuṇyāḥ saṃskārāḥ /	ime ucyante apuṇyāḥ saṃskārāḥ 
SA_T07_dhrmsk_u-47	āniṃjyāḥ saṃskārāḥ katame /	āniṃjyāḥ saṃskārāḥ katame 
SA_T07_dhrmsk_u-48	āha /	āha 
SA_T07_dhrmsk_u-49	catvāry ārūpyāṇy āniṃjyam ity ucyate //	catvāri ārūpyāṇi āniṃjyam iti ucyate 
SA_T07_dhrmsk_u-50	katham apuṇyān saṃskārān abhisaṃskurute (DhskD 3v6)	katham apuṇyān saṃskārān abhisaṃskurute 
SA_T07_dhrmsk_u-51	avidyāpratyayān /	avidyā pratyayān 
SA_T07_dhrmsk_u-52	āha /	āha 
SA_T07_dhrmsk_u-53	yathā khalv ihaikatyo rāgaparyavasthito dveṣapāryavasthito mohaparyavasthitaḥ kāyena duścaritaṃ carati vācā manasā duścaritaṃ carati /	yathā khalu iha ekatyaḥ rāga paryavasthitaḥ dveṣa pāryavasthitaḥ moha paryavasthitaḥ kāyena duścaritam carati vācā manasā duścaritam carati 
SA_T07_dhrmsk_u-54	itīme te akuśalāḥ kāyasaṃskārā vāksaṃskārā (DhskD 3v7)	iti ime te akuśalāḥ kāya saṃskārāḥ vāc saṃskārāḥ 
SA_T07_dhrmsk_u-55	manaḥsaṃskārā /	manaḥ saṃskārā 
SA_T07_dhrmsk_u-56	ima ucyante apuṇyāḥ saṃskārā /	ime ucyante apuṇyāḥ saṃskārāḥ 
SA_T07_dhrmsk_u-57	yad api taddhetos tatpratyayaṃ kāyasya bhedān narakeṣūpapadyante /	yat api tad hetoḥ tad pratyayam kāyasya bhedāt narakeṣu upapadyante 
SA_T07_dhrmsk_u-58	tatra ca saṃskārān abhinirvartayante /	tatra ca saṃskārān abhinirvartayante 
SA_T07_dhrmsk_u-59	evam apuṇyān saṃskārān abhisaṃskaroti avidyāpratyayān /	evam apuṇyān saṃskārān abhisaṃskaroti avidyā pratyayān 
SA_T07_dhrmsk_u-60	yathā (DhskD 3v8) narakeṣv evaṃ tiryakpreteṣu /	yathā dhskd narakeṣu evam tiryak preteṣu 
SA_T07_dhrmsk_u-61	kathaṃ puṇyān saṃskārān abhisaṃskaroti avidyāpratyayān /	katham puṇyān saṃskārān abhisaṃskaroti avidyā pratyayān 
SA_T07_dhrmsk_u-62	āha /	āha 
SA_T07_dhrmsk_u-63	yathā khalv ihaikatyo manuṣyasukhakeṣv avekṣāvān bhavati pratibaddhacittas /	yathā khalu iha ekatyaḥ manuṣya sukhakeṣu avekṣāvān bhavati pratibaddha cittaḥ 
SA_T07_dhrmsk_u-64	tasyaivaṃ bhavaty /	tasya evam bhavati 
SA_T07_dhrmsk_u-65	aho batāhaṃ manuṣyasukhakānāṃ sabhāgatāyām (DhskD 3v9)	aho bata aham manuṣya sukhakānām sabhā gatāyām 
SA_T07_dhrmsk_u-66	upapadyeyam iti /	upapadyeyam iti 
SA_T07_dhrmsk_u-67	sa taṃ prārthayamānas taddhetukaṃ saṃvartanīyaṃ kāyena sucaritaṃ carati vācā manasā sucaritaṃ carati /	sa tam prārthayamānaḥ tad hetukam saṃvartanīyam kāyena su caritam carati vācā manasā su caritam carati 
SA_T07_dhrmsk_u-68	iti ye te kuśalāḥ kāyasaṃskārā vā vāksaṃskārā vā manaḥsaṃskārā vā ima ucyante puṇyāḥ (DhskD 3v10) saṃskārāḥ /	iti ye te kuśalāḥ kāya saṃskārāḥ vā vāc saṃskārāḥ vā manaḥ saṃskārāḥ vā ime ucyante puṇyāḥ dhskd saṃskārāḥ 
SA_T07_dhrmsk_u-69	yad api taddhetu tatpratyayaṃ kāyasya bhedān manuṣyasukhakānāṃ sabhāgatāyām upapadyate /	yat api tad hetu tad pratyayam kāyasya bhedāt manuṣya sukhakānām sabhāga tāyām upapadyate 
SA_T07_dhrmsk_u-70	tatra ca saṃskārān abhinirvartayaty /	tatra ca saṃskārān abhinirvartayati 
SA_T07_dhrmsk_u-71	evaṃ puṇyān saṃskārān abhisaṃskaroti avidyāpratyayān /	evam puṇyān saṃskārān abhisaṃskaroti avidyā pratyayān 
SA_T07_dhrmsk_u-72	na haivāvekṣāvān (DhskD 4r1)	na ha eva avekṣāvān 
SA_T07_dhrmsk_u-73	bhavati pratibaddhacittaḥ /	bhavati pratibaddha cittaḥ 
SA_T07_dhrmsk_u-74	api tv avidyāyāṃ satyām avidyāsaṃcetanāhetoḥ kāyena sucaritaṃ carati vācā manasā sucaritaṃ carati /	api tu avidyāyām satyām avidyā saṃcetanā hetoḥ kāyena su caritam carati vācā manasā su caritam carati 
SA_T07_dhrmsk_u-75	iti ye te kuśalāḥ kāyasaṃskārā vistareṇa yāvan manuṣyasukhakānāṃ sabhāgatāyām upapadyate /	iti ye te kuśalāḥ kāya saṃskārāḥ vistareṇa yāvat manuṣya sukhakānām sabhā gatāyām upapadyate 
SA_T07_dhrmsk_u-76	(DhskD 4r2) tatra ca saṃskārān abhisaṃvartayaty /	tatra ca  saṃskārān abhisaṃvartayati 
SA_T07_dhrmsk_u-77	evaṃ puṇyān saṃskārān abhisaṃskurute avidyāpratyayān /	evam puṇyān saṃskārān abhisaṃskurute avidyā pratyayān 
SA_T07_dhrmsk_u-78	yathā manuṣyasukhakānām evaṃ cāturmahārājakāyikānāṃ trayastriṃśānāṃ yāmānāṃ tuṣitānāṃ nirmāṇaratīnāṃ paranirmitavaśavartināṃ /	yathā manuṣya sukhakānām evam cāturmahārājakāyikānām trayastriṃśānām yāmānām tuṣitānām nirmāṇaratīnām paranirmitavaśavartinām 
SA_T07_dhrmsk_u-79	(DhskD 4r3) yathā khalv ihaiko brahmakāyikānāṃ devānām avekṣāvān bhavati pratibaddhacittaḥ /	yathā khalu iha ekaḥ brahmakāyikānām devānām avekṣāvān bhavati pratibaddha cittaḥ 
SA_T07_dhrmsk_u-80	tasyaivaṃ bhavati /	tasya evam bhavati 
SA_T07_dhrmsk_u-81	aho batāhaṃ brahmakāyikānāṃ devānāṃ sabhāgatāyām upapadyeyaṃ /	aho bata aham brahmakāyikānām devānām sabhā gatāyām upapadyeyam 
SA_T07_dhrmsk_u-82	sa taṃ prārthayamānaḥ taddhetos tatsaṃvartanīyaṃ viviktaṃ kāmair viviktaṃ (DhskD 4r4)	sa tam prārthayamānaḥ tad hetoḥ tat saṃvartanīyam viviktam kāmaiḥ viviktam 
SA_T07_dhrmsk_u-83	pāpakair akuśalair dharmaiḥ savitarkaṃ savicāraṃ vivekajaṃ prītisukhaṃ prathamaṃ dhyānam upasaṃpadya viharati /	pāpakaiḥ akuśalaiḥ dharmaiḥ sa vitarkam sa vicāram viveka jam prīti sukham prathamam dhyānam upasaṃpadya viharati 
