segmentnr	original	analyzed
SA_GSD36_katy2p_u-0	Kātyāyanasmṛtisāroddhāraḥ	         
SA_GSD36_katy2p_u-1	[rājaguṇāḥ]	rāja guṇāḥ 
SA_GSD36_katy2p_u-2	vinītaḥ śāstrasaṃpannaḥ kośaśauryasamanvitaḥ /	vinītaḥ śāstra saṃpannaḥ kośa śaurya samanvitaḥ 
SA_GSD36_katy2p_u-3	brahmaṇyo dānaśīlaḥ syāt satyadharmaparo nṛpaḥ // K_001 //	brahmaṇyaḥ dāna śīlaḥ syāt satya dharma paraḥ nṛpaḥ 
SA_GSD36_katy2p_u-4	stambhopatāpapaiśunya- cāpalakrodhavarjitaḥ /	stambha upatāpa paiśunya cāpala krodha varjitaḥ 
SA_GSD36_katy2p_u-5	pragalbhaḥ sannatodagraḥ saṃbhāṣī priyadarśanaḥ // K_002 //	pragalbhaḥ san nata udagraḥ saṃbhāṣī priya darśanaḥ 
SA_GSD36_katy2p_u-6	vaśyendriyaṃ jitātmānaṃ dhṛtadaṇḍaṃ vikāriṣu /	vaśya indriyam jita ātmānam dhṛta daṇḍam vikāriṣu 
SA_GSD36_katy2p_u-7	parīkṣyakāriṇaṃ dhīram atyantaṃ śrīr niṣevate // K_003 //	parīkṣyakāriṇam dhīram atyantam śrīḥ niṣevate 
SA_GSD36_katy2p_u-8	[rājadharmāḥ]	rāja dharmāḥ 
SA_GSD36_katy2p_u-9	śauryavidyārthabāhulyāt prabhutvāc ca viśeṣataḥ /	śaurya vidyā artha bāhulyāt prabhu tvāt ca viśeṣataḥ 
SA_GSD36_katy2p_u-10	sadā cittaṃ narendrāṇāṃ moham āyāti kāraṇāt // K_004 //	sadā cittam narendrāṇām moham āyāti kāraṇāt 
SA_GSD36_katy2p_u-11	tasmāc cittaṃ praboddhavyaṃ rājadharme sadā dvijaiḥ /	tasmāt cittam praboddhavyam rāja dharme sadā dvijaiḥ 
SA_GSD36_katy2p_u-12	pavitraṃ paramaṃ puṇyaṃ smṛtivākyaṃ na laṅghayet // K_005 //	pavitram paramam puṇyam smṛti vākyam na laṅghayet 
SA_GSD36_katy2p_u-13	vedadhvaniprabhāveṇa devāḥ svarganivāsinaḥ /	veda dhvani prabhāveṇa devāḥ svarga nivāsinaḥ 
SA_GSD36_katy2p_u-14	te 'pi tatra pramodante tṛptās tu dvijapūjanāt // K_006 //	te pi tatra pramodante tṛptāḥ tu dvija pūjanāt 
SA_GSD36_katy2p_u-15	tasmād yatnena kartavyā dvijapūjā sadā nṛpaiḥ /	tasmāt yatnena kartavyā dvija pūjā sadā nṛpaiḥ 
SA_GSD36_katy2p_u-16	tena bhūyo 'pi śakratvaṃ narendratvaṃ punaḥ punaḥ // K_007 //	tena bhūyaḥ śakra tvam narendra tvam punar punar 
SA_GSD36_katy2p_u-17	surādhyakṣaś cyutaḥ svargān nṛparūpeṇa tiṣṭhati /	surādhyakṣaḥ cyutaḥ svargāt nṛpa rūpeṇa tiṣṭhati 
SA_GSD36_katy2p_u-18	kartavyaṃ tena tan nityaṃ yena tattvaṃ samāpnuyāt // K_008 //	kartavyam tena tat nityam yena tattvam samāpnuyāt 
SA_GSD36_katy2p_u-19	ātmīye saṃsthitā dharme nṛpāḥ śakratvam āpnuyuḥ /	ātmīye saṃsthitāḥ dharme nṛpāḥ śakra tvam āpnuyuḥ 
