segmentnr	original	analyzed
SA_MB_vatulanathasutraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_vatulanathasutraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00099	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_vatulanathasutraHK-2	Uniform title: vātūlanāthasūtra	uniform title vātūlanāthasūtra 
SA_MB_vatulanathasutraHK-3	Main title: vatūlanāthasūtra with vṛtti by anantaśaktipāda	main title vatūlanāthasūtra with vṛtti by anantaśaktipāda 
SA_MB_vatulanathasutraHK-4	Secondary title: vatūlanāthasūtravṛtti	secondara title vatūlanāthasūtravṛtti 
SA_MB_vatulanathasutraHK-5	Author : vatūlanātha	authoḥ vatūlanātha 
SA_MB_vatulanathasutraHK-6	Commentator : anantaśaktipāda	ananta śaktipāda 
SA_MB_vatulanathasutraHK-7	Editor : śāstrī m k	e t itoḥ śāstrī m k 
SA_MB_vatulanathasutraHK-8	Description: Transcribed from volume 39 of the Kashmir Series of Texts and Studies.	description transcribed from volume of the kashmir series of texts and studies 
SA_MB_vatulanathasutraHK-9	Notes: Date entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski .	notes date entered by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_vatulanathasutraHK-10	Revision 0: August 01, 2006	revision august 
SA_MB_vatulanathasutraHK-11	Publisher : Research Dept. Jammu and Kashmir State	publisher research dept jammu and kashmir state 
SA_MB_vatulanathasutraHK-12	Publication year : 1923	publication year 
SA_MB_vatulanathasutraHK-13	Publication city : Bombay	publication citi bombay 
SA_MB_vatulanathasutraHK-14	Publication country : India	publication country india 
SA_MB_vatulanathasutraHK-15	oṃ namaḥ saṃvidvapuṣe paramaśivāya |	om namaḥ saṃvid vapuṣe paramaśivāya 
SA_MB_vatulanathasutraHK-16	atha	atha 
SA_MB_vatulanathasutraHK-17	śrīvātūlanāthasūtrāṇi |	śrī vātūlanātha sūtrāṇi 
SA_MB_vatulanathasutraHK-18	śrīmadanantaśaktipādaviracitavṛttisametāni |	             
SA_MB_vatulanathasutraHK-19	saṃghaṭṭaghaṭṭanabaloditanirvikāra-	saṃghaṭṭa ghaṭṭana bala udita nirvikāra 
SA_MB_vatulanathasutraHK-20	śūnyātiśūnyapadamavyayabodhasāram |	               
SA_MB_vatulanathasutraHK-21	sarvatra khecaradṛśā pravirājate yat	sarvatra khecara dṛśā pravirājate yat 
SA_MB_vatulanathasutraHK-22	tannaumi sāhasavaraṃ guruvaktragamyam || 1 ||	tat naumi sāhasa varam guru vaktra gamyam 
SA_MB_vatulanathasutraHK-23	sarvollaṅghanavṛttyeha nirniketo'kramakramaḥ |	sarva ullaṅghana vṛttyā iha nirniketa ukrama kramaḥ 
SA_MB_vatulanathasutraHK-24	ko'pyanuttaracidvyomasvabhāvo jayatādajaḥ || 2 ||	kaḥ pi anuttara cit vyoma svabhāvaḥ jayatāt ajaḥ 
SA_MB_vatulanathasutraHK-25	śrīmadvātūlanāthasya hṛdayāmbhodhisaṃbhavam |	śrīmat vātūlanāthasya hṛdaya ambhodhi saṃbhavam 
SA_MB_vatulanathasutraHK-26	pūjyapūjakapūjābhiḥ projjhitaṃ yannamāmi tat || 3 ||	pūjya pūjaka pūjābhiḥ projjhitam yat namāmi tat 
SA_MB_vatulanathasutraHK-27	yeneha sarvavṛtīnāṃ madhyasaṃstho'pi sarvadā |	yena iha sarva vṛtīnām madhya saṃsthaḥ upi sarvadā 
SA_MB_vatulanathasutraHK-28	mahāvyomasamāviṣṭastisṭhāmyasminnirāvilaḥ || 4 ||	mahā vyoma samāviṣṭaḥ 
SA_MB_vatulanathasutraHK-29	tamapūrvamanāveśamasparśamaniketanam |	tam apūrvam anāveśam asparśam aniketanam 
SA_MB_vatulanathasutraHK-30	saṃvidvikalpasaṃkalpaghaṭṭanaṃ naumyanuttaram || 5 ||	saṃvid vikalpa saṃkalpa ghaṭṭanam naumi anuttaram 
SA_MB_vatulanathasutraHK-31	yoginīvaktrasaṃbhūtasūtrāṇāṃ vṛttiruttamā |	yoginī vaktra saṃbhūta sūtrāṇām vṛttiḥ uttamā 
