segmentnr	original	analyzed
SA_GK16_vcamkc_u-0	prathamo vilāsaḥ	prathamaḥ vilāsaḥ 
SA_GK16_vcamkc_u-1	camatkāracandrikā viśveśvarakavicandraviracitā prathamo vilāsaḥ	                                                                   
SA_GK16_vcamkc_u-2	vāgdevī vadane mama sphuratu yā dhvanyātmanollāsinī varṇavyaktimupāgatā ca tadanu sthānaprayatnādibhiḥ /	vāgdevī vadane mama sphuratu yā dhvanya ātmanā ullāsinī varṇa vyaktim upāgatā ca tadanu sthāna prayatna ādibhiḥ 
SA_GK16_vcamkc_u-3	bhāvānāṃ padasaṃjñayā vidadhatī tredhā samullekhanāny ānandānanusaṃdadhāti viduṣāṃ prāptā mahāvākyatām // Ckc_1.1 //	bhāvānām pada saṃjñayā vidadhatī tredhā samullekhanāni ānandān anusaṃdadhāti viduṣām prāptā mahāvākya tām 
SA_GK16_vcamkc_u-4	ramyockayarthatanūjjvalā rasamayaprāṇā guṇollāsinī cetorajjakarītivṛttikalitā pākaṃ vayo bibhratī /	ramya ucka yartha tanu ujjvalā rasa maya prāṇā guṇa ullāsinī cetaḥ rajjaka rīti vṛtti kalitā pākam vayaḥ bibhratī 
SA_GK16_vcamkc_u-5	nānālaṅkaraṇojjvalā rasavatī sarvatra nirdeṣatāṃ śayyāmañcati kāminīva kavitā kasyāpi puṇyātmanaḥ // Ckc_1.2 //	nānā alaṅkaraṇa ujjvalā rasavatī sarvatra śayyām añcati kāminī iva kavi tā kasya api puṇya ātmanaḥ 
SA_GK16_vcamkc_u-6	kṛtirabhimatakṛticaturā yadi caturodāttanāyakaguṇodārā /	kṛtiḥ abhimata kṛti caturā yadi catura udātta nāyaka guṇa udārā 
SA_GK16_vcamkc_u-7	iti lajñaṇakṛtiratnaṃ racaye śrīsiṅganṛpaguṇodāharaṇam // Ckc_1.3 //	iti lajñaṇa kṛti ratnam racaye śrī siṅga nṛpa guṇa udāharaṇam 
SA_GK16_vcamkc_u-8	loke rāghavapāṇḍavādbhutakathāgandhānusaṃdhāyinau tau granthāviba tanmunipraṇihitau śrīsiṅgabhūpāśrayaḥ /	loke rāghava pāṇḍava adbhuta kathā gandha anusaṃdhāyinau tau granthau iba tad muni praṇihitau śrī siṅga bhūpa āśrayaḥ 
SA_GK16_vcamkc_u-9	yāyādādaraṇīyatāṃ kṛtadhiyāṃ grantho 'yamasmatkṛto nāhaṃ yadyapi tādṛśo 'smyayamasau rājā hi tādṛgguṇaḥ // Ckc_1.4 //	yāyāt ādaraṇīya tām kṛta dhiyām granthaḥ yam asmad kṛtaḥ na aham yadi api smi ayam asau rājā hi tādṛś guṇaḥ 
SA_GK16_vcamkc_u-10	nṛṇāṃ vidhau ca nāthe ca śikṣā kāvyaprayojanam /	nṛṇām vidhau ca nāthe ca śikṣā kāvya prayojanam 
SA_GK16_vcamkc_u-11	śikṣa ca sacamatkāraṃ bodhitā sthiratāṃ bhajet // Ckc_1.5 //	śikṣa ca sa camatkāram bodhitā sthira tām bhajet 
SA_GK16_vcamkc_u-12	camatkārastu viduṣāmānandaparivāhakṛt /	camatkāraḥ tu viduṣām ānandaparivāha kṛt 
SA_GK16_vcamkc_u-13	guṇaṃ rītiṃ rasaṃ vṛttiṃ pākaṃ śayyāmalaṅkṛtīm // Ckc_1.6 //	guṇam rītim rasam vṛttim pākam śayyām alaṅkṛtīm 
SA_GK16_vcamkc_u-14	saptaitāni camatkārakāraṇaṃ bruvate budhāḥ /	sapta etāni camatkāra kāraṇam bruvate budhāḥ 
SA_GK16_vcamkc_u-15	guṇādīnāṃ vākyaśobhākṛtau sādharmyayogataḥ // Ckc_1.7 //	guṇa ādīnām vākya śobhā kṛtau sādharmya yogataḥ 
SA_GK16_vcamkc_u-16	ekāṅgataiva kāvyasya kathitā kubjakādibhiḥ /	eka aṅga tā eva kāvyasya kathitā kubjaka ādibhiḥ 
SA_GK16_vcamkc_u-17	guṇabhūṣārasānyatra trīṇyaṅgānyāha bhojarāṭ // Ckc_1.8 //	                                            
SA_GK16_vcamkc_u-18	saptāṅgasaṅgataṃ kāvyaṃ sāmrājyamiva bhāsate /	kāvyam sāmrājyam iva bhāsate 
SA_GK16_vcamkc_u-19	lakṣyate taditaṃ sāṅgaṃ mayā kṛtadhiyāṃ mude // Ckc_1.9 //	lakṣyate tat itam sāṅgam mayā kṛta dhiyām mude 
SA_GK16_vcamkc_u-20	atrālaṅkaraṇe bhavantu sudhiyaḥ snigdhā iti prārthanā vyarthā yadbharatādibhaktiṣu matiryeṣāṃ talasparśinī /	atra alaṅkaraṇe bhavantu sudhiyaḥ snigdhāḥ iti prārthanā vyarthā yat bharata ādi bhaktiṣu matiḥ yeṣām tala sparśinī 
SA_GK16_vcamkc_u-21	te sārajñatayaiva bibhrati mudaṃ ye saṃśayenāsphuṭā- ste sandehanivṛttaye hṛdi dhaiyaṃ kartuṃ yatante svayam // Ckc_1.10 //	te sāra jña tayā eva bibhrati mudam ye saṃśayena asphuṭāḥ ste sandeha nivṛttaye hṛdi dhaiyam kartum yatante svayam 
SA_GK16_vcamkc_u-22	vāgarthau sacamatkārau kāvyaṃ kāvyavido viduḥ /	vāc arthau sa camatkārau kāvyam kāvya vidaḥ viduḥ 
SA_GK16_vcamkc_u-23	vākchabda iti paryāyau vāgbhirarthaḥ śivaḥ smṛtaḥ // Ckc_1.11 //	vāc śabdaḥ iti paryāyau vāgbhiḥ arthaḥ śivaḥ smṛtaḥ 
SA_GK16_vcamkc_u-24	sā vāka tredhā smṛtā varṇāḥ padaṃ vākyamiti kramāt /	tredhā smṛtāḥ varṇāḥ padam vākyam iti kramāt 
SA_GK16_vcamkc_u-25	akārādihakārāntā varṇāḥ syurmātṛkāhvayāḥ // Ckc_1.12 //	akāra ādi hakāra antāḥ varṇāḥ syuḥ mātṛkā āhvayāḥ 
SA_GK16_vcamkc_u-26	alpaprāṇā mahāprāṇā iti te ddevidhā matāḥ /	alpa prāṇāḥ mahā prāṇāḥ iti te ddevidhāḥ matāḥ 
SA_GK16_vcamkc_u-27	budhāstatra mahāprāṇānāhurūṣmacatuṣṭayam // Ckc_1.13 //	budhāḥ tatra mahāprāṇān āhuḥ ūṣma catuṣṭayam 
SA_GK16_vcamkc_u-28	vargeṣu samavarṇāśva savarṇaṃ kecidīrate /	vargeṣu sama varṇa aśva savarṇam kecid īrate 
SA_GK16_vcamkc_u-29	alpaprāṇāstu śeṣāḥsyuḥ śasāvapi paraiḥ smṛtau // Ckc_1.14 //	alpa prāṇāḥ tu śeṣāḥ syuḥ śasau api paraiḥ smṛtau 
SA_GK16_vcamkc_u-30	ubhayo te 'pi kathitā snigdhā rūkṣā iti dbidhā /	te pi kathitā snigdhā rūkṣā iti dbidhā 
SA_GK16_vcamkc_u-31	alpaprāṇāḥ sajātī yairyuktāḥ snigdhā iti smṛtāḥ // Ckc_1.15 //	alpa prāṇāḥ sajātī yaiḥ yuktāḥ snigdhāḥ iti smṛtāḥ 
SA_GK16_vcamkc_u-32	svai ranyairvā mahāprāṇā yuktā rūkṣāḥ paraiḥ punaḥ /	svaiḥ ranyaiḥ vā mahā prāṇāḥ yuktāḥ rūkṣāḥ paraiḥ punar 
SA_GK16_vcamkc_u-33	alpaprāṇāśva kathitā rūkṣā yaralavairyutāḥ // Ckc_1.16 //	rūkṣāḥ 
SA_GK16_vcamkc_u-34	sānusvāratayā snaigdhyaṃ yānti rūkṣā api kvacit /	sānusvāra tayā snaigdhyam yānti rūkṣāḥ api kvacid 
SA_GK16_vcamkc_u-35	bhedo jñeyastasya saṃkhyāvandyavandhyādike budhaiḥ // Ckc_1.17 //	bhedaḥ jñeyaḥ tasya saṃkhyā vandya vandhya ādike budhaiḥ 
SA_GK16_vcamkc_u-36	yathocitamime varṇā rasāderupayoginaḥ /	yathocitam ime varṇāḥ rasa ādeḥ upayoginaḥ 
SA_GK16_vcamkc_u-37	nyastā kāvyamukhe varṇāstatta ddaivatamūrtayaḥ // Ckc_1.18 //	nyastā kāvya mukhe varṇāḥ tat tad daivata mūrtayaḥ 
SA_GK16_vcamkc_u-38	kartuḥ kārayituḥ śrautuḥ kalpayanti śubhāśubhe /	kartuḥ kārayituḥ kalpayanti śubha aśubhe 
SA_GK16_vcamkc_u-39	akāraḥ prītidāyī syānniṣedhe tu viparyayaḥ // Ckc_1.19 //	akāraḥ prīti dāyī syāt niṣedhe tu viparyayaḥ 
SA_GK16_vcamkc_u-40	trprākāro harṣadaḥ sau'pi kodhārtyādiṣu nocitaḥ /	harṣa daḥ kodha ārti ādiṣu na ucitaḥ 
SA_GK16_vcamkc_u-41	ikārādicatupkaṃ tu kuryāttuṣṭimanorathau // Ckc_1.20 //	ikāra ādi catupkam tu kuryāt tuṣṭi manorathau 
SA_GK16_vcamkc_u-42	ṛkārādīni catvāri saṃtatistambhahetavaḥ /	ṛkāra ādīni catvāri saṃtati stambha hetavaḥ 
SA_GK16_vcamkc_u-43	ekārādyāśva catvāraḥ kāmavāṅmokṣabhūtidāḥ // Ckc_1.21 //	catvāraḥ kāma vāc mokṣa bhūti dāḥ 
SA_GK16_vcamkc_u-44	lakṣmīkaraḥ kavargaḥ syāccakāraḥ kīrtināśanaḥ /	            
SA_GK16_vcamkc_u-45	chajakārau raugaharau jhajau tu maraṇapradau // Ckc_1.22 //	chajakārau raugaharau jhajau tu maraṇa pradau 
SA_GK16_vcamkc_u-46	ṭaṭhakārau khedakarau ḍaḥ śubho ḍhastvakāntikṛt /	ṭa ṭhakārau kheda karau ḍaḥ śubhaḥ ḍhaḥ tu akāntikṛt 
