segmentnr	original	analyzed
SA_GSP30_vamjanmu-0	sāndrodrekakṣubhitam abhitaḥ svāntam antar niyamya prāyo dhatte navanavarasollekham ānandakandam // 1	sāndra udreka kṣubhitam abhitas svāntam antar niyamya prāyas dhatte nava nava rasa ullekham ānanda kandam 
SA_GSP30_vamjanmu-1	bhūyo bhūyaḥ pralayavibhavoddāmaduḥkhāntarāyo yo 'sāv antar jayati hṛdaye ko 'pi saṃvidvikāsaḥ // 2	bhūyas bhūyas pralaya vibhava uddāma duḥkha antarāyaḥ yaḥ sau antar jayati hṛdaye kaḥ pi saṃvid vikāsaḥ 
SA_GSP30_vamjanmu-2	iha khalu nikhilajagadātmā sarvottīrṇaś ca sarvamayaś ca vikalpāsaṃkucitasaṃvitprakāśarūpaḥ	iha khalu nikhila jagat ātmā sarva uttīrṇaḥ ca sarva mayaḥ ca vikalpa asaṃkucita saṃvid prakāśa rūpaḥ 
SA_GSP30_vamjanmu-3	anavacchinnacidānandaviśrāntaḥ prasaradaviralavicitrapañcavāhavāhavāhinīmahodadhiḥ	                                                                           
SA_GSP30_vamjanmu-4	niratiśayasvātantryasīmani pragalbhamānaḥ sarvaśaktikhacita eka eva asti saṃvid ātmā maheśvaraḥ // 3	niratiśaya svātantrya sīmani pragalbhamānaḥ sarva śakti khacitaḥ ekaḥ eva asti saṃvid ātmā maheśvaraḥ 
SA_GSP30_vamjanmu-5	tasya prakāśarūpatā cicchaktiḥ svātantryam ānandaśaktiḥ taccamatkāraḥ icchāśaktiḥ āmarśātmakatā jñānaśaktiḥ sarvākārayogitvaṃ kriyāśaktiḥ iti	tasya prakāśa rūpa tā cit śaktiḥ svātantryam ānanda śaktiḥ tad camatkāraḥ icchā śaktiḥ āmarśa ātmaka tā jñāna śaktiḥ sarva ākāra yogi tvam kriyā śaktiḥ iti 
SA_GSP30_vamjanmu-6	itthaṃ sarvaśaktiyoge 'pi ābhir mukhyābhiḥ śaktibhir upacaryate sa ca bhagavān svātantryaśaktimahimnā svātmānaṃ saṃkucitam iva ābhāsayan aṇuḥ  #	ittham sarva śakti yoge ābhiḥ mukhyābhiḥ śaktibhiḥ upacaryate sa ca bhagavān svātantrya śakti mahimnā sva ātmānam saṃkucitam iva ābhāsayan aṇuḥ 
SA_GSP30_vamjanmu-7	iti ucyate // 5	iti ucyate 
SA_GSP30_vamjanmu-8	yathoktam vyāpako hi śivaḥ svecchākḷptasaṃkocamudraṇāt // 6	yathā uktam vyāpakaḥ hi śivaḥ sva icchā kḷpta saṃkoca mudraṇāt 
SA_GSP30_vamjanmu-9	vicitraphalakarmaughavaśāt tattaccharīrabhāk // 7	vicitra phala karma ogha vaśāt tad tad śarīra bhāj 
SA_GSP30_vamjanmu-10	iti nijasvarūpagopanakelilolam evaṃ māheśaśaktiparispandaṃ pravaraguravaḥ pratipedire // 8	iti nija sva rūpa gopana keli lolam evam māheśa śakti parispandam pravara guravaḥ pratipedire 
SA_GSP30_vamjanmu-11	tathā ca āhuḥ atidurghaṭakāritvāt svācchandyanirmalād asau // 9	tathā ca āhuḥ ati durghaṭa kāri tvāt svācchandya nirmalāt asau 
SA_GSP30_vamjanmu-12	svātmapracchādanakrīḍāpaṇḍitaḥ parameśvaraḥ // 10	           
SA_GSP30_vamjanmu-13	anāvṛte svarūpe 'pi yadātmācchādanaṃ vibhoḥ // 11	anāvṛte sva rūpe yat ātma ācchādanam vibhoḥ 
SA_GSP30_vamjanmu-14	saivāvidyā yato bheda etāvān viśvavṛttikaḥ iti // 12	sā eva avidyā yatas bhedaḥ etāvān viśvavṛttikaḥ iti 
SA_GSP30_vamjanmu-15	na ca etāvatā bhagavato deśakālākāropādhivirahitaniratiśayānandaparisyandātmakasya kācid api kṣatiḥ pratyuta paramamahimnaḥ paripuṣṭir ity	na ca etāvatā bhagavataḥ deśa kāla ākāra upādhi virahita niratiśaya ānanda parisyanda ātmakasya kācid api kṣatiḥ pratyuta parama mahimnaḥ paripuṣṭiḥ iti 
