segmentnr	original	analyzed
SA_MB_sivadharma_nandiproktaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_sivadharma_nandiproktaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00210	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_sivadharma_nandiproktaHK-2	Uniform title: śivadharma nandiprokta	uniform title śiva dharma 
SA_MB_sivadharma_nandiproktaHK-3	Manuscript : IFP/EFEO 72 pages 1 - 24 copied from Adyar Library Madras.  ms. no.: 75429	manuscript ifpefeo  pages            
SA_MB_sivadharma_nandiproktaHK-4	Description: E-text copied from pages 1o-24 of IFP/EFEO transcript 72 which itself was a copy of Adyar Library Madras Ms. 75429	description etext copied from pages of ifpefeo transcript  which itself was a copy of adyar library madras ms 
SA_MB_sivadharma_nandiproktaHK-5	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
SA_MB_sivadharma_nandiproktaHK-6	Revision 0: April 5, 2010	revision april 
SA_MB_sivadharma_nandiproktaHK-7	Internet publisher : Web publisher Muktabodha	internet publisher  web publisher mukta bodha 
SA_MB_sivadharma_nandiproktaHK-8	Publication year : 2010	publication year 
SA_MB_sivadharma_nandiproktaHK-9	Publication country : United States	publication country united states 
SA_MB_sivadharma_nandiproktaHK-10	p. 1	p 
SA_MB_sivadharma_nandiproktaHK-11	śrīḥ	śrīḥ 
SA_MB_sivadharma_nandiproktaHK-12	śivoguruśśivo devaḥ śivova * * * * ṇām |	śivaḥ guruḥ śivaḥ devaḥ śivaḥ uva 
