segmentnr	original	analyzed
SA_GK19_appvairu-0	śrīmadappayadīkṣitaviracitaṃ vairāgyaśatakam /	śrīmat appaya dīkṣita viracitam vairāgyaśatakam 
SA_GK19_appvairu-1	āste kaścana bhikṣuḥ saṃgṛhṇannavyayāni daśa /	āste kaścana bhikṣuḥ saṃgṛhṇan avyayāni daśa 
SA_GK19_appvairu-2	na mametyavyayayugalaṃ yācāmastaṃ kimastyanyat // AppVs_1 //	na mama iti avyaya yugalam yācāmaḥ tam kim asti anyat 
SA_GK19_appvairu-3	dhīsacivaṃ dhairyabalaṃ saṃkalpavirodhi śāntidhanam /	dhī sacivam dhairya balam saṃkalpa virodhi śānti dhanam 
SA_GK19_appvairu-4	viśvatrayaviṣayamidaṃ vairāgyaṃ nāma sāmrājyam // AppVs_2 //	viśva traya viṣayam idam vairāgyam nāma sāmrājyam 
SA_GK19_appvairu-5	rājño bibheti loko rājānaḥ punarito 'pi vairibhyaḥ /	rājñaḥ bibheti lokaḥ rājānaḥ punar itas vairibhyaḥ 
SA_GK19_appvairu-6	ā brahmaṇaḥ kṛtāntādakutobhayamaspṛhārājyam // AppVs_3 //	ā brahmaṇaḥ kṛtāntāt akutobhayam aspṛhā rājyam 
SA_GK19_appvairu-7	bhikṣāpradā jananyaḥ pitaro guravaḥ kumārakāḥ śiṣyāḥ /	bhikṣā pradāḥ jananyaḥ pitaraḥ guravaḥ kumārakāḥ śiṣyāḥ 
SA_GK19_appvairu-8	ekāntaramaṇahetuḥ śāntirdayitā viraktasya // AppVs_4 //	ekānta ramaṇa hetuḥ śāntiḥ dayitā viraktasya 
SA_GK19_appvairu-9	ye na kimapi ceṣṭante kāryapratikaryayorvirahāt /	ye na kim api ceṣṭante kārya pratikaryayoḥ virahāt 
SA_GK19_appvairu-10	santasta eva muktāḥ saṃdehe gautamaḥ sākṣī // AppVs_5 //	santaḥ te eva muktāḥ saṃdehe gautamaḥ sākṣī 
SA_GK19_appvairu-11	patatu nabhaḥ sphuṭatu mahī calantu girayo milantu vāridhayaḥ /	patatu nabhaḥ sphuṭatu mahī calantu girayaḥ milantu vāridhayaḥ 
SA_GK19_appvairu-12	adharottaramastu jagatkā hānirvītarāgasya // AppVs_6 //	adhara uttaram astu jagat kā hāniḥ vīta rāgasya 
SA_GK19_appvairu-13	ke corāḥ ke piśunāha ke ripavaḥ ke 'pi dāyādāḥ /	ke corāḥ ke ke ripavaḥ ke dāyādāḥ 
SA_GK19_appvairu-14	jagadakhilaṃ tasya vaśe yasya vaśe syādidaṃ cetaḥ // AppVs_7 //	jagat akhilam tasya vaśe yasya vaśe syāt idam cetaḥ 
SA_GK19_appvairu-15	viṣayā upatiṣṭhantāṃ viṣayairvā samavayantu karaṇāni /	viṣayāḥ upatiṣṭhantām viṣayaiḥ vā samavayantu karaṇāni 
SA_GK19_appvairu-16	āntaramekaṃ karaṇaṃ śāntaṃ yadi kā tataścintā // AppVs_8 //	āntaram ekam karaṇam śāntam yadi kā tatas cintā 
SA_GK19_appvairu-17	kiṃ viṣayānparihartuṃ vastavyaṃ merukaṃdareṣvabudhaiḥ /	kim viṣayān parihartum vastavyam meru kaṃdareṣu abudhaiḥ 
SA_GK19_appvairu-18	nahyadbhiranāsektuṃ dhātuṣu rohanti padmāni // AppVs_9 //	na hi adbhiḥ an āsektum dhātuṣu rohanti padmāni 
SA_GK19_appvairu-19	ajñānamiha nidānaṃ prāgrūpaṃ jananameva bhavaroge /	ajñānam iha nidānam prāgrūpam jananam eva bhava roge 
SA_GK19_appvairu-20	paripākaḥ saṃsaraṇaṃ bhaiṣajyaṃ naiṣṭhikī śāntiḥ // AppVs_10 //	paripākaḥ saṃsaraṇam bhaiṣajyam naiṣṭhikī śāntiḥ 
SA_GK19_appvairu-21	svenopabhuktamarthaṃ sūkarajātismaro manuṣya iva /	svena upabhuktam artham sūkara jāti smaraḥ manuṣyaḥ iva 
SA_GK19_appvairu-22	dūre jugupsamāno dhīro vairāgyamadriyate // AppVs_11 //	dūre jugupsamānaḥ dhīraḥ vairāgyam adriyate 
SA_GK19_appvairu-23	śaiśavamiva kaumāre tattaruṇimnīva sa iva vṛddhatve /	śaiśavam iva kaumāre tat taruṇimni iva saḥ iva vṛddha tve 
SA_GK19_appvairu-24	na svadate dhīrāṇāṃ kāmasya viceṣṭitaṃ śāntau // AppVs_12 //	na svadate dhīrāṇām kāmasya viceṣṭitam śāntau 
SA_GK19_appvairu-25	śataśaḥ parīkṣya viṣayānsadyo jahati kvacitkvaciddhavyāḥ /	śataśas parīkṣya viṣayān sadyas jahati kvacid kvacid havyāḥ 
SA_GK19_appvairu-26	kākā iva vāntāśanamanye tāneva sevante // AppVs_13 //	kākāḥ iva vānta aśanam anye tān eva sevante 
SA_GK19_appvairu-27	caramau mātāpitarau caramā gṛhiṇī sutāścaramāḥ /	caramau mātā pitarau caramā gṛhiṇī sutāḥ caramāḥ 
SA_GK19_appvairu-28	kartavye 'pi premaṇi kathamiha dhīrā virajyante // AppVs_14 //	kartavye pi premaṇi katham iha dhīrāḥ virajyante 
SA_GK19_appvairu-29	tṛṇavadbhramanti capalāḥ strīnāmani caṇḍamārute calati /	tṛṇa vat bhramanti capalāḥ strī nāmani caṇḍa mārute calati 
SA_GK19_appvairu-30	dharaṇidharā iva santastatra na kiṃcitprakampante // AppVs_15 //	dharaṇidharāḥ iva santaḥ tatra na kiṃcid prakampante 
SA_GK19_appvairu-31	kāmijanaparamabhogye kāmasukhe dhārayanti bībhatsam /	kāmi jana parama bhogye kāma sukhe dhārayanti bībhatsam 
SA_GK19_appvairu-32	santaḥ śamasukharasikāḥ sudhāśanāḥ sūkarānna iva // AppVs_16 //	santaḥ śama sukha rasikāḥ sudhā aśanāḥ sūkara anne iva 
SA_GK19_appvairu-33	vikṣepamātrabhājo vikāsakāṣṭāgatajñānāḥ /	vikṣepa mātra bhājaḥ vikāsa kāṣṭa āgata jñānāḥ 
SA_GK19_appvairu-34	svasyāpi ceṣṭitāni svayamīkṣante parasyeva // AppVs_17 //	svasya api ceṣṭitāni svayam īkṣante parasya iva 
SA_GK19_appvairu-35	asthāne 'bhiniviṣṭānmūrkhānasthāna eva saṃtuṣṭān /	asthāne bhiniviṣṭān mūrkhān asthāne eva saṃtuṣṭān 
SA_GK19_appvairu-36	anuvartante dhīrāḥ pitara iva krīḍato bālān // AppVs_18 //	anuvartante dhīrāḥ pitaraḥ iva krīḍataḥ bālān 
SA_GK19_appvairu-37	puṣṇati puruṣe salilairmuṣṇati puṣpaṃ phalaṃ ca tarava iva /	puṣṇati puruṣe salilaiḥ muṣṇati puṣpam phalam ca taravaḥ iva 
SA_GK19_appvairu-38	vartante santaḥ samamupakartari cāpakartari ca // AppVs_19 //	vartante santaḥ samam upakartari ca apakartari ca 
SA_GK19_appvairu-39	nityānityavivekaḥ sarveṣāṃ ghaṭaghaṭatvayorāste /	nitya anitya vivekaḥ sarveṣām ghaṭa ghaṭa tvayoḥ āste 
SA_GK19_appvairu-40	sa viveko yaḥ śāntikṛdaviveko 'nyaḥ samasto 'pi // AppVs_20 //	sa vivekaḥ yaḥ śānti kṛt avivekaḥ 
SA_GK19_appvairu-41	anadhigate kāmasukhe kālena yathā pravartate taruṇaḥ /	anadhigate kāma sukhe kālena yathā pravartate taruṇaḥ 
SA_GK19_appvairu-42	evaṃ brahmasukhe 'pi pravartate ko 'pi bhāgyavaśāt // AppVs_21 //	evam brahma sukhe pi pravartate kaḥ pi bhāgya vaśāt 
SA_GK19_appvairu-43	putraguṇāḥ svātantrye dāraguṇāścādhivedanāvasare /	putra guṇāḥ svātantrye dāra guṇāḥ ca adhivedana avasare 
SA_GK19_appvairu-44	bhrātṛguṇā dāyavidhau draṣṭavyā mokṣyamāṇena // AppVs_22 //	bhrātṛ guṇāḥ dāya vidhau draṣṭavyāḥ mokṣyamāṇena 
SA_GK19_appvairu-45	kā me gatiriti pṛcchati caramaśvāse 'pi yaḥ svārtham /	kā me gatiḥ iti pṛcchati carama śvāse pi yaḥ sva artham 
SA_GK19_appvairu-46	tasya janasyāpi kṛte pāpāḥ pāpāni kurvanti // AppVs_23 //	tasya janasya api kṛte pāpāḥ pāpāni kurvanti 
SA_GK19_appvairu-47	pitṛbhiḥ kalahāyante putrānadhyāpayanti pitṛbhaktim /	pitṛbhiḥ kalahāyante putrān adhyāpayanti pitṛ bhaktim 
SA_GK19_appvairu-48	paradārānupayantaḥ paṭhanti śāstrāṇi dāreṣu // AppVs_24 //	para dārān upayantaḥ paṭhanti śāstrāṇi dāreṣu 
SA_GK19_appvairu-49	śāntiralabhyāduparatirapātrabhāvaḥ pratigrahanivṛttiḥ /	śāntiḥ alabhyāt uparatiḥ apātra bhāvaḥ pratigraha nivṛttiḥ 
SA_GK19_appvairu-50	kṣāntirdurbalateti ca nivṛttidharmāḥ kalāvete // AppVs_25 //	kṣāntiḥ durbala tā iti ca nivṛtti dharmāḥ kalau ete 
SA_GK19_appvairu-51	nītijñā niyatijñā vedajñā api bhavanti śāstrajñāḥ /	nīti jñāḥ niyati jñāḥ veda jñāḥ api bhavanti śāstra jñāḥ 
SA_GK19_appvairu-52	brahmajñā api labhyāḥ svājñānajñānino viralāḥ // AppVs_26 //	brahma jñāḥ api labhyāḥ sva ajñāna jñāninaḥ viralāḥ 
SA_GK19_appvairu-53	kalikaluṣe manasi sve kathamiva jagadārjavaṃ labhate /	kali kaluṣe manasi sve katham iva jagat ārjavam labhate 
