segmentnr	original	analyzed
SA_GSD36_ys-78_pu-0	atha yama smṛtiḥ //	atha yama smṛtiḥ 
SA_GSD36_ys-78_pu-1	śrī gaṇeśāya namaḥ //	śrī gaṇeśāya namaḥ 
SA_GSD36_ys-78_pu-2	atha prāyaścitta varṇanam	atha prāyaścitta varṇanam 
SA_GSD36_ys-78_pu-3	athāto hy asya dharmasya prāyaścittābhidhāyakam /	atha atas hi asya dharmasya prāyaścitta abhidhāyakam 
SA_GSD36_ys-78_pu-4	caturṇām api varṇānāṃ dharmaśāstraṃ pravartate // YS78v_1 //	caturṇām api varṇānām dharma śāstram pravartate 
SA_GSD36_ys-78_pu-5	jalāgnyudvandhanabhraṣṭāḥ prabrajyānaśanacyutāḥ /	jala agni udvandhana bhraṣṭāḥ prabrajyā anaśana cyutāḥ 
SA_GSD36_ys-78_pu-6	viṣaprapatanaprāya- śastraghātacyutāśca ye // YS78v_2 //	śastra ghāta cyutāḥ ca ye 
SA_GSD36_ys-78_pu-7	sarve te pratyavasitāḥ sarvalokavahiṣkṛtāḥ /	sarve te pratyavasitāḥ sarva loka vahiṣkṛtāḥ 
SA_GSD36_ys-78_pu-8	cāndrāyaṇena śuddhyanti taptakṛcchradvayena vā // YS78v_3 //	cāndrāyaṇena śuddhi anti taptakṛcchra dvayena vā 
SA_GSD36_ys-78_pu-9	ubhayāvasitāḥ pāpā ye 'grāmya śaraṇacyutāḥ /	ubhaya avasitāḥ pāpāḥ ye śaraṇa cyutāḥ 
SA_GSD36_ys-78_pu-10	indudvayena śuddhyanti dattvā dhenuṃ tathā vṛṣam // YS78v_4 //	indu dvayena śuddhi anti dattvā dhenum tathā vṛṣam 
SA_GSD36_ys-78_pu-11	gobrāhmaṇahanaṃ dagdhā mṛtam udvandhanena ca /	go brāhmaṇa hanam dagdhā mṛtam udvandhanena ca 
SA_GSD36_ys-78_pu-12	pāśaṃ tasyaiva chittvā tu taptakṛcchraṃ samācaret // YS78v_5 //	pāśam tasya eva chittvā tu taptakṛcchram samācaret 
SA_GSD36_ys-78_pu-13	kṛmibhir vraṇasaṃbhūtair makṣikāśvopaghātitaḥ /	kṛmibhiḥ vraṇa saṃbhūtaiḥ makṣikā aśva upaghātitaḥ 
SA_GSD36_ys-78_pu-14	kṛcchrārddhaṃ saṃprakurvīta śaktyā dadyāt tu dakṣiṇām // YS78v_6 //	kṛcchrārddham saṃprakurvīta śaktyā dadyāt tu dakṣiṇām 
SA_GSD36_ys-78_pu-15	brāhmaṇasya maladvāre pūyaśoṇita sambhave /	brāhmaṇasya mala dvāre pūya śoṇita sambhave 
SA_GSD36_ys-78_pu-16	kṛmibhuktabraṇe mauñjī- homena sa viśuddhyati // YS78v_7 //	kṛmi bhukta braṇe mauñjī homena sa viśuddhi ati 
SA_GSD36_ys-78_pu-17	yaḥ kṣatriyas tathā vaiśyaḥ śūdraścāpyanulomajaḥ /	yaḥ kṣatriyaḥ tathā vaiśyaḥ śūdraḥ ca api anuloma jaḥ 
SA_GSD36_ys-78_pu-18	jñātvā bhuṅkte viśeṣeṇa carec cāndrāyaṇaṃ vratam // YS78v_8 //	jñātvā bhuṅkte viśeṣeṇa caret cāndrāyaṇam vratam 
SA_GSD36_ys-78_pu-19	kukkuṭāṇḍapramāṇan tu grāsañca parikalpayet /	kukkuṭa aṇḍa pramāṇan tu grāsan ca parikalpayet 
SA_GSD36_ys-78_pu-20	anyathāhāradoṣeṇa na sa tatra viśuddhyati // YS78v_9 //	anyathā āhāra doṣeṇa na sa tatra viśuddhi ati 
SA_GSD36_ys-78_pu-21	ekaikaṃ varddhayec chukle kṛṣṇapakṣe ca hrāsayet /	ekaikam varddhayet śukle kṛṣṇapakṣe ca hrāsayet 
SA_GSD36_ys-78_pu-22	amāvāsyāṃ na bhuñjīta eṣa cāndrāyaṇo vidhiḥ // YS78v_10 //	amāvāsyām na bhuñjīta eṣa cāndrāyaṇaḥ vidhiḥ 
SA_GSD36_ys-78_pu-23	surānyamadyapānena gomāṃsabhakṣaṇe kṛte /	surā anya madya pānena go māṃsa bhakṣaṇe kṛte 
SA_GSD36_ys-78_pu-24	taptakṛcchrañ cared vipras tat pāpas tu praṇaśyati // YS78v_11 //	taptakṛcchram caret vipraḥ tat pāpaḥ tu praṇaśyati 
SA_GSD36_ys-78_pu-25	prāyaścitte hy upakrānte kartā yadi vipadyate /	prāyaścitte hi upakrānte kartā yadi vipadyate 
SA_GSD36_ys-78_pu-26	pūtas tad ahar evāpi iha loke paratra ca // YS78v_12 //	pūtaḥ tat ahar eva api iha loke paratra ca 
SA_GSD36_ys-78_pu-27	yāvad ekaḥ pṛthak dravyaḥ prāyaścittena śuddhyati /	yāvat ekaḥ pṛthak dravyaḥ prāyaścittena śuddhi ati 
SA_GSD36_ys-78_pu-28	aparās te na ca spṛśyās te 'pi sarve vigarhitāḥ // YS78v_13 //	aparāḥ te na ca spṛśyāḥ te sarve vigarhitāḥ 
SA_GSD36_ys-78_pu-29	abhojyāś cāpratigrāhyā asaṃpāṭhyā vivāhinaḥ /	abhojyāḥ ca a pratigrāhyāḥ a saṃpāṭhyāḥ vivāhinaḥ 
SA_GSD36_ys-78_pu-30	pūyante 'nuvrate cīrṇe sarve te ṛkthabhāginaḥ // YS78v_14 //	pūyante nuvrate cīrṇe sarve te ṛktha bhāginaḥ 
SA_GSD36_ys-78_pu-31	ūnaikādaśavarṣasya pañcavarṣāt parasya ca /	ūna ekādaśa varṣasya pañca varṣāt parasya ca 
SA_GSD36_ys-78_pu-32	prāyaścittaṃ cared bhrātā pitā vānyo 'pi bāndhavaḥ // YS78v_15 //	prāyaścittam caret bhrātā pitā vā anyaḥ pi bāndhavaḥ 
SA_GSD36_ys-78_pu-33	ato bālatarasyāpi nāparādho na pātakam /	atas bālatarasya api na aparādhaḥ na pātakam 
SA_GSD36_ys-78_pu-34	rājadaṇḍo na tasyāsti prāyaścittaṃ na vidyate // YS78v_16 //	rāja daṇḍaḥ na tasya asti prāyaścittam na vidyate 
SA_GSD36_ys-78_pu-35	aśītīryasya varṣāṇi bālo vāpy ūnaṣoḍaśaḥ /	aśīti iryasya varṣāṇi bālaḥ vā api ūna ṣoḍaśaḥ 
SA_GSD36_ys-78_pu-36	prāyaścittārddham arhanti striyo rogiṇa eva ca // YS78v_17 //	prāyaścitta arddham arhanti striyaḥ rogiṇaḥ eva ca 
SA_GSD36_ys-78_pu-37	astaṃ gato yadā sūryaś cāṇḍālarajakastriyaḥ /	astam gataḥ yadā sūryaḥ cāṇḍāla rajaka striyaḥ 
