segmentnr	original	analyzed
SA_GK19_dhoypavu-0	asti śrīmati+akhilavasudhāsundare candanādrau	asti śrīmati akhila vasudhā sundare candanādrau 
SA_GK19_dhoypavu-1	gandharvāṇām+kanakanagarī nāma ramyas+nivāsas+/	gandharvāṇām kanakanagarī nāma ramyaḥ nivāsaḥ 
SA_GK19_dhoypavu-2	haimais+līlābhavanaśikharais+ambaram+vyālikhadbhis+	haimaiḥ līlā bhavana śikharaiḥ ambaram vyālikhadbhiḥ 
SA_GK19_dhoypavu-3	dhatte śākhānagaragaṇanām+yas+surāṇām+purasya// 1	dhatte śākhānagara gaṇa nāmyaḥ surāṇām purasya 
SA_GK19_dhoypavu-4	tasmin+ekā kuvalayavatī nāma gandharvakanyā	tasmin ekā kuvalayavatī nāma gandharva kanyā 
SA_GK19_dhoypavu-5	manye jaitram+mṛdu kusumatas+api+āyudham+yā smarasya/	manye jaitram mṛdu smarasya 
SA_GK19_dhoypavu-6	dṛṣṭvā devam+bhuvanavijaye lakṣmaṇam+kṣoṇipālam+	dṛṣṭvā devambhuvana vijaye lakṣmaṇam kṣoṇipālam 
SA_GK19_dhoypavu-7	bālā sadyas+kusumadhanuṣas+saṃvidheyībabhūva// 2	bālā sadyas kusumadhanuṣaḥ saṃvidheyībabhūva 
SA_GK19_dhoypavu-8	bālyeṣu+ālīṣu+api manasijam+sā+anabhivyañjayantī	bālyeṣu ālīṣu api manasijam sā an abhivyañjayantī 
SA_GK19_dhoypavu-9	pāṇḍukṣāmā katicit+anayat+kātarā vāsarāṇi/	pāṇḍu kṣāmā vāsarāṇi 
SA_GK19_dhoypavu-10	gantum+deśāntaram+atha madhau+anyathā+eva pravṛttam+	gantum deśa antaram atha madhau anyathā eva pravṛttam 
SA_GK19_dhoypavu-11	gāḍhotkaṇṭhā malayapavanam+sapraṇāmam+yayāce// 3	gāḍha utkaṇṭhā malaya pavanam sa praṇāmam yayāce 
SA_GK19_dhoypavu-12	tvattas+prāṇās+sakalajagatām+dakṣiṇas+tvam+prakṛtyā	tvattaḥ prāṇāḥ sakala jagatām dakṣiṇaḥ tvam prakṛtyā 
