segmentnr	original	analyzed
SA_XX_ahovk1_u-0	Ahorātravratakathā	ahorātra vrata kathā 
SA_XX_ahovk1_u-1	Oṃ namaḥ śrīdharmadhātave /	om namaḥ śrī dharmadhātave 
SA_XX_ahovk1_u-2	ākāśanirmalo bhūto niṣprapañcaguṇāśrayaḥ /	             
SA_XX_ahovk1_u-3	pañcaskandhātmakaḥ śāntas tasmai stūpātmane namaḥ // Avk_1 //	pañca skandha ātmakaḥ śāntaḥ tasmai stūpa ātmane namaḥ 
SA_XX_ahovk1_u-4	evaṃ mayā śrutam ekasmin samaye buddho bhagavāñ chrāvastyāṃ viharati sma jetavane	evam mayā śrutam ekasmin samaye buddhaḥ bhagavām śrāvastyām viharati sma jetavane 
SA_XX_ahovk1_u-5	'nāthapiṇḍadasyārāme mahatā bhikṣusaṃghena sārdham anekair devanāgayakṣagandharvāsuragaruḍakinnaramahoragaiḥ	nāthapiṇḍadasya ārāme mahatā bhikṣu saṃghena sārdham anekaiḥ deva nāga yakṣa gandharva asura garuḍa kinnara mahoragaiḥ 
SA_XX_ahovk1_u-6	sthavirabhikṣuvītarāgasaṃghair bodhisattvaśatasahasraiḥ saṃbahulaiś ca śrāvakair	sthavira bhikṣu vīta rāga saṃghaiḥ bodhisattva śata sahasraiḥ saṃbahulaiḥ ca śrāvakaiḥ 
SA_XX_ahovk1_u-7	daśabhir lokapālaiś caturmahārājakāyikair anekaiś caturvarṇakair manuṣyair anekaśatasahasraiḥ	daśabhiḥ lokapālaiḥ catur mahārājakāyikaiḥ anekaiḥ catur varṇakaiḥ manuṣyaiḥ aneka śata sahasraiḥ 
SA_XX_ahovk1_u-8	parivāraiḥ parivṛtaiḥ /	parivāraiḥ parivṛtaiḥ 
SA_XX_ahovk1_u-9	tasmin sabhāmaṇḍale sarve dharmaśravaṇikā lokā bhagavantam abhivīkṣya caityavratakathām anudhyāyantaḥ samāsthitāḥ /	tasmin sabhā maṇḍale sarve dharma śravaṇikāḥ lokāḥ bhagavantam abhivīkṣya caitya vrata kathām anudhyāyantaḥ samāsthitāḥ 
SA_XX_ahovk1_u-10	atha khalu subhūtiḥ sthaviraḥ svāsanāt samutthāyaikāṃsam uttarāsaṅgaṃ kṛtvā triḥ pradakṣiṇīkṛtya savyajānubimbaṃ bhuvi sthāpya bhagavantaṃ praṇamyaitad avocat /	atha khalu subhūtiḥ sthaviraḥ sva āsanāt samutthāya eka aṃsam uttarāsaṅgam kṛtvā tris pradakṣiṇīkṛtya savya jānu bimbam bhuvi sthāpya bhagavantam praṇamya etat avocat 
SA_XX_ahovk1_u-11	ahorātravrataṃ nātha kasmin kāle pravartate /	ahorātra vratam nātha kasmin kāle pravartate 
SA_XX_ahovk1_u-12	tadvidhiṃ ca kathaṃ brūhi tat sarvaṃ jagatāṃ prabho // Avk_2 //	tad vidhim ca katham brūhi tat sarvam jagatām prabho 
SA_XX_ahovk1_u-13	bhagavān āha /	bhagavān āha 
SA_XX_ahovk1_u-14	sādhu sādhu subhūte tvaṃ śṛṇu sattvānukampaka /	sādhu sādhu subhūte tvam śṛṇu sattva anukampaka 
SA_XX_ahovk1_u-15	ahorātravrataṃ nityaṃ tadvidhiṃ kathitaṃ mayā // Avk_3 //	ahorātravratam nityam tad vidhim kathitam mayā 
SA_XX_ahovk1_u-16	āsīt pūrvavideheṣu nāmnā gandhavatī purī /	āsīt pūrvavideheṣu nāmnā gandhavatī purī 
SA_XX_ahovk1_u-17	tasyāṃ rājā mahātejā indrapṛṣṭo mahāprabhuḥ // Avk_4 //	tasyām rājā mahā tejāḥ indra pṛṣṭaḥ mahā prabhuḥ 
SA_XX_ahovk1_u-18	so 'ntaḥpure sabhāṃ kṛtvā vasubandhuṃ jagadgurum /	saḥ ntaḥpure sabhām kṛtvā vasubandhum jagadgurum 
SA_XX_ahovk1_u-19	praṇamya sahasotthāya papraccha vidhivan mudā // Avk_5 //	praṇamya sahasā utthāya papraccha vidhivat mudā 
SA_XX_ahovk1_u-20	śrotum icchāmi tat sarvaṃ yad vratānāṃ samuttamam /	śrotum icchāmi tat sarvam yat vratānām samuttamam 
SA_XX_ahovk1_u-21	yasya puṇyaprabhāvena sattvā yānti sunirvṛtim // Avk_6 //	yasya puṇya prabhāvena sattvāḥ yānti su nirvṛtim 
SA_XX_ahovk1_u-22	tat sarvaṃ gadatāṃ dhīra sarvasattvānukampaka /	tat sarvam gadatām dhīra sarva sattva anukampaka 
SA_XX_ahovk1_u-23	bhavatā cānupālyo 'yaṃ lokaś ca duṣkṛtākulaḥ // Avk_7 //	bhavatā ca anupālyaḥ yam lokaḥ ca duṣkṛta ākulaḥ 
SA_XX_ahovk1_u-24	vasubandhur uvāca /	vasubandhuḥ uvāca 
SA_XX_ahovk1_u-25	śṛṇu rājan mayā khyātaṃ vratānāṃ vratam uttamam /	śṛṇu rājan mayā khyātam vratānām vratam uttamam 
SA_XX_ahovk1_u-26	ahorātravrataṃ pūrvaṃ vipaśyinā prabhāṣitam // Avk_8 //	ahorātra vratam pūrvam vipaśyinā prabhāṣitam 
SA_XX_ahovk1_u-27	aśvinīpūrṇamāsyāṃ tu vrataṃ kuryād mahodayam /	             
SA_XX_ahovk1_u-28	caityaṃ saṃpūjayec chuddhaḥ ṣoḍaśair vidhibhis tathā // Avk_9 //	caityam saṃpūjayet śuddhaḥ ṣoḍaśaiḥ vidhibhiḥ tathā 
SA_XX_ahovk1_u-29	bhojanānte trayodaśyāṃ kuryād dantādiśodhanam /	               
SA_XX_ahovk1_u-30	caturdaśyāṃ viśeṣeṇa kṣurakarmāṇi kārayet // Avk_10 //	caturdaśyām viśeṣeṇa kṣura karmāṇi kārayet 
SA_XX_ahovk1_u-31	snānaṃ kṛtvā ca tīrtheṣu śucivastrāvṛtaḥ sudhīḥ /	snānam kṛtvā ca tīrtheṣu śuci vastra āvṛtaḥ sudhīḥ 
SA_XX_ahovk1_u-32	madhyāhne pūjayec caityaṃ pradīpaṃ ca pradāpayet // Avk_11 //	madhyāhne pūjayet caityam pradīpam ca pradāpayet 
SA_XX_ahovk1_u-33	sūrye ṣaṣṭhagate bhāge prāśayec ca kṣīrodanam /	sūrye ṣaṣṭha gate bhāge prāśayet ca kṣīrodanam 
SA_XX_ahovk1_u-34	punar śaucādikaṃ kṛtvā dharmaṃ ca śruṇuyān mudā // Avk_12 //	punar śauca ādikam kṛtvā dharmam ca śruṇuyāt mudā 
SA_XX_ahovk1_u-35	pratyūṣe pūrṇamāsyāṃ tu snātvā vrataṃ samārabhet /	pratyūṣe pūrṇamāsyām tu snātvā vratam samārabhet 
SA_XX_ahovk1_u-36	ādau bhūmitalaṃ śodhya dharmaśālāṃ prakārayet // Avk_13 //	ādau bhūmi talam śodhya dharmaśālām prakārayet 
SA_XX_ahovk1_u-37	gandhodakaiḥ suśītaiś ca caityapuṃgavaṃ snāpayet /	gandha udakaiḥ su śītaiḥ ca caitya puṃgavam snāpayet 
SA_XX_ahovk1_u-38	gokṣīraiḥ pañcaratnaiś ca śilābhasmābhilepayet // Avk_14 //	go kṣīraiḥ pañcaratnaiḥ ca śilā bhasma abhilepayet 
SA_XX_ahovk1_u-39	catvāraś ca dhvajāḥ sthāpyā vitānaṃ saha cāmaraiḥ /	catvāraḥ ca dhvajāḥ sthāpyāḥ vitānam saha cāmaraiḥ 
SA_XX_ahovk1_u-40	digmālā vividhaiḥ puṣpair lambayec ca jinālaye // Avk_15 //	diś mālāḥ vividhaiḥ puṣpaiḥ lambayet ca jinālaye 
SA_XX_ahovk1_u-41	tadanu vratam ārabhya guruṃ vajradharaṃ namet /	tadanu vratam ārabhya gurum vajradharam namet 
SA_XX_ahovk1_u-42	triratnaśaraṇaṃ kṛtvā dhyāpayed dharmadhātukam // Avk_16 //	triratna śaraṇam kṛtvā dhyāpayet dharmadhātukam 
