segmentnr	original	analyzed
SA_MB_bhavachudamaniHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_bhavachudamaniHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00277	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_bhavachudamaniHK-2	Uniform title: bhāvacūḍāmaṇi	uniform title bhāvacūḍāmaṇi 
SA_MB_bhavachudamaniHK-3	Author : vidyākaṇṭha	authoḥ vidyākaṇṭha 
SA_MB_bhavachudamaniHK-4	Manuscript : NGMCP 6/1748 reel number A 989/23	reel number a 
SA_MB_bhavachudamaniHK-5	Notes: Revision 0: December 16, 2013	notes revision december 
SA_MB_bhavachudamaniHK-6	Publication country : India	publication country india 
SA_MB_bhavachudamaniHK-7	p. 1a)	p a 
SA_MB_bhavachudamaniHK-8	śrīgurugaṇapataye namaḥ ||	śrī guru gaṇapataye namaḥ 
SA_MB_bhavachudamaniHK-9	yadyapi nānāvidhāni sādhanopāyāni likhitāni tathāpi bhāvena vinā maṃtrāa	yadi api nānāvidhāni sādhana upāyāni likhitāni tathā api bhāvena vinā 
SA_MB_bhavachudamaniHK-10	na siddhyantīti bhāvacūḍāmaṇirlikhyate ||	na bhāva cūḍāmaṇiḥ likhyate 
SA_MB_bhavachudamaniHK-11	taṃtra cūḍāmaṇau ||	taṃtra cūḍāmaṇau 
SA_MB_bhavachudamaniHK-12	śrībhairava uvāca ||	śrī bhairavaḥ uvāca 
SA_MB_bhavachudamaniHK-13	mātarddevi mahāmāye vandhamokṣa pravarttini |	mātar ddevi mahāmāye vandha mokṣa pravarttini 
SA_MB_bhavachudamaniHK-14	idānīṃ śrotu michāmi gurukrama manūttamaṃ ||	idānīm śrotum ichāmi guru krama manu uttamam 
SA_MB_bhavachudamaniHK-15	śrīdevyuvāca ||	śrī devī uvāca 
