segmentnr	original	analyzed
SA_MB_brahmavidyaopanisatHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_brahmavidyaopanisatHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00105	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_brahmavidyaopanisatHK-2	Uniform title: brahmavidyopaniṣat	uniform title brahmavidyā upaniṣad 
SA_MB_brahmavidyaopanisatHK-3	Main title: yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin	main title yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin 
SA_MB_brahmavidyaopanisatHK-4	Secondary title: brahmavidya upaniṣat	secondary title brahmavidya upaniṣad 
SA_MB_brahmavidyaopanisatHK-5	Commentator : brahmayogin	commentatoḥ brahmayogin 
SA_MB_brahmavidyaopanisatHK-6	Alternate name : śrī upaniṣad brahmayogin	alternate name śrī upaniṣad brahmayogin 
SA_MB_brahmavidyaopanisatHK-7	Editor : śāstrī mahādeva	e t itoḥ śāstrī mahādeva 
SA_MB_brahmavidyaopanisatHK-8	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_brahmavidyaopanisatHK-9	Revision 0: June 14, 2007	revision june 
SA_MB_brahmavidyaopanisatHK-10	Publisher : Adyar library and research centre	publisher adyar library and research centre 
SA_MB_brahmavidyaopanisatHK-11	Publication year : 1920	publication year 
SA_MB_brahmavidyaopanisatHK-12	Publication city : Madras	publication citi madras 
SA_MB_brahmavidyaopanisatHK-13	Publication country : India	publication country india 
SA_MB_brahmavidyaopanisatHK-14	brahmavidyopaniṣat	brahma vidyā upaniṣad 
SA_MB_brahmavidyaopanisatHK-15	saha nāvavatu- iti śāntiḥ	saha nau avatu iti śāntiḥ 
SA_MB_brahmavidyaopanisatHK-16	brahmavidyārahasyārthapraṇavabrahmasūcanam	                
SA_MB_brahmavidyaopanisatHK-17	atha brahmavidyopaniṣaducyate-	atha brahma vidyā upaniṣad ucyate 
SA_MB_brahmavidyaopanisatHK-18	prasādādbrahmaṇastasya viṣṇoradbhutakarmaṇaḥ |	prasādāt brahmaṇaḥ tasya viṣṇoḥ adbhuta karmaṇaḥ 
SA_MB_brahmavidyaopanisatHK-19	rahasyaṃ brahmavidyāyāṃ dhruvāgniḥ saṃpracakṣate || 1 ||	rahasyam brahma vidyāyām dhruvāgniḥ saṃpracakṣate 
SA_MB_brahmavidyaopanisatHK-20	omityekākṣaraṃ brahma yaduktaṃ brahmavādibhiḥ |	om iti ekākṣaram brahma yat uktam brahma vādibhiḥ 
SA_MB_brahmavidyaopanisatHK-21	śarīraṃ tasya vakṣyāmi sthānaṃ kālatrayaṃ tathā || 2 ||	śarīram tasya vakṣyāmi sthānam kāla trayam tathā 
SA_MB_brahmavidyaopanisatHK-22	tatra devāstrayaḥ proktā loka vedāstrayo'gnayaḥ |	tatra devāḥ trayaḥ proktāḥ loka vedāḥ traya agnayaḥ 
SA_MB_brahmavidyaopanisatHK-23	tisro mātrārdhamātrā ca tryakṣarasya śivasya tu || 3 ||	tisraḥ mātrā ardha mātrā ca tri akṣarasya śivasya tu 
SA_MB_brahmavidyaopanisatHK-24	vivaraṇam	vivaraṇam 
SA_MB_brahmavidyaopanisatHK-25	svāvidyātatkāryajātaṃ yadvidyāpahnavaṃ gatam |	sva avidyā tad kārya jātam yat vidyā apahnavam gatam 
SA_MB_brahmavidyaopanisatHK-26	taddhaṃsavidyāniṣpannaṃ rāmacandrapadaṃ bhaje ||	tat haṃsa vidyā niṣpannam rāmacandra padam bhaje 
SA_MB_brahmavidyaopanisatHK-27	iha khalu kṛṣṇayajurvedapravibhakteyaṃ brahmavidyopaniṣat	iha khalu kṛṣṇayajurveda pravibhaktā iyam brahma vidyā upaniṣad 
SA_MB_brahmavidyaopanisatHK-28	praṇavahaṃsavidyātadvedyabrahmānubhūtiṃ prakaṭayantī	                      
SA_MB_brahmavidyaopanisatHK-29	brahmamātraparyavasannā vijṛmbhate | asyāḥ svalpagranthato	brahma mātra paryavasannā vijṛmbhate asyāḥ 
SA_MB_brahmavidyaopanisatHK-30	p. 250) vivaraṇamārabhyate | upedghātādikamasyāḥ kaṭhavallyādisamam |	vivaraṇam ārabhyate upedghāta ādikam asyāḥ kaṭhavallī ādi samam 
SA_MB_brahmavidyaopanisatHK-31	brahmaviṣṇuprasādalabhyeyamiti vidyā stūyate | śrutireva svājñajanān	brahma viṣṇu prasāda labhyā iyam iti vidyā stūyate śrutiḥ eva sva ājña janān 
SA_MB_brahmavidyaopanisatHK-32	pratyevamāha- athetyādinā | atha svājñānāṃ	prati evam āha atha ityādinā atha sva ajñānām 
SA_MB_brahmavidyaopanisatHK-33	brahmavidyocitasādhanasaṃpattyanantaram iyaṃ brahmaviyopaniṣaducyate |	brahmavidyā ucita sādhana saṃpatti anantaram iyam brahmaviyā upaniṣad ucyate 
SA_MB_brahmavidyaopanisatHK-34	tat katham ? yaḥ sarvalokasraṣṭā pālayitā ca bhavati tasya brahmaṇaḥ	tat katham yaḥ sarva loka sraṣṭā pālayitā ca bhavati tasya brahmaṇaḥ 
SA_MB_brahmavidyaopanisatHK-35	aghaṭitaghaṭanāghaṭanapaṭutaraśakteradbhutakarmaṇo viṣṇośca prasādāt	a ghaṭita ghaṭana a ghaṭana paṭutara śakteḥ adbhuta karmaṇaḥ viṣṇoḥ ca prasādāt 
SA_MB_brahmavidyaopanisatHK-36	brahmavidyāyāṃ yat rahasyaṃ, anadhikāriṇe gopanīyatvāt,	brahmavidyāyām yat rahasyam anadhikāriṇe gopanīya tvāt 
SA_MB_brahmavidyaopanisatHK-37	svājñānatatkāryasvātiriktaprapañcatūlācalabhasmīkaraṇapaṭutvāt	                                                                   
SA_MB_brahmavidyaopanisatHK-38	dhruvāgniḥ pratyak tadabhinnaparamātmeti samyak pracakṣate || 1 || kiṃ	dhruva agniḥ pratyak tad abhinna paramātmā iti samyak pracakṣate     kim 
SA_MB_brahmavidyaopanisatHK-39	tatsvarūpamityākāṅkṣāyām-	tad svarūpam iti ākāṅkṣāyām 
SA_MB_brahmavidyaopanisatHK-40	sarve vedā yat padamāmananti	sarve vedāḥ yat padam āmananti 
SA_MB_brahmavidyaopanisatHK-41	tapāṃsi sarvāṇi ca yadvadanti |	tapāṃsi sarvāṇi ca yat vadanti 
SA_MB_brahmavidyaopanisatHK-42	yadicchanto brahmacaryaṃ caranti	yat icchantaḥ brahmacaryam caranti 
SA_MB_brahmavidyaopanisatHK-43	tatte padaṃ saṃgraheṇa bravīmyomityetat ||	tat te padam saṃgraheṇa bravīmi om iti etat 
SA_MB_brahmavidyaopanisatHK-44	ityādiśrutyanurodhena saprakāraṃ brahmālambanabhūtapraṇavasvarūpaṃ	ityādi śruti anurodhena sa prakāram brahma ālambana bhūta praṇava svarūpam 
SA_MB_brahmavidyaopanisatHK-45	viśadīkaroti- omiti || 2-3 ||	viśadīkaroti om iti 
SA_MB_brahmavidyaopanisatHK-46	praṇavamātrācatuṣṭayaprapañcanam	          
SA_MB_brahmavidyaopanisatHK-47	ṛgvedo gārhapatyaṃ ca pṛthivī brahma eva ca |	ṛgvedaḥ gārhapatyam ca pṛthivī brahma eva ca 
SA_MB_brahmavidyaopanisatHK-48	akārasya śarīraṃ tu vyākhyātaṃ brahmavādibhiḥ || 4 ||	akārasya śarīram tu vyākhyātam brahma vādibhiḥ 
SA_MB_brahmavidyaopanisatHK-49	yajurvedo'ntarikṣaṃ ca dakṣiṇāgnistathaiva ca |	ca dakṣiṇāgniḥ tathā eva ca 
SA_MB_brahmavidyaopanisatHK-50	viṣṇuśca bhagavān deva ukāraḥ parikīrtitaḥ || 5 ||	viṣṇuḥ ca bhagavān devaḥ ukāraḥ parikīrtitaḥ 
SA_MB_brahmavidyaopanisatHK-51	sāmavedastathā dyauścāhavanīyastathaiva ca |	sāmavedaḥ tathā dyauḥ ca āhavanīyaḥ tathā eva ca 
SA_MB_brahmavidyaopanisatHK-52	īśvaraḥ paramo devo makāraḥ parikīrtitaḥ || 6 ||	īśvaraḥ paramaḥ devaḥ makāraḥ parikīrtitaḥ 
SA_MB_brahmavidyaopanisatHK-53	sūryamaṇḍalamadhye'tha hyakāraḥ śaṅkhamadhyagaḥ |	hi akāraḥ śaṅkha madhya gaḥ 
SA_MB_brahmavidyaopanisatHK-54	ukāraścandrasaṃkāśastasya madhye vyavasthitaḥ || 7 ||	ukāraḥ candra saṃkāśaḥ tasya madhye vyavasthitaḥ 
SA_MB_brahmavidyaopanisatHK-55	p. 251) makārastvagnisaṃkāśo vidhūmo vidyutopamaḥ |	makāraḥ tu agni saṃkāśaḥ vidhūmaḥ vidyutā upamaḥ 
SA_MB_brahmavidyaopanisatHK-56	tisro mātrāstathā jñeyāḥ somasūryāgnirūpiṇaḥ || 8 ||	tisraḥ mātrāḥ tathā jñeyāḥ soma sūrya agni rūpiṇaḥ   
SA_MB_brahmavidyaopanisatHK-57	śikhā tu dīpasaṃkāśā tasminnupari vartate |	śikhā tu dīpa saṃkāśā tasmin upari vartate 
SA_MB_brahmavidyaopanisatHK-58	ardhamātrā tathā jñeyā praṇavasyopari sthitā || 9 ||	ardha mātrā tathā jñeyā praṇavasya upari sthitā 
SA_MB_brahmavidyaopanisatHK-59	sūtrārthaṃ vyākaroti- ṛgveda iti | brahma eva ca, brahmā ityarthaḥ ||	sūtra artham vyākaroti ṛgvedaḥ iti brahma eva ca brahmā iti arthaḥ 
SA_MB_brahmavidyaopanisatHK-60	4-6 || akārādeḥ sthānaṃ varṇaṃ cāha- sūryeti || 7-8 || evaṃ	akāra ādeḥ sthānam varṇam ca āha sūrya iti        evam 
