segmentnr	original	analyzed
SA_GE09_ram_02su-0	Rāmāyaṇa, Ayodhyākāṇḍa, 1	rāmāyaṇa ayodhyā kāṇḍa 
SA_GE09_ram_02su-1	kasyacit tv atha kālasya rājā daśarathaḥ sutam /	kasyacid tu atha kālasya rājā daśarathaḥ sutam 
SA_GE09_ram_02su-2	bharataṃ kekayīputram abravīd raghunandanaḥ // RamS_2,1.1 //	bharatam kekayī putram abravīt raghunandanaḥ 
SA_GE09_ram_02su-3	ayaṃ kekayarājasya putro vasati putraka /	ayam kekaya rājasya putraḥ vasati putraka 
SA_GE09_ram_02su-4	tvāṃ netum āgato vīra yudhājin mātulas tava // RamS_2,1.2 //	tvām netum āgataḥ vīra yudhājit mātulaḥ tava 
SA_GE09_ram_02su-5	śrutvā daśarathasyaitad bharataḥ kekayīsutaḥ /	śrutvā daśarathasya etat bharataḥ kekayī sutaḥ 
SA_GE09_ram_02su-6	gamanāyābhicakrāma śatrughnasahitas tadā // RamS_2,1.3 //	gamanāya abhicakrāma śatrughna sahitaḥ tadā 
SA_GE09_ram_02su-7	āpṛcchya pitaraṃ śūro rāmaṃ cākliṣṭakāriṇam /	āpṛcchya pitaram śūraḥ rāmam ca akliṣṭa kāriṇam 
SA_GE09_ram_02su-8	mātḥṃś cāpi naraśreṣṭhaḥ śatrughnasahito yayau // RamS_2,1.4 //	mātṛ ca api nara śreṣṭhaḥ śatrughna sahitaḥ yayau 
SA_GE09_ram_02su-9	yudhājit prāpya bharataṃ saśatrughnaṃ praharṣitaḥ /	yudhājit prāpya bharatam sa śatrughnam praharṣitaḥ 
SA_GE09_ram_02su-10	svapuraṃ prāviśad vīraḥ pitā tasya tutoṣa ha // RamS_2,1.5 //	sva puram prāviśat vīraḥ pitā tasya tutoṣa ha 
SA_GE09_ram_02su-11	sa tatra nyavasad bhrātrā saha satkārasatkṛtaḥ /	sa tatra nyavasat bhrātrā saha satkāra satkṛtaḥ 
SA_GE09_ram_02su-12	mātulenāśvapatinā putrasnehena lālitaḥ // RamS_2,1.6 //	mātulena aśvapatinā putra snehena lālitaḥ 
SA_GE09_ram_02su-13	tatrāpi nivasantau tau tarpyamāṇau ca kāmataḥ /	tatra api nivasantau tau tarpyamāṇau ca kāmataḥ 
SA_GE09_ram_02su-14	bhrātarau smaratāṃ vīrau vṛddhaṃ daśarathaṃ nṛpam // RamS_2,1.7 //	bhrātarau smaratām vīrau vṛddham daśaratham nṛpam 
SA_GE09_ram_02su-15	rājāpi tau mahātejāḥ sasmāra proṣitau sutau /	rājā api tau mahā tejāḥ sasmāra proṣitau sutau 
