segmentnr	original	analyzed
SA_MB_kulasaraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_kulasaraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00294	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_kulasaraHK-2	Uniform title: kulasāra	uniform title kulasāra 
SA_MB_kulasaraHK-3	Manuscript : NGMCP 4-137/vi reel number: A 40/11	reel number a 
SA_MB_kulasaraHK-4	Description: The manuscript is incomplete. It begins abruptly in the middle of chapter (paṭala) four and then continues from chapter eight to seventeen where it ends abruptly. The Kulasāra is quoted by non-dualist Kashmiri Shaiva authors and so preceeds the 11th century. It belongs to a genre of Kaula Tantras that are focused on the attainment of the direct experience of essential metaphysical principles and yogic powers through the practice of Yoga and insight. Through knowledge of these principles the Kaula Yogi attains liberation in this life (jñānāvabhāsena jīvanmuktye vyavasthitaḥ fl. 33b) and numerous yogic powers. The text focuses also on the worship of Bhairava and Devī and the host of Yoginīs. The first chapters are concerned with the four principles commonly mentioned in Kaula works, namely, Piṇḍa, Pada, ṛūpa and Rūpātīta. Unfortunately, here the manuscript is incomplete. Chapter nine deals with the attainment of the pervasion of transcendental śiva by the abandonment of śakti (9). The following chapter teaches the attainment of the supreme reality which is the Inexplicable free of phenomenal qualities, immobile and pervasive like the sky by merger with the space contained in the jar of the psycho-physical body (10). The next chapter deals with transcendent Akula and immanent Kula along with Kaula which is the union of the two (11). Chapter twelve describes the ascent through the centres of the body from the feet to the head. Corresponding to the spheres of the gross elements, they are the abodes of numerous types of Yoginīs the text describes and the damage they can do.  The Yogi should know them and by his devotion to the deity, fire and the guru and practice of Yoga be protected from them. Those who are immoral are consummed by them. The chapter ends with a series of visualizations designed to protect the body of the Yogi (12). The next chapter continues with similar concerns for protection and the overcoming of disease and death by the use of Bhairava Mantra and visualization of his form which appears to be that of Svacchandabhairava and accompanying forms and their consorts (13). The next chapter discusses non-duality in the sense of the absence of pure and impure with regards to food and drink and the defects of those who do not follow this path. It goes on to talk about freedom from dualistic thought constructs and the purification of the mind and purification of the sacrificial substances that takes place in this way. It is applied to the sacrificial meat and then wine (14). Chapter fifteen deals with the observance (caryā) of the Kaula adept (vīra). He should travel to the inner Kaula sacred sites (pīṭha, kṣetra) in the body following the vital breath rather than the outer ones. There he plays with the Yoginīs and worships them and does so externally also with a pure mind. The manner the pilgrimage is to be performed externally is described next.The last chapter deals with the Three Jewels of Shiva, Shakti and the Self, their attainment and experience.	description the manuscript is incomplete it begins abruptly in the middle of chaptra paṭala four and then continues from chapter eight to seventeen where it ends abruptly the kulasāra is quoted by nondualist kashmiri shaiva authors and so preceeds the century it belongs to a genre of kaula tantras that are focused on the attainment of the direct experience of essential metaphysical principles and yogic powers through the practice of yoga and insight through knowledge of tese principles the kaula yoga an
SA_MB_kulasaraHK-5	Notes: Revision 0: December 17, 2013	notes revision december 
SA_MB_kulasaraHK-6	Publication country : India	publication country india 
SA_MB_kulasaraHK-7	etadākhyā hi me deva saṃśayaṃ * * * * * ? |	etat ākhyāḥ hi me deva saṃśayam 
SA_MB_kulasaraHK-8	rūpeṇa vyāpyaviśvaṃ vyavasthitā ||	rūpeṇa vyāpya viśvam vyavasthitā 
SA_MB_kulasaraHK-9	kiṃtu pūrvamayākhyātajadarśananyāsu praśra(?) yasyānurūpataḥ |	kiṃtu pūrva mayā ākhyāta ja darśana nyāsu yasya anurūpataḥ 
SA_MB_kulasaraHK-10	tatpātaṃ cāpavargāpayatpātamityuktaṃ padmanāṃ vodhanaṃ param | vodhaṃ	tad pātam ca apavarga apayat pātam iti uktam padmanām vodhanam param 
SA_MB_kulasaraHK-11	suvodhamevātra	su vodham eva atra 
SA_MB_kulasaraHK-12	a)	a 
SA_MB_kulasaraHK-13	tathā dehagatā śaktinadbodhayati dehinām ||	tathā deha gatā śakti nad bodhayati dehinām 
SA_MB_kulasaraHK-14	tṛvadāmyaham | kalākalayate sā tu kālasaṃgraha * * *?	kalā ākalayate sā tu kāla saṃgraha 
