segmentnr	original	analyzed
SA_GS41_brhajj_u-0	Table of the Contents	table of the contents 
SA_GS41_brhajj_u-1	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-2	(vasantatilakā)	vasantatilakā 
SA_GS41_brhajj_u-3	sura.guru.manda.sauri.guravaś.ca.gṛha.aṃśakapaḥ/	sura guru manda sauri guravaḥ ca gṛha aṃśaka paḥ 
SA_GS41_brhajj_u-4	(puṣpitāgrā)	puṣpita agrā 
SA_GS41_brhajj_u-5	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-6	aaaaaaaaaaaaaaaaa	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
SA_GS41_brhajj_u-7	(vasantatilakā)	vasantatilakā 
SA_GS41_brhajj_u-8	(mandākrāntā)	manda ākrāntā 
SA_GS41_brhajj_u-9	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-10	(puṣpitāgrā)	puṣpita agrā 
SA_GS41_brhajj_u-11	(vasantatilakā)	vasantatilakā 
SA_GS41_brhajj_u-12	(vasantatilakā)	vasantatilakā 
SA_GS41_brhajj_u-13	(vasantatilakā)	vasantatilakā 
SA_GS41_brhajj_u-14	(vasantatilakā)	vasantatilakā 
SA_GS41_brhajj_u-15	bahūny.ambv.agnija.keśava.indra.śacikāḥ.sūrya.ādi.nāthāḥ.kramāt/	bahūni ambu agni ja keśava aindra śacikāḥ sūrya ādināthāḥ kramāt 
SA_GS41_brhajj_u-16	vastraṃ.sthūlam.abhuktam.agnika.hataṃ.madhyaṃ.dṛḍhaṃ.sphāṭitam/	vastram sthūlam abhuktam agnika hatam madhyam dṛḍham sphāṭitam 
SA_GS41_brhajj_u-17	.dreṣkāṇaiḥ.śiśira.ādayaḥ.śa.śu.ruca.jña.gv.ādiṣu.udyatsu.vā//(śā.vi)	dreṣkāṇaiḥ śiśira ādayaḥ śaśu ruca jñagu ādiṣu udyat su vāśā avi 
SA_GS41_brhajj_u-18	bahula.sita.gatāḥ.syuḥ.krūra.saumyāḥ.krameṇa//	bahula sita gatāḥ syuḥ krūra saumyāḥ krameṇa 
SA_GS41_brhajj_u-19	(vaiśvadevī)	vaiśvadevī 
SA_GS41_brhajj_u-20	(mandāprāṃtā)	manda a pra antā 
SA_GS41_brhajj_u-21	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-22	dvy.aṅgastha.budha.vīkṣaṇāc.ca.yamalau.kurvanti.pakṣe.svake//(śā.vi)	dvi aṅga stha budha vīkṣaṇāt ca yam alau kurvanti pakṣe sva keśāvi 
SA_GS41_brhajj_u-23	(upendravajrā)	upa indra vajrā 
SA_GS41_brhajj_u-24	(manda.ākrāntā)	manda ākrāntā 
SA_GS41_brhajj_u-25	(vasantatilakā)	vasantatilakā 
SA_GS41_brhajj_u-26	(no metre name)	naḥ metre name 
SA_GS41_brhajj_u-27	(no metre name)	naḥ metre name 
SA_GS41_brhajj_u-28	(vasantatilakā)	vasantatilakā 
SA_GS41_brhajj_u-29	tad.yukte.vā.tamasi.śayane.nīca.saṃsthaiś.ca.bhūmau/	tad yukta ivātam asi śayane nīca saṃsthaiḥ ca bhūmau 
SA_GS41_brhajj_u-30	(manda.ākrāntā)	manda ākrāntā 
SA_GS41_brhajj_u-31	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-32	jaṅgha.aṅghri.ity.ubhayatra.vāmam.uditair.dreṣkāṇa.bhāgais.tridhā//(śā.vi)	jaṅgha aṅghri iti ubhayatra vāmam uditaiḥ dreṣkāṇa bhāgaiḥ tridhā 
SA_GS41_brhajj_u-33	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-34	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-35	(aparavakra)	aparavakra 
SA_GS41_brhajj_u-36	(puṣpita.agrā)	puṣpita agrā 
SA_GS41_brhajj_u-37	(bhramara.vilasitā)E6	bhramara vilasitāe 
SA_GS41_brhajj_u-38	(puṣpita.agrā)	puṣpita agrā 
SA_GS41_brhajj_u-39	(praharṣiṇī)	praharṣiṇī 
SA_GS41_brhajj_u-40	(vasantatilakā)	vasantatilakā 
SA_GS41_brhajj_u-41	(puṣpitāgrā)	puṣpita agrā 
SA_GS41_brhajj_u-42	(upacchandasikā)	upacchandasikā 
SA_GS41_brhajj_u-43	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-44	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-45	(puṣpitāgrā)E7	puṣpita agrāe 
SA_GS41_brhajj_u-46	prathama.vayasi.madhye.antye.ca.dadyuḥ.phalāni/	prathama vayasi madhye antye ca dadyuḥ phalāni 
SA_GS41_brhajj_u-47	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-48	(vasantatilakā)	vasantatilakā 
SA_GS41_brhajj_u-49	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-50	(indravajrā)	indra vajrā 
SA_GS41_brhajj_u-51	sūkṣmya.ūha.gahana.āśramaḥ.śravaṇa.rug.vairaṃ.vidharma.āśritaiḥ//(śā.vi)	sūkṣmī a ūha gahana āśramaḥ śravaṇa ruj vairam vidharma āśritaiḥ śāvi 
