segmentnr	original	analyzed
SA_T01_tarasdhu-0	Āryatārāsragdharāstotra	ārya tārāsragdharā stotra 
SA_T01_tarasdhu-1	oṃ namo bhagavatyai āryatārāyai.	om namaḥ bhagavatyai ārya tārāyai 
SA_T01_tarasdhu-2	bālārkālokatāmrapravarasuraśiraścārucūḍāmaṇiśrī-	                     
SA_T01_tarasdhu-3	saṃpatsaṃparkarāganāticiraracitālaktakavyaktabhaktī /	saṃpad saṃparka rāgana ati cira racita alaktaka vyakta bhaktī 
SA_T01_tarasdhu-4	bhaktyā pādau tavārye karapuṭamukuṭātopabhugnottamāṅgas	bhaktyā pādau tava ārye 
SA_T01_tarasdhu-5	tāriṇy āpaccharaṇyair navanutikusumasragbhir abhyarcayāmi // Tss_1	tāriṇī āpat śaraṇyaiḥ nava nuti kusuma sragbhiḥ abhyarcayāmi 
SA_T01_tarasdhu-6	durlaṅghe duḥkhavahnau vinipatitatanur durbhagaḥ kāṃdiśīkaḥ	durlaṅghe duḥkha vahnau vinipatita tanuḥ durbhagaḥ kāṃdiśīkaḥ 
SA_T01_tarasdhu-7	kiṃ kiṃ mūḍhaḥ karomīty asakṛd api kṛtārambhavaiyarthyakhinnaḥ /	kim kim mūḍhaḥ karomi iti asakṛt api kṛta ārambha vaiyarthya khinnaḥ 
SA_T01_tarasdhu-8	śrutvā bhūyaḥ parebhyaḥ kṣatanayana iva vyomni candrārkalakṣmīm	śrutvā bhūyas parebhyaḥ kṣata nayanaḥ iva vyomni candra arka lakṣmīm 
SA_T01_tarasdhu-9	ālokāśānibaddhaḥ paragatigamanas tvāṃ śraye pāpahantrīṃ // Tss_2	āloka āśā nibaddhaḥ para gati gamanaḥ tvām śraye pāpa hantrīm 
SA_T01_tarasdhu-10	sarvasmin satvamārge nanu tava karuṇā nirviśeṣaṃ pravṛttā	sarvasmin satva mārge nanu tava karuṇā nirviśeṣam pravṛttā 
SA_T01_tarasdhu-11	tanmadhye tadgraheṇa grahaṇam upagataṃ mādṛśasyāpy avaśyam /	tad madhye tad graheṇa grahaṇam upagatam mādṛśasya api avaśyam 
SA_T01_tarasdhu-12	sāmarthyaṃ cādvitīyaṃ sakalajagadaghadhvāntatigmāṃśubimbaṃ	sāmarthyam ca advitīyam sakala jagat agha dhvānta tigmāṃśu bimbam 
SA_T01_tarasdhu-13	duḥkhīvāhaṃ tathāpi pratapati dhig aho duṣkṛtaṃ durvidagdham // Tss_3	duḥkhī iva aham tathā api pratapati dhik aho duṣkṛtam durvidagdham 
SA_T01_tarasdhu-14	dhig dhig māṃ mandabhāgyaṃ divasakararucāpy apraṇuṇṇāndhakāraṃ	dhik dhik mām mandabhāgyam divasakara rucā api a praṇuṇṇa andhakāram 
SA_T01_tarasdhu-15	tṛṣyantaṃ kūlakacche himaśakalaśilāśītale haimavatyāḥ /	tṛṣyantam kūla kacche hima śakala śilā śītale haimavatyāḥ 
SA_T01_tarasdhu-16	ratnadvīpapratolyāvipulamaṇiguhāgehagarbhe daridraṃ	ratna dvīpa pratolyā vipula maṇi guhā geha garbhe daridram 
SA_T01_tarasdhu-17	nāthīkṛtvāpy ānāthaṃ bhagavati bhavatīṃ sarvalokaikadhātrīm // Tss_4	nāthīkṛtvā api ānātham bhagavati bhavatīm sarva loka eka dhātrīm 
SA_T01_tarasdhu-18	mātāpi stanyahetor viruvati bahuśaḥ khedam āyāti putre	mātā api stanya hetoḥ viruvati bahuśas khedam āyāti putre 
SA_T01_tarasdhu-19	krodhaṃ dhatte pitāpi pratidivasam asatprārthanāsu prayuktaḥ /	krodham dhatte pitā api pratidivasam asat prārthanāsu prayuktaḥ 
SA_T01_tarasdhu-20	tvaṃ tu trailokyavāñchāvipulaphalamahākalpavṛkṣāgravallī	tvam tu trailokya vāñchā vipula phala mahā kalpavṛkṣa agra vallī 
SA_T01_tarasdhu-21	sarvebhyo 'bhyārcitārthān visṛjasi na ca te vikriyā jātu kācit // Tss_5	sarvebhyaḥ visṛjasi na ca te vikriyā jātu kācid 
SA_T01_tarasdhu-22	yo yaḥ kleśoghavahnijvalitatanur ahaṃ tāraṇī tasya tasye-	yaḥ yaḥ kleśa ogha vahni jvalita tanuḥ aham tāraṇī tasya tasye 
SA_T01_tarasdhu-23	tyātmopajñāṃ pratijñāṃ kuru mayi saphalāṃ duḥkhapātālamagne /	tya ātma upajñām pratijñām kuru mayi saphalām duḥkha pātāla magne 
SA_T01_tarasdhu-24	vardhante yāvad ante paruṣaparibhavāḥ prāṇināṃ duḥkhavegāḥ	vardhante yāvat ante paruṣa paribhavāḥ prāṇinām duḥkha vegāḥ 
SA_T01_tarasdhu-25	samyaksaṃbuddhayāne praṇidhidhṛtadhiyāṃ tāvad evānukampā // Tss_6	samyaksaṃbuddha yāne praṇidhi dhṛta dhiyām tāvat eva anukampā 
SA_T01_tarasdhu-26	ity uccair ūrdhvabāhau nadati nutipadavyājam ākrandanādaṃ	iti uccais ūrdhva bāhau nadati nuti pada vyājam ākranda nādam 
SA_T01_tarasdhu-27	nārhaty anyo 'py upekṣāṃ janani janayituṃ kiṃ punar yādṛśī tvam /	na arhati upekṣām janani janayitum kim punar yādṛśī tvam 
SA_T01_tarasdhu-28	tvattaḥ paśyan pareṣām abhimatavibhavaprārthanāḥ prāptakāmā	tvattaḥ paśyan pareṣām abhimata vibhava prārthanāḥ prāpta kāmā 
SA_T01_tarasdhu-29	dahye sahyena bhūyastaram aratibhuvā saṃtatāntarjvareṇa // Tss_7	dahye sahyena bhūyastaram arati bhuvā saṃtata antar jvareṇa 
SA_T01_tarasdhu-30	pāpī yady asmi kasmāt tvayi mama mahatī vardhate bhaktir eṣā	pāpī yadī asmi kasmāt tvayi mama mahatī vardhate bhaktiḥ eṣā 
SA_T01_tarasdhu-31	śrutyā smṛtyā ca nāmno 'py apaharasi haṭhāt pāpam ekā tvam eva /	śrutyā smṛtyā ca nāmnaḥ u pi apaharasi haṭhāt pāpam ekā tvam eva 
SA_T01_tarasdhu-32	tyaktavyāpārabhārā nudasi mayi kathaṃ kathyatāṃ tathyakathye	tyakta vyāpāra bhārā nudasi mayi katham kathyatām tathya kathye 
SA_T01_tarasdhu-33	pathyaṃ glāne mariṣyaty api vipulakṛpaḥ kiṃ bhiṣag rorudhīti // Tss_8	pathyam glāne mariṣyati api vipula kṛpaḥ kim bhiṣaj rorudhi iti 
SA_T01_tarasdhu-34	māyāmātsaryamānaprabhṛtibhir adhamais tulyakālaṃ kramāc ca	māyā mātsarya māna prabhṛtibhiḥ adhamaiḥ tulya kālam kramāt ca 
SA_T01_tarasdhu-35	svair doṣair vākyamāno maṭhakarabha ivānekasādhāraṇāṃsaḥ /	svaiḥ doṣaiḥ vākya mānaḥ maṭha karabhaḥ iva aneka sādhāraṇa aṃsaḥ 
SA_T01_tarasdhu-36	yuṣmatpādābjapūjāṃ kṣaṇam api na labhe yat tadarthaṃ viśeṣād	yuṣmad pāda abja pūjām kṣaṇam api na labhe yat tad artham viśeṣāt 
SA_T01_tarasdhu-37	eṣā kārpaṇyadīnākṣarapadaracanā syān mamāvandhyakāmā // Tss_9	eṣā kārpaṇya dīna akṣara pada racanā syāt mama avandhya kāmā 
SA_T01_tarasdhu-38	kalpāntabhrāntavātabhramitajalavalallolakallolahelā-	kalpānta bhrānta vāta bhramita jala valat lola kallola helā 
SA_T01_tarasdhu-39	saṃkṣobhotkṣiptavelātaṭavikaṭacaṭasphoṭamoṭāṭṭahāsāt /	saṃkṣobha utkṣipta velā taṭa vikaṭa caṭa sphoṭa moṭa aṭṭahāsāt 
SA_T01_tarasdhu-40	majjadbhir bhinnanaukaiḥ sakaruṇaruditākrandaniṣpandamandaiḥ	majjadbhiḥ bhinna naukaiḥ sa karuṇa rudita ākranda niṣpanda mandaiḥ 
SA_T01_tarasdhu-41	svacchandaṃ devi sadyas tvadabhibhūtiparais tīram uttīryate 'bdheḥ // Tss_10	svacchandam devi sadyas tvad abhibhūti paraiḥ tīram uttīryate bdheḥ 
SA_T01_tarasdhu-42	dhūmabhrāntābhragarbhodbhavagagaṇagṛhotsaṅgariṅgatsphuliṅga-	dhūma bhrānta abhra garbha udbhava gagaṇa gṛha utsaṅga riṅgat sphuliṅga 
SA_T01_tarasdhu-43	sphūrjaj jvālākarālajvalanajavaviśadveśmaviśrāntaśayyāḥ /	sphūrjat jvālā karāla jvalana java viśat veśma viśrānta śayyāḥ 
SA_T01_tarasdhu-44	tvayy ābaddhapraṇamāñjalipuṭamukuṭā gadgadodgītayājñāḥ	tvayi ābaddha praṇama añjali puṭa mukuṭāḥ gadgada udgīta yājñāḥ 
SA_T01_tarasdhu-45	prodyadvidyudvilāsojjvalajaladajavair āpriyante kṣaṇena // Tss_11	prodyat vidyut vilāsa ujjvala jalada javaiḥ āpriyante kṣaṇena 
SA_T01_tarasdhu-46	dānāṃbhaḥpūryamāṇobhayakaṭakaṭakālambirolambamālā-	dāna aṃbhaḥ pūryamāṇa ubhaya kaṭakaṭaka ālambi rolamba mālā 
SA_T01_tarasdhu-47	huṃkārāhūyamānapratigajajanitadveṣavahner dvipasya /	huṃkāra āhūyamāna pratigaja janita dveṣa vahneḥ dvipasya 
SA_T01_tarasdhu-48	dantāntottuṅgadolātalatulitatanus tvām anusmṛtya mṛtyuṃ	danta anta uttuṅga dolā tala tulita tanuḥ tvām anusmṛtya mṛtyum 
SA_T01_tarasdhu-49	pratyācaṣṭe prahṛṣṭaḥ pṛthuśikharaśiraḥkoṭikoṭṭopaviṣṭaḥ // Tss_12	pratyācaṣṭe prahṛṣṭaḥ pṛthu śikhara śiraḥ koṭi koṭṭa upaviṣṭaḥ 
SA_T01_tarasdhu-50	prauḍhaprāsaprahāraprahatanaraśiraḥśūlavallyutsavāyāṃ	prauḍha prāsa prahāra prahata nara śiraḥ śūla vallī utsavāyām 
SA_T01_tarasdhu-51	śūnyāṭavyāṃ karāgragrahavilasadasisphoṭakasphītadarpān /	śūnya aṭavyām kara agra graha vilasat asi sphoṭaka sphīta darpān 
SA_T01_tarasdhu-52	dasyūn dāsye niyuṅkte sabhṛkuṭīkuṭilabhrūkaṭākṣekṣitākṣāṃś	dasyūn dāsye niyuṅkte sa bhṛkuṭī kuṭila bhrū kaṭākṣa īkṣita akṣān 
SA_T01_tarasdhu-53	cintālekhany akhinnasphuṭalikhitapadaṃ nāmadhāmaśriyāṃ te // Tss_13	cintā lekhanī a khinna sphuṭa likhita padam nāma dhāma śriyām te 
SA_T01_tarasdhu-54	vajrakrūraprahāraprakharaṇakhamukhotkhātamattebhakumbhaś	vajra krūra prahāra prakhara nakha mukha utkhāta matta ibha kumbhaḥ 
SA_T01_tarasdhu-55	cyotatsāndrāsradhautasphuṭavikaṭasaṭāsaṃkaṭaskandhasaṃdhiḥ /	cyotat sāndra asra dhauta sphuṭa vikaṭa saṭā saṃkaṭa skandha saṃdhiḥ 
SA_T01_tarasdhu-56	krudhyann āpitsur ārād upari mṛgaripus tīkṣṇadāṃṣṭrotkaṭāsyas	krudhyan āpitsuḥ ārāt upari mṛgaripuḥ tīkṣṇa dāṃṣṭra utkaṭa āsyaḥ 
SA_T01_tarasdhu-57	trasyann āvṛtya yāti tvaducitaracitastotradugdhārthavācaḥ // Tss_14	trasyan āvṛtya yāti tvad ucita racita stotra dugdha artha vācaḥ 
SA_T01_tarasdhu-58	dhūmāvartāndhakārākṛtivikṛtiphaṇisphāraphūtkārapūra-	dhūma āvarta andhakāra ākṛti vikṛti phaṇi sphāra phūtkāra pūra 
SA_T01_tarasdhu-59	vyāpāravyāttavaktrasphuradururasanārajjukīnāśapāśaiḥ /	vyāpāra vyātta vaktra sphurat uru rasanā rajjukī nāśa pāśaiḥ 
SA_T01_tarasdhu-60	pāpāt saṃbhūya bhūyas tava guṇagaṇanā tatparas tvatparātmā	pāpāt saṃbhūya bhūyas tava guṇa gaṇanā tad paraḥ tvad para ātmā 
SA_T01_tarasdhu-61	dhatte mattālimālāvalayakuvalayasragvibhūṣāṃ vibhūtiṃ // Tss_15	dhatte matta ali mālā valaya kuvalaya sraj vibhūṣām vibhūtim 
SA_T01_tarasdhu-62	bhartṛbhrūbhedabhītodbhaṭakaṭakabhaṭākṛṣṭaduḥśliṣṭakeśaś	bhartṛ bhrū bheda bhīta udbhaṭa kaṭaka bhaṭa ākṛṣṭa duḥśliṣṭa keśaḥ 
SA_T01_tarasdhu-63	cañcadvācāṭaceṭotkaṭaraṭitakaṭugranthipāśopagūḍhaḥ /	cañcat vācāṭa ceṭa utkaṭa raṭita kaṭu granthi pāśa upagūḍhaḥ 
SA_T01_tarasdhu-64	kṣuttṛṭkṣāmoṣṭhakaṇṭhas tyajati sa sapadi vyāpadaṃ tāṃ durantāṃ	kṣudh tṛṣ kṣāma uṣṭha kaṇṭhaḥ tyajati sa sapadi vyāpadam tām durantām 
SA_T01_tarasdhu-65	yo yāyād āryātārācaraṇaśaraṇatāṃ snigdhavandhūjjhito 'pi // Tss_16	yaḥ yāyāt āryā tārā caraṇa śaraṇa tām snigdha vandhu ujjhitaḥ pi 
SA_T01_tarasdhu-66	māyānirmāṇakarmakramakṛtavikṛtānekanepathyamithyā-	māyā nirmāṇa karma krama kṛta vikṛta aneka nepathya mithyā 
SA_T01_tarasdhu-67	rūpārambhānurūpapraharaṇakiraṇāḍaṃbaroḍḍāmarāṇi /	rūpa ārambha anurūpa praharaṇa kiraṇa āḍaṃbara uḍḍāmarāṇi 
SA_T01_tarasdhu-68	tvattantroddhāryamantrasmṛtihṛtaduritasyā vahanty apradhṛṣyaṃ	tvad tantra uddhārya mantra smṛti hṛta duritasya ā vahanti apradhṛṣyam 
SA_T01_tarasdhu-69	pretaprotāntratantrīnicayaviracitasrāñji rakṣāṃsi rakṣāṃ // Tss_17	preta prota antra tantrī nicaya viracita srāñji rakṣāṃsi rakṣām 
SA_T01_tarasdhu-70	garjajjīmūtamūrtitrimadamadanadībadhhadhārāndhakāre	garjat jīmūta mūrti trimada mada nadī badhha dhārā andhakāre 
SA_T01_tarasdhu-71	vidyuddyotāyamānapraharaṇakiraṇe niṣpatadbāṇavarṣe /	vidyut dyotāyamāna praharaṇa kiraṇe niṣpatat bāṇa varṣe 
SA_T01_tarasdhu-72	ruddhaḥ saṃgrāmakāle prabalabhujabalair vidviṣadbhir dviṣadbhis	ruddhaḥ saṃgrāma kāle prabala bhuja balaiḥ vidviṣadbhiḥ dviṣadbhiḥ 
SA_T01_tarasdhu-73	tvaddattotsāhapuṣṭiḥ prasabham arimahīm ekavīraḥ pinaṣṭi // Tss_18	tvad datta utsāha puṣṭiḥ prasabham ari mahīm eka vīraḥ pinaṣṭi 
SA_T01_tarasdhu-74	pāpācārānubandhoddhatagadavigalatpūtipūyāsravisra-	pāpa ācāra anubandha uddhata gada vigalat pūti pūya asra visra 
SA_T01_tarasdhu-75	tvaṅmāṃsāsaktanāḍīmukhakuharagalajjantujagdhakṣatāṅgāḥ /	tvak māṃsa āsakta nāḍī mukha kuhara galat jantu jagdha kṣata aṅgāḥ 
SA_T01_tarasdhu-76	yuṣmatpādopasevāgadavaraguṭikābhyāsabhaktiprasaktā	yuṣmad pāda upasevā gada vara guṭikā abhyāsa bhakti prasaktā 
SA_T01_tarasdhu-77	jāyante jātarūpapratinidhivapuṣaḥ puṇḍarīkāyatākṣāḥ // Tss_19	jāyante jātarūpa pratinidhi vapuṣaḥ puṇḍarīka āyata akṣāḥ 
SA_T01_tarasdhu-78	viśrāntaṃ śrotrapātre gurubhir upahṛtāṃ yāsya nāmnāyaṃ bhaikṣyaṃ	viśrāntam śrotra pātre gurubhiḥ upahṛtām yā asya nāmnā ayam bhaikṣyam 
SA_T01_tarasdhu-79	vidvadgoṣṭhīṣu yaś ca śrutadhanavirahān mūkatām abhyupaiti /	vidvat goṣṭhīṣu yaḥ ca śruta dhana virahāt mūka tām abhyupaiti 
SA_T01_tarasdhu-80	sarvālaṃkārabhūṣāvibhāvasamuditaṃ prāpya vāgīśvaratvaṃ	sarva alaṃkāra bhūṣā vibhāva samuditam prāpya vāc īśvara tvam 
SA_T01_tarasdhu-81	so 'pi tvadbhaktiśaktyā harati nṛpasabhe vādisiṃhāsanāni // Tss_20	saḥ pi tvad bhakti śaktyā harati nṛpa sabhe vādi siṃhāsanāni 
SA_T01_tarasdhu-82	bhūśayyādhūlidhūmrasphuṭitakaṭakaṭīkarpaṭodghāṭitāṅgo	bhū śayyā dhūli dhūmra sphuṭita kaṭa kaṭī karpaṭa udghāṭita aṅgo 
SA_T01_tarasdhu-83	yūkāyuṃṣi prapiṃśan parapurapurataḥ karpare tarpaṇārthī /	yūka āyuṃṣi prapiṃśan para pura puratas karpare tarpaṇa arthī 
SA_T01_tarasdhu-84	tvām ārādhyādhyavasyanvarayuvativahaccāmarasmeracārvīm	tvām ārādhya adhyavasyan vara yuvati vahat cāmara smera cārvīm 
SA_T01_tarasdhu-85	urvīṃ dhatte madāndhadvipadaśanaghanām uddhṛtaikātapatrāṃ // Tss_21	urvīm dhatte mada andha dvipa daśana ghanām uddhṛta eka ātapatrām 
SA_T01_tarasdhu-86	sevākarmāntaśilpāpraṇayavinimayopāyaparyāyakhinnaḥ	sevā karmānta śilpa a praṇaya vinimaya upāya paryāya khinnaḥ 
SA_T01_tarasdhu-87	prāgjanmopāttapuṇyopacitaśubhaphalaṃ vittam aprāpnuvantaḥ /	prāc janma upātta puṇya upacita śubha phalam vittam a prāpnuvantaḥ 
SA_T01_tarasdhu-88	daivātikrāmanīṃ tvāṃ kṛpaṇajanajanany artham abhyarthya bhūyo	daiva atikrāmanīm tvām kṛpaṇa jana janani artham abhyarthya bhūyas 
SA_T01_tarasdhu-89	bhūmer nirvāntacāmīkaranikaranidhīn nirddhanā prāpnuvanti // Tss_22	bhūmeḥ nirvānta cāmīkara nikara nidhīn nirddhanā prāpnuvanti 
SA_T01_tarasdhu-90	vṛttichede vilakṣaḥ kṣatanivasanayā bhāryayā bhartsyamāno	vṛtti chede vilakṣaḥ kṣata nivasanayā bhāryayā bhartsyamānaḥ 
SA_T01_tarasdhu-91	dūrād ātmaṃbharitvāt svajanasutasuhṛdbandhubhir varjyamānaḥ /	dūrāt ātmaṃbhari tvāt sva jana suta suhṛd bandhubhiḥ varjyamānaḥ 
SA_T01_tarasdhu-92	tvayy āvedya svaduḥkhaṃ turagakhuramukhotkhātasīmnāṃ gṛhāṇām	tvayi āvedya sva duḥkham turaga khura mukha utkhāta sīmnām gṛhāṇām 
SA_T01_tarasdhu-93	īṣṭe svāntaḥpurastrīvalayajhaṇajhaṇājātanidrāprabodhaḥ // Tss_23	īṣṭe sva antaḥpura strī valaya jhaṇajhaṇā jāta nidrā prabodhaḥ 
SA_T01_tarasdhu-94	cakraṃdikcakracumbi sphuradurukiraṇā lakṣaṇālaṃkṛtāstrī	cakraṃdiś cakra cumbi sphurat uru kiraṇā lakṣaṇa alaṃkṛtā astrī 
SA_T01_tarasdhu-95	ṣaḍdanto dantimukhyaḥ śikhigalaruciraśyāmaromā varāśvaḥ /	ṣaṣ dantaḥ danti mukhyaḥ śikhi gala rucira śyāma romā vara aśvaḥ 
SA_T01_tarasdhu-96	bhāsvadbhāsvanmayūkho maṇir amalaguṇaḥ koṣabhṛt pūrṇakoṣaḥ	                  
SA_T01_tarasdhu-97	senānīr vīrasainyo bhavati bhagavati tvatprasādāṃśaleśāt // Tss_24	senā nīḥ vīrasainyaḥ bhavati bhagavati tvad prasāda aṃśa leśāt 
