segmentnr	original	analyzed
SA_XX_n1290u-0	Bāhyarthasiddhikārikānāma ||	      
SA_XX_n1290u-1	paripūrya ca yaṃ svārthaṃ parārtha sarvathā'khalam |	paripūrya ca yam sva artham parārtha sarvathā khalam 
SA_XX_n1290u-2	akarottaṃ praṇamyārthasiddhyāvarthī nirūpyate || 1 ||	akarot tam praṇamya artha siddhyau arthī nirūpyate 
SA_XX_n1290u-3	svasthanetrādivijñānaviṣayārtho na bāhyakaḥ |	svastha netra ādi vijñāna viṣaya arthaḥ na bāhyakaḥ 
SA_XX_n1290u-4	svapnadvicandradhīkalpo dhātvādarthāvabhāsanāt || 2 ||	svapna dvi candra dhī kalpaḥ 
SA_XX_n1290u-5	bāhyārthaḥ sādhyate neti buddhimātratvavādinā |	bāhya arthaḥ sādhyate na iti buddhi mātra tva vādinā 
SA_XX_n1290u-6	avisaṃvādadṛṣṭyādāvastivādastu kathyate || 3 ||	avisaṃvāda dṛṣṭi ādau astivādaḥ tu kathyate 
SA_XX_n1290u-7	jñānasya ca visaṃvādāt rūpādīnāmayogataḥ |	jñānasya ca visaṃvādāt rūpa ādīnām ayogataḥ 
SA_XX_n1290u-8	ālambanaṃ svacinna syāt ubhayaṃ tanna śobhanam || 4 ||	ālambanam sva cit na syāt ubhayam tat na śobhanam 
SA_XX_n1290u-9	svāṅgacchedādayoṃ dṛṣṭāḥ svapte [ye] bhavanni te |	sva aṅga cheda ādayaḥ dṛṣṭāḥ svapte ye te 
SA_XX_n1290u-10	yadyarthanītirnāstīti prabuddhasya tathā nanu || 5 ||	yadi artha nītiḥ nā asti iti prabuddhasya tathā nanu 
SA_XX_n1290u-11	kāyasphītiḥ śiraśchedo vodhe svapnasamā matā |	kāya sphītiḥ śiraḥ chedaḥ vodhe svapna samā matā 
SA_XX_n1290u-12	iti cet tvaṃ kutohyatna yatnavāt naṣṭalābhayoḥ || 6 ||	iti ced tvam kutohyatna yatnavān naṣṭa lābhayoḥ 
SA_XX_n1290u-13	bhrāntyā sarvapravṛtiścet nāsti nāmaviparyayaḥ |	bhrāntyā sarva pravṛtiḥ ced na asti nāma viparyayaḥ 
SA_XX_n1290u-14	abhrāntamavisaṃvādi jñānaṃ bhrāntaṃ visaṃvadet || 7 ||	abhrāntam avisaṃvādi jñānam bhrāntam visaṃvadet 
SA_XX_n1290u-15	deśāt kālādananyasya jñānaṃ yanna visaṃvadet |	deśāt kālāt ananyasya jñānam yat na visaṃvadet 
SA_XX_n1290u-16	tadabhrāntaṃ punarjñānaṃ nānyadabhrāntalakṣaṇam || 8 ||	tat abhrāntam punar jñānam na anyat abhrānta lakṣaṇam 
SA_XX_n1290u-17	dīrghasūkṣmādikajñānāt yogīti tu viśeṣitaḥ |	dīrgha sūkṣma ādika jñānāt yogī iti tu viśeṣitaḥ 
SA_XX_n1290u-18	asarvajñaḥ prasajyet nobhayatobhāgamuktakaḥ || 9 ||	asarvajñaḥ prasajyet na ubhayatobhāgamuktakaḥ 
SA_XX_n1290u-19	visaṃvadati buddhatvam yathāvadastibodhanām |	visaṃvadati buddha tvam yathāvat asti bodhanām 
SA_XX_n1290u-20	svapnādivacca nikhilam,	svapna ādi vat ca nikhilam 
SA_XX_n1290u-21	visaṃvādāsaṃbhavaḥ kutaḥ || 10 ||	visaṃvāda asaṃbhavaḥ kutas 
SA_XX_n1290u-22	dṛḍhavāsanayā cet syāt uktaḥ svapnaśca no kutaḥ |	dṛḍha vāsanayā ced syāt uktaḥ svapnaḥ ca no kutas 
SA_XX_n1290u-23	grāmārāmaprabhedābyā dṛśyabhūtāstataḥ punaḥ || 11 ||	grāma ārāma prabheda ābyāḥ dṛśya bhūtāḥ tatas punar 
SA_XX_n1290u-24	anindriyārthādibuddhivāsanākṣaṇikatvataḥ |	              
SA_XX_n1290u-25	vipākāptirvyavahitā hyakṣārthā dṛḍhahetavaḥ || 12 ||	vipāka āptiḥ vyavahitā hi akṣa arthāḥ dṛḍha hetavaḥ 
SA_XX_n1290u-26	yasya jñānamekarasamindriyārthānna jāyate |	yasya jñānam eka rasam indriya arthāt na jāyate 
SA_XX_n1290u-27	tasya tasya svabhāvaśca kiṃ dhruvo'thavā || 13 ||	tasya tasya svabhāvaḥ ca kim dhruvaḥ uthavā 
SA_XX_n1290u-28	nidrādisāmyavattvāccet tadvipākakaro na kim |	nidrā ādi sāmyavat tvāt ced tad vipāka karaḥ na kim 
SA_XX_n1290u-29	vidyamāne pākahetau na yuktaḥ pākasaṃkṣayaḥ || 14 ||	vidyamāne pāka hetau na yuktaḥ pāka saṃkṣayaḥ 
SA_XX_n1290u-30	dṛṣtaṃ svapne nidritasya nordhvamasti tato'vadhrum	dṛṣtam svapne nidritasya nā ūrdhvam asti 
SA_XX_n1290u-31	sambhavati yathā tena paripakkātmanaḥ kṣayaḥ || 15 ||	sambhavati yathā tena paripakka ātmanaḥ kṣayaḥ 
SA_XX_n1290u-32	yasyendriyāryavaikalyāt deśanākāraṇaṃ na ca |	yasya indriya ārya vaikalyāt deśanā kāraṇam na ca 
SA_XX_n1290u-33	(tasya) punarvipākāptiryogyā syācca parikṣayāt || 16 ||	tasya punar vipāka āptiḥ yogyā syāt ca parikṣayāt 
SA_XX_n1290u-34	dṛḍhasaṃvādavāsyatvāt kriyate ca kuto matam |	dṛḍha saṃvāda vāsya tvāt kriyate ca kutas matam 
SA_XX_n1290u-35	rūpādīnāmayogyatvāditi cet vācyamuttaram || 17 ||	rūpa ādīnām ayogya tvāt iti ced vācyam uttaram 
SA_XX_n1290u-36	paripākāśrayatayā'visaṃvādaḥ prabodhane |	paripāka āśraya tayā avisaṃvādaḥ prabodhane 
SA_XX_n1290u-37	timiramāśrayo yāvattāvannā saṃvādaḥ kuto na ca || 18 ||	timiram āśrayaḥ yāvat tāvat nā saṃvādaḥ kutas na ca 
SA_XX_n1290u-38	tadbuddhyā tu pravṛtteśca bhrāntālambanato'ntarā |	tad buddhyā tu pravṛtteḥ ca bhrānta ālambana tā ntarā 
SA_XX_n1290u-39	tadbuddhyasattve'visaṃvādāt na tadbuddhikṛtamiṣyate || 19 ||	tad buddhi asattva ivisaṃvādāt na tat buddhi kṛtam iṣyate 
SA_XX_n1290u-40	āropaparipākasya śaktervastvantarodbhavāt |	āropa paripākasya śakteḥ vastu antara udbhavāt 
SA_XX_n1290u-41	svātmato jāyate naiva kusumācca tilaṃ yathā || 20 ||	sva ātmataḥ jāyate nā eva kusumāt ca tilam yathā 
SA_XX_n1290u-42	abādibhyo yathā bījaṃ yajjātaṃ yata eva ca |	ap ādibhyaḥ yathā bījam yat jātam yatas eva ca 
SA_XX_n1290u-43	samānaṃ tacca tenaiva phalotpatteśca vāsanā || 21 ||	samānam tat ca tena eva phala utpatteḥ ca vāsanā 
SA_XX_n1290u-44	vastvantarodbhavāt kiñcit karmaṇo vāsyate yathā |	vastu antara udbhavāt kiñcid karmaṇaḥ vā asyate yathā 
SA_XX_n1290u-45	jātīpuṣpaiśca saṃsṛṣṭyā gandha utpadyate tile || 22 ||	jātī puṣpaiḥ ca saṃsṛṣṭyā gandhaḥ utpadyate tile 
SA_XX_n1290u-46	tatropādānavijñānājjāyate jñānasaptakam |	tatra upādāna vijñānāt jāyate jñāna saptakam 
SA_XX_n1290u-47	tatra tadbīja āropya sthitaścapi vipacyate || 23 ||	tatra tad bīje āropya sthitaḥ ca api vipacyate   
SA_XX_n1290u-48	ato bhāvāntarājjāto bhāvo nāstīti vāsanā |	atas bhāva antarāt jātaḥ bhāvaḥ na asti iti vāsanā 
SA_XX_n1290u-49	nāropya vardhanāyogyā ityāha śāktavijjanaḥ || 24 ||	na āropya vardhana ayogyāḥ iti āha śākta vid janaḥ 
SA_XX_n1290u-50	svantantrādatha jāyetādhigamajñānamatra ca |	svantantrāt atha jāyeta adhigama jñānam atra ca 
SA_XX_n1290u-51	yathopta bījaṃ pacyeta tena tulyaṃ mamāpi cet || 25 ||	yathā upta bījam pacyeta tena tulyam mama api ced 
SA_XX_n1290u-52	pakṣasyāsya viruddhatvādupadājñānaniśrayaḥ |	pakṣasya asya viruddha tvāt upadā jñāna niśrayaḥ 
SA_XX_n1290u-53	umayostulyamiticet na yukto'nyonyaniśrayaḥ || 26 ||	umayoḥ tulyam iti ced na yuktaḥ anyonya niśrayaḥ 
SA_XX_n1290u-54	yasyendriyārthajajñānairāropyante ca śaktayaḥ |	yasya indriya artha ja jñānaiḥ āropyante ca śaktayaḥ 
SA_XX_n1290u-55	dikkālakāyādīnāñca viśeṣāt parivṛddhitāḥ || 27 ||	diś kāla kāya ādīnām ca viśeṣāt 
SA_XX_n1290u-56	tasya pakṣe na doṣo'sti yasyopādānanāmakāt	tasya pakṣe na doṣaḥ usti yasya upādāna nāmakāt 
SA_XX_n1290u-57	jñānādanyat kāraṇaṃ na pratibandho na tasya ca || 28 ||	jñānāt anyat kāraṇam na pratibandhaḥ na tasya ca 
SA_XX_n1290u-58	dhīmātratvena saṃsādhye yat jñānatvādisādhanam |	             
SA_XX_n1290u-59	vijātīyāviruddhatvāt sarvaṃ śeṣavaducyate || 29 ||	vijātīya aviruddha tvāt sarvam śeṣavat ucyate 
SA_XX_n1290u-60	prekṣā tuṣṭi pravṛttiśca hitāptirahitavyayaḥ |	prekṣā tuṣṭi pravṛttiḥ ca hita āptiḥ ahita vyayaḥ 
SA_XX_n1290u-61	prabuddhavyavahārāśca na svapte santi sarvathā || 30 ||	prabuddha vyavahārāḥ ca na svapte santi sarvathā 
SA_XX_n1290u-62	pratibādhāvaśānnāma bhrāmyati jñānamakṣajam |	pratibādhā vaśāt nāma bhrāmyati jñānam akṣa jam 
SA_XX_n1290u-63	vināpi tāṃ bhrāmyatīti sarvaṃ sṛṣṭaṃ tahaṃ khalu || 31 ||	vinā api tām bhrāmyati iti sarvam sṛṣṭam khalu 
