segmentnr	original	analyzed
MBsaaktapramodaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBsaaktapramodaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00054	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBsaaktapramodaHK-2	Uniform title: śāktapramoda	uniform title śāktapramoda 
MBsaaktapramodaHK-3	Author : devanandanasiṃha	authoḥ devanandanasiṃha 
MBsaaktapramodaHK-4	Description: Ritual manual for the worship of mainly śākta divinities in 17 individual tantras.	description ritual manual for the worshpp of mainly śākta divinities in individual tantras 
MBsaaktapramodaHK-5	Reprint of edition published in 1892.	reprint or published 
MBsaaktapramodaHK-6	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBsaaktapramodaHK-7	Revision 0 february 9, 2009	revision february 
MBsaaktapramodaHK-8	Publisher : śrīveṃkaṭeśvara press	publisher śrī veṃkaṭeśvara press 
MBsaaktapramodaHK-9	Publication year : 1949	publication year 
MBsaaktapramodaHK-10	Publication city : Bombay	publication citi bombay 
MBsaaktapramodaHK-11	Publication country : India	publication country india 
MBsaaktapramodaHK-12	śrīḥ	śrīḥ 
MBsaaktapramodaHK-13	śāktapramodaḥ	       
MBsaaktapramodaHK-14	kālyādidaśamahāvidyātantrātmakaḥ	             
MBsaaktapramodaHK-15	kumāryādipaṃcāyatanadevatānāṃ tantraiśca samalaṃkṛtaḥ	kumārī ādi paṃca āyatana devatānām tantraiḥ ca samalaṃkṛtaḥ 
MBsaaktapramodaHK-16	śivahararājadhānīrājabhiḥ	śiva hara rājadhānī rājabhiḥ 
MBsaaktapramodaHK-17	śrīrājadevanandanasiṃhabahāduranarādhipaiḥ	śrī rāja deva nandana siṃha bahādura narādhipaiḥ 
MBsaaktapramodaHK-18	saṃgṛhya viracitaḥ	saṃgṛhya viracitaḥ 
MBsaaktapramodaHK-19	mudraka evaṃ prakāśakaḥ	mudrakaḥ evam prakāśakaḥ 
MBsaaktapramodaHK-20	khemarāja śrīkṛṣṇadāsa	         
MBsaaktapramodaHK-21	adhyakṣa śrīveṃkaṭeśvara presa	adhyakṣa śrī veṃkaṭeśvara presa 
MBsaaktapramodaHK-22	khemarāja śrīkṛṣṇadāsa mārga boṃba-ī 400 004	khemarāja śrīkṛṣṇadāsa mārga boṃbaī 
MBsaaktapramodaHK-23	saṃskaraṇa san 1892, samvat 1949	saṃskaraṇa san samvat 
MBsaaktapramodaHK-24	śrīgaṇeśāya namaḥ	śrī gaṇeśāya namaḥ 
MBsaaktapramodaHK-25	atha śāktapramodaḥ	atha śāktapramodaḥ 
MBsaaktapramodaHK-26	natvā kālīṅkṛpārdrāṅkalikaluṣaharāṅkomalāṅkāntadehām |	natvā kālīm kṛpā ārdrām kali kaluṣa harām komalām kānta dehām 
MBsaaktapramodaHK-27	kurvve śāktapramodaṃ sukṛtasumatidaṃ śobhanaṃ sajjanānām ||	kurvve śākta pramodam sukṛta sumati dam śobhanam sat janānām 
MBsaaktapramodaHK-28	śaktīnāṃ satsaparyādikamiha gaditaṃ tatsamantrandaśānām |	śaktīnām sat saparyā ādikam iha gaditam tat samantrandaśānām 
MBsaaktapramodaHK-29	pañcānāndevatānāmapi tadakhilakaṅkhaṇḍanandurmmatīnām ||	pañcānām devatānām api tad akhila kaṅkhaṇḍa nandurmmatīnām 
MBsaaktapramodaHK-30	atha śrīkālīdhyānam	atha śrī kālī dhyānam 
MBsaaktapramodaHK-31	śavārūḍhāmmahābhīmāṅghoradaṃṣṭrāṃ hasanmukhīm |	śava ārūḍhām mahā bhīma aṅghora daṃṣṭrām hasat mukhīm 
MBsaaktapramodaHK-32	caturbhujāṅkhaḍgamuṇḍavarābhayakarāṃ śivām || 1 ||	caturbhuja aṅkhaḍga muṇḍa vara abhaya karām śivām 
MBsaaktapramodaHK-33	muṇḍamālādharāndevīṃ lalajjihvāndigambarām |	muṇḍa mālā dharān devīm lalat jihvān digambarām 
MBsaaktapramodaHK-34	evaṃ sañcintayetkālīṃ śmaśānālayavāsinīm || 2 ||	evam sañcintayet kālīm śmaśāna ālaya vāsinīm 
MBsaaktapramodaHK-35	p. 4) atha yantroddhāraḥ	atha yantra uddhāraḥ 
MBsaaktapramodaHK-36	ādau trikoṇamālikhya trikoṇantadbahirlikhet |	ādau trikoṇam ālikhya trikoṇam tad bahis likhet 
MBsaaktapramodaHK-37	tato vai vilikhenmantrī trikoṇatrayamuttamam || 1 ||	tatas vai vilikhet mantrī trikoṇa trayam uttamam 
MBsaaktapramodaHK-38	tatastrivṛttamālikhya likhedaṣṭadalaṃ tataḥ |	tatas trivṛt tam ālikhya likhet aṣṭadalam tatas 
MBsaaktapramodaHK-39	vṛttaṃ vilikhya vidhivallikhedbhūpuramekakam || 2 ||	vṛttam vilikhya vidhivat likhet bhūpuram ekakam 
MBsaaktapramodaHK-40	atha mantroddhāraḥ	atha mantra uddhāraḥ 
MBsaaktapramodaHK-41	kālībījatrayamproktvā lajjābījadvayantataḥ |	kālī bīja trayam proktvā lajjā bīja dvayam tatas 
MBsaaktapramodaHK-42	hū/kārau dvau tataḥ paścāddakṣiṇe kālike tataḥ || 1 ||	hūkārau dvau tatas paścāt dakṣiṇe kālike tatas 
MBsaaktapramodaHK-43	kālībījatrayantasmāllajjābījadvayaṃ paṭhet |	kālī bīja trayam tasmāt lajjā bīja dvayam paṭhet 
MBsaaktapramodaHK-44	dvau ca svāhāntahūṅkārau kālīmantra udāhṛtaḥ || 2 ||	dvau ca svāhā anta hūṅkārau kālī mantraḥ udāhṛtaḥ 
MBsaaktapramodaHK-45	atha mantraḥ	atha mantraḥ 
MBsaaktapramodaHK-46	krīṃ krīṃ krīṃ hrīṃ hrīṃ hūṃ hūṃ dakṣiṇe kālike krīṃ 3 hrīṃ 2	krīṃ krīṃ krīṃ hrīṃ hrīṃ hūm hūm dakṣiṇe kālike krīṃ hrīṃ 
MBsaaktapramodaHK-47	hū/ 2 svāhā ||	hū svāhā 
MBsaaktapramodaHK-48	atha śrīdakṣiṇakālīsaparyāpaddhatiḥ	atha śrī dakṣiṇakālī saparyā paddhatiḥ 
MBsaaktapramodaHK-49	prathamampañcavarṇarajaścitraṃ śuddhaṃ sthānaṃ gatvā pūjāvedyā	prathamam pañca varṇa rajaḥ citram śuddham sthānam gatvā pūjā vedyā 
MBsaaktapramodaHK-50	bahiḥ sthitvā gurumpraṇamya iṣṭadevatāmpraṇamya dikpālāṃśca	bahis sthitvā gurum praṇamya iṣṭadevatām praṇamya dikpālān ca 
MBsaaktapramodaHK-51	praṇamya ācamya tataḥ kuśahasto maunī pāpaśamanārthaṃ	praṇamya ācamya tatas kuśa hastaḥ maunī pāpa śamana artham 
MBsaaktapramodaHK-52	ślokadvayampaṭhet | tadyathā 	śloka dvayam paṭhet tat yathā 
MBsaaktapramodaHK-53	o devi tvatprakṛtañcittampāpākrāntamabhūnmama |	o devi tvad prakṛtam cittam pāpa ākrāntam abhūt mama 
MBsaaktapramodaHK-54	tannissarantu cittānme pāpaṃ hūṃ phaṭ ca te namaḥ || 1 ||	tat nissarantu cittāt me pāpam hūm phaṭ ca te namaḥ  /
MBsaaktapramodaHK-55	sūryassomo yamaḥkālo mahābhūtāni pañca ca ||	sūryaḥ somaḥ yamaḥ kālaḥ mahābhūtāni pañca ca 
MBsaaktapramodaHK-56	p. 5) ete śubhāśubhasyeha karmaṇo nava sākṣiṇaḥ '	ete śubha aśubhasya iha karmaṇaḥ nava sākṣiṇaḥ 
MBsaaktapramodaHK-57	iti paṭhitvā samprārthya gṛhe praviśet | maunī mūlenācamya	iti paṭhitvā samprārthya gṛhe praviśet maunī mūlena ācamya 
MBsaaktapramodaHK-58	'o vajrodake hūṃ phaṭ svāhā' iti jalaṅgṛhītvā 'hūṃ svāhā' iti kare	o vajra udake hūm phaṭ svāhā iti jalam gṛhītvā hūm svāhā iti kare 
MBsaaktapramodaHK-59	ādāya 'oṃ hrīṃ viśuddhasarvapāpāniśamayāśeṣavikalpamapanaya hū/	ādāya om   viśuddha sarva pāpa aniśa maya aśeṣa vikalpam apanaya   
MBsaaktapramodaHK-60	phaṭ svāhā' ityanena pādau prakṣālya 'oṃ hrīṃ svāhā' iti punarācamya	phaṭ svāhā iti anena pādau prakṣālya om hrīṃ svāhā iti punar ācamya 
