segmentnr	original	analyzed
MBparaatrisikaataatparyadiipikaaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBparaatrisikaataatparyadiipikaaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00043	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBparaatrisikaataatparyadiipikaaHK-2	Uniform title: parātriśikātātparyadīpikā and śāktavijñāna	uniform title parā triśikā tātparyadīpikā and śāktavijñāna 
MBparaatrisikaataatparyadiipikaaHK-3	Main title: parātriśikātātparyadīpikā	parā triśikā tātparyadīpikā 
MBparaatrisikaataatparyadiipikaaHK-4	Secondary title: śāktavijñāna	secondary title śāktavijñāna 
MBparaatrisikaataatparyadiipikaaHK-5	Author : somānanda II	authoḥ somānanda ii 
MBparaatrisikaataatparyadiipikaaHK-6	Editor : Zadoo J D	e t itoḥ j d 
MBparaatrisikaataatparyadiipikaaHK-7	Description: These two texts have been transcribed from vol. 74 of the Kashmir Series of Texts and Studies.	description these two texts have been transcribed from vol of the kashmir series of texts and studies 
MBparaatrisikaataatparyadiipikaaHK-8	Notes: The texts have been transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski .	notes the texts have been transcribed by the staff of muktabodha under the direction of mark s g dyczkowski 
MBparaatrisikaataatparyadiipikaaHK-9	Revision 0 Jan 28, 2007	revision jan 
MBparaatrisikaataatparyadiipikaaHK-10	Publisher : Research Department Jammu and Kashmir State	publisher research depatment jammu and kashmir state 
MBparaatrisikaataatparyadiipikaaHK-11	Publication year : 1947	publication year 
MBparaatrisikaataatparyadiipikaaHK-12	Publication city : Srinagar	publication citi srinagar 
MBparaatrisikaataatparyadiipikaaHK-13	Publication country : India	publication country india 
MBparaatrisikaataatparyadiipikaaHK-14	Kṣṭṣ vol. no. 74	kṣṭṣ vol no 
MBparaatrisikaataatparyadiipikaaHK-15	kaśmirasaṃskṛtagranthāvali	        
MBparaatrisikaataatparyadiipikaaHK-16	granthāṅka  74	grantha aṅka 
MBparaatrisikaataatparyadiipikaaHK-17	parātrīśikātātparyadīpikā	        
MBparaatrisikaataatparyadiipikaaHK-18	somānandakṛtaṃ śāktavijñānam ca	somānanda kṛtam śākta vijñānam ca 
MBparaatrisikaataatparyadiipikaaHK-19	śrīrājarājeśvara-mahārājādhirāja-kaśmīranarendra	śrī rāja rāja īśvara mahārāja adhirāja kaśmīra narendra 
MBparaatrisikaataatparyadiipikaaHK-20	śrīharisiṃhajī-bahādurājñayā	           
MBparaatrisikaataatparyadiipikaaHK-21	risarcakāryālayādhyakṣa 	risarca kāryālaya adhyakṣa 
MBparaatrisikaataatparyadiipikaaHK-22	paṇḍita jagaddhara jāḍūśāstriṇā	         
MBparaatrisikaataatparyadiipikaaHK-23	kāryālayasthetarasaṃpādakapaṇḍitasahāyena	kārya ālaya stha itara saṃpādaka paṇḍita sahāyena 
MBparaatrisikaataatparyadiipikaaHK-24	saṃśodhanādisaṃskaraṇottaraṃ saṃpādya	saṃśodhana ādi saṃskaraṇa uttaram saṃpādya 
MBparaatrisikaataatparyadiipikaaHK-25	śrīnagare nārmalapresa mudraṇālaye mudrāpayitvā	śrī nagare nārmalapresa mudraṇa ālaye mudrāpayitvā 
MBparaatrisikaataatparyadiipikaaHK-26	prākāśyamupanīte	prākāśyam upanīte 
MBparaatrisikaataatparyadiipikaaHK-27	kaśmīra-śrīnagara	kaśmīra śrīnagara 
MBparaatrisikaataatparyadiipikaaHK-28	saṃvat 2004	saṃvat 
MBparaatrisikaataatparyadiipikaaHK-29	īsvī 1947	īsvī 
MBparaatrisikaataatparyadiipikaaHK-30	śrīparātrīśikātātparyadīpikā |	         
MBparaatrisikaataatparyadiipikaaHK-31	vande kundendunīhāravalakṣaṃ vighnahāriṇam |	vande kunda indu nīhāra valakṣam vighna hāriṇam 
MBparaatrisikaataatparyadiipikaaHK-32	haragaurīsamārabdhaṃ herambaṃ hastipuṅgavam || 1 ||	hara gaurī samārabdham herambam hasti puṅgavam 
MBparaatrisikaataatparyadiipikaaHK-33	akalaṅkaśaśāṅkābhā tryakṣā candrakalāvatī |	              
MBparaatrisikaataatparyadiipikaaHK-34	mudrāpustalasadvāhā pātu vaḥ paramā kalā || 2 ||	mudrā pusta lasat vāhā pātu vaḥ paramā kalā 
MBparaatrisikaataatparyadiipikaaHK-35	śrīmatkailāsakaśmīrakāśīvyāghrapurīsthitam |	             
MBparaatrisikaataatparyadiipikaaHK-36	trikārthadarśinaṃ vande devaṃ somāṃśabhūṣaṇam || 3 ||	trika artha darśinam vande devam soma aṃśa bhūṣaṇam 
MBparaatrisikaataatparyadiipikaaHK-37	yaiḥ sarvaśiṣyairācāryaiḥ pratyakṣaparameśvaraiḥ |	yaiḥ sarva śiṣyaiḥ ācāryaiḥ pratyakṣa parama īśvaraiḥ 
MBparaatrisikaataatparyadiipikaaHK-38	vyākhyātaṃ triśikākhyaṃ yacchrīśāsanamanuttaram || 4 ||	vyākhyātam triśikā ākhyam yat śrī śāsanam anuttaram 
MBparaatrisikaataatparyadiipikaaHK-39	taddarśitadiśā tasya padyairvyākhyodayatyasau |	tad darśita diśā tasya padyaiḥ vyākhyā udayati asau 
MBparaatrisikaataatparyadiipikaaHK-40	tātparyaprathanārthatvāttejorūpāḥ pramākṛtaḥ || 5 ||	tātparya prathana artha tvāt tejaḥ rūpāḥ pramā kṛtaḥ 
MBparaatrisikaataatparyadiipikaaHK-41	tadapekṣātmasadbhāvāḥ tamaḥkalpāḥ pramābhuvaḥ |	tad apekṣā ātma sadbhāvāḥ tamaḥ kalpāḥ pramā bhuvaḥ 
MBparaatrisikaataatparyadiipikaaHK-42	upakrāntyavalambaitadudayātmatayoditāḥ || 6 ||	             
MBparaatrisikaataatparyadiipikaaHK-43	tejastamomayātmīyasadbhāvā mānarāśayaḥ |	tejaḥ tamaḥ maya ātmīya sadbhāvāḥ māna rāśayaḥ 
MBparaatrisikaataatparyadiipikaaHK-44	yatra sṛṣṭitayā bhānti labhante tat tadātmatām || 7 ||	yatra sṛṣṭi tayā bhānti labhante tat tad ātma tām 
MBparaatrisikaataatparyadiipikaaHK-45	hṛdayatvena bhāntyete tyaktatattatprathāvidhāḥ |	hṛdaya tvena bhānti ete tyakta tad tad prathāvidhāḥ 
MBparaatrisikaataatparyadiipikaaHK-46	tadekarasatāṃ yātāḥ tadātmatvena bhāntyalam || 8 ||	tad eka rasa tām yātāḥ tad ātma tvena bhānti alam 
MBparaatrisikaataatparyadiipikaaHK-47	tadetatsatataṃ tyaktapārokṣyaṃ sannidhiṃ śrayan |	tat etat satatam tyakta pārokṣyam sannidhim śrayan 
MBparaatrisikaataatparyadiipikaaHK-48	samanyūnādhikatvena yasya kasyāpyabhāvataḥ || 9 ||	sama nyūna adhika tvena yasya kasya api abhāvataḥ 
MBparaatrisikaataatparyadiipikaaHK-49	anuttaraṃ cidekātmajyotirvandanarūpayā |	anuttaram cit eka ātma jyotiḥ vandana rūpayā 
