segmentnr	original	analyzed
SA_GE07_mbh_02_u-0	02,000.000*0001_01 nārāyaṇaṃ namaskṛtya naraṃ caiva narottamam	nārāyaṇam namaskṛtya naram ca eva narottamam 
SA_GE07_mbh_02_u-1	02,000.000*0001_02 devīṃ sarasvatīṃ caiva tato jayam udīrayet	devīm sarasvatīm ca eva tatas jayam udīrayet 
SA_GE07_mbh_02_u-2	02,000.000*0002_01 oṃ namo bhagavate tasmai vyāsāyāmitatejase	om namaḥ bhagavate tasmai vyāsāya amita tejase 
SA_GE07_mbh_02_u-3	02,000.000*0002_02 yasya prasādād vakṣyāmi nārāyaṇakathāṃ śubhām 02,000.000*0003_01 * * * * * * * * * * * * * * * *	yasya prasādāt vakṣyāmi nārāyaṇa kathām śubhām 
SA_GE07_mbh_02_u-4	02,000.000*0003_02 tato 'jñānatamondhasya kāvasthā jagato bhavet	tatas jñāna tamaḥ ndhasya kā avasthā jagataḥ bhavet 
SA_GE07_mbh_02_u-5	02,000.000*0004_00 janamejaya uvāca	janamejayaḥ uvāca 
SA_GE07_mbh_02_u-6	02,000.000*0004_01 mayasya tu kathāṃ divyāṃ śrotum icchāmi sattama	mayasya tu kathām divyām śrotum icchāmi sattama 
SA_GE07_mbh_02_u-7	02,000.000*0004_02 sabhāṃ caiva kṛtāṃ tena dharmarājasya dhīmataḥ	sabhām ca eva kṛtām tena dharmarājasya dhīmataḥ 
SA_GE07_mbh_02_u-8	02,000.000*0005_00 janamejaya uvāca	janamejayaḥ uvāca 
SA_GE07_mbh_02_u-9	02,000.000*0005_01 rakṣitaḥ pāṇḍavā * * mayo nāma mahāsuraḥ	rakṣitaḥ pāṇḍavāḥ mayaḥ nāma mahā asuraḥ 
SA_GE07_mbh_02_u-10	02,000.000*0005_02 kṛṣṇāc ca pāvakāc caiva pārthenāmitatejasā	kṛṣṇāt ca pāvakāt ca eva pārthena amita tejasā 
SA_GE07_mbh_02_u-11	02,000.000*0005_03 sa cakāra yad ūrdhvaṃ vai karma pratyayakārakam	sa cakāra yat ūrdhvam vai karma pratyaya kārakam 
SA_GE07_mbh_02_u-12	02,000.000*0005_04 tad brūhi bhagavan sarvaṃ prāṇadāya kirīṭine	tat brūhi bhagavan sarvam prāṇadāya kirīṭine 
SA_GE07_mbh_02_u-13	02,000.000*0006_00 janamejayaḥ	janamejayaḥ 
SA_GE07_mbh_02_u-14	02,000.000*0006_01 arjuno jayatāṃ śreṣṭho mokṣayitvā mayaṃ tadā	arjunaḥ jayatām śreṣṭhaḥ mokṣayitvā mayam tadā 
SA_GE07_mbh_02_u-15	02,000.000*0006_02 kiṃ cakāra mahātejās tan me brūhi dvijottama	kim cakāra mahā tejāḥ tat me brūhi dvijottama 
SA_GE07_mbh_02_u-16	02,001.000*0007_01 śṛṇu rājann avahitaś caritaṃ pūrvakasya te	śṛṇu rājan avahitaḥ caritam pūrvakasya te 
SA_GE07_mbh_02_u-17	02,001.000*0007_02 mokṣayitvā mayaṃ tatra pārthaḥ śastrabhṛtāṃ varaḥ	mokṣayitvā mayam tatra pārthaḥ śastrabhṛtām varaḥ 
SA_GE07_mbh_02_u-18	02,001.000*0007_03 gāṇḍīvaṃ kārmukaśreṣṭhaṃ tūṇī cākṣayasāyakau	gāṇḍīvam kārmuka śreṣṭham tūṇī ca akṣaya sāyakau 
SA_GE07_mbh_02_u-19	02,001.000*0007_04 divyāny astrāṇi rājendra durlabhāni nṛpair bhuvi	divyāni astrāṇi rāja indra durlabhāni nṛpaiḥ bhuvi 
SA_GE07_mbh_02_u-20	02,001.000*0007_05 rathadhvajaṃ patākāś ca śvetāśvaiḥ saha vīryavān	ratha dhvajam patākāḥ ca śveta aśvaiḥ saha vīryavān 
SA_GE07_mbh_02_u-21	02,001.000*0007_06 etāni pāvakāt prāpya mudā paramayā yutaḥ	etāni pāvakāt prāpya mudā paramayā yutaḥ 
SA_GE07_mbh_02_u-22	02,001.000*0007_07 tasthau pārtho mahāvīryas tadā saha mayena saḥ	tasthau pārthaḥ mahā vīryaḥ tadā saha mayena saḥ 
SA_GE07_mbh_02_u-23	02,001.001 vaiśaṃpāyana uvāca	vaiśaṃpāyanaḥ uvāca 
SA_GE07_mbh_02_u-24	02,001.001a tato 'bravīn mayaḥ pārthaṃ vāsudevasya saṃnidhau	tatas bravīt mayaḥ pārtham vāsudevasya saṃnidhau 
SA_GE07_mbh_02_u-25	02,001.001b*0008_01 pāṇḍavena paritrātas tatkṛtaṃ pratyanusmaran	pāṇḍavena paritrātaḥ tad kṛtam pratyanusmaran 
