segmentnr	original	analyzed
MBkaranagamaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBkaranagamaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00208	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBkaranagamaHK-2	Uniform title: karaṇāgama	uniform title karaṇa āgama 
MBkaranagamaHK-3	Main title: karaṇāgama kriyāpāda	main title karaṇa āgama kriyā pāda 
MBkaranagamaHK-4	Description: karaṇāgama kriyāpāda	description karaṇa āgama kriyā pāda 
MBkaranagamaHK-5	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
MBkaranagamaHK-6	Revision 0: April 5, 2010	revision april 
MBkaranagamaHK-7	Muktabodha gratefully acknowledges the assistence of the venerable ārādhya swamī candraśekhara who, as the president of the śaivabhāratīśodhapratiṣṭhānam and head of the jaṅgamavāḍī maṭha vārāṇasī, has given permission to make this e-text and put it up on the Muktabodha website.	muktabodha gratefully acknowledges the assistence of the venerable ārādhya svamī candraśekhara who as the president of the śaivabhāratīśodhapratiṣṭhānam and head of the jaṅgamavāḍī maṭha vārāṇasī has given permission to make this etext and put it up on the muktabodha website 
MBkaranagamaHK-8	Publisher : śaivabhāratīśodhapratiṣṭhāna	publisheḥ 
MBkaranagamaHK-9	Publication year : 1994	publication year 
MBkaranagamaHK-10	Publication city : vārāṇasī	publication citi vārāṇasī 
MBkaranagamaHK-11	Publication country : India	publication country india 
MBkaranagamaHK-12	prathamaḥ paṭalaḥ	prathamaḥ paṭalaḥ 
MBkaranagamaHK-13	devyuvāca	devī uvāca 
MBkaranagamaHK-14	devadeva jagannātha sarvajña karuṇānidhe |	devadeva jagannātha sarvajña karuṇā nidhe 
MBkaranagamaHK-15	prasannāt tatrabhavato dharmā nānāvidhāḥ śrutāḥ |	prasannāt tatrabhavataḥ dharmāḥ nānāvidhāḥ śrutāḥ 
