segmentnr	original	analyzed
SA_GSP34_hathyopu-0	haṭha-yoga-pradīpikā (1)	        
SA_GSP34_hathyopu-1	prathamopadeśaḥ	prathama upadeśaḥ 
SA_GSP34_hathyopu-2	śrī-ādi-nāthāya namo'stu tasmai	śrī ādināthāya namaḥ astu tasmai 
SA_GSP34_hathyopu-3	yenopadiṣṭā haṭha-yoga-vidyā /	yena upadiṣṭā haṭha yoga vidyā 
SA_GSP34_hathyopu-4	vibhrājate pronnata-rāja-yogam	vibhrājate pronnata rājayogam 
SA_GSP34_hathyopu-5	āroḍhum icchor adhirohiṇīva // HYP_1.1 //	āroḍhum icchoḥ adhirohiṇī iva 
SA_GSP34_hathyopu-6	praṇamya śrī-guruṃ nāthaṃ svātmārāmeṇa yoginā /	praṇamya śrī gurum nātham sva ātma ārāmeṇa yoginā 
SA_GSP34_hathyopu-7	kevalaṃ rāja-yogāya haṭha-vidyopadiśyate // HYP_1.2 //	kevalam rājayogāya haṭhavidyā upadiśyate 
SA_GSP34_hathyopu-8	bhrāntyā bahumata-dhvānte rāja-yogam ajānatām /	bhrāntyā bahu mata dhvānte rājayogam a jānatām 
SA_GSP34_hathyopu-9	haṭha-pradīpikāṃ dhatte svātmārāmaḥ kṛpākaraḥ // HYP_1.3 //	              
SA_GSP34_hathyopu-10	haṭha-vidyāṃ hi matsyendra-gorakṣādyā vijānate /	haṭha vidyām hi matsyendra gorakṣa ādyāḥ vijānate 
SA_GSP34_hathyopu-11	svātmārāmo'thavā yogī jānīte tat-prasādataḥ // HYP_1.4 //	sva ātma ārāmaḥ athavā yogī jānīte tad prasādataḥ 
SA_GSP34_hathyopu-12	śrī-ādinātha-matsyendra-śāvarānanda-bhairavāḥ /	             
SA_GSP34_hathyopu-13	cauraṅgī-mīna-gorakṣa-virūpākṣa-bileśayāḥ // HYP_1.5 //	cauraṅgī mīna gorakṣa virūpākṣa bileśayāḥ 
SA_GSP34_hathyopu-14	manthāno bhairavo yogī siddhir buddhaś ca kanthaḍiḥ /	manthānaḥ bhairavaḥ yogī siddhiḥ buddhaḥ ca kanthaḍiḥ 
SA_GSP34_hathyopu-15	koraṃṭakaḥ surānandaḥ siddhapādaś ca carpaṭiḥ // HYP_1.6 //	koraṃṭakaḥ surānandaḥ siddhapādaḥ ca carpaṭiḥ 
SA_GSP34_hathyopu-16	kānerī pūjyapādaś ca nitya-nātho nirañjanaḥ /	          
SA_GSP34_hathyopu-17	kapālī bindunāthaś ca kākacaṇḍīśvarāhvayaḥ // HYP_1.7 //	             
SA_GSP34_hathyopu-18	allāmaḥ prabhudevaś ca ghoḍā colī ca ṭiṃṭiṇiḥ /	allāmaḥ prabhudevaḥ ca ghoḍā colī ca ṭiṃṭiṇiḥ 
SA_GSP34_hathyopu-19	bhānukī nāradevaś ca khaṇḍaḥ kāpālikas tathā // HYP_1.8 //	bhānukī nāradevaḥ ca khaṇḍaḥ kāpālikaḥ tathā 
SA_GSP34_hathyopu-20	ity ādayo mahāsiddhā haṭha-yoga-prabhāvataḥ /	iti ādayaḥ mahā siddhāḥ haṭhayoga prabhāvataḥ 
SA_GSP34_hathyopu-21	khaṇḍayitvā kāla-daṇḍaṃ brahmāṇḍe vicaranti te // HYP_1.9 //	khaṇḍayitvā kāladaṇḍam brahmāṇḍe vicaranti te 
SA_GSP34_hathyopu-22	aśeṣa-tāpa-taptānāṃ samāśraya-maṭho haṭhaḥ /	aśeṣa tāpa taptānām samāśraya maṭhaḥ haṭhaḥ 
SA_GSP34_hathyopu-23	aśeṣa-yoga-yuktānām ādhāra-kamaṭho haṭhaḥ // HYP_1.10 //	          
SA_GSP34_hathyopu-24	haṭha-vidyā paraṃ gopyā yoginā siddhim icchatā /	haṭhavidyā param gopyā yoginā siddhim icchatā 
SA_GSP34_hathyopu-25	bhaved vīryavatī guptā nirvīryā tu prakāśitā // HYP_1.11 //	bhavet vīryavatī guptā nirvīryā tu prakāśitā 
SA_GSP34_hathyopu-26	surājye dhārmike deśe subhikṣe nirupadrave /	su rājye dhārmike deśe subhikṣe nirupadrave 
SA_GSP34_hathyopu-27	dhanuḥ pramāṇa-paryantaṃ śilāgni-jala-varjite /	dhanuḥ pramāṇa paryantam śilā agni jala varjite 
SA_GSP34_hathyopu-28	ekānte maṭhikā-madhye sthātavyaṃ haṭha-yoginā // HYP_1.12 //	ekānte maṭhikā madhye sthātavyam haṭhayoginā 
SA_GSP34_hathyopu-29	alpa-dvāram arandhra-garta-vivaraṃ nātyucca-nīcāyataṃ	alpa dvāram arandhra garta vivaram na ati ucca nīca āyatam 
SA_GSP34_hathyopu-30	samyag-gomaya-sāndra-liptam amalaṃ niḥśesa-jantūjjhitam /	samyak gomaya sāndra liptam amalam niḥśesa jantu ujjhitam 
SA_GSP34_hathyopu-31	bāhye maṇḍapa-vedi-kūpa-ruciraṃ prākāra-saṃveṣṭitaṃ	bāhye maṇḍapa vedi kūpa ruciram prākāra saṃveṣṭitam 
SA_GSP34_hathyopu-32	proktaṃ yoga-maṭhasya lakṣaṇam idaṃ siddhair haṭhābhyāsibhiḥ // HYP_1.13 //	proktam yoga maṭhasya lakṣaṇam idam siddhaiḥ haṭha abhyāsibhiḥ 
SA_GSP34_hathyopu-33	evaṃ vidhe maṭhe sthitvā sarva-cintā-vivarjitaḥ /	evaṃvidhe maṭhe sthitvā sarva cintā vivarjitaḥ 
