segmentnr	original	analyzed
SA_K12_sarvttsu-0	Sarva Tathāgata Tattva Saṅgrah	sarva tathāgata tattva saṅgrah 
SA_K12_sarvttsu-1	[evaṃ mayā śru]tamekasmin samaye bhagavān sarvatathāgata-vajrādhiṣṭhānasamayajñānavividhaviśeṣasamanvāgataḥ,	evam mayā śrutam ekasmin samaye bhagavān sarva tathāgata vajra adhiṣṭhāna samaya jñāna vividha viśeṣa samanvāgataḥ 
SA_K12_sarvttsu-2	sarvatathāgataratnamukuṭatraidhātukadharmarājyābhiṣekaprāptaḥ,	sarva tathāgata ratna mukuṭa traidhātuka dharma rājya abhiṣeka prāptaḥ 
SA_K12_sarvttsu-3	sarvatathāgatasarvajñānamahāyogīśvaraḥ,	              
SA_K12_sarvttsu-4	sarvatathāgatasarvamudrāsamatādhigataviśvakāryakaraṇatāśeṣānavaśeṣasattvadhātusarvāśāparipūrakaḥ,	                               
SA_K12_sarvttsu-5	mahākṛpo vairocanaḥ śāśvatastryadhvasamayavyavasthitaḥ sarvakāyavākcittavajrastathāgataḥ,	mahā kṛpaḥ vairocanaḥ śāśvataḥ tri adhva samaya vyavasthitaḥ sarva kāya vāc citta vajraḥ tathāgataḥ 
SA_K12_sarvttsu-6	sarvatathāgatādhyuṣitapraśastastavite mahāmaṇiratnapratyupte vicitravarṇaghaṇṭāvasaktamārutoddhatapaṭṭasrakcāmarahārārdhahāracandropaśobhite  #	sarva tathāgata adhyuṣita praśasta stavite mahā maṇi ratna pratyupte vicitra varṇa ghaṇṭā avasakta māruta uddhata paṭṭa sraj cāmara hāra ardhahāra candra upaśobhite 
SA_K12_sarvttsu-7	akaniṣṭhadevarājasya bhavane vijahāra /	akaniṣṭha devarājasya bhavane vijahāra 
SA_K12_sarvttsu-8	navanavatibhirbodhisattvakoṭibhiḥ sārdhaṃ,	nava navatibhiḥ bodhisattva koṭibhiḥ sārdham 
SA_K12_sarvttsu-9	tadyathā vajrapāṇinā ca bodhisattvena,	tat yathā vajrapāṇinā ca bodhisattvena 
SA_K12_sarvttsu-10	avalokiteśvareṇa ca bodhisattvena,	avalokiteśvareṇa ca bodhisattvena 
SA_K12_sarvttsu-11	ākāśagarbheṇa ca,	ākāśa garbheṇa ca 
SA_K12_sarvttsu-12	vajramuṣṭinā ca,	vajramuṣṭinā ca 
SA_K12_sarvttsu-13	mañjuśriyā ca,	mañjuśriyā ca 
SA_K12_sarvttsu-14	sahacittotpādadharmacakrapravartinā ca,	saha citta utpāda dharma cakra pravartinā ca 
SA_K12_sarvttsu-15	gaganagañjena ca sarvamārabalapramardinā ca,	gagana gañjena ca sarva māra bala pramardinā ca 
SA_K12_sarvttsu-16	evaṃpramukhairnavanavatibhirbodhisattvakoṭibhiḥ;	evaṃpramukhaiḥ nava navatibhiḥ bodhisattva koṭibhiḥ 
SA_K12_sarvttsu-17	gaṅgānadīvālukāsamākhyātaiśca tathāgataiḥ,	gaṅgā nadī vālukā samākhyātaiḥ ca tathāgataiḥ 
SA_K12_sarvttsu-18	tadyathāpi nāma tilabimbamiva paripūrṇaṃ jambūdvīpe saṃdṛśyate /	tat yathā api nāma tila bimbam iva paripūrṇam jambūdvīpe saṃdṛśyate 
