segmentnr	original	analyzed
SA_GV05_garbhupu-0	Garbhopaniṣat	garbha upaniṣad 
SA_GV05_garbhupu-1	oṃ pañcātmakaṃ pañcasu vartamānaṃ ṣaḍāśrayaṃ ṣaḍguṇayogayuktam /	om pañca ātmakam pañcasu vartamānam ṣaṣ āśrayam ṣaḍguṇa yoga yuktam 
SA_GV05_garbhupu-2	taṃ saptadhātuṃ trimalaṃ dviyoniṃ caturvidhāhāramayaṃ śarīram // GarUp_1	tam sapta dhātum tri malam dvi yonim caturvidha āhāra mayam śarīram garup 
SA_GV05_garbhupu-3	pañcātmakam iti kasmāt pṛthivy āpas tejo vāyur ākāśam ity asmin pañcātmake śarīre kā pṛthivī kā āpaḥ kiṃ tejaḥ ko vāyuḥ kim ākāśam /	pañca ātmakam iti kasmāt pṛthivī āpaḥ tejaḥ vāyuḥ ākāśam iti asmin pañca ātmake śarīre kā pṛthivī kāḥ āpaḥ kim tejaḥ kaḥ vāyuḥ kim ākāśam 
SA_GV05_garbhupu-4	tatra pañcātmake śarīre yat kaṭhinaṃ sā pṛthivī yad dravaṃ tā āpaḥ yad uṣṇaṃ tat tejaḥ yat saṃcarati sa vāyuḥ yac chuṣiraṃ tad ākāśam /	tatra pañca ātmake śarīre yat kaṭhinam sā pṛthivī yat dravam tāḥ āpaḥ yat uṣṇam tat tejaḥ yat saṃcarati sa vāyuḥ yat śuṣiram tat ākāśam 
SA_GV05_garbhupu-5	tatra pṛthivī dhāraṇe āpaḥ piṇḍīkaraṇe tejaḥ prakāśane vāyur vyūhane ākāśam avakāśapradāne /	tatra pṛthivī dhāraṇe āpaḥ piṇḍīkaraṇe tejaḥ prakāśane vāyuḥ vyūhane ākāśam avakāśa pradāne 
SA_GV05_garbhupu-6	pṛthak śrotre śabdopalabdhau tvak sparśe cakṣuṣī rūpe jihvā rasane nāsikā ghrāṇe upastha ānandane apānam utsarge buddhyā budhyati manasā saṃkalpayati  #	pṛthak śrotre śabda upalabdhau tvac sparśe cakṣuṣī rūpe jihvā rasane nāsikā ghrāṇe upastha ānandane apānam utsarge buddhyā budhyati manasā saṃkalpayati  /
SA_GV05_garbhupu-7	vācā vadati /	vācā vadati 
SA_GV05_garbhupu-8	ṣaḍāśrayam iti kasmāt madhurāmlalavaṇatiktakaṭukaṣāyarasān vindatīti ṣaḍjaṛṣabhagāndhāramadhyamapañcamadhaivataniṣādāś	ṣaṣ āśrayam iti kasmāt madhura amla lavaṇa tikta kaṭu kaṣāya rasān vindati iti ṣaḍja ṛṣabha gāndhāra madhyama pañcama dhaivata niṣāda āśrayaḥ 
SA_GV05_garbhupu-9	cetīṣṭāniṣṭaśabdasaṃjñāḥ praṇidhānād daśavidhā bhavanti // GarUp_2	ca iti iṣṭa aniṣṭa śabda saṃjñāḥ praṇidhānāt daśavidhāḥ bhavanti garup 
SA_GV05_garbhupu-10	saptadhātukam iti kasmāt śuklo raktaḥ kṛṣṇo dhūmraḥ pītaḥ kapilaḥ pāṇḍura iti /	sapta dhātukam iti kasmāt śuklaḥ raktaḥ kṛṣṇaḥ dhūmraḥ pītaḥ kapilaḥ pāṇḍuraḥ iti 
SA_GV05_garbhupu-11	yathā devadattasya dravyādiviṣayā jāyante /	yathā devadattasya dravya ādi viṣayāḥ jāyante 
SA_GV05_garbhupu-12	parasparaṃ saumyaguṇatvāt ṣaḍvidho rasaḥ rasāc choṇitaṃ śoṇitān māṃsaṃ māṃsān medo	parasparam saumya guṇa tvāt ṣaḍvidhaḥ rasaḥ rasāt śoṇitam śoṇitāt māṃsam māṃsāt medaḥ 
SA_GV05_garbhupu-13	medasaḥ snāyavaḥ snāyubhyo 'sthīni asthibhyo majjā majjātaḥ śukraṃ śukraśoṇitasaṃyogād	medasaḥ snāyavaḥ snāyubhyaḥ sthīni asthibhyaḥ majjā majjātaḥ śukram śukra śoṇita saṃyogāt 
SA_GV05_garbhupu-14	āvartate garbho hṛdi vyavasthāṃ nayati hṛdaye 'ntar āgniḥ agnisthāne pittaṃ pittasthāne	āvartate garbhaḥ hṛdi vyavasthām nayati hṛdaye ntar agniḥ agni sthāne pittam pitta sthāne 
SA_GV05_garbhupu-15	vāyuḥ vāyuto hṛdayaṃ prājāpatyāt kramāt // GarUp_3	vāyuḥ vāyutaḥ hṛdayam prājāpatyāt kramāt garup 
