segmentnr	original	analyzed
MBjnaanasankaliniitantramHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBjnaanasankaliniitantramHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00191	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBjnaanasankaliniitantramHK-2	Uniform title: jñānasaṅkalinītantra	uniform title jñānasaṅkalinītantra 
MBjnaanasankaliniitantramHK-3	Editor : caṭṭopādhyāya, rasika mohana	caṭṭa upādhyāya rasika mohana 
MBjnaanasankaliniitantramHK-4	Notes: Data entered by staff of Muktabodha under the supervision of Mark S.G. Dyczkowski	notes data entered by staff of muktabodha under the supervision of mark sg dyczkowski 
MBjnaanasankaliniitantramHK-5	Revision 0: October 9, 2008	revision october 
MBjnaanasankaliniitantramHK-6	Publisher : Unknown, late 19th century	publisher unknown late century 
MBjnaanasankaliniitantramHK-7	Publication country : India	publication country india 
MBjnaanasankaliniitantramHK-8	published in	published in 
MBjnaanasankaliniitantramHK-9	calcutta end of 19th century. script bengali	calcutta end of century script bengali 
MBjnaanasankaliniitantramHK-10	ṭranscribed from edition by ṛasika ṃohana Caṭṭopādhyāya published in	ṭranscribed from edition by ṛasika ṃohana caṭṭa upādhyāya published in 
MBjnaanasankaliniitantramHK-11	Calcutta end of 19th century. ṣcript Bengali	calcutta end of century ṣcript bengali 
MBjnaanasankaliniitantramHK-12	jñānasaṅkalinītantram	       
MBjnaanasankaliniitantramHK-13	kailāśaśikharāsīnaṃ devadevaṃ jagadgurum |	kailāśa śikhara āsīnam devadevam jagadgurum 
MBjnaanasankaliniitantramHK-14	pṛcchati sma mahādevī brūhi jñānaṃ maheśvara || 1 ||	pṛcchati sma mahādevī brūhi jñānam maheśvara 
MBjnaanasankaliniitantramHK-15	devī uvāca	devī uvāca 
MBjnaanasankaliniitantramHK-16	kutaḥ sṛṣṭirbhaved deva kathaṃ sṛṣṭirvinaśyati |	kutas sṛṣṭiḥ bhavet deva katham sṛṣṭiḥ vinaśyati 
MBjnaanasankaliniitantramHK-17	brahmajñānaṃ kathaṃ deva sṛṣṭisaṃhāravarjitam || 2 ||	brahma jñānam katham deva sṛṣṭi saṃhāra varjitam 
MBjnaanasankaliniitantramHK-18	īśvara uvāca	īśvaraḥ uvāca 
MBjnaanasankaliniitantramHK-19	avyaktācca bhavet sṛṣṭiravyaktācca vinaśyati |	avyaktāt ca bhavet sṛṣṭiḥ avyaktāt ca vinaśyati 
MBjnaanasankaliniitantramHK-20	avyaktaṃ brahmaṇo jñānaṃ sṛṣṭisaṃhāra varjitam || 3 ||	avyaktam brahmaṇaḥ jñānam sṛṣṭi saṃhāra varjitam 
MBjnaanasankaliniitantramHK-21	oṅkārādakṣarāt sarvāstvetā vidyāścaturdaśa |	oṅkārāt akṣarāt sarvāḥ tu etāḥ vidyāḥ caturdaśa 
MBjnaanasankaliniitantramHK-22	mantra - pūjā - tapo - dhyānaṃ karmākarma tathaiva ca || 4 ||	mantra pūjā tapaḥ dhyānam karma akarma tathā eva ca 
MBjnaanasankaliniitantramHK-23	ṣaḍaṅgaṃ vedāścatvāro mīmāṃsā nyāyavistaraḥ |	ṣaḍaṅgam vedāḥ catvāraḥ mīmāṃsā nyāya vistaraḥ 
MBjnaanasankaliniitantramHK-24	dharmaśāstrapurāṇāni etā vidyāścaturdaśa || 5 ||	dharma śāstra purāṇāni etāḥ vidyāḥ caturdaśa 
MBjnaanasankaliniitantramHK-25	tāvad vidyā bhavet sarvā yāvad jñānaṃ na jāyate |	tāvat vidyā bhavet sarvā yāvat jñānam na jāyate 
MBjnaanasankaliniitantramHK-26	brahmajñānaṃ padaṃ jñātvā sarvavidyā sthirā bhavet || 6 ||	brahma jñānam padam jñātvā sarva vidyā sthirā bhavet 
MBjnaanasankaliniitantramHK-27	vedaśāstrapurāṇāni sāmānyagaṇikā iva |	veda śāstra purāṇāni sāmānyagaṇikā iva 
MBjnaanasankaliniitantramHK-28	yā punaḥ śāmbhavī vidyā guptā kulavadhūriva || 7 ||	yā punar śāmbhavī vidyā guptā kula vadhūḥ iva 
MBjnaanasankaliniitantramHK-29	dehasthāḥ sarvavidyāśca dehasthāḥ sarvadevatāḥ |	deha sthāḥ sarva vidyāḥ ca deha sthāḥ sarva devatāḥ 
MBjnaanasankaliniitantramHK-30	dehasthāḥ sarvatīrthāni guruvākyena labhyate || 8 ||	deha sthāḥ sarva tīrthāni guru vākyena labhyate 
MBjnaanasankaliniitantramHK-31	adhyātmavidyā hi nṛṇāṃ saukhyamokṣakarī bhavet |	adhyātma vidyā hi nṛṇām saukhya mokṣa karī bhavet 
MBjnaanasankaliniitantramHK-32	dharma karma tathā japyametat sarvaṃ nivartate || 9 ||	dharma karma tathā japyam etat sarvam nivartate  /
MBjnaanasankaliniitantramHK-33	kāṣṭhamadhye yathā vahniḥ puṣpe gandhaḥ payo'mṛtam |	kāṣṭha madhye yathā vahniḥ puṣpe gandhaḥ payaḥ mṛtam 
MBjnaanasankaliniitantramHK-34	dehamadhye tathā devaḥ puṇyapāpavivarjitaḥ || 10 ||	deha madhye tathā devaḥ puṇya pāpa vivarjitaḥ 
MBjnaanasankaliniitantramHK-35	iḍā bhagavatī gaṅgā piṅgalā yamunā nadī |	iḍā bhagavatī gaṅgā piṅgalā yamunā nadī 
MBjnaanasankaliniitantramHK-36	iḍāpiṅgalayormadhye suṣumnā ca sarasvatī || 11 ||	iḍā piṅgalayoḥ madhye suṣumnā ca sarasvatī 
MBjnaanasankaliniitantramHK-37	triveṇīsaṃgamo yatra tīrtharājaḥ sa ucyate |	triveṇīsaṃgamaḥ yatra tīrtha rājaḥ saḥ ucyate 
MBjnaanasankaliniitantramHK-38	tatra snānaṃ prakurvīta sarvapāpaiḥ pramucyate || 12 ||	tatra snānam prakurvīta sarva pāpaiḥ pramucyate  /
MBjnaanasankaliniitantramHK-39	devī uvāca	devī uvāca 
MBjnaanasankaliniitantramHK-40	kīdṛśī khecarī mudrā vidyā ca śāmbhavī punaḥ |	kīdṛśī khecarī mudrā vidyā ca śāmbhavī punar 
MBjnaanasankaliniitantramHK-41	kīdṛśyadhyātmavidyā ca tanme brūhi maheśvara || 13 ||	kīdṛśī adhyātma vidyā ca tat me brūhi maheśvara 
MBjnaanasankaliniitantramHK-42	īśvara uvāca	īśvaraḥ uvāca 
MBjnaanasankaliniitantramHK-43	manaḥ sthiraṃ yasya vināvalambanaṃ	manaḥ sthiram yasya vinā avalambanam 
MBjnaanasankaliniitantramHK-44	vāyuḥ sthiro yasya vinā nirodhanam |	vāyuḥ sthiraḥ yasya vinā nirodhanam 
MBjnaanasankaliniitantramHK-45	dṛṣṭiḥ sthirā yasya vināvalokanaṃ	dṛṣṭiḥ sthirā yasya vinā avalokanam 
MBjnaanasankaliniitantramHK-46	sā eva mudrā vicarantī khecarī || 14 ||	sā eva mudrā vicarantī khecarī 
MBjnaanasankaliniitantramHK-47	bālasya mūrkhasya yathaiva cetaḥ	bālasya mūrkhasya yathā eva cetaḥ 
MBjnaanasankaliniitantramHK-48	svapnena hīno'pi karoti nidrām |	svapnena hīnaḥ api karoti nidrām 
MBjnaanasankaliniitantramHK-49	tato gataḥ patho nirāvalambaḥ	tatas gataḥ pathaḥ nirāvalambaḥ 
MBjnaanasankaliniitantramHK-50	sā eva vidyā vicarantī śāmbhavī || 15 ||	sā eva vidyā vicarantī śāmbhavī  
MBjnaanasankaliniitantramHK-51	devī uvāca	devī uvāca 
