segmentnr	original	analyzed
SA_MB_tattvaprakasaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_tattvaprakasaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00010	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_tattvaprakasaHK-2	Uniform title: āṣṭaprakaraṇa tattvaprakāśa	uniform title tattvaprakāśa 
SA_MB_tattvaprakasaHK-3	Main title: āṣṭaprakaraṇam tattvaprakāśaḥ	main title āṣṭa prakaraṇam tattvaprakāśaḥ 
SA_MB_tattvaprakasaHK-4	Secondary title: tatvaprakāśikā-tatvasaṃgraha-tatvatrayanirṇayāḥ savyākhyāḥ aghoraśivācārya	secondara title tatva prakāśikā tatva saṃgraha tatvatraya nirṇayāḥ savyākhyāḥ aghora śiva ācārya 
SA_MB_tattvaprakasaHK-5	Author : bhojadeva	authoḥ bhojadeva 
SA_MB_tattvaprakasaHK-6	Commentator : aghoraśiva	aghora śiva 
SA_MB_tattvaprakasaHK-7	Editor : kṛṣṇa śāstrī	e ditoḥ kṛṣṇa śāstrī 
SA_MB_tattvaprakasaHK-8	Description: E-text of the tattvaprakāśaḥ from the from tatvaprakasika-tatvasaṃgraha-tatvatrayanirṇayāḥ savyākhyāḥ aghoraśivācarya	description etext of the tattva prakāśaḥ savya ākhyāḥ aghora śiva ācarya 
SA_MB_tattvaprakasaHK-9	of the devakottai series.	of the devakottai series 
SA_MB_tattvaprakasaHK-10	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark dyczkowski 
SA_MB_tattvaprakasaHK-11	Revision 0: December 12, 2007	revision december 
