segmentnr	original	analyzed
SA_MBL_aghuYV-combinedHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBL_aghuYV-combinedHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00351	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBL_aghuYV-combinedHK-2	Uniform title: laghuyogavāsiṣṭha with commentary vāsiṣṭhacandrikā	uniform title laghuyogavāsiṣṭha with commentary vāsiṣṭhacandrikā 
SA_MBL_aghuYV-combinedHK-3	Editor : Vasudeva Sharma Panasikara	editoḥ vasu deva sharma panasikara 
SA_MBL_aghuYV-combinedHK-4	Notes: This e-text was transcribed by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes this etext was transcribed by the staff of muktabodha under the supervision of mark sg dyczkowski 
SA_MBL_aghuYV-combinedHK-5	Revision 0: June 26, 2016	revision june 
SA_MBL_aghuYV-combinedHK-6	Publication year : 1933	publication year 
SA_MBL_aghuYV-combinedHK-7	Publication city : Bombay	publication citi bombay 
SA_MBL_aghuYV-combinedHK-8	Publication country : India	publication country india 
SA_MBL_aghuYV-combinedHK-9	contents of the Laghuyogavāsiṣṭha also called ṃokṣopāya	contents of the laghuyogavāsiṣṭha also called ṃokṣopāya 
SA_MBL_aghuYV-combinedHK-10	ā) vairāgyaprakaraṇam	ā vairāgya prakaraṇam 
SA_MBL_aghuYV-combinedHK-11	iti śrīvālmīkīye mokṣopāye vairāgyaprakaraṇe vairāgyotpattipratipādano nāma	iti śrī vālmīkīye mokṣopāye vairāgya prakaraṇe vairāgyotpattipratipādanaḥ nāma 
SA_MBL_aghuYV-combinedHK-12	prathamaḥ sargaḥ || 1 ||	prathamaḥ sargaḥ 
SA_MBL_aghuYV-combinedHK-13	iti śrīmokṣopāye vairāgyaprakaraṇe jagaddoṣaprakāśo nāma dvitīyaḥ sargaḥ || 2 ||	iti śrī mokṣopāye vairāgya prakaraṇe jagaddoṣaprakāśaḥ nāma dvitīyaḥ sargaḥ  /
SA_MBL_aghuYV-combinedHK-14	iti śrīvālmīkīye mokṣopāye vairāgyaprakaraṇe tṛtīyaḥ sargaḥ || 3 ||	iti śrī vālmīkīye mokṣopāye vairāgya prakaraṇe tṛtīyaḥ sargaḥ 
SA_MBL_aghuYV-combinedHK-15	B) utpattiprakaraṇam	utpatti prakaraṇam 
SA_MBL_aghuYV-combinedHK-16	iti śrīvāsiṣṭhavivaraṇe vālmīkīye mokṣopāye prathamaḥ sargaḥ || 1 ||	iti śrī vāsiṣṭha vivaraṇe vālmīkīye mokṣopāye prathamaḥ sargaḥ 
SA_MBL_aghuYV-combinedHK-17	iti śrīvālmīkīye mokṣopāye utpattiprakaraṇe maṇḍapopākhyāne līlopākhyānaṃ	iti śrī vālmīkīye mokṣopāye utpatti prakaraṇe maṇḍapa upākhyāne līlā upākhyānam 
SA_MBL_aghuYV-combinedHK-18	nāma dvitīyaḥ sargaḥ || 2 ||	nāma dvitīyaḥ sargaḥ   
SA_MBL_aghuYV-combinedHK-19	iti śrīmokṣopāye utpattiprakaraṇe sūcyupākhyānaṃ nāma tṛtīyaḥ sargaḥ || 3 ||	iti śrī mokṣopāye utpatti prakaraṇe sūcyupākhyānam nāma tṛtīyaḥ sargaḥ  
SA_MBL_aghuYV-combinedHK-20	iti śrīyogavāsiṣṭhe mokṣopāya utpattiprakaraṇe aindavopākhyānaṃ nāma	iti śrī yogavāsiṣṭhe mokṣopāye utpatti prakaraṇe aindavopākhyānam nāma 
SA_MBL_aghuYV-combinedHK-21	caturthaḥ sargaḥ || 4 ||	caturthaḥ sargaḥ 
SA_MBL_aghuYV-combinedHK-22	iti śrīmokṣopāye utpattiprakaraṇe indropākhyānaṃ nāma pañcamaḥ sargaḥ || 5 ||	iti śrī mokṣopāye utpatti prakaraṇe indropākhyānam nāma pañcamaḥ sargaḥ  /
SA_MBL_aghuYV-combinedHK-23	iti śrīyogavāsiṣṭhasāre mokṣopāye cittopākhyānaṃ nāma ṣaṣṭhaḥ sargaḥ || 6 ||	iti śrī yogavāsiṣṭhasāre mokṣopāye cittopākhyānam nāma ṣaṣṭhaḥ sargaḥ  
SA_MBL_aghuYV-combinedHK-24	iti śrīyogavāsiṣṭhasāre mokṣopāya utpattiprakaraṇe bālakākhyāyikopākhyānaṃ	iti śrī yogavāsiṣṭhasāre mokṣopāye utpatti prakaraṇe bālakākhyāyikā upākhyānam 
SA_MBL_aghuYV-combinedHK-25	nāma saptamaḥ sargaḥ || 7 ||	nāma saptamaḥ sargaḥ   
