segmentnr	original	analyzed
SA_GS40_vanighpu-0	Vāhaṭa: Aṣṭāṅganighaṇṭu	vāhaṭa aṣṭāṅganighaṇṭu 
SA_GS40_vanighpu-1	sarvajñāya namaskṛtya dravyāṇāṃ gūḍhavācinām /	sarvajñāya namaskṛtya dravyāṇām gūḍha vācinām 
SA_GS40_vanighpu-2	aṣṭāṅgasaṃgrahoktānāṃ nighaṇṭur abhidhīyate // VAnigh_1 //	aṣṭāṅgasaṃgraha uktānām nighaṇṭuḥ abhidhīyate 
SA_GS40_vanighpu-3	vidārīpañcāṅgulavṛścikālī- vṛścīvadevāhvayaśūrpaparṇyaḥ /	vidārī pañcāṅgula vṛścikālī vṛścīva devāhvaya śūrpaparṇyaḥ 
SA_GS40_vanighpu-4	kaṇḍūkarī jīvanāhvasvasaṃjñe dve pañcake gopasutā tripādī // VAnigh_2 //	               
SA_GS40_vanighpu-5	vidāryādir ayaṃ hṛdyo bṛṃhaṇo vātapittahā /	vidārī ādiḥ ayam hṛdyaḥ bṛṃhaṇaḥ vāta pitta hā 
SA_GS40_vanighpu-6	śoṣagulmāṅgamardordhva- śvāsakāsaharo gaṇaḥ // VAnigh_3 //	śoṣa gulma aṅgamarda ūrdhva śvāsa kāsa haraḥ gaṇaḥ 
SA_GS40_vanighpu-7	vidārī gajavājīṣṭā vṛṣagandhekṣugandhikā /	            
SA_GS40_vanighpu-8	śṛgālikā puṣpavallī śuklakandā palāśikā // VAnigh_4 //	        
SA_GS40_vanighpu-9	kṣīrekṣuvallīgandhānyā kṣīraśuklā payasvinī /	           
SA_GS40_vanighpu-10	vallīpalāśikā kṣīra- vidārī śreṣṭhakandakaḥ // VAnigh_5 //	        
SA_GS40_vanighpu-11	pañcāṅgulo vardhamānaś citro gandharvahastakaḥ /	pañcāṅgulaḥ vardhamānaḥ citraḥ gandharvahastakaḥ 
SA_GS40_vanighpu-12	uruvūkas tathairaṇḍa āmaṇḍo vātanāśanaḥ // VAnigh_6 //	           
SA_GS40_vanighpu-13	raktairaṇḍo dvitīyas tu vyāghro vyāghratalopamaḥ /	raktairaṇḍaḥ dvitīyaḥ tu vyāghraḥ vyāghra tala upamaḥ 
SA_GS40_vanighpu-14	nakrāhidaṃṣṭrikā kolī vṛścikāly uṣṭradhūmakaḥ // VAnigh_7 //	          
SA_GS40_vanighpu-15	kāleyī dhūmrapattroṣṭrā viśalyā sarpadaṃṣṭrikā /	           
SA_GS40_vanighpu-16	punarnavā varṣaketuḥ vṛścīvaḥ śvetamūlakaḥ // VAnigh_8 //	           
SA_GS40_vanighpu-17	varṣābhūḥ dīrghapattrā ca vikasas tu kaṭhillakaḥ /	           
SA_GS40_vanighpu-18	sunāḍiko raktapuṣpo viśākho maṇḍalacchadaḥ // VAnigh_9 //	         
SA_GS40_vanighpu-19	sahadevā mahāgandhā devagandhā balāhvayā /	              
SA_GS40_vanighpu-20	gāṅgerukī nāgabalā kharabandhā niśāhvayā // VAnigh_10 //	            
SA_GS40_vanighpu-21	viśvadevā jhaṣā kālā tathā cāśvagavedhukā /	viśvadevā jhaṣā kālā tathā ca aśvagavedhukā 
SA_GS40_vanighpu-22	mudgaparṇī sahā sūpya- parṇī mārjāragandhikā // VAnigh_11 //	mudgaparṇī sahā sūpya parṇī mārjāragandhikā 
SA_GS40_vanighpu-23	kākamudgā kṣudrarasā cāsrapittaharā sarā /	          
SA_GS40_vanighpu-24	piśācī siṃhavinnā ca māṣaparṇī mahāsahā // VAnigh_12 //	           
SA_GS40_vanighpu-25	markaṭī cātmaguptā ca kaṇḍūkṛt kapikacchurā /	            
SA_GS40_vanighpu-26	vṛṣyabījā galekaṇḍū- karī śārdulavigrahā // VAnigh_13 //	          
SA_GS40_vanighpu-27	phaṇijihvāparṇy abhīruḥ pīvarīndīvarī varī /	          
SA_GS40_vanighpu-28	sūkṣmapattrā dvīpiśatruḥ śatamūlī śatāvarī // VAnigh_14 //	         
SA_GS40_vanighpu-29	kākolī kavarī vīrā dhvāṅkṣolī kṣīraśuklikā /	            
SA_GS40_vanighpu-30	jīvantī jīvanī jīvā śākaśreṣṭhā sumaṅgalā // VAnigh_15 //	           
SA_GS40_vanighpu-31	payasyā payasī poṭa- galā jñeyārkapuṣpikā /	             
SA_GS40_vanighpu-32	jīvakaḥ kūrcanibhas tu vṛṣāṇī vṛṣabho vṛṣaḥ // VAnigh_16 //	    tu       
SA_GS40_vanighpu-33	pṛśniparṇī pṛthakparṇī dhāvanī kalaśī guhā /	         
SA_GS40_vanighpu-34	śṛgālavinnā lāṅgūlī sthirā kroṣṭukapucchikā // VAnigh_17 //	        
SA_GS40_vanighpu-35	vidārigandhāṃśumatī śālaparṇī sthirā dhruvā /	          
SA_GS40_vanighpu-36	triparṇy atiguhā saumyā mahākṣī tanvikā matā // VAnigh_18 //	           
SA_GS40_vanighpu-37	vyāghrī nidigdhikā kṣudrā drāvaṇī kaṇṭakārikā /	          
SA_GS40_vanighpu-38	siṃhā ca kṣudravārttākī bṛhatī bahuputrikā // VAnigh_19 //	siṃhā ca kṣudravārttākī bṛhatī bahuputrikā 
SA_GS40_vanighpu-39	vārttākī hiṅgulī siṃhī bhāṇṭākī duṣpradharṣiṇī /	           
SA_GS40_vanighpu-40	gokaṇṭako gokṣurakaḥ śvadaṃṣṭrā ca trikaṇṭakaḥ // VAnigh_20 //	            
SA_GS40_vanighpu-41	kanyā gopī kṛṣṇavallī sārivā phāṇijihvikā /	            
SA_GS40_vanighpu-42	sugandhimūlā bhadrā ca sugandhā gopavally api // VAnigh_21 //	sugandhimūlā bhadrā ca sugandhā gopavallī api 
SA_GS40_vanighpu-43	haṃsapādī raktapādī tripādī kīṭamārikā /	          
SA_GS40_vanighpu-44	dhṛtarāṣṭrapadī caiva mṛtamandātiparṇikā // VAnigh_22 //	         
SA_GS40_vanighpu-45	sārivośīrakāśmarya- madhūkaśiśiradvayam /	            
SA_GS40_vanighpu-46	yaṣṭī paruṣakaṃ hanti dāhapittāsratṛḍjvarān // VAnigh_23 //	    hanti         
SA_GS40_vanighpu-47	sārivādigaṇaṃ vakṣye purā proktā tu sārivā /	sārivādi gaṇam vakṣye purā proktā tu sārivā 
SA_GS40_vanighpu-48	vīraṇyābhayalāmajja- kośīram amṛṇālakam // VAnigh_24 //	vīraṇī abhaya lāmajja ka uśīram amṛṇālakam 
SA_GS40_vanighpu-49	vīraṃ vīraṇamūlaṃ ca bahumūlaṃ raṇapriyā /	    ca      
SA_GS40_vanighpu-50	kāśmaryabhīruḥ śrīparṇī kāśmaryaṃ kaṭphalaṃ tathā // VAnigh_25 //	            
SA_GS40_vanighpu-51	ḍolāphalas tīkṣṇasāro madhūko guḍapuṣpakaḥ /	         
SA_GS40_vanighpu-52	madhupuṣpo lodhrapuṣpo vānaprastho madhudrumaḥ // VAnigh_26 //	         
SA_GS40_vanighpu-53	jñeyo madhūlasaṃjño 'pi madhūko vārisaṃsthitaḥ /	jñeyaḥ madhūla saṃjñaḥ madhūkaḥ vāri saṃsthitaḥ 
SA_GS40_vanighpu-54	chade hrasvas tailapuṣpas tulyas tu rasavīryataḥ // VAnigh_27 //	          
SA_GS40_vanighpu-55	bhadraśriyaṃ malayajaṃ gośīrṣaṃ śvetacandanam /	bhadraśriyam malayajam gośīrṣam śvetacandanam 
SA_GS40_vanighpu-56	kucandanaṃ tāmravarṇaṃ lohitaṃ raktacandanam // VAnigh_28 //	kucandanam tāmra varṇam lohitam raktacandanam 
SA_GS40_vanighpu-57	yaṣṭī madhukayaṣṭyāhvā madhukaṃ klītakāhvayam /	              
SA_GS40_vanighpu-58	paruṣako mṛduphalo roṣajo dhanvanacchadaḥ // VAnigh_29 //	         
SA_GS40_vanighpu-59	kṛṣṇāgranthikakākamācicavikāviśvauṣadhājājibhiḥ pāṭhārāmaṭhareṇukāgajakaṇāsiddhārthacitroṣaṇaiḥ /	                                    
SA_GS40_vanighpu-60	spṛkkā jātyajamodahiṅgutruṭibhiḥ bhārṅgīvilaṅgānvitaiḥ ebhir viṃśatibhiḥ kaphāmayaharaḥ kṛṣṇādiko 'yaṃ gaṇaḥ // VAnigh_30 //	spṛkkā jātī ajamoda hiṅgu truṭibhiḥ bhārṅgī vilaṅgā anvitaiḥ ebhiḥ viṃśatibhiḥ kapha āmaya haraḥ kṛṣṇā ādikaḥ yam gaṇaḥ 
SA_GS40_vanighpu-61	pippalī māgadhī kṛṣṇā vaidehī capalā kaṇā /	          
SA_GS40_vanighpu-62	upakulyā kaulanāmā śauṇḍī syāt tīkṣṇataṇḍulā // VAnigh_31 //	           
SA_GS40_vanighpu-63	kākamācī gucchaphalā svaryā maricikā phalā /	          
SA_GS40_vanighpu-64	kākolī cavikā cavyaṃ granthilā kolavallikā // VAnigh_32 //	          
SA_GS40_vanighpu-65	śuṇṭhī mahauṣadhaṃ viśvaṃ nāgaraṃ viśvabheṣajam /	śuṇṭhī mahauṣadham viśvam nāgaram viśvabheṣajam 
SA_GS40_vanighpu-66	ajājī jīrakaṃ mātā medhyaṃ syād auttarāpatham // VAnigh_33 //	ajājī jīrakam mātā medhyam syāt auttarāpatham 
SA_GS40_vanighpu-67	kṛṣṇajīreti kākolī kālikodgāraśodhanī /	  iti         
SA_GS40_vanighpu-68	jīraṇā kārabhī yoni- śūlaghnī copakuñcikā // VAnigh_34 //	jīraṇā kārabhī yoni śūlaghnī ca upakuñcikā 
SA_GS40_vanighpu-69	mālavī triśirā pāṭhā prācīnā vṛttaparṇikā /	          
SA_GS40_vanighpu-70	ambaṣṭhā sthāpanī vīrā bodhakī ca kucelikā // VAnigh_35 //	           
SA_GS40_vanighpu-71	jantughnaṃ jaraṇaṃ hiṅgu bhūtaghnaṃ vastihiṃsakaḥ /	          
SA_GS40_vanighpu-72	kapilā reṇukā kauntī rājaputrī hareṇukā // VAnigh_36 //	        
SA_GS40_vanighpu-73	śreyasī syād gajakaṇā- kṛtrimācavikāphalā /	            
SA_GS40_vanighpu-74	āsurī sarṣapo rājī nāsāsaṃvedanaḥ kaṭuḥ // VAnigh_37 //	          
SA_GS40_vanighpu-75	siddhārthako bhūtanāśo rakṣoghnaḥ śvetasarṣapaḥ /	         
SA_GS40_vanighpu-76	tilā kaṭvī matsyapittā kaṭukā śakulādanī // VAnigh_38 //	          
SA_GS40_vanighpu-77	vallījaṃ yavaneṣṭaṃ syān maricaṃ tīkṣṇam ūṣaṇam /	         
SA_GS40_vanighpu-78	spṛkkā spṛk brāhmaṇī devī piśunā ca latā satī // VAnigh_39 //	spṛkkā spṛś brāhmaṇī devī piśunā ca latā satī 
SA_GS40_vanighpu-79	jātīphalaṃ majjasāraṃ jātī madanaśauṇḍikau /	           
SA_GS40_vanighpu-80	ajamodā kharāhvā ca bastamodā ca markaṭī // VAnigh_40 //	ajamodā kharāhvā ca bastamodā ca markaṭī 
SA_GS40_vanighpu-81	elā tu drāviḍī tutthā sūkṣmailā bahulā truṭiḥ /	          
SA_GS40_vanighpu-82	bhārṅgī gardabhaśākaṃ ca padmā brāhmaṇayaṣṭikā // VAnigh_41 //	bhārṅgī gardabhaśākam ca padmā brāhmaṇayaṣṭikā 
SA_GS40_vanighpu-83	padmakapuṇḍrau vṛddhitugarddhayaḥ śṛṅgy amṛtā daśa jīvanasaṃjñāḥ /*	padmaka puṇḍrau vṛddhi tuga ṛddhayaḥ śṛṅgī amṛtā daśa jīvana saṃjñāḥ 
SA_GS40_vanighpu-84	stanyakarā ghnantīraṇapittaṃ prīṇanajīvanabṛṃhaṇavṛṣyāḥ // VAnigh_42 //*	stanya karāḥ ghnanti īraṇa pittam prīṇana jīvana bṛṃhaṇa vṛṣyāḥ 
SA_GS40_vanighpu-85	padmakādigaṇaṃ vakṣye hemapadmaṃ tu padmakam /	           
SA_GS40_vanighpu-86	prapauṇḍarīkaṃ śrīpuṣpaṃ puṇḍrāhvaṃ mūlasādhanam // VAnigh_43 //	            
SA_GS40_vanighpu-87	vṛddhis tu śrāvaṇī puṣṭiḥ mahāvṛddhiḥ parocyate /	vṛddhiḥ tu śrāvaṇī puṣṭiḥ mahāvṛddhiḥ parā ucyate 
SA_GS40_vanighpu-88	tavakṣīrī tuṣā śubhrā vaṃśākhyā vaṃśarocanā // VAnigh_44 //	tavakṣīrī tuṣā śubhrā vaṃśākhyā vaṃśarocanā 
SA_GS40_vanighpu-89	śṛṅgī smṛtā mahāghoṣā jñeyā karkaṭaśṛṅgikā /	          
SA_GS40_vanighpu-90	guḍūcī kuṇḍalī chinna- ruhā kāṇḍodbhavāmṛtā // VAnigh_45 //	          
SA_GS40_vanighpu-91	madhuparṇī vayaḥsthā ca maṇḍalī tantrikā smṛtā /	           
SA_GS40_vanighpu-92	śalyaparṇī maṇicchidrā medā medaḥsamudbhavā // VAnigh_46 //	          
SA_GS40_vanighpu-93	mahāmedā vṛkṣaruhā mahāpuruṣadantikā /	        
SA_GS40_vanighpu-94	daśānāṃ jīvanīyānāṃ saṃjñā tu parikīrtitā // VAnigh_47 //	daśānām jīvanīyānām saṃjñā tu parikīrtitā 
SA_GS40_vanighpu-95	paruṣakaṃ varā drākṣā kaṭphalaṃ katakāt phalāt /	            
SA_GS40_vanighpu-96	rājāhvaṃ dāḍimaṃ śākaṃ tṛṇmūtrāmayavātajit // VAnigh_48 //	                     
SA_GS40_vanighpu-97	paruṣādigaṇaṃ vakṣye purā proktaṃ paruṣakam /	          
SA_GS40_vanighpu-98	varottamā ca triphalā śreṣṭhā cāpi phalatrayam // VAnigh_49 //	varā uttamā ca triphalā śreṣṭhā ca api phalatrayam 
SA_GS40_vanighpu-99	prāṇadā pūtanāmoghā harītaky abhayā jayā /	prāṇadā pūtanā amoghā harītakī abhayā jayā 
SA_GS40_vanighpu-100	pathyāmṛtā haimavatī kāyasthā rohiṇī smṛtā // VAnigh_50 //	pathyā amṛtā haimavatī kāyasthā rohiṇī smṛtā 
SA_GS40_vanighpu-101	akṣaḥ kaliḥ karṣaphalo vindhyajāto vibhītakaḥ /	         
SA_GS40_vanighpu-102	koraṅgako mṛduphalo dhātrī cāmalakī śivā // VAnigh_51 //	           
