segmentnr	original	analyzed
SA_GR12_hsasvrpu-0	Viṣayasūcī by K.K. Dixit (verse numbers bracketed)	viṣaya sūcī by kk dixit verse numbers bracketed 
SA_GR12_hsasvrpu-1	===pahalā stabaka===	pahalā stabaka 
SA_GR12_hsasvrpu-2	graṃtha prastāvanā	graṃtha prastāvanā 
SA_GR12_hsasvrpu-3	1.1 mokṣasādhanarūpa se dharma kī upādeyatā (1-29)	          
SA_GR12_hsasvrpu-4	1.2 bhūtacaitanyavādakhaṃḍana (30-78)	       
SA_GR12_hsasvrpu-5	1.3 maiṃ viṣayaka pratyakṣa anubhava se ātmā kī siddhi (79-87)	maiṃ viṣayaka pratyakṣa anubhava se ātmā kī siddhi 
SA_GR12_hsasvrpu-6	1.4 ātmā tathā karma ke saṃbaṃdha meṃ matamatāntara (88-109)	ātmā tathā karma ke saṃbaṃdha meṃ mata mata antara 
SA_GR12_hsasvrpu-7	1.5 bhūtacaitanyavādakhaṃḍana kā upasaṃhāra (110-112)	      
SA_GR12_hsasvrpu-8	===dūsarā stabaka===	dūsarā stabaka 
SA_GR12_hsasvrpu-9	2.1 puṇya, pāpa tathā mokṣa se saṃbaṃdhita kuccha praśna (113-163)	puṇya pāpa tathā mokṣa se saṃbaṃdhita kuccha praśna 
SA_GR12_hsasvrpu-10	2.2 kālavāda, svabhāvavāda,	kāla vāda svabhāva vāda 
SA_GR12_hsasvrpu-11	niyativāda,	niyati vāda 
SA_GR12_hsasvrpu-12	karmavāda,	karma vāda 
SA_GR12_hsasvrpu-13	kālādisāmagrīvāda (164-193)	kāla ādi sāmagrī vāda 
SA_GR12_hsasvrpu-14	===tīsarā stabaka===	tīsarā stabaka 
SA_GR12_hsasvrpu-15	3.1 īśvaravādakhaṃḍana (194-210)	īśvara vāda khaṃḍana 
SA_GR12_hsasvrpu-16	3.2 prakṛtipuruṣavādakhaṃḍana (211-237)	       
SA_GR12_hsasvrpu-17	===chauthā stabaka===	chauthā stabaka 
SA_GR12_hsasvrpu-18	4.1 kṣaṇikavādakhaṃḍana kī prastāvanā (238-247)	kṣaṇika vāda khaṃḍana kī prastāvanā 
SA_GR12_hsasvrpu-19	4.2 bhāva abhāva bana jātā hai isa mata kā khaṃḍana (248-275)	bhāva abhāva bana jātā hai isa mata kā khaṃḍana 
SA_GR12_hsasvrpu-20	4.3 abhāva bhāva bana jātā hai isa mata kā khaṃḍana (276-302)	abhāva bhāva bana jātā hai isa mata kā khaṃḍana 
SA_GR12_hsasvrpu-21	4.4 kṣaṇikavāda meṃ sāmagrīkāraṇatāvāda kī anupapatti (303-323)	         
SA_GR12_hsasvrpu-22	4.5 kṣaṇikavāda meṃ vāsyavāsakabhāva kī anupapatti (324-329)	       
SA_GR12_hsasvrpu-23	4.6 kṣaṇikavāda meṃ kāryakāraṇajñāna kī anupapatti (330-359)	        
SA_GR12_hsasvrpu-24	4.7 buddhavacanoṃ kī sahāyatā se kṣaṇikavāda kā khaṃḍana (360-374)	buddha vacanoṃ kī sahāya tā se kṣaṇika vāda kā khaṃḍana 
SA_GR12_hsasvrpu-25	===pāṃcavāṃ stabaka===	stabaka 
SA_GR12_hsasvrpu-26	5.1 bāhyārthakhaṃḍana (375-402)	      
SA_GR12_hsasvrpu-27	5.2 vijñānadvaitavāda meṃ mokṣa kī anupapatti (403-413)	vijñāna dvaita vāda meṃ mokṣa kī anupapatti 
SA_GR12_hsasvrpu-28	===chaṭṭhā stabaka===	chaṭṭhā stabaka 
SA_GR12_hsasvrpu-29	6.1 nirhetuka vināśa se kṣaṇikavāda kī siddhi nahīṃ (414-436)	nirhetuka vināśa se kṣaṇika vāda kī siddhi nahīṃ 
SA_GR12_hsasvrpu-30	6.2 arthakriyākāritva se kṣaṇikavāda kī siddhi nahīṃ (437-443)	arthakriyā kāri tva se kṣaṇika vāda kī siddhi nahīṃ 
SA_GR12_hsasvrpu-31	6.3 rūparūpāntaraṇa se kṣaṇikavāda kī siddhi nārthīṃ (444-450)	kṣaṇika vāda kī siddhi 
SA_GR12_hsasvrpu-32	6.4 antatogāmī nāśa se kṣaṇikavāda kī siddhi nahīṃ (451-463)	         
SA_GR12_hsasvrpu-33	6.5 kṣaṇikavāda tathā vijñānadvaitavāda ke pratipādana kā eka āśayaviśeṣa (464-466)	kṣaṇika vāda tathā vijñāna dvaita vāda ke pratipādana kā eka āśaya viśeṣa 
SA_GR12_hsasvrpu-34	6.6 śūnyavādakhaṃḍana (467-476)	     
SA_GR12_hsasvrpu-35	===sātavāṃ stabaka===	sātavān stabaka 
SA_GR12_hsasvrpu-36	7.1 jainasammata nityānityatvavāda kā samarthana (477-542)	jaina sammata nitya anitya tva vāda kā samarthana 
SA_GR12_hsasvrpu-37	===āṭhavāṃ stabaka	āṭhavām stabaka 
SA_GR12_hsasvrpu-38	8.1 brahmadvaitavādakhaṃḍana (543-552)	      
SA_GR12_hsasvrpu-39	===navāṃ stabaka===	navām stabaka 
SA_GR12_hsasvrpu-40	9.1 mokṣa kī saṃbhāvanā tathā mokṣa ke sādhana (553-579)	mokṣa kī saṃbhāvanā tathā mokṣa ke sādhana 
SA_GR12_hsasvrpu-41	===daśavāṃ stabaka===	stabaka 
SA_GR12_hsasvrpu-42	10.1 mīmāṃsaka ke sarvajñatākhaṃḍana kā khaṃḍana (580-626)	      
SA_GR12_hsasvrpu-43	10.2 bauddha ke sarvajñatākhaṃḍana kā khaṃḍana (627-643)	bauddha ke sarvajña tā khaṃḍana kā khaṃḍana 
SA_GR12_hsasvrpu-44	===gyārahavāṃ stabaka===	gyārahavām stabaka 
SA_GR12_hsasvrpu-45	11.1 śabdārthasaṃbaṃdhakhaṃḍana kā khaṃḍana (644-672)	śabda artha saṃbaṃdha khaṃḍana kā khaṃḍana 
SA_GR12_hsasvrpu-46	11.2 jñāna tathā kiryā ke bīca prādhānya-aprādhānya kā praśna (673-691)	jñāna tathā kiryā ke bīca prādhānya aprādhānya kā praśna 
SA_GR12_hsasvrpu-47	11.3 mokṣa kā svarūpa (692-697)	mokṣa kā svarūpa 
SA_GR12_hsasvrpu-48	11.4 graṃtha-upasaṃhāra (698-701) ========================	grantha aupasaṃhāra 
SA_GR12_hsasvrpu-49	granthaprastāvanā:	grantha prastāvanā 
SA_GR12_hsasvrpu-50	mokṣa-sādhanarūpa se dharma kī upādeyatā	          
SA_GR12_hsasvrpu-51	praṇamya paramātmānaṃ vakṣyāmi hitakāmyayā /	praṇamya paramātmānam vakṣyāmi hita kāmyayā 
SA_GR12_hsasvrpu-52	sattvānām alpabuddhīnāṃ śāstravārttāsamuccayam // HSvs_[1.1]1 //	sattvānām alpabuddhīnām śāstra vārttā samuccayam 
SA_GR12_hsasvrpu-53	yaṃ śrutvā sarvaśāstreṣu prāyas tattvaviniścayaḥ /	yam śrutvā sarva śāstreṣu prāyas tattva viniścayaḥ 
SA_GR12_hsasvrpu-54	jāyate dveṣaśamanaḥ svargasiddhisukhāvahaḥ // HSvs_[1.1]2 //	jāyate dveṣa śamanaḥ svarga siddhi sukha āvahaḥ 
SA_GR12_hsasvrpu-55	duḥkhaṃ pāpāt sukhaṃ dharmāt sarvaśāstreṣu saṃsthitiḥ /	duḥkham pāpāt sukham dharmāt sarva śāstreṣu saṃsthitiḥ 
