segmentnr	original	analyzed
MBcarcastavaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBcarcastavaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00307	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBcarcastavaHK-2	Uniform title: carcāstava	uniform title carcāḥ tava 
MBcarcastavaHK-3	Commentator : harabhatta sastrī	commentatoḥ harabhatta sa strī 
MBcarcastavaHK-4	Description: From volume 90 of the KSTS series	description from volume of the ksts series 
MBcarcastavaHK-5	Notes: Revision 0: Nov. 12, 2014	nov 
MBcarcastavaHK-6	Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBcarcastavaHK-7	Publisher : Fine Art Press	publisher fine art press 
MBcarcastavaHK-8	Publication year : 1963	publication year 
MBcarcastavaHK-9	Publication city : Srinigar	publication citi srinigar 
MBcarcastavaHK-10	Publication country : India	publication country india 
MBcarcastavaHK-11	p. 1)	p 
MBcarcastavaHK-12	pañcastavyāṃ carcāstavo dvitīyaḥ	pañcastavyām carcā stavaḥ dvitīyaḥ 
MBcarcastavaHK-13	prāyaḥ panthā bahulavidhigo dhāmni śākte'dhiśāyī	prāyas panthāḥ bahula vidhi gaḥ dhāmni śākta idhi śāyī 
MBcarcastavaHK-14	puṃsāṃ tattatphalanivahado dhyānavīryādhirūḍheḥ |	               
MBcarcastavaHK-15	no vā puṃdhāmani jaḍapade niṣphale no parasmin	na u vā pum dhāmani jaḍa pade niṣphale na u parasmin 
MBcarcastavaHK-16	iṣṭāptyai tat  sphuraduruphalā carcyate kāpi vallī ||	iṣṭa āptyai tat sphurat uru phalā carcyate kā api vallī 
MBcarcastavaHK-17	idānīṃ dvitīyaṃ carcāstavamupacikramiṣurācāryo	idānīm dvitīyam carcā stavam upacikramiṣuḥ ācāryaḥ 
