segmentnr	original	analyzed
SA_MB_kriyasaraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_kriyasaraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00118	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_kriyasaraHK-2	Uniform title: kriyāsāra volume 1	uniform title kriyāsāra volume 
SA_MB_kriyasaraHK-3	Author : nīlakaṇṭha	authoḥ nīlakaṇṭha 
SA_MB_kriyasaraHK-4	Alternate name : nilakaṇṭhaśivācārya v r	name nilakaṇṭha śiva ācārya r 
SA_MB_kriyasaraHK-5	Editor : venkathanāthācārya n s	e t itoḥ vā in kathana atha ācārya n s 
SA_MB_kriyasaraHK-6	Description: Transcribed from Sanskrit Series volume 95 of Oriental Research Institute Publications.	description transcribed from sanskrit series volume or oriental research institute publications 
SA_MB_kriyasaraHK-7	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_kriyasaraHK-8	Revision 0: Sept. 16, 2008	revision 
SA_MB_kriyasaraHK-9	Publisher : Oriental Research Institute	publisher oriental research institute 
SA_MB_kriyasaraHK-10	Publication year : 1954	publication year 
SA_MB_kriyasaraHK-11	Publication city : Mysore	publication citi mysore 
SA_MB_kriyasaraHK-12	Publication country : India	publication country india 
SA_MB_kriyasaraHK-13	śrī gaṇeśāya namaḥ	śrī gaṇeśāya namaḥ 
SA_MB_kriyasaraHK-14	|| kriyāsāraḥ ||	     
SA_MB_kriyasaraHK-15	upodghātaḥ	upodghātaḥ 
SA_MB_kriyasaraHK-16	śrī gurubhyo namaḥ | śrī gaṇādhipataye namaḥ ||	śrī gurubhyaḥ namaḥ śrī gaṇādhipataye namaḥ 
SA_MB_kriyasaraHK-17	ādyantamaṅgalamajāta samāna bhāvamādyanta viśvamajarāmayamātmavedam |	ādi anta maṅgalam ajāta samāna bhāvam ādi anta viśvam ajara amayam ātma vedam 
SA_MB_kriyasaraHK-18	pañcānanaṃ prabala pañca vinodaśīlaṃ saṃbhāvayemanasi	pañca ānanam prabala pañca vinoda śīlam saṃbhāvaye manasi 
SA_MB_kriyasaraHK-19	śaṅkaramambikeśam || 1 ||	śaṅkaram ambikeśam 
SA_MB_kriyasaraHK-20	kailāse vasate kalā nidhikalāṃ sānandamuttaṃsate |	kailāse vasate kalā nidhi kalām sa ānandam uttaṃsate 
SA_MB_kriyasaraHK-21	savyonmīlita śailarājatanayāpuṃbhāva miśrāyate |	          
SA_MB_kriyasaraHK-22	kastūrī kalitārdha kalpita kanatkarpūra lepollasadde hāyāmita kiṃkarairvilasate	kastūrī kalita ardha kalpita kanat karpūra lepa ullasat de hāyāmita kiṃkaraiḥ vilasate 
SA_MB_kriyasaraHK-23	tasmai namaḥ śambhave || 2 ||	tasmai namaḥ śambhave  
SA_MB_kriyasaraHK-24	rudrākṣastra galaṃ kṛtvā natitarāṃ śubhrairadabhraiḥ śubhairdivyāṅgān	kṛtvā galam kṛtvā śubhraiḥ adabhraiḥ śubhaiḥ divya aṅgān 
SA_MB_kriyasaraHK-25	bhasitairamanda hasitairmānyān parānandataḥ |	bhasitaiḥ amanda hasitaiḥ mānyān para ānandataḥ 
SA_MB_kriyasaraHK-26	tānvande śivakiṅkarāñchiva kṛpālabdhāṇimādyaṣṭakān pratyūhādri	tān vande śiva kiṅkarān śiva kṛpā labdha aṇima ādi aṣṭakān pratyūha adri 
SA_MB_kriyasaraHK-27	vibhedane paṭutarān dambholi kalpānaham || 3 ||	vibhedane paṭutarān dambholi kalpān aham 
SA_MB_kriyasaraHK-28	vande mallaya devadeśikavaraṃ tātaṃ śivārādhanābaddhotsāhamanādi vīravila	vande deva deśika varam tātam śiva ārādhana ābaddha utsāham anādi 
SA_MB_kriyasaraHK-29	sacchaivāgamoktakramaiḥ |	sat śaiva āgama ukta kramaiḥ 
SA_MB_kriyasaraHK-30	prātarmadhyadine'tha sāyamucitairnālaṃ divā śarvarī yatsvābhāvika	sāyam ucitaiḥ nālam divā śarvarī yat svābhāvika 
SA_MB_kriyasaraHK-31	bhaktiyogalaharī vistāraṇayākhilā || 4 ||	bhakti yoga laharī vistāraṇayā akhilā 
SA_MB_kriyasaraHK-32	tāṃ vande cennamāmbāmaharaha ruditairbhaktibhāvairudāraiḥ	tām vande ced nama ambām aharahar ruditaiḥ bhakti bhāvaiḥ udāraiḥ 
SA_MB_kriyasaraHK-33	pātivratyaṃ śivārcāparicaraṇavidhau sādhusaṃpādayantīm |	pātivratyam śiva arcā paricaraṇa vidhau sādhu saṃpādayantīm 
SA_MB_kriyasaraHK-34	maitrīmāsādayantīṃ paraśivapadayoḥ paśyatāṃ pāvayitriṃ	maitrīm āsādayantīm para śiva padayoḥ paśyatām pāvayitrim 
SA_MB_kriyasaraHK-35	dhātrī śīlānukartrīṃ parakṛta sahane sādaraṃ matsavitrīm || 5 ||	dhātrī śīla anukartrīm sahane sa ādaram mad savitrīm 
SA_MB_kriyasaraHK-36	p. 3)	p 
SA_MB_kriyasaraHK-37	devaḥ kailasanāthaḥ kalitaśārikalaḥ śarvarī paścimāṃśe	                  
SA_MB_kriyasaraHK-38	kāruṇyāṃ bho nidhirmāmaśiśiva damalaiḥ sūktivṛndairamandaiḥ |	kāruṇyām bho nidhiḥ mām aśiśiva damalaiḥ su ukti vṛndaiḥ amandaiḥ 
SA_MB_kriyasaraHK-39	sarveṣāmāgamānāṃ vacana samudayaiḥ saṃgṛhītaiḥ prabandhaṃ	sarveṣām āgamānām vacana samudayaiḥ saṃgṛhītaiḥ prabandham 
SA_MB_kriyasaraHK-40	kuryāstvaṃ vatsabuddhiḥ prasarati vimalā te kriyāsāra nāmnā || 6 ||	kuryāḥ tvam vatsa buddhiḥ prasarati vimalā te kriyā sāra nāmnā 
SA_MB_kriyasaraHK-41	ityājñaptastu tena svarasa vikasitāṃ buddhimāsādya sūkṣmāṃ	iti ājñaptaḥ tu tena sva rasa vikasitām buddhim āsādya sūkṣmām 
SA_MB_kriyasaraHK-42	bhūyasyai pritaye'haṃ jagatisumanasāṃ satkriyāsāramenam	bhūyasyai pritayā iham jagati sumanasām satkriyā sāram enam 
SA_MB_kriyasaraHK-43	kurve sarvāgamānāṃ paraśiva vacasāṃ saṃgrahaṃ nīlakaṇṭhaḥ	kurve sarva āgamānām para śiva vacasām saṃgraham nīlakaṇṭhaḥ 
SA_MB_kriyasaraHK-44	smāraṃ smāraṃ smārermanumanukalaya svapnalabdhopadeśam || 7 ||	smāram smāram smāreḥ manum anukalaya svapna labdha upadeśam 
SA_MB_kriyasaraHK-45	liṅgāṅgī manujo bhavedyadi punaḥ yadaivāṅga bhāk	liṅga aṅgī manujaḥ bhavet yadi punar yadā eva aṅga bhāj 
SA_MB_kriyasaraHK-46	sāraṅgī padasaṅgi pāṇikamalo'naṅgī kṛtānaṅgadṛk |	              
SA_MB_kriyasaraHK-47	aṅgasaṅgi bhujaṅga bhūṣaṇavaro gaṅgātaraṅgāvalī-	aṅga saṅgi bhujaṅga bhūṣaṇa varaḥ gaṅgā taraṅga āvalī 
SA_MB_kriyasaraHK-48	rājadramya kuraṅga liṅga śakalottaṃ sottamāṅgo bhavet || 8 ||	rāja dramya kuraṅga liṅga śakala uttam sa uttamāṅgaḥ bhavet  /
SA_MB_kriyasaraHK-49	nīlakaṇṭha mukhāṃbhodhernigamāgama vartmanā |	nīlakaṇṭha mukha aṃbhodheḥ nigama āgama vartmanā 
SA_MB_kriyasaraHK-50	nirgataṃ śaivarādghāntaṃ nīlakaṇṭhastanotyasau || 9 ||	nirgatam śaivarāt gha antam nīlakaṇṭhaḥ stanoti asau 
SA_MB_kriyasaraHK-51	pūrvācāryairakhila nigamairāgamai saktamārgāḥ	pūrva ācāryaiḥ akhila nigamaiḥ āgamaiḥ sakta mārgāḥ 
SA_MB_kriyasaraHK-52	kṣuṇṇāstīkṣṇaiḥ prabalamatibhirlabdha tatvāvabodhaiḥ |	kṣuṇṇāḥ tīkṣṇaiḥ prabala matibhiḥ labdha tatva avabodhaiḥ 
SA_MB_kriyasaraHK-53	saṃkṣipyoktairakṛtakavacoguṃphanaijaṃgamānāṃ	saṃkṣipya uktaiḥ akṛta kavacaḥ guṃphanaiḥ jaṃgamānām 
SA_MB_kriyasaraHK-54	bhūyo bhūyādamala manasāṃ bhūyasī bhaktivṛddhiḥ || 10 ||	bhūyas bhūyāt amala manasām bhūyasī bhakti vṛddhiḥ 
SA_MB_kriyasaraHK-55	śaivānāgama coditān śrutivaco nindyān bahanto'vada	śaivān āgama coditān śruti vacaḥ nindyān 
SA_MB_kriyasaraHK-56	nvyāsī yā khila sūtracoditamata pratyarthitā śakti darśinaḥ |	yā khila sūtra codita mata pratyarthitā śakti darśinaḥ 
SA_MB_kriyasaraHK-57	p. 4)	p 
SA_MB_kriyasaraHK-58	vedodīrita karma mārgacaratā meteṣu vai mukhyamapyanyeṣā-	veda udīrita karma mārga caratā mā eteṣu vai mukhyam api anyeṣā 
SA_MB_kriyasaraHK-59	madhikāritāṃ chrutimatācāracyutā cāriṇām || 11 ||	m adhikāri tām cāriṇām 
SA_MB_kriyasaraHK-60	śaiveṣmin śrutimūlatva vyāsasūtrānukūlatām |	śruti mūla tva vyāsa sūtra anukūla tām 
SA_MB_kriyasaraHK-61	vaidikācāraṇīyatvaṃ tannirasya na pradarśaye || 12 ||	vaidika ācāraṇīya tvam tat nirasya na pradarśaye 
SA_MB_kriyasaraHK-62	āgamānāmaśeṣāṇāmupadeṣṭā maheśvaraḥ |	āgamānām aśeṣāṇām upadeṣṭā maheśvaraḥ 
SA_MB_kriyasaraHK-63	vedānāmapi naiteṣu yuktaḥ prāmāṇya saṃśayaḥ || 13 ||	vedānām api na eteṣu yuktaḥ prāmāṇya saṃśayaḥ 
SA_MB_kriyasaraHK-64	prāmāṇyamaviśeṣeṇa nigamāgamavartmanā |	prāmāṇyam aviśeṣeṇa nigama āgama vartmanā 
SA_MB_kriyasaraHK-65	āgamā vividhājñeyā vedānāmavirodhinaḥ || 14 ||	āgamāḥ vividha ajñeyāḥ vedānām avirodhinaḥ 
SA_MB_kriyasaraHK-66	virodhinaśca tatraite śrutimārgānurodhinaḥ |	virodhinaḥ ca tatra ete śruti mārga anurodhinaḥ 
SA_MB_kriyasaraHK-67	karṣaṇādi pratiṣṭhāntā vaidikānuṣṭhitā yathā || 15 ||	karṣaṇa ādi pratiṣṭhā antā vaidika anuṣṭhitā yathā 
SA_MB_kriyasaraHK-68	tathaiva vīraśaivānāmāgamā vaidikā matāḥ |	tathā eva vīraśaivānām āgamāḥ vaidikāḥ matāḥ 
SA_MB_kriyasaraHK-69	vedāviruddha rūpeṇa vaidikatvamudāhṛtam || 16 ||	veda aviruddha rūpeṇa vaidika tvam udāhṛtam 
SA_MB_kriyasaraHK-70	yadivedokta mevasyādvaidikaṃ paramārthataḥ |	yadi veda uktam meva syāt vaidikam paramārthataḥ 
SA_MB_kriyasaraHK-71	ekādaśī vratādīnāṃ śrutyā coditakarmaṇām || 7 ||	ekādaśī vrata ādīnām śrutyā codita karmaṇām 
SA_MB_kriyasaraHK-72	avaidikatvātsarveṣāmananuṣṭheyatā bhavet |	avaidika tvāt sarveṣām ananuṣṭheya tā bhavet 
SA_MB_kriyasaraHK-73	vedāviruddhānuṣṭhānātpātityaṃ cāpatettadā || 18 ||	veda aviruddha anuṣṭhānāt pātityam ca āpatet tadā 
SA_MB_kriyasaraHK-74	yadyanuṣṭheyamevasyān dekādaśyādikaṃ budhaiḥ |	yadi anuṣṭheyam eva asyān dekādaśī ādikam budhaiḥ 
SA_MB_kriyasaraHK-75	śaivāgamāstadācārā vaidikānetikā pramā || 19 ||	śaiva āgamāḥ tad ācārāḥ pramā 
SA_MB_kriyasaraHK-76	smṛtibhiśca purāṇaiśca dīkṣitā eva vaidikāḥ |	smṛtibhiḥ ca purāṇaiḥ ca dīkṣitāḥ eva vaidikāḥ 
SA_MB_kriyasaraHK-77	śaivāgameṣu vihitā naivasyurvaidikā yadi || 20 ||	śaiva āgameṣu vihitāḥ 
SA_MB_kriyasaraHK-78	p. 5)	p 
SA_MB_kriyasaraHK-79	smṛtyuktā vaidikā neti kutastvaṃ naiva bāvase |	smṛti uktāḥ vaidikāḥ nā iti kutas tvam nā eva 
SA_MB_kriyasaraHK-80	vaidikāste bhaveyuścedāgamoktāśca vaidikāḥ || 21 ||	vaidikāḥ te bhaveyuḥ ced āgama uktāḥ ca vaidikāḥ 
SA_MB_kriyasaraHK-81	ata evā caraṃtyetānvaidikāḥ sakalā budhāḥ |	atas evā caranti etān vaidikāḥ sakalāḥ budhāḥ 
SA_MB_kriyasaraHK-82	ālayotsava karmādīn muktaye śāstra vittamāḥ || 22 ||	ālaya utsava karmādīn muktaye śāstra vittamāḥ 
SA_MB_kriyasaraHK-83	kāpālādi matānyāhuḥ śaivānyanyāni yāni ca |	kāpāla ādi matāni āhuḥ śaivāni anyāni yāni ca 
SA_MB_kriyasaraHK-84	avaidikāni sarvāṇi nācarettāni vaidikaḥ || 23 ||	avaidikāni sarvāṇi na ācaret tāni vaidikaḥ 
SA_MB_kriyasaraHK-85	śaivān pāśupatāṃścaiva jaṭilān muṇḍinastathā |	śaivān pāśupatān ca eva jaṭilān muṇḍinaḥ tathā 
SA_MB_kriyasaraHK-86	liṅgino vratinaścaiva pāṣaṇḍānparivarjayet || 24 ||	liṅginaḥ vratinaḥ ca eva pāṣaṇḍān parivarjayet  /
SA_MB_kriyasaraHK-87	ityanena niṣiddhāni kāpālādīni vai punaḥ |	iti anena niṣiddhāni kāpāla ādīni vai punar 
SA_MB_kriyasaraHK-88	vīraśaivakramagatā na nindyā iti tatkatham || 25 ||	vīra śaiva krama gatāḥ na nindyāḥ iti tat katham 
SA_MB_kriyasaraHK-89	na hiṃsyāditi vākyena hiṃsāmātre nivedhite |	na hiṃsyāt iti vākyena hiṃsā mātre nivedhite 
SA_MB_kriyasaraHK-90	yāgīya paśubandhādau na nivedho bhavedyathā || 26 ||	         
SA_MB_kriyasaraHK-91	sarvaśabdasya saṅkoco dharmato nyatra yuktimān |	sarva śabdasya saṅkocaḥ dharmataḥ nyatra yuktimān 
SA_MB_kriyasaraHK-92	yajeteti vidhistatra niyāmaka udāhṛtaḥ || 27 ||	yajeta iti vidhiḥ tatra niyāmakaḥ udāhṛtaḥ 
SA_MB_kriyasaraHK-93	vīraśaivetare śaive śaivānityādi niṃditam |	vīraśaiva itare śaive niṃditam 
SA_MB_kriyasaraHK-94	śaiva śabdasya saṅkocaḥ sarvaśabdādike yathā || 28 ||	śaiva śabdasya saṅkocaḥ sarva śabda ādike yathā 
SA_MB_kriyasaraHK-95	niyāmikā śrutistatra śrūyate bahuśaḥ punaḥ |	niyāmikā śrutiḥ tatra śrūyate bahuśas punar 
