segmentnr	original	analyzed
SA_MB_suprabhedagamaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_suprabhedagamaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00090	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_suprabhedagamaHK-2	Uniform title: suprabhedāgama	uniform title 
SA_MB_suprabhedagamaHK-3	Main title: suprabhedāgama (kriyāpāda and caryāpāda)	main title suprabheda āgama kriyāpāda and caryāpāda 
SA_MB_suprabhedagamaHK-4	Description: Transcribed from the Devakottai series.	description transcribed from the devakottai series 
SA_MB_suprabhedagamaHK-5	Notes: Transcribed by the staff of Muktabodha under the directions of Mark S. G. Dyczkowski.    Revision 1: Reformatted Apr. 13 2007	notes transcribed by the staff of muktabodha under the directions of mark s g dyczkowski     revision reformatted apr 
SA_MB_suprabhedagamaHK-6	Publisher : śivāgama siddhānta paripalana saṅgham	publisher śiva āgama siddhānta paripalana saṅgham 
SA_MB_suprabhedagamaHK-7	Publication year : 1931	publication year 
SA_MB_suprabhedagamaHK-8	Publication city : devakottai	publication citi 
SA_MB_suprabhedagamaHK-9	Publication country : India	publication country india 
SA_MB_suprabhedagamaHK-10	oṃ	om 
SA_MB_suprabhedagamaHK-11	śivamayam	śiva mayam 
SA_MB_suprabhedagamaHK-12	suprabhedam	su prabhedam 
SA_MB_suprabhedagamaHK-13	atha kriyāpāde praśnavidhipaṭalaḥ |	atha kriyā pāde praśnavidhi paṭalaḥ 
SA_MB_suprabhedagamaHK-14	kailāśaśikharāsīnaṃ munisaṅghaiḥ samāvṛtam |	kailāśa śikhara āsīnam muni saṅghaiḥ samāvṛtam 
SA_MB_suprabhedagamaHK-15	devairyakṣaiḥ sagandharvaiḥ siddhavidyādharairapi || 1-1 ||	devaiḥ yakṣaiḥ sa gandharvaiḥ siddha vidyādharaiḥ api 
SA_MB_suprabhedagamaHK-16	brahmāmṛgāṅkasūryaiśca lokeśairihasaṃvṛtam |	brahmā mṛgāṅka sūryaiḥ ca lokeśaiḥ iha saṃvṛtam 
SA_MB_suprabhedagamaHK-17	dṛṣṭvā praṇamya deveśaṃ vighneśovākyamabravit || 1-2 ||	dṛṣṭvā praṇamya deveśam vighneśaḥ vākyam abravit 
SA_MB_suprabhedagamaHK-18	bhagavan devadeveśa lokanāthajagatpate |	bhagavan devadeveśa lokanātha jagatpate 
SA_MB_suprabhedagamaHK-19	ananyamānaso bhūtvā śivajñānaṃ paraṃ vada || 1-3 ||	an anya mānasaḥ bhūtvā śiva jñānam param vada 
SA_MB_suprabhedagamaHK-20	yadavāpyanarāḥ sarve muktimāyānti kevalām |	yat avāpya narāḥ sarve muktim āyānti kevalām 
SA_MB_suprabhedagamaHK-21	jñānayogakriyācaryāḥ purāproktāḥ savistarāḥ || 1-4 ||	jñāna yoga kriyā caryāḥ purā proktāḥ sa vistarāḥ 
SA_MB_suprabhedagamaHK-22	puṃsāmanugrahārthāya saṃkṣepād vakumarhasi |	puṃsām anugraha arthāya saṃkṣepāt vakum arhasi 
SA_MB_suprabhedagamaHK-23	tantrāṇāmudbhavaṃ kiñcit mantrāṇāmudbhavaṃ katham || 1-5 ||	tantrāṇām udbhavam kiñcid mantrāṇām udbhavam katham 
SA_MB_suprabhedagamaHK-24	kiṃ śaucā camanaṃ deva snānaṃ bhasmavidhiḥ katham |	kim śaucā camanam deva snānam bhasma vidhiḥ katham 
SA_MB_suprabhedagamaHK-25	arcanāṅgañca pūjā ca mudrāṇāṃ lakṣaṇaṃ katham || 1-6 ||	arcana aṅgam ca pūjā ca mudrāṇām lakṣaṇam katham 
SA_MB_suprabhedagamaHK-26	naivedyaṃ cāgnikāryaśca agnikuṇḍabaliḥ katham |	naivedyam ca agni kāryaḥ ca agnikuṇḍa baliḥ katham 
SA_MB_suprabhedagamaHK-27	utsavasyavidhiḥ kovā snapanasya vidhiḥ katham || 1-7 ||	utsavasya vidhiḥ kaḥ u vā snapanasya vidhiḥ katham 
SA_MB_suprabhedagamaHK-28	śītakumbhaṃ kathaṃ deva navanaivedya lakṣaṇam |	śītakumbham katham deva nava naivedya lakṣaṇam 
SA_MB_suprabhedagamaHK-29	kārtikyāṅkṛttikādīpamāṣāḍhe pūrakarmakam || 1-8 ||	kārtikyām kṛttikā dīpa māṣāḍhe pūrakarmakam   
SA_MB_suprabhedagamaHK-30	phalapāka vidhānañca ācāryasya ca lakṣaṇam |	phalapāka vidhānañca ācāryasya ca lakṣaṇam 
SA_MB_suprabhedagamaHK-31	lakṣaṇaṃ karaṇānāñca grāmādīnāṃ kathaṃ prabho || 1-9 ||	lakṣaṇam karaṇānām ca grāma ādīnām katham prabho 
SA_MB_suprabhedagamaHK-32	vibhava niścayaṃ kiṃ vā karṣaṇasya vidhiḥ katham |	vibhava niścayam kim vā karṣaṇasya vidhiḥ katham 
SA_MB_suprabhedagamaHK-33	bālālayavidhiḥ kovā dhāmavāstu vidhi katham || 1-10 ||	bāla ālaya vidhiḥ kovā katham 
SA_MB_suprabhedagamaHK-34	ādyeṣṭakāvidhānaṃ kiṃ garbhanyāsavidhiḥ katham |	ādya iṣṭakā vidhānam kim garbhanyāsa vidhiḥ katham 
SA_MB_suprabhedagamaHK-35	aṅgulīnāṃ vidhānaṃ kiṃ kathaṃ prāsādalakṣaṇam || 1-11 ||	aṅgulīnām vidhānam kim katham prāsāda lakṣaṇam 
SA_MB_suprabhedagamaHK-36	mūrdhne'ṣṭakāvidhānaṃ kiṃ kathaṃ vā liṅgalakṣaṇam |	mūrdhnā iṣṭakā vidhānam kim katham vā liṅga lakṣaṇam 
SA_MB_suprabhedagamaHK-37	pratimālakṣaṇaṃ kiṃ vā aṅkurārpaṇalakṣaṇam || 1-12 ||	pratimā lakṣaṇam kim vā aṅkura arpaṇa lakṣaṇam 
