segmentnr	original	analyzed
SA_GR14_krdipc_u-0	//śrīḥ//	śrīḥ 
SA_GR14_krdipc_u-1	krama-dīpikā	         
SA_GR14_krdipc_u-2	śrīmad-bhagavat-śrī-kṛṣṇārādhana-nirūpaṇa-pravaṇa āgama-nibandhaḥ vidyā-vinoda-śrī-govinda-bhaṭṭācārya-kṛta-vivaraṇa-sahitā (1)	                                                                                       
SA_GR14_krdipc_u-3	prathamaḥ paṭalaḥ	prathamaḥ paṭalaḥ 
SA_GR14_krdipc_u-4	veṇu-vāda-vinoda-lālasaṃ	veṇu vāda vinoda lālasam 
SA_GR14_krdipc_u-5	divya-gandha-parilipta-vakṣasam /	divya gandha parilipta vakṣasam 
SA_GR14_krdipc_u-6	vallavī-hṛdaya-vitta-hāriṇaṃ	           
SA_GR14_krdipc_u-7	bhāvaye kam api gopa-nandanam //	bhāvaye kam api gopa nandanam 
SA_GR14_krdipc_u-8	viśiṣṭa-śiṣṭācārānumita-śruti-bodhita-kartavyatāka-prāripsita-pratibandhaka-durita-nivṛtty-asādhāraṇa-kāraṇam	viśiṣṭa śiṣṭa ācāra anumita śruti bodhita kartavya tāka prāripsita pratibandhaka durita nivṛtti asādhāraṇa kāraṇam 
SA_GR14_krdipc_u-9	iṣṭa-devatā'nusmaraṇa-pūrvakaṃ maṅgalam āśīr-vyājena kṛtaṃ śiṣya-śikṣārtham ādau	iṣṭadevatā anusmaraṇa pūrvakam maṅgalam āśīḥ vyājena kṛtam śiṣya śikṣā artham ādau 
SA_GR14_krdipc_u-10	nibadhnāti kalāttamāyety ādinā /	nibadhnāti kalāttamāya iti ādinā 
SA_GR14_krdipc_u-11	kalātta-māyā-lavakātta-mūrtiḥ	         
SA_GR14_krdipc_u-12	kala-kvaṇad-veṇu-nināda-ramyaḥ /	         
SA_GR14_krdipc_u-13	śrito hṛdi vyākulayaṃs trilokīṃ	śritaḥ hṛdi vyākulayan trilokīm 
SA_GR14_krdipc_u-14	śriye 'stu gopī-jana-vallabho vaḥ // Krd_1.1 //	śriye stu gopī jana vallabhaḥ vaḥ 
SA_GR14_krdipc_u-15	gopī-jana-vallabho yuṣmākaṃ śriye sampade 'stu bhūyād iti yojanā /	gopī jana vallabhaḥ yuṣmākam śriye sampade stu bhūyāt iti yojanā 
SA_GR14_krdipc_u-16	gopījanasya gopāṅganā-janasya vallabhaḥ svāmī /	gopī janasya gopa aṅganā janasya vallabhaḥ svāmī 
SA_GR14_krdipc_u-17	tathā ca gopī-janasyaivāvijñāta-vinaya-prakarasyāpi vallabhaḥ kiṃ punaḥ sādhakasyāśeṣa-pūjā-vidhāna-kovidasyeti bhāvaḥ /	tathā ca gopī janasya eva a vijñāta vinaya prakarasya api vallabhaḥ kim punar sādhakasya aśeṣa pūjā vidhāna kovidasya iti bhāvaḥ 
SA_GR14_krdipc_u-18	yad vā gopī prakṛtir jano mahad-ādir anayor vallabhaḥ preraka ity arthaḥ /	yat vā gopī prakṛtiḥ janaḥ mahat ādiḥ anayoḥ vallabhaḥ prerakaḥ iti arthaḥ 
SA_GR14_krdipc_u-19	kīdṛśaḥ kalāyāṃ jñāna-svarūpe svasmin āttāyāḥ prāptāyā adhyastāyā māyāyā lavakena leśena vikṣepātma-svabhāvena āttā prāptā mūrtir yena sa tathoktaḥ	kīdṛśaḥ kalāyām jñāna svarūpe svasmin āttāyāḥ prāptāyāḥ adhyastāyāḥ māyāyāḥ lavakena leśena vikṣepa ātma svabhāvena āttā prāptā mūrtiḥ yena sa tathā uktaḥ 
SA_GR14_krdipc_u-20	etena tasya śarīra-sambandhe 'pi na svarūpānusandhāna-pracyutir āvaraṇa-śakter aprāmāṇyād iti bhāvaḥ /	etena tasya śarīra sambandhe pi na sva rūpa anusandhāna pracyutiḥ āvaraṇa śakteḥ aprāmāṇyāt iti bhāvaḥ 
SA_GR14_krdipc_u-21	atha vā kalā bandhane,	atha vā kalā bandhane 
SA_GR14_krdipc_u-22	tathā ca bandhanātmaka-saṃsāra-pravartanārthaṃ svīkṛta-māyā-leśātmaka-jala-tattvātmanāṅgīkṛta-mūrtir iti /	tathā ca bandhana ātmaka saṃsāra pravartana artham svīkṛta māyā leśa ātmaka jala tattva ātmanā aṅgīkṛta mūrtiḥ iti 
SA_GR14_krdipc_u-23	toyena jīvān visasarja bhūmyām iti /	toyena jīvān visasarja bhūmyām iti 
SA_GR14_krdipc_u-24	athavā, saṃmohana-mantra-rūpakaṃ kāma-bījaṃ sakala-gopāla-mantrāṇāṃ bījam udāharati kaleti /	athavā saṃmohana mantra rūpakam kāma bījam sakala gopāla mantrāṇām bījam udāharati kalā iti 
SA_GR14_krdipc_u-25	kaś ca laś ca kalau tābhyām attau gṛhītau sambaddhau māyā-lavakau caturtha-svarānusvārau tābhyām āttā svīkṛtā bīja-rūpā mūrtir yena saḥ tathoktaḥ  #	kaḥ ca laḥ ca kalau tābhyām attau gṛhītau sambaddhau māyā lavakau caturtha svara anusvārau tābhyām āttā svīkṛtā bīja rūpā mūrtiḥ yena saḥ tathā uktaḥ 
SA_GR14_krdipc_u-26	kala ity atrākāra uccāraṇārthaḥ /	kalaḥ iti atra akāraḥ uccāraṇa arthaḥ 
SA_GR14_krdipc_u-27	punaḥ kīdṛśaḥ /	punar kīdṛśaḥ 
SA_GR14_krdipc_u-28	kalam avyaktaṃ madhuraṃ yathā syāt tathā kvaṇan śabdāyamānaḥ veṇur vaṃśaḥ kala-kvaṇaṃś cāsau veṇuś ceti kala-kvaṇad-veṇuḥ /	kalam avyaktam madhuram yathā syāt tathā kvaṇan śabdāyamānaḥ veṇuḥ vaṃśaḥ kalakvaṇan ca asau veṇuḥ ca iti kalakvaṇat veṇuḥ 
SA_GR14_krdipc_u-29	tasya ninādena ramyaḥ sarva-mukha-prada ity arthaḥ /	tasya ninādena ramyaḥ sarva mukha pradaḥ iti arthaḥ 
SA_GR14_krdipc_u-30	punaḥ kīdṛśaḥ /	punar kīdṛśaḥ 
SA_GR14_krdipc_u-31	hṛdi śritaḥ hṛt-paṅkaje sthitaḥ hṛdi dhyeya ity arthaḥ /	hṛdi śritaḥ hṛd paṅkaje sthitaḥ hṛdi dhyeyaḥ iti arthaḥ 
SA_GR14_krdipc_u-32	yad vā sarva-prāṇināṃ hṛdaye 'ntaryāmi-rūpeṇa sthita ity arthaḥ /	yat vā sarva prāṇinām hṛdaye ntaryāmi rūpeṇa sthitaḥ iti arthaḥ 
SA_GR14_krdipc_u-33	kiṃ kurvan / trayāṇāṃ lokānāṃ samāhāras trilokī /	kim kurvan trayāṇām lokānām samāhāraḥ trilokī 
SA_GR14_krdipc_u-34	trailokyaṃ vyākulayan kartavyeṣu vicāra-śūnyaṃ kurvan māyayā mohayann ity arthaḥ /	trailokyam vyākulayan kartavyeṣu vicāra śūnyam kurvan māyayā mohayan iti arthaḥ 
SA_GR14_krdipc_u-35	tad uktaṃ gītāyāṃ -	tat uktam gītāyām 
SA_GR14_krdipc_u-36	īśvaraḥ sarva-bhūteṣu hṛd-deśe 'rjuna tiṣṭhati /	īśvaraḥ sarva bhūteṣu hṛd deśe rjuna tiṣṭhati 
SA_GR14_krdipc_u-37	bhrāmayan sarva-bhūtāni yantrārūḍhāni māyayā // iti /	bhrāmayan sarva bhūtāni yantra ārūḍhāni māyayā iti 
