segmentnr	original	analyzed
SA_GS40_rasadh_u-0	siddhiḥ śrīnāmato yeṣāṃ bhavetsarvepsitaṃ śriyām /	siddhiḥ śrī nāmataḥ yeṣām bhavet sarva īpsitam śriyām 
SA_GS40_rasadh_u-1	natvā tānarhataḥ kurve kaṅkālādhyāyavārttikam // Radhy_1.1 //	natvā tān arhataḥ kurve kaṅkāla adhyāya vārttikam 
SA_GS40_rasadh_u-2	gurubhyaḥ kiṃcidākarṇya tajjñaiḥ saṃsṛjya kiṃcana /	gurubhyaḥ kiṃcid ākarṇya tad jñaiḥ saṃsṛjya kiṃcana 
SA_GS40_rasadh_u-3	kiṃcidapyanubhūyāsau grantho vivrīyate mayā // Radhy_1.2 //	kiṃcid api anubhūya asau granthaḥ mayā 
SA_GS40_rasadh_u-4	(importance of personal observation)	importance of personal observation 
SA_GS40_rasadh_u-5	prokto'pi guruṇā sākṣāddhātuvādo na sidhyati /	proktaḥ api guruṇā sākṣāt dhātuvādaḥ na sidhyati 
SA_GS40_rasadh_u-6	yāvan na dṛśyate dvistrirgurupārśve kriyāvidhiḥ // Radhy_1.3 //	yāvat na dṛśyate dvis tris guru pārśve kriyā vidhiḥ 
SA_GS40_rasadh_u-7	yasmāttasmādapi śrutvā yatra kutrāpi vīkṣya ca /	yasmāt tasmāt api śrutvā yatra kutra api vīkṣya ca 
SA_GS40_rasadh_u-8	dravyavyayaṃ prakurvanto mudhā tāmyanti bāliśāḥ // Radhy_1.4 //	dravya vyayam prakurvantaḥ mudhā tāmyanti bāliśāḥ 
SA_GS40_rasadh_u-9	prasannībhūya cetsarvaṃ darśayetkarma sadguruḥ /	prasannībhūya ced sarvam darśayet karma sat guruḥ 
SA_GS40_rasadh_u-10	līlayāpi tadā sarve yogāḥ sidhyantyasaṃśayam // Radhy_1.5 //	līlayā api tadā sarve yogāḥ sidhyanti asaṃśayam 
SA_GS40_rasadh_u-11	tato'tra vyaktam ukte'pi granthārthe mukhyaniścayāt /	tatas utra vyaktam ukte api grantha arthe mukhya niścayāt 
SA_GS40_rasadh_u-12	gurūnupekṣya no kāryo dhātuvāde pariśramaḥ // Radhy_1.6 //	gurūn upekṣya no kāryaḥ dhātuvāde pariśramaḥ 
SA_GS40_rasadh_u-13	vakti yo na sa jānāti yo jānāti na vakti saḥ /	vakti yaḥ na sa jānāti yaḥ jānāti na vakti saḥ 
SA_GS40_rasadh_u-14	tato yatrāpi tatrāpi prasāryaṃ na mukhaṃ budhaiḥ // Radhy_1.7 //	tatas yatra api tatra api prasāryam na mukham budhaiḥ 
SA_GS40_rasadh_u-15	rasaguṭyañjanābhijñaḥ śrīkaṅkālayayogyabhūt /	rasa guṭī añjana abhijñaḥ śrī kaṅkālaya yogī abhūt 
SA_GS40_rasadh_u-16	tena svaśiṣyaśikṣārthaṃ rasatattvaṃ niveditam // Radhy_1.8 //	tena sva śiṣya śikṣā artham rasa tattvam niveditam 
SA_GS40_rasadh_u-17	śrīkaṅkālayaśiṣyo'pi svānyopakṛtaye kṛtī /	śrī kaṅkālaya śiṣyaḥ api sva anya upakṛtaye kṛtī 
SA_GS40_rasadh_u-18	ekaviṃśatyadhīkāraṃ rasādhyāyaṃ nibaddhavān // Radhy_1.9 // @------------------	ekaviṃśati adhīkāram rasādhyāyam nibaddhavān 
SA_GS40_rasadh_u-19	Comm. Rasādhyāyaṭīkā:	rasa adhyāya ṭīkā 
SA_GS40_rasadh_u-20	tatrādāv eva nirvighnaṃ prārabdhakāryasiddhyartham abhīṣṭadevatānamaskāram āha // RadhyT_1.1-9:1 //	tatra ādau eva nirvighnam prārabdha kārya siddhi artham abhīṣṭa devatā namaskāram āha 
SA_GS40_rasadh_u-21	START Radhy 1.10-11	start radhi 
SA_GS40_rasadh_u-22	śrībhairavaṃ praṇamyādau sarvajñaṃ trijagatprabhum /	śrī bhairavam praṇamya ādau sarvajñam trijagat prabhum 
