segmentnr	original	analyzed
SA_T02_sunytjsu-0	Tatvajñānasaṃsiddhiḥ	         
SA_T02_sunytjsu-1	om namaḥ śrībhagavatyai vajravārāhyai //	om namaḥ śrī bhagavatyai vajravārāhyai 
SA_T02_sunytjsu-2	ānandāmbudhimaṇḍanādupagatā sambuddhalakṣmīrasau	ānanda ambudhi maṇḍanāt upagatā sambuddha lakṣmīḥ asau 
SA_T02_sunytjsu-3	sarvākāraguṇānvitā jagadaghadhvāntaughavidhvaṃsinī /	                
SA_T02_sunytjsu-4	jyotirjñānanidherdhṛtiḥ smṛtinidheḥ śāntirmanīṣānidheḥ	jyotiḥ jñāna nidheḥ dhṛtiḥ smṛti nidheḥ śāntiḥ manīṣā nidheḥ 
SA_T02_sunytjsu-5	pāyādvajravirāsinī bhagavatī lokatrayaṃ durgateḥ // Tjs_0.1 //	pāyāt vajra virāsinī bhagavatī lokatrayam durgateḥ 
SA_T02_sunytjsu-6	śrīvajradevīpadapadmareṇu,	           
SA_T02_sunytjsu-7	rājiṃ namaskṛtya guroḥ padaṃ ca /	rājim namaskṛtya guroḥ padam ca 
SA_T02_sunytjsu-8	śrīsambaraṃ saṃvṛtavodhicittaṃ,	śrī sambaram saṃvṛta vodhi cittam 
SA_T02_sunytjsu-9	prajñākṛpādvaitapadaṃ praśastam // Tjs_0.2 //	prajñā kṛpā advaita padam praśastam 
SA_T02_sunytjsu-10	vajradevīpadadvaṃdvavandanānandavarttinā /	               
SA_T02_sunytjsu-11	bhikṣuṇā jñānandreṇa candrevasuvaśarmaṇā // Tjs_0.3 //	bhikṣuṇā jñānandreṇa candrevasuvaśarmaṇā 
SA_T02_sunytjsu-12	sādhanaṃ vajravārāhyāḥ svārthaṃkiñjidvibhajyate /	sādhanam vajravārāhyāḥ sva artham kiñjit vibhajyate 
SA_T02_sunytjsu-13	subhāṣitaprade nityaṃ matiḥ kalpanasotsukā // Tjs_0.4 //	subhāṣita prade nityam matiḥ kalpana sa utsukā 
SA_T02_sunytjsu-14	tataḥśradvāpareṇedaṃ mandasvalpadhiyā mayā /	tataḥśradvāpareṇa idam mandasva alpa dhiyā mayā 
SA_T02_sunytjsu-15	karttavya na mama doṣo vīkṣaṇīyo mahājanaiḥ // Tjs_0.5 //	karttavya na mama doṣaḥ vīkṣaṇīyaḥ mahājanaiḥ 
SA_T02_sunytjsu-16	om namaḥ śrī vajravārāhyai	om namaḥ śrī vajravārāhyai 
SA_T02_sunytjsu-17	udyātā talacakrato 'niladhutā vidyucchaṭābhāsvarā,	udyātā tala cakrataḥ nila dhutā vidyut śaṭā bhāsvarā 
SA_T02_sunytjsu-18	dagdhālitritayā trilokamahitā pīyūṣadhārāplutā /	dagdha ali tritayā triloka mahitā pīyūṣa dhārā plutā 
SA_T02_sunytjsu-19	buddhajñānarasāvilā vikaluṣā svānandasandohadā	buddha jñāna rasa āvilā vikaluṣā sva ānanda sandoha dā 
SA_T02_sunytjsu-20	bhāvābhāvavicāraṇāvirahitā vārāhikā pātu vaḥ // Tjs_1.1 //	bhāva abhāva vicāraṇā virahitā vārāhikā pātu vaḥ 
SA_T02_sunytjsu-21	nirmāṇālidineśamaṇḍalagatā kādyādivarṇāvṛtā,	                         
SA_T02_sunytjsu-22	prajbālajvalanojvalāmṛtasavā sūkṣmājasūtropamā	prajbāla jvalana ujvala amṛta savā sūkṣma aja sūtra upamā 
SA_T02_sunytjsu-23	vidyābuddhakadamvakaṃ dahati yā cakratrayorbhedinī	vidyā buddha kadamvakam dahati yā cakra trayoḥ bhedinī 
SA_T02_sunytjsu-24	sānandā lalitordvagā sphuratu vo vārāhikā cetasi // Tjs_1.2 //	sa ānandā lalitāḥ ūrdva gā sphuratu vaḥ vārāhikā cetasi 
SA_T02_sunytjsu-25	praṇipatya vajrapūrvāṃ vārāhīṃ vajrayoginīm /	praṇipatya vajra pūrvām vārāhīm vajra yoginīm 
SA_T02_sunytjsu-26	śirasā svasmṛtaye vakṣye 'haṃ tattvajñānasya saṃsiddhim // Tjs_1.3 //	śirasā sva smṛtaye vakṣye haṃ tattva jñānasya saṃsiddhim 
SA_T02_sunytjsu-27	vijanamano 'nukūlasthānaṃ nāthāṃkakaḥ praviśetsudhīḥ /	vijana manaḥ nu kūla sthānam nātha aṃkakaḥ praviśet sudhīḥ 
SA_T02_sunytjsu-28	tatra sukumāramāsanamupaviśya vibhāvayecchuddhiṃ // Tjs_1.4 //	tatra su kumāram āsanam upaviśya vibhāvayet śuddhim 
SA_T02_sunytjsu-29	tadanu ca ṣaṣṭhajinena tryakṣarajaptena vajradharahṛdayaṃ /	tadanu ca ṣaṣṭha jinena tri akṣara japtena vajradhara hṛdayam 
SA_T02_sunytjsu-30	saṃlikhyānāmikayā,	saṃlikhya anāmikayā 
SA_T02_sunytjsu-31	lohitakusumārcitaṃ kuryāt // Tjs_1.5 //	lohita kusuma arcitam kuryāt 
SA_T02_sunytjsu-32	tadanu paramādyapātre karakamalaṃ dakṣiṇetaraṃ kṣiptvā /	tadanu parama ādya pātre kara kamalam dakṣiṇetaram kṣiptvā 
SA_T02_sunytjsu-33	vidadhīta savanaṃ yathopadeśaṃ śayasparśāt // Tjs_1.6 //	vidadhīta savanam yathopadeśam śaya sparśāt 
SA_T02_sunytjsu-34	pravidhāya karanyāsaṃ bṛddhāṅguṣṭhāṅgulisamāyogāt /	pravidhāya kara nyāsam bṛddha aṅguṣṭha aṅguli samāyogāt 
SA_T02_sunytjsu-35	kurvītāṅganyāsaṃ ṣaḍbhirvīreśvarīmantraiḥ // Tjs_1.7 //	kurvīta aṅganyāsam ṣaḍbhiḥ vīreśvarī mantraiḥ 
SA_T02_sunytjsu-36	tadanu cakravajravaropari raṅgāruṇoyogajasamamamantraṃ /	tadanu cakra vajra vara upari raṅga aruṇaḥ yoga ja samam amantram 
SA_T02_sunytjsu-37	bhujagabhavaiḥ suviśiṣṭaiḥ sicayagatairavakirecchanakaiḥ // Tjs_1.8 //	bhujaga bhavaiḥ su viśiṣṭaiḥ sicaya gataiḥ avakiret śanakais 
SA_T02_sunytjsu-38	tatra jinahṛdayacakraṃ śikhikoṭikaṃ samabhilikhya /	tatra jina hṛdaya cakram śikhi koṭikam samabhilikhya 
SA_T02_sunytjsu-39	tadgarbhe mantrālīṃ gāṅgeyaśalākayā vilikhet // Tjs_1.9 //	tad garbhe mantra ālīm gāṅgeya śalākayā vilikhet 
SA_T02_sunytjsu-40	cakrasya vāhyabhāge pūrvottarapaścimārkidigdeśe /	cakrasya vāhya bhāge pūrva uttara paścima ārki diś deśe 
SA_T02_sunytjsu-41	satsvastikānabhilikhetkrameṇa vāmahastena // Tjs_1.10 //	sat svastikān abhilikhet krameṇa vāma hastena 
SA_T02_sunytjsu-42	ākṛṣya vajradevīmpraviśya mantrākṣareṣu baddhvā paritoṣayet /	ākṛṣya vajradevīm praviśya mantra akṣareṣu baddhvā paritoṣayet 
