segmentnr	original	analyzed
MBsarvollaasatantraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBsarvollaasatantraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00120	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBsarvollaasatantraHK-2	Uniform title: sarvollasatantra	uniform title 
MBsarvollaasatantraHK-3	Author : sarvānanda	authoḥ sarvānanda 
MBsarvollaasatantraHK-4	Alternate name : sarvānandanātha	alternate name sarvānandanātha 
MBsarvollaasatantraHK-5	Editor : gopīnātha kavirāja	gopīnātha kavi rāja 
MBsarvollaasatantraHK-6	Notes: Transcribed by the staff of Muktabodha under the direction of Mark Dyczkowski.	notes transcribed by the staff of muktabodha under the direction of mark dyczkowski 
MBsarvollaasatantraHK-7	Revision 0: Sept. 16, 2008	revision 
MBsarvollaasatantraHK-8	Publication year : 1941	publication year 
MBsarvollaasatantraHK-9	Publication country : India	publication country india 
MBsarvollaasatantraHK-10	srīgurave namaḥ |	srī gurave namaḥ 
MBsarvollaasatantraHK-11	atha śrīsarvānandanāthakṛta-sarvollāsasya	atha śrī sarva ānandanātha kṛta sarva ullāsasya 
MBsarvollaasatantraHK-12	ullāsanirṇayaḥ ||	       
MBsarvollaasatantraHK-13	prakṛterlakṣaṇaṃ śāstrardevatāmūrtikalpanaṃ |	prakṛteḥ lakṣaṇam 
MBsarvollaasatantraHK-14	ullāse prathame vakṣye nigamāgamalakṣaṇam || 1 ||	ullāse prathame vakṣye nigama āgama lakṣaṇam 
MBsarvollaasatantraHK-15	vakṣye'haṃ tantranāmāni dvitīyollāsakepi ca |	vakṣye iham tantra nāmāni dvitīya ullāsake api ca 
MBsarvollaasatantraHK-16	tricatuḥpañcamolāse sṛṣṭyutpattiṃ vadāmyaham ||  2 ||	sṛṣṭi utpattim vadāmi aham 
MBsarvollaasatantraHK-17	ṣaṣṭhe sṛṣṭilayaṃ vakṣye saptame bhāvalakṣaṇam |	ṣaṣṭhe sṛṣṭi layam vakṣye saptame bhāva lakṣaṇam 
MBsarvollaasatantraHK-18	ācārañcāṣṭame vakṣye kumāryā lakṣaṇaṃ vidhim || 3 ||	ācāran ca aṣṭame vakṣye kumāryāḥ lakṣaṇam vidhim 
MBsarvollaasatantraHK-19	vakṣye'haṃ navamollāse bhāvādināmalakṣaṇam |	vakṣye iham navama ullāse bhāva ādi nāma lakṣaṇam 
MBsarvollaasatantraHK-20	daśame śrīgurordhyānamekādaśe'pi lakṣaṇam || 4 ||	daśame śrī guroḥ dhyānam ekādaśe api lakṣaṇam 
MBsarvollaasatantraHK-21	dvādaśe vaiṣṇavācāraṃ tato bhaktiṃ trayodaśe |	dvādaśe vaiṣṇava ācāram tatas bhaktim trayodaśe 
MBsarvollaasatantraHK-22	vakṣye caturdaśollāse bali-lakṣaṇamuttamam || 5 ||	vakṣye caturdaśa ullāse bali lakṣaṇam uttamam 
MBsarvollaasatantraHK-23	aṣṭāṅgayogasaṃsiddhiṃ vaiṣṇavācārameva ca |	aṣṭāṅga yoga saṃsiddhim vaiṣṇava ācāram eva ca 
MBsarvollaasatantraHK-24	vakṣye pañcadaśollāse śaivācāraṃ tathaiva ca || 6 ||	vakṣye pañcadaśa ullāse śaiva ācāram tathā eva ca 
MBsarvollaasatantraHK-25	bibhāvau vīrapaśavorllakṣaṇaṃ pañcatattvakam |	bibhāvau vīra paśavoḥ lakṣaṇam pañca tattvakam 
MBsarvollaasatantraHK-26	tattvasyaivānukalpañca tilakañcaiva ṣoḍaśe || 7 ||	tattvasya eva anukalpam ca tilakam ca eva ṣoḍaśe 
MBsarvollaasatantraHK-27	ullāse saptadaśake yantrarājasya lakṣaṇam |	ullāse saptadaśake yantrarājasya lakṣaṇam 
