segmentnr	original	analyzed
SA_XX_n1381u-0	ratnagotravibhāgo Mahāyānottaratantraśāstram	ratna gotra vibhāgaḥ mahāyāna uttara tantra śāstram 
SA_XX_n1381u-1	prathamaḥ paricchedaḥ	prathamaḥ paricchedaḥ 
SA_XX_n1381u-2	oṃ namaḥ śrīvajrasattvāya |	om namaḥ śrī vajra sattvāya 
SA_XX_n1381u-3	buddhaśca dharmaśca gaṇaśca dhātu-	buddhaḥ ca dharmaḥ ca gaṇaḥ ca dhātu 
SA_XX_n1381u-4	rbodhirguṇāḥ karma ca bauddhamantyam |	r bodhiḥ guṇāḥ karma ca bauddham antyam 
SA_XX_n1381u-5	kṛtsnasya śāstrasya śarīrametat	kṛtsnasya śāstrasya śarīram etat 
SA_XX_n1381u-6	samāsato vajrapadāni sapta ||1 ||	samāsatas vajra padāni sapta 
SA_XX_n1381u-7	vajropamasyādhigamārthasya padaṃ sthānamiti vajrapadam |	vajra upamasya adhigama arthasya padam sthānam iti vajra padam 
SA_XX_n1381u-8	tatra śruticintāmayajñānaduṣprativedhādanabhilāpyasvabhāvaḥ pratyātmavedanīyo'rtho vajravadveditavyaḥ |	tatra śruti cintā maya jñāna duṣprativedhāt anabhilāpya svabhāvaḥ pratyātma vedanīya ūrthaḥ vajra vat veditavyaḥ 
SA_XX_n1381u-9	yānyakṣarāṇi tamarthamabhivadanti tatprāptyanukūlamārgābhidyotanatastāni tatpratiṣṭhābhūtatvāt padamityucyante |	yāni akṣarāṇi tam artham abhivadanti tad prāpti anukūla mārga abhidyotanataḥ tāni tad pratiṣṭhā bhūta tvāt padam iti ucyante 
SA_XX_n1381u-10	iti duṣprativedhārthena pratiṣṭhārthena ca vajrapadatvamarthavyañjanayoranugantavyam |	iti duṣprativedha arthena pratiṣṭhā arthena ca vajra pada tvam artha vyañjanayoḥ anugantavyam 
SA_XX_n1381u-11	tatra katamo'rthaḥ katamadvyañjanam |	tatra katamā ūrthaḥ katamat vyañjanam 
SA_XX_n1381u-12	artha ucyate saptaprakāro'dhigamārtho yaduta buddhārtho dharmārthaḥ saṃghārtho dhātvartho bodhyartho guṇārthaḥ karmārthaśca |	arthaḥ ucyate sapta prakāra adhigama arthaḥ yat uta buddha arthaḥ dharma arthaḥ saṃgha arthaḥ dhātu arthaḥ bodhi arthaḥ guṇa arthaḥ karma arthaḥ ca 
SA_XX_n1381u-13	ayamucyate'rthaḥ |	ayam ucyate īrthaḥ 
SA_XX_n1381u-14	yairakṣaraireṣa saptaprakāro'dhigamārthaḥ sūcyate prakāśyata idamucyate vyañjanam |	yaiḥ akṣaraiḥ eṣa sapta prakāra udhi gama arthaḥ sūcyate prakāśyate idam ucyate vyañjanam 
SA_XX_n1381u-15	sa caiṣa vajrapadanirdeśo vistareṇa yathāsūtramanugantavyaḥ |	sa ca eṣa vajra pada nirdeśaḥ vistareṇa yathāsūtram anugantavyaḥ 
SA_XX_n1381u-16	anidarśano hyānanda tathāgataḥ |	a nidarśanaḥ hi ānanda tathāgataḥ 
SA_XX_n1381u-17	sa na śakyaścakṣuṣā draṣṭum |	sa na śakyaḥ cakṣuṣā draṣṭum 
SA_XX_n1381u-18	anabhilāpyo hyānanda dharmaḥ |	an abhilāpyaḥ hi ānanda dharmaḥ 
SA_XX_n1381u-19	sa na śakyaḥ karṇena śrotum |	sa na śakyaḥ karṇena śrotum 
SA_XX_n1381u-20	asaṃskṛto hyānanda saṃghaḥ |	a saṃskṛtaḥ hi ānanda saṃghaḥ 
SA_XX_n1381u-21	sa na śakyaḥ kāyena vā cittena vā paryupā situm |	sa na śakyaḥ kāyena vā cittena vā paryupā situm 
SA_XX_n1381u-22	itīmāni trīṇi vajrapadāni dṛḍhādhyāśayaparivartānusāreṇānugantavyāni |	iti imāni trīṇi vajra padāni dṛḍha adhyāśaya parivarta anusāreṇa anugantavyāni 
SA_XX_n1381u-23	tathāgataviṣayo hi śāriputrāyamarthastathāgatagocaraḥ |	tathāgata viṣayaḥ hi śāriputra ayam arthaḥ tathāgata gocaraḥ 
SA_XX_n1381u-24	sarvaśrāvakapratyekabuddhairapi tāvacchāriputrāyamartho na śakyaḥ samyak svaprajñayā xxx draṣṭuṃ vā pratyavekṣituṃ vā |	sarva śrāvaka pratyekabuddhaiḥ api tāvat śāriputra ayam arthaḥ na śakyaḥ samyak sva prajñayā xxx draṣṭum vā pratyavekṣitum vā 
SA_XX_n1381u-25	prāgeva bālapṛthagjanairanyatra tathāgataśraddhāgamanataḥ |	prāk eva bāla pṛthagjanaiḥ anyatra tathāgata śraddhā gamanataḥ 
SA_XX_n1381u-26	śraddhāgamanīyo hi śāriputra paramārthaḥ |	śraddhā gamanīyaḥ hi śāriputra parama arthaḥ 
