segmentnr	original	analyzed
SA_XX_n2959u-0	prathamaḥ paricchedaḥ vajrayānatattvadarśanam caturthadharmacakrapravartanam ābodhirprāptermahānirvāṇaparyantaṁ buddhopadiṣṭavacanaviṣayakaṁ nāsti mataikyaṁ vibhinnaśāsrāṇāṁ viduṣāṁ ca |	prathamaḥ paricchedaḥ vajrayāna tattva darśanam caturtha dharmacakra pravartanam na asti mata aikya vibhinna śāsrāṇā viduṣā ca 
SA_XX_n2959u-1	tatsampurṇā upadeśā ekasminneva dharmacakrapravartane samāhriyeran āhosvittadadhike ?	tad sampurṇāḥ upadeśāḥ ekasmin eva dharma cakra pravartane samāhriyeran āhosvit tad adhike 
SA_XX_n2959u-2	viṣaye'smin samuddhriyate kaiścid vidvadbhirguṇavyuharājasūtrasya buddhavacanamidam - 'na vihitā mayā kasyaciddarśanaviśeṣasya deśanā,	viṣaye ismin samuddhriyate kaiścid vidvadbhiḥ guṇavyuharājasūtrasya buddha vacanam idam na vihitā mayā kasyacid darśana viśeṣasya deśanā 
SA_XX_n2959u-3	parañca sattvaiḥ sva-svamatyanurūpaṁ vividharūpeṇa tadabodhi' |	paran ca sattvaiḥ vividha rūpeṇa tat abodhi 
SA_XX_n2959u-4	etadādhārīkṛtyaikadaiva dharmadeśanāmantāro vakturmahanti - buddhenaikadaiva svopadeśo vihitaḥ sa copadeśaḥ sattvaiḥ sva-sva vicārānurūpaṁ samabodhi	etat ādhārīkṛtya ekadā eva dharma deśanā mantāraḥ vaktuḥ mahanti buddhena ekadā eva sva upadeśaḥ vihitaḥ sa ca upadeśaḥ sattvaiḥ sva sva vicāra anurūpa samabodhi 
SA_XX_n2959u-5	ekenaiva vacanena samagradharmaparyāyasya deśanāṁ vyanakti buddha iti tadvāgvaiśiṣtyam |	ekena eva vacanena samagra dharmaparyāyasya deśanāḥ vyanakti buddhaḥ iti tat vāc vaiśiṣtyam 
SA_XX_n2959u-6	itthaṁ vṛṣṭisamā tathāgatadeśanā |	ittha vṛṣṭi samā tathāgata deśanā 
SA_XX_n2959u-7	bhedamantareṇa vṛṣṭiḥ pādapān siñcati ?	bhedam antareṇa vṛṣṭiḥ pādapān siñcati 
SA_XX_n2959u-8	vṛkṣapādapā api nijakṣamatānurūpaṁ jalamādāya vardhante |	vṛkṣa pādapāḥ api jalam ādāya vardhante 
SA_XX_n2959u-9	tathaiva buddhena yatsatyamupadiśyate tasyāpyekatvameva |	tathā eva buddhena yat satyam upadiśyate tasya api ekatvam eva 
SA_XX_n2959u-10	paraṁ hi sattvairnijamatyanurūpaṁ tadabodhi vyākhyāyyata cāpi |	hi sattvaiḥ nija mati anurūpa tat abodhi ca api 
SA_XX_n2959u-11	tasmādeva vibhinnaśākhopaśākhānāṁ prādurbhūtatvaṁ taddeśanānāṁ ca vyākhyābāhulyam |	tasmāt eva vibhinna śākhā upaśākhānā prādurbhūta tva tad deśanānā ca vyākhyā bāhulyam 
SA_XX_n2959u-12	kecittu buddho bhiṣagiveti manyate |	kecid tu buddhaḥ bhiṣaj iva iti manyate 
SA_XX_n2959u-13	yathā vaidyena rogānurūpamauṣadhaṁ pradāya rogiṇāṁ cikitsā vidhīyate tathaiva buddhenāpi kasyacidadhyāśayakṣamatānurūpamupadeśo'nuṣṭhīyate |	yathā vaidyena roga anurūpam auṣadha pradāya rogiṇā cikitsā vidhīyate tathā eva buddhena api kasyacid adhyāśaya kṣamatā anurūpam upadeśaḥ anuṣṭhīyate 
SA_XX_n2959u-14	yathoktaṁ laṅkāvatārasūtre - āture āture yadvad bhiṣag dravyaṁ prayacchati |	yathā ukta laṅkāvatārasūtre āture āture yadvat bhiṣaj dravya prayacchati 
SA_XX_n2959u-15	buddhā hi tadvat sattvānāṁ cittamātraṁ vadanti vai ||	buddhāḥ hi tadvat sattvānā cittamātra vadanti vai 
SA_XX_n2959u-16	(2.123) kaiścid vidvadbhiḥ kālasyābhidheyavastunaśca dṛṣṭyā triḥ dharmacakrapravartanavārtāmaṅgīkurvadbhirucyate - sarvaprathamaṁ caturāryasatyādārabhya sarvadharmasasvabhāvatāṁ svīkurvāṇena buddhena ṛṣipattane mṛgadāve (sāranāthe)	kaiścid vidvadbhiḥ kālasya abhidheya vastunaḥ ca dṛṣṭyā tris dharmacakra pravartana vārtām aṅgīkurvadbhiḥ ucyate sarva prathama catur ārya satyāt ārabhya sarva dharma sasvabhāva tā svīkurvāṇena buddhena ṛṣipattane mṛgadāve sāranāthe 
SA_XX_n2959u-17	pañcavargīyabhikṣubhyastathā'nantakāmadhātu-rūpadhātvordevīdevebhyaḥ prathamaṁ dharmacakraṁ pravartitaṁ,	pañcavargīya bhikṣubhyaḥ tathā ananta kāmadhātu rūpadhātvoḥ devī devebhyaḥ prathama dharmacakra pravartita 
SA_XX_n2959u-18	yatra ca hīnayānīyatripiṭakāni samāhitāni |	yatra ca hīna yānīya tripiṭakāni samāhitāni 
SA_XX_n2959u-19	tadanu gṛdhrakūṭaparvate rūpaskandhādārabhya sarvajñatāparyantā sarvadharmaśūnyatāṁ pratipādya nirlakṣaṇatādarśanaṁ pratipāditaṁ,	tadanu gṛdhrakūṭa parvate rūpa skandhāt ārabhya sarvajña tā paryantā sarva dharma śūnyatā pratipādya nirlakṣaṇa tā darśana pratipādita 
SA_XX_n2959u-20	yacca dvitīyadharmacakrapravartanamabhidhīyate |	yat ca dvitīya dharmacakra pravartanam abhidhīyate 
