segmentnr	original	analyzed
SA_K12_sdurst_u-0	(Sdp 120) I	i 
SA_K12_sdurst_u-1	oṃ namaḥ śrīvajrasattvāya /	om namaḥ śrī vajra sattvāya 
SA_K12_sdurst_u-2	evaṃ mayā śrutam ekasmin samaye bhagavān sarvadevottamanandavane viharati sma /	evam mayā śrutam ekasmin samaye bhagavān sarva deva uttama nanda vane viharati sma 
SA_K12_sdurst_u-3	maṇisuvarṇaśākhālatābaddhavanaspatigulmauṣadhikamalotpalakarṇikārabakulatilakāśokamāndāravamahāmāndāravādibhir nānāvidhaiḥ puṣpair upaśobhite	maṇi suvarṇa śākhā latā baddha vanaspati gulma oṣadhi kamala utpala karṇikāra bakula tilaka aśoka māndārava mahāmāndārava ādibhiḥ nānāvidhaiḥ puṣpaiḥ upaśobhite 
SA_K12_sdurst_u-4	kalpavṛkṣasamalaṃkṛte /	kalpavṛkṣa samalaṃkṛte 
SA_K12_sdurst_u-5	nānālaṃkāravibhūṣite /	nānā alaṃkāra vibhūṣite 
SA_K12_sdurst_u-6	nānāpakṣigaṇakūjite /	nānā pakṣi gaṇa kūjite 
SA_K12_sdurst_u-7	tūryamukundaveṇubherīprabhṛtipraṇadite /	tūrya mukunda veṇu bherī prabhṛti praṇadite 
SA_K12_sdurst_u-8	śakrabrahmādidevāpsarobhir nānāvidhābhir vikrīḍite /	śakra brahma ādi deva apsarobhiḥ nānāvidhābhiḥ vikrīḍite 
SA_K12_sdurst_u-9	sarvabuddhabodhisattvādhiṣṭhite /	sarva buddha bodhisattva dhiṣṭhite 
SA_K12_sdurst_u-10	sarvaśakrabrahmādidevavidyādharadevāpsaraḥparṣatkoṭīniyutaśatasahasrair anekayakṣarākṣasāsuragaruḍagandharvakinnaramahoraganāgādiparṣadbhir	sarva śakra brahma ādi deva vidyādhara deva apsaraḥ parṣad koṭī niyuta śata sahasraiḥ aneka yakṣa rākṣasa asura garuḍa gandharva kinnara mahoraga nāga ādi parṣadbhiḥ 
SA_K12_sdurst_u-11	nānāvidhābhir mahābodhisattvakoṭīśatasahasrair aṣṭābhiḥ /	nānāvidhābhiḥ mahā bodhisattva koṭī śata sahasraiḥ aṣṭābhiḥ 
SA_K12_sdurst_u-12	tadyathā /	tat yathā 
SA_K12_sdurst_u-13	pratibhānamatinā ca bodhisattvena mahāsattvena /	pratibhānamatinā ca bodhisattvena mahāsattvena 
SA_K12_sdurst_u-14	acalamatinā ca /	acala matinā ca 
SA_K12_sdurst_u-15	vipulamatinā ca /	vipulamatinā ca 
SA_K12_sdurst_u-16	samantamatinā ca /	samantamatinā ca 
SA_K12_sdurst_u-17	anantamatinā ca /	anantamatinā ca 
SA_K12_sdurst_u-18	asamantamatinā ca /	asamantamatinā ca 
