segmentnr	original	analyzed
SA_T02_n2886u-0	Samājasādhanavyavastholi	       
SA_T02_n2886u-1	namo vajrasatvāya ||	namaḥ vajra sattvāya 
SA_T02_n2886u-2	vajrasatvaṃ namaskṛty	vajra sattvam namaskṛtya 
SA_T02_n2886u-3	trivajrābhedyavigrahaṃ |	tri vajra abhedya vigraham 
SA_T02_n2886u-4	samājasādhanāṅgasya	samāja sādhana aṅgasya 
SA_T02_n2886u-5	vyavastholir niga [?] dyate ||	vyavastholiḥ niga 
SA_T02_n2886u-6	prathamaṃ tāvad	prathamam tāvat 
SA_T02_n2886u-7	abhāvetyādi-	abhāva ityādi 
SA_T02_n2886u-8	gāthām uccārya	gāthām uccārya 
SA_T02_n2886u-9	sthāva || ||	sthāva 
SA_T02_n2886u-10	rādipadārthān	ra ādi padārthān 
SA_T02_n2886u-11	śūnyatāyāṃ praveśayet |	śūnyatāyām praveśayet 
SA_T02_n2886u-12	tatrākāśadhātumadhyasthaṃ	tatra ākāśa dhātu madhya stham 
SA_T02_n2886u-13	bhāvayed vāyumaṇḍalam	bhāvayet vāyu maṇḍalam 
SA_T02_n2886u-14	ity ādinā	iti ādinā 
SA_T02_n2886u-15	maṇḍalacatuṣṭayena	maṇḍala catuṣṭayena 
SA_T02_n2886u-16	bhūbhāgan niṣpādya	bhū bhāgan niṣpādya 
SA_T02_n2886u-17	tadupari bhrūṃkāreṇa kūṭāgāra [ ṃ ] |	tad upari bhrūṃkāreṇa kūṭāgāra 
SA_T02_n2886u-18	tatrākṣobhyetyādi	tatra akṣobhya ityādi 
SA_T02_n2886u-19	samastadevatācakraṃ vinyased	samasta devatā cakram vinyaset 
SA_T02_n2886u-20	ity adhimokṣyaḥ || (1) tato	iti adhimokṣyaḥ 
SA_T02_n2886u-21	yogānuyogā-	yoga anuyogā 
SA_T02_n2886u-22	tiyoga-	ti yoga 
SA_T02_n2886u-23	mahāyogāḥ krameṇa	mahā yogāḥ krameṇa 
SA_T02_n2886u-24	mahāvajradharam	          
