segmentnr	original	analyzed
SA_MB_jnaanaratnaavaliiHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_jnaanaratnaavaliiHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M0222	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_jnaanaratnaavaliiHK-2	Uniform title: jñānaratnāvalī	uniform title jñānaratnāvalī 
SA_MB_jnaanaratnaavaliiHK-3	Author : jñānaśiva	authoḥ jñānaśiva 
SA_MB_jnaanaratnaavaliiHK-4	Manuscript : IFP/EFEO transcript T0231	manuscript 
SA_MB_jnaanaratnaavaliiHK-5	Description: E-text created from IFP/EFEO transcript T0231	description etext created from ifpefeo transcript 
SA_MB_jnaanaratnaavaliiHK-6	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_jnaanaratnaavaliiHK-7	Revision 0: Sept. 18, 2011	revision 
SA_MB_jnaanaratnaavaliiHK-8	Publication country : India	publication country india 
SA_MB_jnaanaratnaavaliiHK-9	|| jñānaratnāvalī ||	     
SA_MB_jnaanaratnaavaliiHK-10	hariḥ om |	hariḥ om 
SA_MB_jnaanaratnaavaliiHK-11	prathama patraṃ na dṛśyate ||	patram na dṛśyate 
SA_MB_jnaanaratnaavaliiHK-12	iti bhasma gāyatrī kuryāt | tena vidhinānamīśādau śirasaḥ kramāt |	iti bhasma gāyatrī kuryāt tena vidhinā anam īśa ādau śirasaḥ kramāt 
SA_MB_jnaanaratnaavaliiHK-13	bhautika brahmacārī cet pūrvāsyaḥ syādudaṅmukhaḥ |	bhautika brahmacārī ced pūrva āsyaḥ syāt udak mukhaḥ 
SA_MB_jnaanaratnaavaliiHK-14	naiṣṭhikabrahmacārī ceda jādyaiścaraṇādibhiḥ ||	naiṣṭhika brahmacārī ja ādyaiḥ caraṇa ādibhiḥ 
SA_MB_jnaanaratnaavaliiHK-15	uddhūlya sarvagātreṣu kuryāt puṇḍramiti kvacit |	uddhūlya sarva gātreṣu kuryāt puṇḍram iti kvacid 
SA_MB_jnaanaratnaavaliiHK-16	sāntāniko bubhukṣuśca sādhakaśca trayā yuṣam ||	sāntānikaḥ bubhukṣuḥ ca sādhakaḥ ca trayāḥ 
