segmentnr	original	analyzed
MBkramadipikaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBkramadipikaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00029	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBkramadipikaHK-2	Uniform title: kramadīpikā	uniform title kramadīpikā 
MBkramadipikaHK-3	Secondary title: tantrasārādivividhatantrasaṃgraha	secondara title tantrasāra ādi vividha tantra saṃgraha 
MBkramadipikaHK-4	Author : śrīrasikamohana caṭṭopādhyāya	śrī rasikamohana caṭṭa upādhyāya 
MBkramadipikaHK-5	Description: Originally published in Bengali script	description originally published in bengali script 
MBkramadipikaHK-6	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.  Revision 0:	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
MBkramadipikaHK-7	Publisher : kalikātā	publisheḥ kalikātā 
MBkramadipikaHK-8	Publication year : Pre-1900	publication year 
MBkramadipikaHK-9	Publication country : India	publication country india 
MBkramadipikaHK-10	kalāntamāyālavakāntamūrttiḥ kvaṇatkvaṇadvāṇīninādaramyaḥ (-vaṇu-) |	                
MBkramadipikaHK-11	śrito hṛdi vyākulayaṃstrilokīṃ śriye'stu gopījanavallabho vaḥ ||	śritaḥ hṛdi vyākulayan trilokīm śriyeḥ tu gopī jana vallabhaḥ vaḥ 
MBkramadipikaHK-12	gurucaraṇasaroruhadvayo ṇyā?n mahitarajaḥ kaṇakān mūddhnā |	guru caraṇa saroruha dvayoḥ ṇyāt mahita rajaḥ kaṇakāt mūddhnā 
MBkramadipikaHK-13	gaditamiha vivicya nāradādyairyajanavidhṃ kathayāmi śārṅgapāṇeḥ ||	gaditam iha vivicya nārada ādyaiḥ yajana vidhm kathayāmi śārṅgapāṇeḥ 
MBkramadipikaHK-14	kṣitisuranṛpaviṭturīyajānāṃ munivanavāsigṛhasthavarṇānāñca |	kṣiti sura nṛpa viś turīya jānām muni vanavāsi gṛhastha varṇānām ca 
MBkramadipikaHK-15	japahūtayajanādibhirmanūnāṃ phalati hi kaścana kasyacit kathañcit ||	japa hūta yajana ādibhiḥ manūnām phalati hi kaścana kasyacid kathañcid 
