segmentnr	original	analyzed
SA_GK16_visah__u-0	Viśvanātha kavirāja:	viśvanātha kavi rāja 
SA_GK16_visah__u-1	Sāhityadarpaṇa	      
SA_GK16_visah__u-2	prathamaḥ paricchedaḥ	prathamaḥ paricchedaḥ 
SA_GK16_visah__u-3	granthārambhe nirvinghena prāripsitaparisamāptikāmo vāṅbhayādhikṛtatayā vāgdevatāyāḥ sāṃmukhyamādhatte--	grantha ārambhe nirvinghena prāripsita parisamāpti kāmaḥ vāc bhaya adhikṛta tayā vāgdevatāyāḥ sāṃmukhyam ādhatte 
SA_GK16_visah__u-4	śaradindusundararuciścetasi sā me giraṃ devī /	śarad indu sundara ruciḥ cetasi sā me giram devī 
SA_GK16_visah__u-5	apahṛtya tamaḥ saṃtatamarthānakhilānprakāśayatu // VisSd_1.1 //	apahṛtya tamaḥ saṃtatam arthān akhilān prakāśayatu 
SA_GK16_visah__u-6	asya granthasya kāvyāṅgatayā kāvyaphalaireva phalavattvamiti kāvyaphalānyāha--	asya granthasya kāvya aṅga tayā kāvya phalaiḥ eva phalavat tvam iti kāvya phalāni āha 
SA_GK16_visah__u-7	caturvargaphalaprāptiḥ sukhādalpadhiyāmapi /	caturvarga phala prāptiḥ sukhāt alpa dhiyām api 
SA_GK16_visah__u-8	kāvyādeva yatastena tatsvarūpaṃ nirūpyate // VisSd_1.2 //	kāvyāt eva yatas tena tad svarūpam nirūpyate 
SA_GK16_visah__u-9	caturvargaphalaprāptihi kovyato “rāmādivatpravatitavyaṃ na rāvaṇādivat” ityādiḥ kṛtyākṛtyapravṛttinivṛttyupadeśadvāreṇa supratītaiva /	caturvarga phala prāpti hi kovyataḥ rāma ādi vat pravatitavyam na rāvaṇa ādi vat ityādiḥ kṛtyā akṛtya pravṛtti nivṛtti upadeśa dvāreṇa su pratītā eva 
SA_GK16_visah__u-10	uktaṃ ca (bhāmahena)--	uktam ca bhāmahena 
SA_GK16_visah__u-11	“dharmārthakāmamokṣeṣu vaicakṣaṇyaṃ kalāsu ca /	dharma artha kāma mokṣeṣu vaicakṣaṇyam kalāsu ca 
SA_GK16_visah__u-12	karoti kīrtiṃ prītiṃ ca sādhukāvyaniṣevaṇam” //	karoti kīrtim prītim ca sādhu kāvya niṣevaṇam 
SA_GK16_visah__u-13	iti /	iti 
SA_GK16_visah__u-14	kiñca kāvyāddharmaprāptirbhagavannārāyaṇacaraṇāravindastavādinā,	kiñca kāvyāt dharma prāptiḥ bhagavat nārāyaṇa caraṇa aravinda stava ādinā 
SA_GK16_visah__u-15	“ekaḥ śabdaḥ suprayuktaḥ samyagjñātaḥ svarge loke kāmadhugbhavati” ityādivedavākyebhyaśca suprasiddhaiva /	ekaḥ śabdaḥ su prayuktaḥ samyak jñātaḥ svarge loke kāmadhuk bhavati ityādi veda vākyebhyaḥ ca su prasiddhā eva 
SA_GK16_visah__u-16	arthaprāptiśca pratyakṣasiddhā /	artha prāptiḥ ca pratyakṣa siddhā 
SA_GK16_visah__u-17	kāmaprāptiścārthadvāraiva /	kāma prāptiḥ ca artha dvārā eva 
SA_GK16_visah__u-18	mokṣaprāptiścaitajjanyadharmaphalānanusaṃdhānāt,	mokṣa prāptiḥ ca etad janya dharma phala an anusaṃdhānāt 
SA_GK16_visah__u-19	mokṣopayogivākye vyutpattyādhāyakatvācca /	mokṣa upayogi vākye vyutpatti ādhāyaka tvāt ca 
SA_GK16_visah__u-20	caturvargaprāptirhi vedaśāstrebhyo nīrasatayā duḥkhādeva pariṇatabuddhīnāmeva jāyate /	caturvarga prāptiḥ hi veda śāstrebhyaḥ nīrasa tayā duḥkhāt eva pariṇata buddhīnām eva jāyate 
SA_GK16_visah__u-21	paramānandasadohajanakatayā sukhādeva sukumārabuddhīnāmapi punaḥ kāvyādeva /	parama ānanda sa doha janaka tayā sukhāt eva sukumāra buddhīnām api punar kāvyāt eva 
SA_GK16_visah__u-22	nanu tahi pariṇatabuddhibhiḥ satsu vedaśāstreṣu kimiti kāvye yatnaḥ karaṇīya ityapi na vaktavyam /	nanu pariṇata buddhibhiḥ satsu veda śāstreṣu kim iti kāvye yatnaḥ karaṇīyaḥ iti api na vaktavyam 
