segmentnr	original	analyzed
SA_MB_kalottaragamaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_kalottaragamaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00248	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_kalottaragamaHK-2	Uniform title: kālottara	uniform title kālottara 
SA_MB_kalottaragamaHK-3	Main title: kālottarāgama	main title kālottara āgama 
SA_MB_kalottaragamaHK-4	Manuscript : IFP/EFEO transcript T0059	manuscript 
SA_MB_kalottaragamaHK-5	Notes: Copied from IFP/EFEO transcript T0059 which is from a MS belonging to the GOML, Madras, No. R 14343.	notes copied from ifpefeo transcript 
SA_MB_kalottaragamaHK-6	Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_kalottaragamaHK-7	Revision 0: Feb. 05, 2012	revision feb 
SA_MB_kalottaragamaHK-8	Publication country : India	publication country india 
SA_MB_kalottaragamaHK-9	|| śrīḥ ||	śrīḥ 
SA_MB_kalottaragamaHK-10	kālottaram ||	kāla uttaram 
SA_MB_kalottaragamaHK-11	|| hariḥ om ||	hariḥ om 
SA_MB_kalottaragamaHK-12	tadevaṃ tribhiruccārya maheśasya tu mantrakam |	tat evam tribhiḥ uccārya maheśasya tu mantrakam 
SA_MB_kalottaragamaHK-13	mūrtirmāheśvarasyaikā sakalasya prakīrtitāḥ || 1 ||	mūrtiḥ māheśvarasya ekā sakalasya prakīrtitāḥ 
SA_MB_kalottaragamaHK-14	prathamaṃ prathamaṃ grāhyaṃ bindunādasamanvitam |	prathamam prathamam grāhyam bindu nāda samanvitam 
SA_MB_kalottaragamaHK-15	ananteśasya bījaṃ tu japākusumasuprabham || 2 ||	ananta īśasya bījam tu japā kusuma su prabham 
SA_MB_kalottaragamaHK-16	caturbhujaṃ triṇetraṃ tu paraśuṃ śūladhāriṇam |	catur bhujam trinetram tu paraśum śūla dhāriṇam 
SA_MB_kalottaragamaHK-17	aṣṭamasya tṛtīyaṃ tu ṣaṣṭhena tu samanvitam || 3 ||	aṣṭamasya tṛtīyam tu ṣaṣṭhena tu samanvitam 
SA_MB_kalottaragamaHK-18	bindunāda samāyuktaṃ sūkṣmabījamihocyate |	bindu nāda samāyuktam sūkṣmabījam iha ucyate 
SA_MB_kalottaragamaHK-19	sūkṣmasya ca tṛtīyaṃ tu caturbhujaṃ triṇetrakam || 4 ||	sūkṣmasya ca tṛtīyam tu catur bhujam trinetrakam 
SA_MB_kalottaragamaHK-20	aṣṭamasya prathamaṃ syāt prathamasya tṛtīyakam |	aṣṭamasya prathamam syāt prathamasya tṛtīyakam 
SA_MB_kalottaragamaHK-21	bindunādasamākrāntaṃ śivottamasya ca bījakam || 5 ||	bindu nāda samākrāntam śiva uttamasya ca bījakam 
SA_MB_kalottaragamaHK-22	triṇetraṃ caturbhujaṃ caiva kundapuṣpasamaprabham |	trinetram catur bhujam ca eva kunda puṣpa sama prabham 
SA_MB_kalottaragamaHK-23	prathamasyaikādaśaṃ grāhyaṃ bindunādasamanvitam || 6 ||	prathamasya ekādaśam grāhyam bindu nāda samanvitam 
SA_MB_kalottaragamaHK-24	nīlajīmūtasaṃkāśaṃ triṇetraṃ ca caturbhujam |	nīla jīmūta saṃkāśam trinetram ca catur bhujam 
SA_MB_kalottaragamaHK-25	p. 2)	p 
SA_MB_kalottaragamaHK-26	punarekādaśaṃ grāhyaṃ bindunādasamanvitam || 7 ||	punar ekādaśam grāhyam bindu nāda samanvitam 
SA_MB_kalottaragamaHK-27	ekarudrasya bījaṃ tu * * * * * * * * * |	      
SA_MB_kalottaragamaHK-28	trimūrtiṃ kuṅkumaprakhyaṃ triṇetraṃ ca caturbhujam || 8 ||	trimūrtim kuṅkuma prakhyam trinetram ca caturbhujam 
SA_MB_kalottaragamaHK-29	aṣṭamaṃ prathamaṃ grāhyaṃ saptamasya dvitīyakam |	aṣṭamam prathamam grāhyam saptamasya dvitīyakam 
SA_MB_kalottaragamaHK-30	caturthasvarasaṃyuktaṃ bindunādasamanvitam || 9 ||	caturtha svara saṃyuktam bindu nāda samanvitam 
SA_MB_kalottaragamaHK-31	śrīkaṇṭhasya tu bījaṃ tat japākusumasannibham |	śrīkaṇṭhasya tu bījam tat japā kusuma sannibham 
SA_MB_kalottaragamaHK-32	triṇetraṃ caturbhujaṃ jñeyaṃ śūlaṃ paraśudhāriṇam || 10 ||	trinetram catur bhujam jñeyam śūlam paraśu dhāriṇam 
SA_MB_kalottaragamaHK-33	indrasya yaṃ tṛtīyaṃ tu bindunādasamanvitam |	indrasya yam tṛtīyam tu bindu nāda samanvitam 
SA_MB_kalottaragamaHK-34	śikhaṇḍibījamākhyātaṃ bhinnāñjanasamaprabham || 11am || 10 ||	śikhaṇḍi bījam ākhyātam bhinnāñjana sama prabham 
SA_MB_kalottaragamaHK-35	caturbhujaṃ triṇetraṃ tu śūlaṃ paraśudhāriṇam |	catur bhujam trinetram tu śūlam paraśu dhāriṇam 
SA_MB_kalottaragamaHK-36	sarve vai vṛṣabhārūḍhā jaṭāmakuṭadhāriṇaḥ || 12 ||	sarve vai vṛṣabha ārūḍhāḥ jaṭā makuṭa dhāriṇaḥ 
SA_MB_kalottaragamaHK-37	ekavaktrayutāḥ sarve sarvābharaṇabhūṣitāḥ |	eka vaktra yutāḥ sarve sarva ābharaṇa bhūṣitāḥ 
SA_MB_kalottaragamaHK-38	śivasya saṃhitā vatsa sarve padmāsanasthitāḥ || 13 ||	śivasya saṃhitāḥ vatsa sarve padmāsana sthitāḥ 
SA_MB_kalottaragamaHK-39	kasminnaṇḍe saptaloke kālāgnyādiśivāntake |	kasmin aṇḍe sapta loke kālāgni ādi śiva antake 
SA_MB_kalottaragamaHK-40	śrīkaṇṭhanāthādhipatiriti nityaṃ prakīrtitam || 14 ||	śrīkaṇṭhanātha adhipatiḥ iti nityam prakīrtitam 
SA_MB_kalottaragamaHK-41	bahiraṇḍasya saptānāṃ śūlaṃ nityaṃ ṣaḍānana |	bahis aṇḍasya saptānām śūlam nityam ṣaḍānana 
SA_MB_kalottaragamaHK-42	sūkṣmāṇḍaṃ śivottamāṇḍamekanetrarudrāṇḍakam || 15 ||	             
SA_MB_kalottaragamaHK-43	ananteśaṃ trimūrtyaṇḍaṃ śikhaṇḍī saptamaṃ bhavet |	ananta īśam trimūrti aṇḍam śikhaṇḍī saptamam bhavet 
SA_MB_kalottaragamaHK-44	prathamasya pañcamaṃ gṛhya bindunādasamanvitam || 16 ||	prathamasya pañcamam gṛhya bindu nāda samanvitam 
SA_MB_kalottaragamaHK-45	umābījaṃ samākhyātaṃ rājāvartasamaprabham |	umābījam samākhyātam rājāvarta sama prabham 
SA_MB_kalottaragamaHK-46	trivargaṃ prathamaṃ gṛhya bindunāda samanvitam || 17 ||	trivargam prathamam gṛhya bindu nāda samanvitam 
SA_MB_kalottaragamaHK-47	nīlajīmūtasaṃkāśaṃ triṇetraṃ ṭaṅkadhāriṇam |	nīla jīmūta saṃkāśam trinetram ṭaṅka dhāriṇam 
SA_MB_kalottaragamaHK-48	p. 3)	p 
SA_MB_kalottaragamaHK-49	pañcamaṃ pañcavargasya bindunādasamanvitam || 18 ||	pañcamam pañcavargasya bindu nāda samanvitam 
SA_MB_kalottaragamaHK-50	bhinnāñjanasamaprakhyaṃ triṇetraṃ dvibhujaṃ bhavet |	bhinnāñjana sama prakhyam trinetram dvi bhujam bhavet 
SA_MB_kalottaragamaHK-51	ṣaṣṭhasya pañcamaṃ gṛhyaṃ bindunādasamanvitam || 19 ||	ṣaṣṭhasya pañcamam gṛhyam bindu nāda samanvitam 
SA_MB_kalottaragamaHK-52	bisinīpatrasaṃkāśaṃ dvinetraṃ ca dvibāhukam |	bisinī patra saṃkāśam dvi netram ca dvi bāhukam 
SA_MB_kalottaragamaHK-53	saptamasya turīyaṃ tu prathamasya tu saptakam || 20 ||	saptamasya turīyam tu prathamasya tu saptakam  
SA_MB_kalottaragamaHK-54	bindunādasamākrāntaṃ bṛṣabhasya tu rūpakam |	bindu nāda samākrāntam bṛṣabhasya tu rūpakam 
SA_MB_kalottaragamaHK-55	viṣṇukrāntisamaprakhyaṃ triṇetraṃ śūladhāriṇam || 21 ||	viṣṇu krānti sama prakhyam trinetram śūla dhāriṇam 
SA_MB_kalottaragamaHK-56	dvivargasya tṛtīyaṃ tu binduśekharabhūṣitam |	dvivargasya tṛtīyam tu binduśekhara bhūṣitam 
SA_MB_kalottaragamaHK-57	nīlāñjanasamaprakhyaṃ gaṇeśasya svarūpakam || 22 ||	nīlāñjana sama prakhyam gaṇeśasya svarūpakam 
SA_MB_kalottaragamaHK-58	gajānanaṃ gajahastaṃ gajakarṇaṃ trilocanam |	gaja ānanam gaja hastam gaja karṇam tri locanam 
SA_MB_kalottaragamaHK-59	lambodaraṃ māṇavakaṃ śvetapadmopari sthitam || 23 ||	lamba udaram māṇavakam śveta padma upari sthitam 
SA_MB_kalottaragamaHK-60	mūṣikavāhanaṃ devaṃ gaṇeśaṃ vighnanāyakam |	mūṣikavāhanam devam gaṇeśam vighnanāyakam 
SA_MB_kalottaragamaHK-61	bhṛṅgīṃ ruṭiṃ mahātmānaṃ ṣaṣṭhasya tu caturthakam || 24 ||	bhṛṅgīm ruṭim mahātmānam ṣaṣṭhasya tu caturthakam 
SA_MB_kalottaragamaHK-62	snāyvasthikṛtasaṃbandhaṃ dvinetraṃ śaṅkhakandavat |	snāyu asthi kṛta saṃbandham dvi netram śaṅkha kanda vat 
SA_MB_kalottaragamaHK-63	aṣṭamasya tṛtīyaṃ tu ṣaṣṭhaṃ caiva vibhūṣitam || 25 ||	aṣṭamasya tṛtīyam tu ṣaṣṭham ca eva vibhūṣitam 
