segmentnr	original	analyzed
SA_K10_uvs_sc-0	Udānavarga de Subaši	udāna vargaḥ de su bai 
SA_K10_uvs_sc-1	1. Anityavarga	anitya varga 
SA_K10_uvs_sc-2	[Stances 1–40 ? perdues]	stances 
SA_K10_uvs_sc-3	. . . . . . . . . kāryyaṁ	ro-0 
SA_K10_uvs_sc-4	idaṁ ca kṛtvā . . . . . .	idam ca kṛtvā 
SA_K10_uvs_sc-5	[Stance 42 ? perdue]	stance perdue 
SA_K10_uvs_sc-6	2. Kāmavarga	kāma varga 
SA_K10_uvs_sc-7	[Stances 1–8 ? perdues]	stances 
SA_K10_uvs_sc-8	cchanda-jāto ’navasrāvī	chanda jātaḥ nava srāvī 
SA_K10_uvs_sc-9	manasā ca sphuṭo bhavet	manasā ca sphuṭaḥ bhavet 
SA_K10_uvs_sc-10	[Stances 10 ?–12 ? perdues]	stances 
SA_K10_uvs_sc-11	. . . . anūsāri	ro-0 anūsāri 
SA_K10_uvs_sc-12	manasā tṛpti nāddhyagāt /	manasā tṛpti na at hyagāt 
SA_K10_uvs_sc-13	tato nivṛtti pratikarmma- . .	tatas nivṛtti pratikarma 
SA_K10_uvs_sc-14	prajñāya tṛptaḥ puruṣaḥ	prajñāya tṛptaḥ puruṣaḥ 
SA_K10_uvs_sc-15	tṛṣṇāya kurute vaśam	tṛṣṇāya kurute vaśam 
SA_K10_uvs_sc-16	gṛddhā . .    . . . .	ro-0 
SA_K10_uvs_sc-17	[Stances 16–17 perdues]	stances perdues 
SA_K10_uvs_sc-18	tṛṣṇā-kṣaya-rato bhoti	tṛṣṇā kṣaya rataḥ 
SA_K10_uvs_sc-19	samyaksaṁbuddha-śrāvakaḥ	samyaksabuddha śrāvakaḥ 
SA_K10_uvs_sc-20	parvvato .    . . . .	ro-0 
SA_K10_uvs_sc-21	. . . adrākṣi yato nidānaṁ	adrākṣi yatas nidāna 
SA_K10_uvs_sc-22	kāmeṣu so . . . . . . .	kāmeṣu 
SA_K10_uvs_sc-23	3. Tṛṣṇāvarga	tṛṣṇā varga 
SA_K10_uvs_sc-24	[Stance 1 perdue]	stance perdue 
SA_K10_uvs_sc-25	. . . . prahāsyate	  prahāsyate 
SA_K10_uvs_sc-26	eṣā pūtikaroti bandhanam	eṣā pūti karoti bandhanam 
SA_K10_uvs_sc-27	manujasya pra,atta-cāriṇas	manujasya praatta cāriṇas 
SA_K10_uvs_sc-28	tṛṣṇā . . . . . . . . .	tṛṣṇā 
SA_K10_uvs_sc-29	tṛṣṇā-cchadana-cchāditaḥ /	tṛṣṇā chadana chāditaḥ 
SA_K10_uvs_sc-30	pramattā bandhane baddhā	pramattā bandhane baddhā 
SA_K10_uvs_sc-31	matsyā va kupinā-mukhe	matsyāḥ kupināmukhe 
SA_K10_uvs_sc-32	[Stance 5 perdue]	stance perdue 
SA_K10_uvs_sc-33	saṁyojana-saṅga-satta-bālā	         
SA_K10_uvs_sc-34	duḥkham upenti punaś	duḥkham upenti punar 
SA_K10_uvs_sc-35	cira-rātrim	cira rātrim 
SA_K10_uvs_sc-36	tṛṣṇāya grathitāḥ . .	tṛṣṇāya grathitāḥ 
SA_K10_uvs_sc-37	[Stance 8 perdue]	stance perdue 
SA_K10_uvs_sc-38	. . . .   sudustyajān /	      
SA_K10_uvs_sc-39	śokās tasya vivarddhanti	śokāḥ tasya vivarddhanti 
SA_K10_uvs_sc-40	ovṛṣṭā bīraṇā yathā	ovṛṣṭā bīraṇā yathā 
SA_K10_uvs_sc-41	yas tv etāṁ tyajate grāmyāṁ	yaḥ tu etā tyajate grāmyā 
SA_K10_uvs_sc-42	uda-bindur iva puṣkarāt	uda binduḥ iva puṣkarāt 
SA_K10_uvs_sc-43	yāvanto ’ha saṁāgataḥ /	yāvantaḥ ha sa āgataḥ 
SA_K10_uvs_sc-44	tṛṣṇāṁ saṁūlāṁ khanatha	tṛṣṇā sa ūlā khanatha 
SA_K10_uvs_sc-45	uśīrārtthi va bīraṇām /	uśīra ārtthi vaḥ bīraṇām 
SA_K10_uvs_sc-46	tṛṣṇāyāḥ .    . . . .	tṛṣṇāyāḥ 
SA_K10_uvs_sc-47	tṛṣṇā-dvitīyaḥ puruṣo	tṛṣṇā dvitīyaḥ 
SA_K10_uvs_sc-48	dīrggham . .    . . . . /	ro-0 
SA_K10_uvs_sc-49	punaḥ punar upādetvā	punar punar upādetvā 
SA_K10_uvs_sc-50	garbbham eti punsḥ punaḥ /	garbbham eti punsaḥ punar 
SA_K10_uvs_sc-51	ittha-bhāvo ’nnyathī-bhāvaḥ	itthabhāvaḥ n nyathībhāvaḥ 
SA_K10_uvs_sc-52	satvanām āgatiṁ gatiṁ	satvanām āgati gati 
SA_K10_uvs_sc-53	-5btañ ca tṛṣṇām . . . .	ca tṛṣṇām 
SA_K10_uvs_sc-54	. . . .    . vidyati	      
SA_K10_uvs_sc-55	yasya deva manuṣyāś ca	yasya deva manuṣyāḥ ca 
SA_K10_uvs_sc-56	śritās tiṣṭhanti c’ artthikāḥ /	śritāḥ tiṣṭhanti c artthikāḥ 
SA_K10_uvs_sc-57	tarath’ ītā visaktikāṁ	tarath ītā visaktikā 
SA_K10_uvs_sc-58	. . . . . . . . visaktikā	         
SA_K10_uvs_sc-59	gaṇḍasya mūlaṁ visṛṭā va jālinī /	gaṇḍasya mūla visṛṭā va jālinī 
SA_K10_uvs_sc-60	lataṁ pipāsām avinīya . . .	lata pipāsām a vinīya 
