segmentnr	original	analyzed
SA_T06_trimsikatika-0	ātmadharmopacāras+hi vividhas+yas+pravartate/	ātma dharma upacāraḥ hi pravartate 
SA_T06_trimsikatika-1	vijñānapariṇāmas+asau pariṇāmas+sa ca tridhā// 1	vijñāna pariṇāmaḥ asau pariṇāmaḥ sa ca tridhā 
SA_T06_trimsikatika-2	vipākas+mananākhyas+ca vijñaptis+viṣayasya ca/	vipāka smanana ākhyaḥ ca vijñaptisu iṣayasya ca 
SA_T06_trimsikatika-3	tatra+ālayākhyam+vijñānam+vipākas+sarvabījakam// 2	tatra ālaya ākhyam vijñānam vipākaḥ sarvabījakam 
SA_T06_trimsikatika-4	asaṃviditakopādisthānavijñaptikam+ca tat/	a saṃvidita kopa ādi sthāna vijñaptikam ca tat 
SA_T06_trimsikatika-5	sadā sparśamanaskāravitsaṃjñācetanānvitam// 3	sadā sparśa manaskāra vid saṃjñā cetanā anvitam 
SA_T06_trimsikatika-6	upekṣā vedanā tatra+anivṛtāvyākṛtam+ca tat/	upekṣā vedanā tatra anivṛta avyākṛtam ca tat 
SA_T06_trimsikatika-7	tathā sparśādayas+tat+ca vartate srotasā+oghavat// 4	tathā sparśa ādayaḥ tat ca vartate srotasā oghavat 
SA_T06_trimsikatika-8	iti/	iti 
SA_T06_trimsikatika-9	tat+ca+ālayavijñānam+oghavat+srotasā vartate na tu+ekam+abhinnam/	tat ca ālayavijñānam oghavat srotasā vartate na tu ekam abhinnam 
SA_T06_trimsikatika-10	"padārtham+darśayan+āha---tat+ca+ālayavijñānam+ityādi"""	padārtham darśayan āha tat ca ālayavijñānam ityādi 
SA_T06_trimsikatika-11	subodham+etat/	su bodham etat 
SA_T06_trimsikatika-12	srotaḥsvabhāvam+darśayan+āha---tatra srotas+ityādi/	srotaḥ svabhāvam darśayan āha tatra srotaḥ ityādi 
SA_T06_trimsikatika-13	hetuphalayos+nairantaryeṇa prabandhena pravṛttis+srotas+ucyate/	hetu phalayoḥ nairantaryeṇa prabandhena pravṛttiḥ srotaḥ ucyate 
SA_T06_trimsikatika-14	oghasvarūpam+darśayan+āha---udakasamūhasya+ityādi/	ogha svarūpam darśayan āha audaka samūhasya etyādi 
SA_T06_trimsikatika-15	udakasamūhasya hi pūrvāparayos+bhāgayos+avicchedena yas+pravāhas+sas+oghas+ucyate/	udaka samūhasya hi yaḥ pravāhaḥ sa soghaḥ ucyate 
SA_T06_trimsikatika-16	evam+padārtham+ākhyāya sūtrārtham+darśayan+āha---yathā+oghas+ityādi/	evam padārtham ākhyāya sūtra artham darśayan āha yathā ogha sityādi 
SA_T06_trimsikatika-17	yathā khalu+oghas+tṛṇādīn+karṣayan+gacchati+evam+ālayavijñānam+api puṇyādikarmavāsanānugatam+sparśādīn+karṣayat+prabandhena+anuparatam+pravartate/	yathā khalu oghaḥ tṛṇa ādīn karṣayan gacchati evam ālayavijñānam api puṇya ādi karma vāsanā anugatam sparśa ādīn karṣayat prabandhena anuparatam pravartate 
SA_T06_trimsikatika-18	punar+api paras+pṛcchati---tasya+evam+srotasā+ityādi/	punar api paraḥ pṛcchati tasya evam srotasā ityādi 
SA_T06_trimsikatika-19	tasya+ālayavijñānasya+evam+prabandhena pravartamānasya kasyām+avasthāyām+vyāvṛttis+iti vaktavyam/	tasya ālayavijñānasya evam prabandhena pravartamānasya kasyām avasthāyām vyāvṛttiḥ iti vaktavyam 
SA_T06_trimsikatika-20	siddhāntavādī+āha---	siddhāntavādī āha 
SA_T06_trimsikatika-21	tasya vyāvṛttis+arhattve	tasya vyāvṛtti sarhat tve 
SA_T06_trimsikatika-22	ityādi/	ityādi 
SA_T06_trimsikatika-23	arhattvapratipattikāle tasya vyāvṛttis+bhavati/	arhat tva pratipatti kāle tasya vyāvṛttiḥ bhavati 
SA_T06_trimsikatika-24	aparas+ajānan+pṛcchati---kim+punar+arhattvam+iti/	aparaḥ a jānan pṛcchati kim punar arhat tvam iti 
SA_T06_trimsikatika-25	siddhāntavādī+āha---yadyogāt+ityādi/	siddhāntavādī āha yat yogāt ityādi 
SA_T06_trimsikatika-26	yasya dharmasya yogāt+ayam+prāṇī+arhan+iti+ucyate tat+arhattvam+ucyate/	yasya dharmasya tatas ṛhat tvam ucyate 
SA_T06_trimsikatika-27	paras+tam+dharmam+ajānan+pṛcchati----kasya punar+ityādi/	paraḥ tam dharmam a jānan pṛcchati kasya punar ityādi 
SA_T06_trimsikatika-28	katamasya dharmasya yogāt+arhan+iti+uyate/	katamasya dharmasya 
SA_T06_trimsikatika-29	siddhāntavādī+āha---kṣayajñāna+ityādi/	          
SA_T06_trimsikatika-30	kṣayajñānānutpādajñānayos+lābhāt+asau+arhan+iti+ucyate/	kṣaya jñāna anutpāda jñānayoḥ lābhāt asau arhan iti ucyate 
SA_T06_trimsikatika-31	kim+iti tat+ālayavijñānam+vyāvartate+iti+āha---tasyām+avasthāyām+ālayavijñānāśritam+yat+kiṃcit+dauṣṭhulyam+āsīt+tat+sarvam+niravaśeṣam+prahīyate/	kim iti tata ālayavijñānam vyāvartate iti āhatasyām avasthāyām ālayavijñāna āśritam yat kiṃcid dauṣṭhulyam āsīt tat sarvam niravaśeṣam prahīyate 
SA_T06_trimsikatika-32	tasmāt+ālayavijñānam+vyāvṛttam+bhavati/	tasmāt ālayavijñānam vyāvṛttam bhavati 
SA_T06_trimsikatika-33	kleśabījāśrayam+tat+asya+apagatam+bhavati+iti+arthas+/	kleśa bīja āśrayam tatasya apagatam bhavati iti arthaḥ 
SA_T06_trimsikatika-34	yasyām+avasthāyām+ālayavijñānam+vyāvartate sā+eva+arhadavasthā+ucyate/	yasyām avasthāyām ālayavijñānam vyāvartate sā eva arhat avasthā ucyate 
SA_T06_trimsikatika-35	yasmāt+vimuktikāye vā dharmakāye vā labdhe+arhan+vyapadiśyate//	yasmāt vimukti kāye vā dharmakāye vā labdhe arhan vyapadiśyate 
SA_T06_trimsikatika-36	evam+vistareṇa vypākākhyas+pariṇāmas+uktas+/	evam vistareṇa 
SA_T06_trimsikatika-37	savibhaṅgas+iti savistaras+iti+arthas+/	sa vibhaṅga siti sa vistara siti arthaḥ 
