segmentnr	original	analyzed
SA_K10_sf280_sc-0	Avasrutasūtra	avasruta sūtra 
SA_K10_sf280_sc-1	Wal_1 dakṣiṇasyāḥ paścimasyāḥ uttarasyān diśaḥ tṛṇolkāṁ upasaṁhareta na labheta agnir avatāraṁ	dakṣiṇasyāḥ paścimasyāḥ uttarasyān diśaḥ tṛṇa ulkāḥ upasahareta na labheta agniḥ avatāra 
SA_K10_sf280_sc-2	na labheta ālambanam / .. .. .. yāvaṁ manaso ’pi dharmeṣu māra upasaṁkrāmati avatāraprekṣī	na labheta ālambanam 
SA_K10_sf280_sc-3	avarāragaveṣī na labhate māra avatāraṁ pūrvavat /	avarāra gaveṣī na labhate māra avatāra pūrvavat 
SA_K10_sf280_sc-4	Wal_2 evaṁ vihārī bhikṣu rūpam abhibhūr bhavati no tu rūpair abhibhūyate / ṣabdāṁ gandhāṁ	eva vihārī bhikṣu rūpam abhibhūḥ bhavati no tu rūpaiḥ abhibhūyate 
SA_K10_sf280_sc-5	rasāṁ spraṣṭavyāṁ dharmāṁ abhibhūr bhavati no tu dharmair abhibhūyate / rūpābhibhūḥ	rasā spraṣṭavyā dharmāḥ abhibhūḥ bhavati no tu dharmaiḥ abhibhūyate rūpa abhibhūḥ 
SA_K10_sf280_sc-6	śabdābhibhūḥ gandhābhibhūḥ rasābhibhūḥ spraṣṭavyābhibhūḥ dharmābhibhūḥ / abhibhūr	śabda abhibhūḥ gandha abhibhūḥ rasa abhibhūḥ spraṣṭavya abhibhūḥ dharma abhibhūḥ abhibhūḥ 
SA_K10_sf280_sc-7	anabhibhūr bhavati pāpakair akuśalair dharmaiḥ sāṁkleśikaiḥ paunarbhavikaiḥ sajvarair	anabhibhūḥ bhavati pāpakaiḥ akuśalaiḥ dharmaiḥ sa ākleśikaiḥ paunarbhavikaiḥ sa jvaraiḥ 
SA_K10_sf280_sc-8	duḥkhavipākyair āyatyām jātijarāmaraṇīyaiḥ /	duḥkha vipākyaiḥ āyatyām jāti jarā maraṇīyaiḥ 
SA_K10_sf280_sc-9	Wal_3 saṁmukhaṁ me āyuṣmantaḥ bhagavato ’ntikāc chrutaḥ saṁmukham udgṛhītaḥ yo ’yam avasrutānavasruto dharmaparyāyaḥ avasrutānavasrutaṁ vo dharmaparyāyaṁ  #	me āyuṣmantaḥ bhagavataḥ ntikāt śrutaḥ samukham udgṛhītaḥ yaḥ yam avasruta an avasrutaḥ dharmaparyāyaḥ avasruta an avasruta vaḥ dharmaparyāya 
