segmentnr	original	analyzed
SA_MB_kalasaarcanavidhiHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_kalasaarcanavidhiHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00411	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_kalasaarcanavidhiHK-2	Uniform title: kalaśārcanavidhi of siddhalakṣmīdevī	uniform title kalaśa arcana vidhi or siddhalakṣmīdevī 
SA_MB_kalasaarcanavidhiHK-3	Manuscript : NGMCP manuscript 1-1496  reel no.: A 1232/17	manuscript manuscript 
SA_MB_kalasaarcanavidhiHK-4	Notes: Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
SA_MB_kalasaarcanavidhiHK-5	Revision 0: April 28, 2017	revision april 
SA_MB_kalasaarcanavidhiHK-6	Publication country : India	publication country india 
SA_MB_kalasaarcanavidhiHK-7	p. 1a) 1 śrīśrīśrīgaṇeśāya namaḥ ||	śrī śrī śrī gaṇeśāya namaḥ 
SA_MB_kalasaarcanavidhiHK-8	nyātāpolaladevelasaśrī 3 siddhilakṣmī devī skeghaṇṭhādute yātā kalaśārcanavidhi ||	siddhi lakṣmī devī yātā kalaśa arcana vidhi 
SA_MB_kalasaarcanavidhiHK-9	patavāsanamālakocoyajā pūjā ādinavoya ||	pūjā 
SA_MB_kalasaarcanavidhiHK-10	jajamāna puṣpabhājanayācake || adyādi || vākya ||	jajamāna puṣpa bhājana yācake adya ādi 
SA_MB_kalasaarcanavidhiHK-11	śrīsamvattāmaṇḍalānte kramapadanihitānandaśaktiḥ subhīmā	                   
SA_MB_kalasaarcanavidhiHK-12	sṛṣṭiṃ nyāye catuṣkaṃ tvakulakulagataṃ paṃcakaṃ cānya ṣaṭkaṃ |	sṛṣṭim nyāye catuṣkam tu a kula kula gatam paṃcakam 
SA_MB_kalasaarcanavidhiHK-13	catvāraḥ pañcakoṇyaṃ punarapi caturaṃ statvato maṇḍalena	catvāraḥ pañcakoṇyam punar api caturam maṇḍalena 
SA_MB_kalasaarcanavidhiHK-14	saṃsṛṣṭaṃ yena tasmai namata guruvaraṃ bhairavaṃ śrīkujeśaṃ ||	saṃsṛṣṭam yena tasmai namata guru varam bhairavam śrī kujeśam 
SA_MB_kalasaarcanavidhiHK-15	śyāmāraktā trinetrā stanabharaṇamitā mattamātaṅgagāmī	śyāmā āraktā tri netrā stana bharaṇa mitā matta mātaṅga gāmī 
SA_MB_kalasaarcanavidhiHK-16	vomvoṣṭhī cārunetrā pṛthutarajaghanā mekhalāratnaśobhe |	cāru netrā pṛthutara jaghanā mekhalā ratna śobhe 
SA_MB_kalasaarcanavidhiHK-17	p. 1b) devāṅge vastraśobhe varavarakusume varvare keśabhāre	deva aṅge vastra śobhe vara vara kusume varvare keśabhāre 
SA_MB_kalasaarcanavidhiHK-18	sā me śrīkubjikākhyā vitaratu tarasā jñāna divyaughamogha ||	sā me śrī kubjikā ākhyā vitaratu tarasā jñāna divya ogha mogha 
SA_MB_kalasaarcanavidhiHK-19	utphullāmvujakarṇikoparigatā śrīsiddhilakṣmī parā	utphulla amvuja karṇikā upari gatā śrī siddhi lakṣmī parā 
SA_MB_kalasaarcanavidhiHK-20	karpūrasphaṭikendukundadhavalā niḥśeṣapāpopahā |	                            
SA_MB_kalasaarcanavidhiHK-21	saṃsārārṇavaduḥkhapaṃkajaharī niskampanaṃ sarvadā	saṃsāra arṇava duḥkha paṃkaja harī niskampanam sarvadā 
SA_MB_kalasaarcanavidhiHK-22	śrīmatpaṃcamukhāmvujā daśabhujā pretasthitā pātu va ||	śrīmat paṃcamukha amvujā daśa bhujā preta sthitā pātu 
SA_MB_kalasaarcanavidhiHK-23	kva kāśaḥ  kva śamīraṇaḥ kva dahanaḥ kva yaḥ kva viśvambharāḥ	kva kāśaḥ kva śamīraṇaḥ kva dahanaḥ kva yaḥ kva viśvambharāḥ 
SA_MB_kalasaarcanavidhiHK-24	kva vrahmā kva janārdanaḥ kva bhujagaḥ kvendraḥ kve devāsurāḥ |	kva vrahmā kva janārdanaḥ kva bhujagaḥ kva indraḥ kva deva asurāḥ 
SA_MB_kalasaarcanavidhiHK-25	kalpāntārabhatairnataḥ pralayataḥ śrīsiddhiyogeśvaraḥ p. 2a)	pralayataḥ śrī siddhiyoga īśvaraḥ 
SA_MB_kalasaarcanavidhiHK-26	krīḍā nāṭakanāyako vijayate devo mahābhairavaḥ ||	krīḍā nāṭaka nāyakaḥ vijayate devaḥ mahābhairavaḥ 
SA_MB_kalasaarcanavidhiHK-27	mahākālaṃ mahāraudraṃ mahākṛṣṇāṃjanaprabhaṃ |	mahākālam mahāraudram mahā kṛṣṇa aṃjana prabham 
SA_MB_kalasaarcanavidhiHK-28	sthūlarūpaṃ māhākāyaṃ kartikāpāladhāriṇaṃ ||	sthūla rūpam māhākāyam karti kāpāla dhāriṇam 
SA_MB_kalasaarcanavidhiHK-29	khaḍgapheṭakadharaṃ devaṃ trinetra jvalanaprabhaṃ |	khaḍga pheṭaka dharam devam trinetra jvalana prabham 
SA_MB_kalasaarcanavidhiHK-30	namastestu mahākālaṃ śatrusaṃhārakāraṇaṃ ||	namaḥ te astu mahākālam śatru saṃhāra kāraṇam 
SA_MB_kalasaarcanavidhiHK-31	ratnoṣadhī sakalatīrthajalena pūrṇā	ratna oṣadhī sakala tīrtha jalena pūrṇā 
SA_MB_kalasaarcanavidhiHK-32	svacchatrapallavaśobhitapuṣpamālā |	sva chatra pallava śobhita puṣpa mālā 
SA_MB_kalasaarcanavidhiHK-33	yajñeṣu yāgaviṣayeṣu munibhiḥ prasastā	yajñeṣu yāga viṣayeṣu munibhiḥ prasastā 
SA_MB_kalasaarcanavidhiHK-34	tvāṃ kumbhamūrtiśivaśaktiyutaṃ namāmi ||	tvām kumbha mūrti śiva śakti yutam namāmi 
SA_MB_kalasaarcanavidhiHK-35	pūrvaṃ dakṣiṇapaścimottaraśivāpūrvādhivāme sthitā kṣatre	pūrvam dakṣiṇa paścima uttara śiva a pūrva adhi vāme sthitā kṣatre 
SA_MB_kalasaarcanavidhiHK-36	śovaṭubhūtadurgaharaṇaṃ heramvanāthāya ca |	śovaṭu bhūta durga haraṇam heramva nāthāya ca 
SA_MB_kalasaarcanavidhiHK-37	śmasāne svaramādidevavapuṣaśokādidoṣaprahā	śmasāne 
SA_MB_kalasaarcanavidhiHK-38	nityānandana vai namāmi satataṃ valyādipūjāvidhi ||	nityānandana vai namāmi satatam vali ādi pūjā vidhi 
SA_MB_kalasaarcanavidhiHK-39	p. 2b) siddhirastu kriyārambhe vṛddhirastu dhanāgame |	siddhiḥ astu kriyā ārambhe vṛddhiḥ astu dhana āgame 
SA_MB_kalasaarcanavidhiHK-40	puṣṭirastu śarīreṣu śāntirastu gṛhe tava ||	puṣṭiḥ astu śarīreṣu śāntiḥ astu gṛhe tava 
SA_MB_kalasaarcanavidhiHK-41	sarvavighniprasamanaṃ sarvasāntikaraṃ śubhaṃ |	            
SA_MB_kalasaarcanavidhiHK-42	āyuputraṃ ca kāmaṃ ca lakṣmī santativarddhanaṃ ||	āyu putram ca kāmam ca lakṣmī santati varddhanam 
SA_MB_kalasaarcanavidhiHK-43	yathā vāṇaprahārāṇāṃ kavacaṃ bhavatu vāraṇaṃ |	yathā vāṇa prahārāṇām kavacam bhavatu vāraṇam 
SA_MB_kalasaarcanavidhiHK-44	tadvadeva vidyātānāṃ śāntirbhava tu vāraṇaṃ ||	tadvat eva vidyātānām śāntiḥ bhava tu vāraṇam 
SA_MB_kalasaarcanavidhiHK-45	puṣpābhājanaṃ samarpayāmi ||	puṣpā bhājanam samarpayāmi 
SA_MB_kalasaarcanavidhiHK-46	laṃkhanahāya || ūkāraṃ tyādi || cevā (?) || śrīkhaṇḍatyādi || siṃha (?) ||	ūkāram tyādi cevā   / śrīkhaṇḍa tyādi 
SA_MB_kalasaarcanavidhiHK-47	vīreśvarītyādi || yajamakā || yajñopavītatyādi 1 || puṣpa || nānāpuṣpatyādi ||	vīreśvarī ityādi yajamakā yajñopavīta tyādi  puṣpa nānā puṣpa tyādi 
SA_MB_kalasaarcanavidhiHK-48	trirācamya ||	tris ācamya 
SA_MB_kalasaarcanavidhiHK-49	sphre& hrā& ātmatatvāya svāhā ||	sphre hrāḥ ātma tatvāya svāhā 
SA_MB_kalasaarcanavidhiHK-50	p. 3a) khphre& hrī& vidyātatvāya svāhā ||	a khphre hrī vidyātatvāya svāhā 
SA_MB_kalasaarcanavidhiHK-51	khpre& hrū& śivatatvāya svāhā || sūryārgha || adyādi || vāpya ||	khpre hrū svāhā sūrya argha adya ādi 
SA_MB_kalasaarcanavidhiHK-52	pūjā kartuṃ kulamārtanda mahābhairavāya arghaṃ namaḥ ||	pūjā kartum kula mārtanda mahābhairavāya argham namaḥ 
SA_MB_kalasaarcanavidhiHK-53	varṇāntaṃ vījamuddhṛtya tasyopari śivaṃ nyaset ādimadhyāvasāne tu	varṇa antam vījam uddhṛtya tasya upari śivam nyaset ādi madhya avasāne tu 
SA_MB_kalasaarcanavidhiHK-54	agnitrayavibhūṣataṃ |	         
SA_MB_kalasaarcanavidhiHK-55	varmaṇā dīpitaṃ kṛtvā sāvitryā caivamurddharet ekakūṭavaraḥ śreṣṭho	varmaṇā dīpitam kṛtvā sāvitryā eka kūṭa varaḥ 
SA_MB_kalasaarcanavidhiHK-56	mahāmārtandabhairavaḥ ||	         
