segmentnr	original	analyzed
SA_T10_subhrk_u-0	I. Puṇyaprotsāhanakathā	i puṇya protsāhana kathā 
SA_T10_subhrk_u-1	mānuṣyaṃ samavāpya duṣkaraśatair labdhvā durāpaṃ kṣaṇaṃ	mānuṣyam samavāpya duṣkara śataiḥ labdhvā durāpam kṣaṇam 
SA_T10_subhrk_u-2	mṛtyau niṣpratikāradāruṇatare nityaṃ puraḥsthāyini /	mṛtyau niṣpratikāra dāruṇatare nityam puras sthāyini 
SA_T10_subhrk_u-3	pātheyaṃ damadānasaṃyamamayaṃ yair na prabhūtaṃ kṛtaṃ	pātheyam dama dāna saṃyama mayam yaiḥ na prabhūtam kṛtam 
SA_T10_subhrk_u-4	saṃsārogramaruprapātapatitāḥ prāpsyanti duḥkhāni te // SRKK_1 //	saṃsāra ugra maru prapāta patitāḥ prāpsyanti duḥkhāni te 
SA_T10_subhrk_u-5	mānuṣyaṃ durlabhaṃ prāpya vidyutsaṃpātacañcalam /	mānuṣyam durlabham prāpya vidyut saṃpāta cañcalam 
SA_T10_subhrk_u-6	bhavakṣaye matiḥ kāryā bhavopakaraṇeṣu vā // SRKK_2 //	bhava kṣaye matiḥ kāryā bhava upakaraṇeṣu vā 
SA_T10_subhrk_u-7	manuṣyatvaṃ samāsādya vidyujjvālormicañcalam /	manuṣya tvam samāsādya vidyut jvālā ūrmi cañcalam 
SA_T10_subhrk_u-8	puṇyam evātra kurvīta yataś cintāmaṇir nṛṇām // SRKK_3 //	puṇyam eva atra kurvīta yatas cintāmaṇiḥ nṛṇām 
SA_T10_subhrk_u-9	yasyānubhāvān mānuṣyaṃ prāptaṃ bhūyo 'pi sāṃpratam /	yasya anubhāvāt mānuṣyam prāptam bhūyas sāṃpratam 
SA_T10_subhrk_u-10	puṇyaṃ tad vardhyasveha yasmād dhetuḥ sukhasya te // SRKK_4 //	puṇyam tat vardhyasva iha yasmāt hetuḥ sukhasya te 
SA_T10_subhrk_u-11	mānuṣyaṃ yadupāśrayeṇa bhavatā labdhaṃ punaḥ sāṃprataṃ	mānuṣyam yad upāśrayeṇa bhavatā labdham punar sāṃpratam 
SA_T10_subhrk_u-12	rūpaudāryakulonnatiprabhṛtibhir yuktaṃ vicitrair guṇaiḥ /	rūpa audārya kula unnati prabhṛtibhiḥ yuktam vicitraiḥ guṇaiḥ 
SA_T10_subhrk_u-13	tat puṇyaṃ suhṛd eka eva jagatāṃ bandhuś ca janmāntare	tat puṇyam suhṛd ekaḥ eva jagatām bandhuḥ ca janmāntare 
SA_T10_subhrk_u-14	tasmāt tūrṇam idaṃ kuru tvam asakṛt sarvārthasaṃpatkaram // SRKK_5 //	tasmāt tūrṇam idam kuru tvam asakṛt sarva artha saṃpad karam 
SA_T10_subhrk_u-15	lakṣmīniketaṃ yadupāśrayeṇa prāpto 'si lokābhimataṃ prabhutvam /	lakṣmīniketam yad upāśrayeṇa prāptaḥ si loka abhimatam prabhu tvam 
SA_T10_subhrk_u-16	tāny eva puṇyāni vivardhayethā na karṣaṇīyo hy upakāripakṣaḥ // SRKK_6 //	tāni eva puṇyāni vivardhayethāḥ na karṣaṇīyaḥ hi upakāri pakṣaḥ 
SA_T10_subhrk_u-17	viramata pāpataḥ kuruta puṇyam udārataraṃ	viramata pāpataḥ kuruta puṇyam udārataram 
SA_T10_subhrk_u-18	damayata durdamaṃ viṣayalolamanasturagam /	damayata durdamam viṣaya lola manaḥ turagam 
SA_T10_subhrk_u-19	bhavata munīndravat parahitābhiratāḥ satataṃ	bhavata muni indra vat para hita abhiratāḥ satatam 
SA_T10_subhrk_u-20	daśati na yāvad eva maraṇāhir asahyaviṣaḥ // SRKK_7 //	daśati na yāvat eva maraṇāhiḥ asahya viṣaḥ 
SA_T10_subhrk_u-21	// iti puṇyaprotsāhanakathā //	iti puṇya protsāhana kathā 
SA_T10_subhrk_u-22	II. Dharmaśravaṇaprotsāhanakathā	ii dharma śravaṇa protsāhana kathā 
SA_T10_subhrk_u-23	jalanidhikūrmakanṭhayugarandhrasamāgamavat	jalanidhi kūrma kanṭha yuga randhra samāgama vat 
SA_T10_subhrk_u-24	kṣaṇam anavāpyam adbhutam imaṃ samavetya calam /	kṣaṇam an avāpyam adbhutam imam samavetya calam 
SA_T10_subhrk_u-25	praśamapuraikavartma vinipātabhayāpaharaṃ	praśama pura eka vartma vinipāta bhaya apaharam 
SA_T10_subhrk_u-26	śṛṇuta sudurlabhaṃ kṣaṇam apīha muner vacanam // SRKK_8 //	śṛṇuta su durlabham kṣaṇam api iha muneḥ vacanam 
SA_T10_subhrk_u-27	yad durlabham kalpaśatair anekair mānuṣyam aṣṭākṣaṇadoṣamuktam /	yat durlabham kalpa śataiḥ anekaiḥ mānuṣyam aṣṭa akṣaṇa doṣa muktam 
SA_T10_subhrk_u-28	tat sāṃprataṃ prāptam ato bhavadbhiḥ kāryo hi dharmaśravaṇāya yatnaḥ // SRKK_9 //	tat sāṃpratam prāptam atas bhavadbhiḥ kāryaḥ hi dharma śravaṇāya yatnaḥ 
SA_T10_subhrk_u-29	pallavāgrajalabinducañcale kleśajālapariveṣṭite bhave /	pallava agra jala bindu cañcale kleśa jāla pariveṣṭite bhave 
SA_T10_subhrk_u-30	yo na cintayati karmasatpatham tasya janma bhavatīha niṣphalam // SRKK_10 //	yaḥ na cintayati karma sat patham tasya janma bhavati iha niṣphalam 
SA_T10_subhrk_u-31	na narakagataiḥ pretais tiryaggatair vikalendriyair	na naraka gataiḥ pretaiḥ tiryaggataiḥ vikala indriyaiḥ 
SA_T10_subhrk_u-32	amaragurubhiḥ pratyantasthaiḥ kudṛkkaravikṣataiḥ /	amara gurubhiḥ pratyanta sthaiḥ kudṛkkara vikṣataiḥ 
SA_T10_subhrk_u-33	munisavitari prajñālokena cānudite jine	muni savitari prajñā lokena ca anudite jine 
SA_T10_subhrk_u-34	sanaravibudhaiḥ śakyaṃ pātuṃ munīndravacomṛtam // SRKK_11 //	sa nara vibudhaiḥ śakyam pātum muni indra vacaḥ mṛtam 
SA_T10_subhrk_u-35	tasmāt kukāryam vyapahāya sarvaṃ matvā svakāryaṃ paramāryadharmam /	tasmāt kukāryam vyapahāya sarvam matvā sva kāryam parama ārya dharmam 
SA_T10_subhrk_u-36	śrotavya eva prayatena dharmo yasmād ataḥ sarvaguṇā bhavanti // SRKK_12 //	śrotavyaḥ eva prayatena dharmaḥ yasmāt atas sarva guṇāḥ bhavanti 
SA_T10_subhrk_u-37	maunīndraṃ vākyaratnam janayati sudhiyām etad ādau pramodaṃ	maunīndram vākya ratnam janayati sudhiyām etat ādau pramodam 
SA_T10_subhrk_u-38	śrotrāpāte tataś ca prabalagurughanadhvāntavṛndaṃ nihanti /	śrotra āpāte tatas ca prabala guru ghana dhvānta vṛndam nihanti 
SA_T10_subhrk_u-39	cintādhyānāvasāne sphuṭayati sakalam janmacakraprabandhaṃ	cintā dhyāna avasāne sphuṭayati sakalam janma cakra prabandham 
SA_T10_subhrk_u-40	niḥśeṣātaṅkapaṅktiṃ vighaṭayati sadā sarvasaṃpannidhānam // SRKK_13 //	niḥśeṣa ātaṅka paṅktim vighaṭayati sadā sarva saṃpad nidhānam 
SA_T10_subhrk_u-41	harati tīvrabhavaprabhavāpadaṃ diśati nirvṛtisaukhyam anuttaram /	harati tīvra bhava prabhava āpadam diśati nirvṛti saukhyam anuttaram 
SA_T10_subhrk_u-42	tad idam evam avetya muner vacaḥ śṛṇuta saṃprati nirmalamānasāḥ // SRKK_14 //	tat idam evam avetya muneḥ vacaḥ śṛṇuta saṃprati nirmala mānasāḥ 
SA_T10_subhrk_u-43	// iti dharmaśravanaprotsāhanakathā //	iti dharma śravana protsāhana kathā 
SA_T10_subhrk_u-44	III. Durlabhamanuṣyakatha	durlabha manuṣya katha 
SA_T10_subhrk_u-45	yat prāpya janmajaladher api yānti pāram āropayanti śivam uttamabodhibījam /	yat prāpya janma jaladheḥ api yānti pāram āropayanti śivam uttama bodhi bījam 
SA_T10_subhrk_u-46	cintāmaṇer api samabhyadhikaṃ guṇaughair mānuṣyakaṃ ka iha tad viphalī karoti // SRKK_15 //	cintāmaṇeḥ api samabhyadhikam guṇa oghaiḥ mānuṣyakam kaḥ iha tat viphalī karoti 
SA_T10_subhrk_u-47	yo manuṣyaṃ kuśalavibhavaiḥ prāpya kalpair analpair	yaḥ manuṣyam kuśala vibhavaiḥ prāpya kalpaiḥ analpaiḥ 
SA_T10_subhrk_u-48	mohāt puṇyadraviṇam iha na svalpam apy ācinoti /	mohāt puṇya draviṇam iha na su alpam api ācinoti 
SA_T10_subhrk_u-49	so 'smāl lokāt param upagatas tīvram abhyeti śokaṃ	saḥ smāt lokāt param upagataḥ tīvram abhyeti śokam 
SA_T10_subhrk_u-50	ratnadvīpād vaṇig iva gataḥ svaṃ gṛhaṃ śūnyahastaḥ // SRKK_16 //	ratna dvīpāt vaṇij iva gataḥ svam gṛham śūnya hastaḥ 
SA_T10_subhrk_u-51	nākuśalaiḥ karmapathair mānuṣyaṃ labhyate punaḥ /	na akuśalaiḥ karma pathaiḥ mānuṣyam labhyate punar 
SA_T10_subhrk_u-52	alabhyamāne mānuṣye duḥkham eva kutaḥ sukham // SRKK_17 //	a labhyamāne mānuṣye duḥkham eva kutas sukham 
SA_T10_subhrk_u-53	nātaḥ paraṃ vañcanāsti na ca moho 'sty ataḥ param /	na atas param vañcanā asti na ca mohaḥ sti atas param 
SA_T10_subhrk_u-54	yad īdṛśaṃ kṣaṇaṃ prāpya na kuryāt kuśalaṃ bahu // SRKK_18 //	yat īdṛśam kṣaṇam prāpya na kuryāt kuśalam bahu 
SA_T10_subhrk_u-55	ekakṣaṇakṛtāt pāpād avīcau kalpam āsyate /	eka kṣaṇa kṛtāt pāpāt avīcau kalpam āsyate 
SA_T10_subhrk_u-56	naikajanmakṛtāt pāpāt kā punaḥ sugatau kathā // SRKK_19 //	na eka janma kṛtāt pāpāt kā punar sugatau kathā 
SA_T10_subhrk_u-57	ata evāha bhagavān mānuṣyam atidurlabham /	atas eva āha bhagavān mānuṣyam ati durlabham 
SA_T10_subhrk_u-58	mahārṇavayugacchidrakūrmagrīvārpanopamam // SRKK_20 //	mahā arṇava yuga chidra kūrma grīvā arpana upamam 
SA_T10_subhrk_u-59	// iti durlabhamānuṣyakathā //	iti durlabha mānuṣya kathā 
SA_T10_subhrk_u-60	IV. Dānakathā	iv dāna kathā 
SA_T10_subhrk_u-61	annapānaśayanāsanasaṃpad ratnamālyavasanābharaṇāni /	anna pāna śayana āsana saṃpad ratna mālya vasana ābharaṇāni 
SA_T10_subhrk_u-62	kīrtir uttamaguṇāś ca yuvatyo dānataḥ kathitam etad aśesam // SRKK_21 //	kīrtiḥ uttama guṇāḥ ca yuvatyaḥ dānataḥ kathitam etat aśesam 
