segmentnr	original	analyzed
SA_GK22_vidsrgpu-0	Abbreviations used.	abbreviations used 
SA_GK22_vidsrgpu-1	a.rā. = anargha-rāghava	arā anargha rāghava 
SA_GK22_vidsrgpu-2	amaru = amaru-śatakaḥ	          
SA_GK22_vidsrgpu-3	u.nī. = ujjvala-nīlamaṇi	ujjvala nīlamaṇi 
SA_GK22_vidsrgpu-4	u.rā.ca. = uttara-rāma-carita	urāca 
SA_GK22_vidsrgpu-5	da.rū. = daśarūpakam	darū daśa rūpakam 
SA_GK22_vidsrgpu-6	dhva. = dhvanyālokaḥ	dhva dhvanya ālokaḥ 
SA_GK22_vidsrgpu-7	padyā. = padyāvalī	      
SA_GK22_vidsrgpu-8	bā.rā. = bāla-rāmāyaṇaḥ	        
SA_GK22_vidsrgpu-9	bh.ra.si. = bhakti-rasāmṛta-sindhu	bhrasi 
SA_GK22_vidsrgpu-10	mā.a.mi. = mālavikāgni-mitram	mālavikā agnimitram 
SA_GK22_vidsrgpu-11	mā.mā. = mālatī-mādhavaḥ	māmā mālatīmādhavaḥ 
SA_GK22_vidsrgpu-12	vām. = vāmana kāvyālaṃkāra	vām vāmana kāvya alaṃkāra 
SA_GK22_vidsrgpu-13	vi.śā.bha. = viddha-śāla-bhañjikā	        
SA_GK22_vidsrgpu-14	śā.pa. = śārṅgadhara-paddhati	         
SA_GK22_vidsrgpu-15	śṛ.ti. = śṛṅgāra-tilakam	      
SA_GK22_vidsrgpu-16	sa.u.ka. = sad-ukti-karṇāmṛtam	        
SA_GK22_vidsrgpu-17	sa.ka.ā. = sarasvatī-kaṇṭhābharaṇam	sarasvatī kaṇṭha ābharaṇam 
SA_GK22_vidsrgpu-18	sā.da. = sāhitya-darpaṇam	sāda sāhityadarpaṇam 
SA_GK22_vidsrgpu-19	su.ā. = subhāṣitāvalī	subhāṣitāvalī 
SA_GK22_vidsrgpu-20	su.ra. = subhāṣita-ratnākara	sura subhāṣita ratna ākara 
SA_GK22_vidsrgpu-21	su.ra.bhā. = subhāṣita-ratna-bhāṇḍāgāram	surabhā su bhāṣita ratna bhāṇḍāgāram 
SA_GK22_vidsrgpu-22	sū.mu. = sūkti-muktāvali	sūmu 
SA_GK22_vidsrgpu-23	vidyākara-saṃkalitaḥ	        
SA_GK22_vidsrgpu-24	subhāṣita-ratna-kośaḥ	        
SA_GK22_vidsrgpu-25	namo buddhāya --	namaḥ buddhāya 
SA_GK22_vidsrgpu-26	nānā-kavīndra-vacanāni manoharāṇi saṃkhyāvatāṃ parama-kaṇṭha-vibhūṣaṇāni /	nānā kavi indra vacanāni manoharāṇi saṃkhyāvatām parama kaṇṭha vibhūṣaṇāni 
SA_GK22_vidsrgpu-27	ākampakāni śirasaś ca mahā-kavīnāṃ teṣāṃ samuccayam anargham ahaṃ vidhāsye // VidSrk_0.1 *(1) //	ākampakāni śirasaḥ ca mahā kavīnām teṣām samuccayam anargham aham vidhāsye  /
SA_GK22_vidsrgpu-28	(Sbhsu.ā. 74, Subhāṣ 1, Vvām ad. 4.3.7)	subhāṣ vvām ad 
SA_GK22_vidsrgpu-29	1. sugata-vrajyā	sugata vrajyā 
SA_GK22_vidsrgpu-30	ābāhūdgata-maṇḍalāgra-rucayaḥ saṃnaddha-vakṣaḥ-sthalāḥ soṣmāṇo vraṇino vipakṣa-hṛdaya-pronmāthinaḥ karkaśāḥ /	ā bāhu udgata maṇḍala agra rucayaḥ saṃnaddha vakṣaḥ sthalāḥ sa ūṣmāṇaḥ vraṇinaḥ vipakṣa hṛdaya pronmāthinaḥ karkaśāḥ 
