segmentnr	original	analyzed
SA_GR14_satvtanu-0	Sātvatatantra,	sātvatatantra 
SA_GR14_satvtanu-1	prathamaḥ paṭalaḥ	prathamaḥ paṭalaḥ 
SA_GR14_satvtanu-2	śrīsūta uvāca /	śrī sūtaḥ uvāca 
SA_GR14_satvtanu-3	ya eko bahudhā kṛṣṇaḥ sṛṣṭyādau bahudheyate /	yaḥ ekaḥ bahudhā kṛṣṇaḥ sṛṣṭi ādau bahudhā īyate 
SA_GR14_satvtanu-4	tam ahaṃ śaraṇaṃ yāmi paramānandavigraham // SatvT_1.1	tam aham śaraṇam yāmi parama ānanda vigraham 
SA_GR14_satvtanu-5	kailāsaśikharāsīnaṃ śivaṃ śivakaraṃ param /	kailāsa śikhara āsīnam śivam śiva karam param 
SA_GR14_satvtanu-6	nāradaḥ paripapraccha sarvabhūtahite rataḥ // SatvT_1.2	nāradaḥ paripapraccha sarva bhūta hite rataḥ 
SA_GR14_satvtanu-7	bhagavan śrotum icchāmi harer adbhutakarmaṇaḥ /	bhagavan śrotum icchāmi hareḥ adbhuta karmaṇaḥ 
SA_GR14_satvtanu-8	śrīkṛṣṇasyāprameyasya nānā līlātanūr vibhoḥ // SatvT_1.3	śrī kṛṣṇasya aprameyasya nānā līlā tanūḥ vibhoḥ 
SA_GR14_satvtanu-9	yadarthaṃ yatsvarūpaṃ ca yadyat kāle yathā rataḥ /	yad artham yad sva rūpam ca yat yat kāle yathā rataḥ 
SA_GR14_satvtanu-10	gṛhṇāti bhagavān svasthas tan mamākhyātum arhasi // SatvT_1.4	gṛhṇāti bhagavān svasthaḥ tat mama ākhyātum arhasi 
SA_GR14_satvtanu-11	avatāranimittaṃ yac cirād vigrahasambhavam /	avatāra nimittam yat cirāt vigraha sambhavam 
SA_GR14_satvtanu-12	prathamaṃ tattvato brūhi tvaṃ parāparavittamaḥ // SatvT_1.5	prathamam tattvataḥ brūhi tvam parāpara vittamaḥ 
SA_GR14_satvtanu-13	śrīśiva uvāca /	        
SA_GR14_satvtanu-14	pṛṣṭaṃ mahābhāga tvayā bhāgavatottama /	pṛṣṭam mahābhāga tvayā bhāgavata uttama 
SA_GR14_satvtanu-15	yad ahaṃ noditaḥ samyagbhagavadvīryavarṇane // SatvT_1.6	yat aham na uditaḥ samyak bhagavat vīrya varṇane 
SA_GR14_satvtanu-16	śrīviṣṇor avatārāṇāṃ virājaś ca mahāmate /	śrī viṣṇoḥ avatārāṇām virājaḥ ca mahāmate 
SA_GR14_satvtanu-17	kathane naiva paśyāmi pāraṃ varṣaśatair api /	kathane nā eva paśyāmi pāram varṣa śataiḥ api 
SA_GR14_satvtanu-18	tathāpi sāram uddhṛtya tantrarūpeṇa nārada // SatvT_1.7	tathā api sāram uddhṛtya tantra rūpeṇa nārada 
SA_GR14_satvtanu-19	varṇayāmi yathaivoktam īśvareṇa dayālunā /	varṇayāmi yathā evā uktam īśvareṇa dayālunā 
SA_GR14_satvtanu-20	jayapūrvaṃ namaskṛtya goparūpiṇam īśvaram // SatvT_1.8	jaya pūrvam namaskṛtya gopa rūpiṇam īśvaram 
SA_GR14_satvtanu-21	vakṣye sātvatatantrākhyaṃ bhagavadbhaktivardhanam /	vakṣye sātvatatantra ākhyam bhagavat bhakti vardhanam 
SA_GR14_satvtanu-22	yadāsīd ekam avyaktaṃ nityaṃ cidrūpam avyayam // SatvT_1.9	yadā āsīt ekam avyaktam nityam cit rūpam avyayam 
SA_GR14_satvtanu-23	brahmeti yad vidur vijñā bhagavān iti sātvatāḥ /	brahma iti yat viduḥ vijñāḥ bhagavān iti sātvatāḥ 
SA_GR14_satvtanu-24	tadāsantam ivātmānaṃ matvā dṛśya vinā vibhuḥ // SatvT_1.10	tadā asantam iva ātmānam matvā dṛśya vinā vibhuḥ 
