segmentnr	original	analyzed
SA_MB_kaamikaagamauttarabhaagaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_kaamikaagamauttarabhaagaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00125	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_kaamikaagamauttarabhaagaHK-2	Uniform title: kamikāgama uttarabhāga	uniform title uttara bhāga 
SA_MB_kaamikaagamauttarabhaagaHK-3	Description: Transcribed from an edition in Grantha script published in Madras in 1909	description transcribed from an edition in grantha script published in madras in
SA_MB_kaamikaagamauttarabhaagaHK-4	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_kaamikaagamauttarabhaagaHK-5	Revision 0:  Sept. 17, 2008	revision 
SA_MB_kaamikaagamauttarabhaagaHK-6	Publication year : 1909	publication year 
SA_MB_kaamikaagamauttarabhaagaHK-7	Publication city : Madras	publication citi madras 
SA_MB_kaamikaagamauttarabhaagaHK-8	Publication country : India	publication country india 
SA_MB_kaamikaagamauttarabhaagaHK-9	prathamaḥ paṭalaḥ paścimadvārārcanavidhiḥ	             
SA_MB_kaamikaagamauttarabhaagaHK-10	paścimasyārcanaṃ vakṣye niṣkale sakale'pi vā |	paścimasya arcanam vakṣye niṣkale sakale api vā 
SA_MB_kaamikaagamauttarabhaagaHK-11	miśre ca gṛhiṇāṃ yogyaṃ parārthayajanārthakam || 1 ||	miśre ca gṛhiṇām yogyam para artha yajana arthakam 
SA_MB_kaamikaagamauttarabhaagaHK-12	rājarāṣṭra vivṛddhyarthaṃ bhuktimuktiphalapradam |	rāja rāṣṭra vivṛddhi artham bhukti mukti phala pradam 
SA_MB_kaamikaagamauttarabhaagaHK-13	prātarāvaśyakaṃ śaucaṃ kṛtvā snānaṃ vidhāya ca || 2 ||	prātar āvaśyakam śaucam kṛtvā snānam vidhāya ca 
SA_MB_kaamikaagamauttarabhaagaHK-14	sūryaścetyādibhirmantraiḥ saṃdhyāsu tisṛṣūdakam |	sūryaḥ ca ityādibhiḥ mantraiḥ saṃdhyāsu tisṛṣu udakam 
SA_MB_kaamikaagamauttarabhaagaHK-15	pītvā saṃmārjayet tadvat dadhikrāviṇṇeti cādibhiḥ || 3 ||	pītvā saṃmārjayet tadvat dadhikrāviṇṇā iti ca ādibhiḥ 
SA_MB_kaamikaagamauttarabhaagaHK-16	oṃ bhūrbhuvassuvarādi mantreṇa vāratrayamathāṃjalim |	om bhūḥ bhuvaḥ suvar ādi mantreṇa vāra trayam atha añjalim 
SA_MB_kaamikaagamauttarabhaagaHK-17	punastenaiva, mantreṇa daśavāraṃ japannayet || 4 ||	punar tena eva mantreṇa daśa vāram japan nayet  /
SA_MB_kaamikaagamauttarabhaagaHK-18	etat pratidinaṃ kāryaṃ dvijatvāpatti siddhaye |	etat pratidinam kāryam dvija tva āpatti siddhaye 
SA_MB_kaamikaagamauttarabhaagaHK-19	śruti smṛtyādi saṃsiddhiṃ anuṣṭhānantu yadbhavet || 5 ||	śruti smṛti ādi saṃsiddhim anuṣṭhānam tu yat bhavet 
SA_MB_kaamikaagamauttarabhaagaHK-20	āvaśyaketu śaucevā snāne tvācamane'pivā |	āvaśyake tu śauce vā snāne tu ācamane pi vā 
SA_MB_kaamikaagamauttarabhaagaHK-21	saṃdhyāyāṃ vandane vāpi tarpaṇe homakarmaṇi || 6 ||	saṃdhyāyām vandane vā api tarpaṇe homa karmaṇi 
SA_MB_kaamikaagamauttarabhaagaHK-22	gṛhabalyādike cānyat dvijānāṃ vihitantuyat |	gṛha bali ādike ca anyat dvijānām 
SA_MB_kaamikaagamauttarabhaagaHK-23	kartavyaṃ vā na kartavyaṃ śaivamāvaśyakaṃ matam || 7 ||	kartavyam vā na kartavyam śaivam āvaśyakam matam 
SA_MB_kaamikaagamauttarabhaagaHK-24	svaśāstra sandhyāmantrādi tarpaṇaṃ ca vidhāya ca |	sva śāstra sandhyā mantra ādi tarpaṇam ca vidhāya ca 
SA_MB_kaamikaagamauttarabhaagaHK-25	vrajeddevālayādyaṃ tu pādaśaucaṃ vidhāya ca || 8 ||	vrajet devālaya ādyam tu pāda śaucam vidhāya ca 
SA_MB_kaamikaagamauttarabhaagaHK-26	samācamya praviśyāntaḥ svāsanastha udaṅmukhaḥ |	samācamya praviśya antar sva āsana sthaḥ udak mukhaḥ 
