segmentnr	original	analyzed
SA_MB_kaamadhenutantraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_kaamadhenutantraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00133	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_kaamadhenutantraHK-2	Uniform title: kāmadhenutantra	uniform title kāmadhenutantra 
SA_MB_kaamadhenutantraHK-3	Editor : r m caṭṭopādhyāya	r caṭṭa upādhyāya 
SA_MB_kaamadhenutantraHK-4	Description: Transcribed by the staff of Muktabodha.	description transcribed by the staff of muktabodha 
SA_MB_kaamadhenutantraHK-5	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_kaamadhenutantraHK-6	Revision 0: Sept. 22, 2008	revision 
SA_MB_kaamadhenutantraHK-7	Publisher : unknown-pree 1900 Bengali Script	publisher unknownpree bengali script 
SA_MB_kaamadhenutantraHK-8	Publication country : India	publication country india 
SA_MB_kaamadhenutantraHK-9	oṃ namaḥ paradevatāyai	om namaḥ para devatāyai 
SA_MB_kaamadhenutantraHK-10	kāmadhenutantram	kāmadhenutantram 
SA_MB_kaamadhenutantraHK-11	prathamaḥ paṭalaḥ	prathamaḥ paṭalaḥ 
SA_MB_kaamadhenutantraHK-12	śrīpārvatī uvāca	śrī pārvatī uvāca 
SA_MB_kaamadhenutantraHK-13	devadeva mahādeva sarvāgamaviśārada |	devadeva mahādeva sarva āgama viśārada 
SA_MB_kaamadhenutantraHK-14	adhunā devadeveśa pañcāśadvarṇamuttamam || 1/1 ||	adhunā devadeveśa pañcāśat varṇam uttamam 
SA_MB_kaamadhenutantraHK-15	tattvarūpaṃ mahādeva kathayasva dayānidhe |	tattva rūpam mahādeva kathayasva dayā nidhe 
SA_MB_kaamadhenutantraHK-16	kṛpayā kathayeśāna yadyahaṃ tava vallabhā || 1/2 ||	kṛpayā kathaya īśāna yadi aham tava vallabhā   
SA_MB_kaamadhenutantraHK-17	śrīmahādeva uvāca	śrī mahādevaḥ uvāca 
SA_MB_kaamadhenutantraHK-18	adhunā saṃpravakṣyāmi rahasyamatigopanam |	adhunā saṃpravakṣyāmi rahasya mati gopanam 
SA_MB_kaamadhenutantraHK-19	yena vijñātamātreṇa jīvanmukto bhavennaraḥ || 1/3 ||	yena vijñāta mātreṇa jīvanmuktaḥ bhavet naraḥ 
