segmentnr	original	analyzed
SA_GP12_dbhp_dgu-0	Devīgītā	devī gītā 
SA_GP12_dbhp_dgu-1	atha prathamo 'dhyāyaḥ -	atha prathamaḥ dhyāyaḥ 
SA_GP12_dbhp_dgu-2	saptamaḥ skandhaḥ	saptamaḥ skandhaḥ 
SA_GP12_dbhp_dgu-3	atha ekatriṃśo 'dhyāyaḥ	atha ekatriṃśaḥ dhyāyaḥ 
SA_GP12_dbhp_dgu-4	janamejaya uvāca	janamejayaḥ uvāca 
SA_GP12_dbhp_dgu-5	dharādharādhīśa maulāvāvirāsītparaṃ mahaḥ /	dharādhara adhīśa maulau āvirāsīt param mahaḥ 
SA_GP12_dbhp_dgu-6	yaduktaṃ bhavatā pūrvaṃ vistarāttadvadasva me // Dg_1.1 = DbhP_7,31.1 //	yat uktam bhavatā pūrvam vistarāt tat vadasva me     
SA_GP12_dbhp_dgu-7	ko virajyeta matimānpibañchaktikathāmṛtam /	kaḥ virajyeta matimān piban śakti kathā amṛtam 
SA_GP12_dbhp_dgu-8	sudhāṃ tu pibatāṃ mṛtyuḥ sa naitacchṛṇvato bhavet // Dg_1.2 = DbhP_7,31.2 //	sudhām tu pibatām mṛtyuḥ sa nā etat śṛṇvataḥ bhavet      
SA_GP12_dbhp_dgu-9	vyāsa uvāca	vyāsaḥ uvāca 
SA_GP12_dbhp_dgu-10	dhanyo 'si kṛtakṛtyo 'si śikṣito 'si mahātmabhiḥ /	dhanyaḥ si kṛtakṛtyaḥ si śikṣitaḥ si mahātmabhiḥ 
SA_GP12_dbhp_dgu-11	bhāgyavānasi yaddevyāṃ nirvyājā bhaktirasti te // Dg_1.3 = DbhP_7,31.3 //	bhāgyavān asi yat devyām nirvyājā bhaktiḥ asti te 
SA_GP12_dbhp_dgu-12	śṛṇu rājanpurā vṛttaṃ satīdehe 'gnibharjite /	śṛṇu rājan purā vṛttam satī dehe gni bharjite 
SA_GP12_dbhp_dgu-13	bhrāntaḥ śivastu babhrāma kvaciddeśe sthiro 'bhavat // Dg_1.4 = DbhP_7,31.4 //	bhrāntaḥ śivaḥ tu babhrāma kvacid deśe sthiraḥ bhavat      
SA_GP12_dbhp_dgu-14	prapañcabhānarahitaḥ samādhigatamānasaḥ /	                
SA_GP12_dbhp_dgu-15	dhyāyandevīsvarūpaṃ tu kālaṃ ninye sa ātmavān // Dg_1.5 = DbhP_7,31.5 //	dhyāyan devī sva rūpam tu kālam ninye saḥ ātmavān     
SA_GP12_dbhp_dgu-16	saubhāgyarahitaṃ jātaṃ trailokyaṃ sacarācaram /	saubhāgya rahitam jātam trailokyam sacarācaram 
SA_GP12_dbhp_dgu-17	śaktihīnaṃ jagatsarvaṃ sābdhidvīpaṃ saparvatam // Dg_1.6 = DbhP_7,31.6 //	śakti hīnam jagat sarvam sa abdhi dvīpam sa parvatam 
